"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"217","Vieira","5","F","MU",0.912962963,0.0325525848315937,0.9,0.888888889,0.95,0.0187942436153388,0.0356559752704817,0.9
"218","Vieira","5","M","AK",0.82208247325,0.113537084483589,0.8284313725,0.6,1,0.0327753331448027,0.138109117002257,0.9
"219","Vieira","5","M","GI",0.516666666666667,0.152752523165195,0.55,0.35,0.65,0.0881917103688197,0.295650044835861,0.55
"220","Vieira","5","M","MU",0.966666666666667,0.0577350269189626,1,0.9,1,0.0333333333333333,0.0597258899161682,1
"221","Vieira","6","F","AK",0.807245800416667,0.243758393963141,0.882352941,0.3,1,0.0703669871859252,0.301963037574581,1
"222","Vieira","6","M","AK",0.733504257,0.207384881860039,0.8,0.4,0.95,0.0598668586838761,0.282731667718241,0.8
"223","Vieira","7","F","GI",0.95,0.0661437827766148,1,0.85,1,0.0220479275922049,0.0696250345016998,1
"224","Vieira","7","M","GI",0.742196995777778,0.338431090089298,0.941176471,0.105263158,1,0.112810363363099,0.455985529468012,1
"225","Vieira","8","F","AK",0.931372549,0.120073026599334,1,0.705882353,1,0.04901960784,0.128920512772525,1
"226","Vieira","8","F","GI",0.889849931166667,0.0441976750349082,0.8885448915,0.833333333,0.941176471,0.0180436252754786,0.0496686839959199,0.9375
"227","Vieira","8","M","AK",0.822033023833333,0.176549400137581,0.875,0.52631579,1,0.0720759907885882,0.214771663690943,0.85
"228","Vieira","8","M","GI",0.76875,0.337430548409595,0.85,0.1,1,0.137755444538501,0.438934046711668,0.85
"229","Vieira","9","F","GI",0.755698529416667,0.192138193147694,0.7529411765,0.4,1,0.0554655187677147,0.254252437537503,1
"230","Vieira","9","M","GI",0.759978070166667,0.225597961911542,0.8486842105,0.3,0.95,0.0651245220191298,0.296847989129564,0.95
"231","Vieira","10","F","UM",0.742665692,0.246968129760901,0.8,0.2,1,0.0637668969071973,0.332542801453255,0.95
"232","Vieira","10","M","UM",0.676140350866667,0.271973518995702,0.75,0.2,1,0.0702232606453188,0.402244177036751,0.45
"233","Vieira","11","F","UM",0.761111111111111,0.176383420737639,0.85,0.5,0.95,0.0587944735792131,0.23174464038522,0.95
"234","Vieira","11","M","UM",0.546296296222222,0.203138947631303,0.6,0.25,0.833333333,0.0677129825437675,0.371847565206025,0.4
"235","Vieira","12","F","RE",0.833333333333333,0.115470053837925,0.85,0.55,0.95,0.0333333333333333,0.13856406460551,0.95
"236","Vieira","12","M","RE",0.794956140333333,0.193603511680324,0.819736842,0.3,1,0.055888519792346,0.2435398657329,0.75
"237","Vieira","13","F","RE",0.80509975925,0.169287974616818,0.807352941,0.421052632,1,0.0488692288577931,0.210269563084356,0.947368421
"238","Vieira","13","M","RE",0.653338206583333,0.234070008405833,0.7184210525,0.166666667,1,0.0675701911811627,0.358267748690091,0.75
"239","Vieira","14","F","AK",0.809096816111111,0.135068212302771,0.789473684,0.555555556,1,0.0450227374342571,0.166937021149052,0.789473684
"240","Vieira","14","M","AK",0.535250162444444,0.32812809315833,0.578947368,0.105263158,0.95,0.109376031052777,0.613036886639689,0.105263158
"241","Vieira","15","F","RE",0.902573427,0.119850449125386,0.944444444,0.6,1,0.0261535121519778,0.132787478049014,1
"242","Vieira","15","M","RE",0.791313601333333,0.135454376875616,0.8,0.388888889,1,0.0295585683450279,0.171176606401534,0.833333333
"243","Vieira","16","F","KA",0.845071881083333,0.200074048624542,0.9210526315,0.388888889,1,0.0577564029156188,0.236753882247341,1
"244","Vieira","16","F","RE",0.931578947333333,0.0593127772410323,0.9,0.894736842,1,0.0342442479064943,0.0636690829165006,0.9
"245","Vieira","16","M","KA",0.50598841875,0.181054295809922,0.583591331,0.2,0.736842105,0.0522658732118984,0.357823003651351,0.631578947
"246","Vieira","16","M","RE",0.820833333333333,0.0260208249933266,0.8125,0.8,0.85,0.0150231303144333,0.0317004974537989,0.8125
"247","Vieira","17","F","KA",0.927529813083333,0.088986119396524,0.9428104575,0.7,1,0.0256880799938617,0.0959388238968973,1
"248","Vieira","17","F","UM",0.778477597166667,0.154128993597554,0.7416666665,0.55,1,0.0444932079717371,0.197987705951359,1
"249","Vieira","17","M","KA",0.77743664725,0.325154154712458,0.9486842105,0.055555556,1,0.0938639193756816,0.418238779793331,1
"250","Vieira","17","M","UM",0.75465686275,0.222932140170042,0.775,0.3,1,0.0643549655690966,0.295408617047049,1
"251","Vieira","18","F","UM",0.959876543222222,0.0562990374401181,1,0.85,1,0.0187663458133727,0.0586523734095294,1
"252","Vieira","18","M","UM",0.905912930444444,0.0809473995056649,0.9,0.777777778,1,0.0269824665018883,0.0893545028283809,0.9
"253","Vieira","19","F","KA",0.932060543555556,0.163817109528564,1,0.5,1,0.054605703176188,0.175758013426517,1
"254","Vieira","19","M","KA",0.853684592666667,0.172768703993733,0.894736842,0.470588235,1,0.0575895679979109,0.202380018894394,1
"255","Vieira","20","F","KA",0.808333333333333,0.327744819435284,0.925,0.15,1,0.133801262242842,0.405457508579732,1
"256","Vieira","20","M","KA",0.741666666666667,0.287083030962589,0.825,0.4,1,0.117201156611661,0.387078243994502,1
"257","Vieira","21","F","KA",0.905648960333333,0.0896348362830598,0.922222222,0.75,1,0.0211271335220992,0.0989730460796518,1
"258","Vieira","21","M","KA",0.871003898555555,0.136208700672959,0.9,0.631578947,1,0.0321046986341526,0.156381275558976,1
"259","Vieira","22","F","KA",0.914912280666667,0.0770083517811174,0.894736842,0.85,1,0.0444607926306775,0.0841702023335001,0.85
"260","Vieira","22","F","MA",0.608404999444444,0.289661615717554,0.65,0.055555556,0.9,0.0965538719058514,0.476099992574114,0.65
"261","Vieira","22","M","KA",0.677777777666667,0.302459057719051,0.8,0.333333333,0.9,0.174624818392935,0.446251068838969,0.9
"262","Vieira","22","M","MA",0.554191033222222,0.203770333345039,0.473684211,0.3,0.947368421,0.0679234444483463,0.367689697468148,0.45
"263","Vieira","23","F","MA",0.724074074166667,0.207136821767152,0.775,0.352941177,0.944444444,0.0845632533785577,0.286071313912937,0.352941177
"264","Vieira","23","M","MA",0.594914573833333,0.165741730078805,0.5950292395,0.421052632,0.882352941,0.0676637779631951,0.278597528735676,0.631578947
"265","Vieira","24","F","MA",0.945224171466667,0.0483938214625149,0.95,0.85,1,0.0124952309722437,0.051198247911312,1
"266","Vieira","24","M","MA",0.879512670533333,0.10493139419443,0.894736842,0.611111111,1,0.0270931694806235,0.119306290528822,1
"267","Vieira","25","F","MA",0.927469135777778,0.0843289591720373,0.95,0.7,1,0.0198765262936504,0.0909237363476455,0.95
"268","Vieira","25","M","MA",0.604685768,0.235312045561194,0.570723684,0.2,0.944444444,0.0554635810370661,0.389147649926489,0.45
"269","Vieira","26","F","MA",0.951041666666667,0.0960081574027894,1,0.7,1,0.0277151677604502,0.100950526951454,1
"270","Vieira","26","F","YE",0.947368421,0.0911605689105752,1,0.842105263,1,0.052631579,0.0962250449665085,1
"271","Vieira","26","M","MA",0.890789473666667,0.102778694725604,0.9,0.75,1,0.0296696535333929,0.115379332338253,1
"272","Vieira","26","M","YE",0.947368421,0.0911605689105752,1,0.842105263,1,0.052631579,0.0962250449665085,1
"273","Vieira","27","F","YE",0.87892853047619,0.188995391251832,0.95,0.368421053,1,0.0412421755433008,0.215029305226259,1
"274","Vieira","27","M","YE",0.826740462190476,0.173558874268482,0.9,0.466666667,1,0.037873651374602,0.209931510801627,1
"275","Vieira","28","F","VA",0.951212590277778,0.0515167162398183,0.95,0.85,1,0.0121426064658795,0.0541589932328104,1
"276","Vieira","28","F","YE",0.812402534,0.12472000959169,0.8416666665,0.6,0.95,0.0360035655555476,0.153519966238424,0.85
"277","Vieira","28","M","VA",0.825920192666667,0.173164681638458,0.8885448915,0.5,1,0.0408153068828545,0.209662729130472,1
"278","Vieira","28","M","YE",0.906038585,0.126976638854156,0.947222222,0.6,1,0.0366549983116205,0.140144846981496,1
"279","Vieira","29","F","VA",0.9078752436,0.108550411050485,0.95,0.7,1,0.0280275956148332,0.119565338757393,1
"280","Vieira","29","M","VA",0.802475633533333,0.147592764378519,0.842105263,0.55,1,0.038108287897248,0.18392180174825,0.65
"281","Vieira","30","F","VA",0.922222222222222,0.154335493145434,1,0.55,1,0.0514451643818115,0.16735173955529,1
"282","Vieira","30","M","VA",0.879954515888889,0.124172056330406,0.9,0.65,1,0.0413906854434686,0.141111903045322,1
"283","Vieira","31","F","YE",0.9323099415,0.0724678774052701,0.95,0.789473684,1,0.0170808425104873,0.0777293839521608,1
"284","Vieira","31","M","YE",0.918274853777778,0.067597280971196,0.947368421,0.8,1,0.0159328319215017,0.073613342119847,0.95
"285","Vieira","32","F","VA",0.924707602333333,0.108735824926326,0.947368421,0.55,1,0.0256292797211062,0.117589413834115,1
"286","Vieira","32","F","YE",0.841666666666667,0.159426053914242,0.875,0.55,1,0.0650854139658888,0.189417093759495,1
"287","Vieira","32","M","VA",0.695774806,0.176230212019624,0.736111111,0.4,1,0.0415378593230063,0.253286279554687,0.8
"288","Vieira","32","M","YE",0.9901960785,0.0240146051533015,1,0.941176471,1,0.0098039215,0.0242523735194751,1
