"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"519","Gonzalez","3","M","MU","MU14",0.142857143,NA,0.142857143,0.142857143,0.142857143,NA,NA,0.142857143
"520","Gonzalez","3","M","MU","MU15",0.272727273,NA,0.272727273,0.272727273,0.272727273,NA,NA,0.272727273
"521","Gonzalez","3","M","MU","MU16",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"522","Gonzalez","3","M","MU","MU17",0.052631579,NA,0.052631579,0.052631579,0.052631579,NA,NA,0.052631579
"523","Gonzalez","3","M","MU","MU18",0.733333333,NA,0.733333333,0.733333333,0.733333333,NA,NA,0.733333333
"524","Gonzalez","3","M","MU","MU19",0.428571429,NA,0.428571429,0.428571429,0.428571429,NA,NA,0.428571429
"525","Gonzalez","3","M","MU","MU20",0.944444444,NA,0.944444444,0.944444444,0.944444444,NA,NA,0.944444444
"526","Gonzalez","3","M","MU","MU3",0.882352941,NA,0.882352941,0.882352941,0.882352941,NA,NA,0.882352941
"527","Gonzalez","3","M","MU","MU5",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"528","Gonzalez","3","M","MU","MU6",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"529","Gonzalez","3","M","MU","MU7",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"530","Gonzalez","3","M","MU","MU8",0.5625,NA,0.5625,0.5625,0.5625,NA,NA,0.5625
"531","Gonzalez","3","M","MU","MU9",0,NA,0,0,0,NA,NA,0
"532","Gonzalez","3","M","RE","RE10",0.470588235,NA,0.470588235,0.470588235,0.470588235,NA,NA,0.470588235
"533","Gonzalez","3","M","RE","RE11",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"534","Gonzalez","3","M","RE","RE12",0.3125,NA,0.3125,0.3125,0.3125,NA,NA,0.3125
"535","Gonzalez","3","M","RE","RE13",0.333333333,NA,0.333333333,0.333333333,0.333333333,NA,NA,0.333333333
"536","Gonzalez","3","M","RE","RE18",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"537","Gonzalez","3","M","RE","RE2",0.636363636,NA,0.636363636,0.636363636,0.636363636,NA,NA,0.636363636
"538","Gonzalez","3","M","RE","RE3",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"539","Gonzalez","3","M","RE","RE5",0.105263158,NA,0.105263158,0.105263158,0.105263158,NA,NA,0.105263158
"540","Gonzalez","3","M","RE","RE6",0.631578947,NA,0.631578947,0.631578947,0.631578947,NA,NA,0.631578947
"541","Gonzalez","3","M","RE","RE7",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"542","Gonzalez","3","M","UM","UM13",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"543","Gonzalez","3","M","UM","UM18",0.136363636,NA,0.136363636,0.136363636,0.136363636,NA,NA,0.136363636
"544","Gonzalez","3","M","UM","UM20",0.142857143,NA,0.142857143,0.142857143,0.142857143,NA,NA,0.142857143
"545","Gonzalez","3","M","UM","UM21",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"546","Gonzalez","3","M","UM","UM23",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"547","Gonzalez","3","M","UM","UM26",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"548","Gonzalez","3","M","UM","UM4",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"549","Gonzalez","3","M","UM","UM7",0.157894737,NA,0.157894737,0.157894737,0.157894737,NA,NA,0.157894737
"550","Gonzalez","3","M","UM","UM9",0.352941177,NA,0.352941177,0.352941177,0.352941177,NA,NA,0.352941177
"551","Gonzalez","3","M","VA","VA1",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"552","Gonzalez","3","M","VA","VA11",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"553","Gonzalez","3","M","VA","VA15",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"554","Gonzalez","3","M","VA","VA18",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"555","Gonzalez","3","M","VA","VA22",0.444444444,NA,0.444444444,0.444444444,0.444444444,NA,NA,0.444444444
"556","Gonzalez","3","M","VA","VA26",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"557","Gonzalez","3","M","VA","VA30",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"558","Gonzalez","3","M","VA","VA34",0.368421053,NA,0.368421053,0.368421053,0.368421053,NA,NA,0.368421053
"559","Gonzalez","3","M","VA","VA35",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"560","Gonzalez","3","M","VA","VA44",0.166666667,NA,0.166666667,0.166666667,0.166666667,NA,NA,0.166666667
"561","Gonzalez","3","M","VA","VA46",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"562","Gonzalez","3","M","VA","VA48",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"563","Gonzalez","3","M","VA","VA55",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"564","Gonzalez","3","M","VA","VA57",0.210526316,NA,0.210526316,0.210526316,0.210526316,NA,NA,0.210526316
"565","Gonzalez","3","M","VA","VA6",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"566","Gonzalez","3","M","VA","VA66",0.166666667,NA,0.166666667,0.166666667,0.166666667,NA,NA,0.166666667
"567","Gonzalez","3","M","VA","VA67",0.52631579,NA,0.52631579,0.52631579,0.52631579,NA,NA,0.52631579
"568","Gonzalez","3","M","VA","VA71",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"569","Gonzalez","3","M","VA","VA9",0.166666667,NA,0.166666667,0.166666667,0.166666667,NA,NA,0.166666667
"570","Gonzalez","3","M","YE","YE13",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"571","Gonzalez","3","M","YE","YE15",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"572","Gonzalez","3","M","YE","YE19",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"573","Gonzalez","3","M","YE","YE21",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"574","Gonzalez","3","M","YE","YE23",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"575","Gonzalez","3","M","YE","YE24",0,NA,0,0,0,NA,NA,0
"576","Gonzalez","3","M","YE","YE26",0.523809524,NA,0.523809524,0.523809524,0.523809524,NA,NA,0.523809524
"577","Gonzalez","3","M","YE","YE27",0.523809524,NA,0.523809524,0.523809524,0.523809524,NA,NA,0.523809524
"578","Gonzalez","3","M","YE","YE40",1,NA,1,1,1,NA,NA,1
"579","Gonzalez","3","M","YE","YE41",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"580","Gonzalez","3","M","YE","YE48",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"581","Gonzalez","3","M","YE","YE49",0.421052632,NA,0.421052632,0.421052632,0.421052632,NA,NA,0.421052632
"582","Gonzalez","3","M","YE","YE80",0,NA,0,0,0,NA,NA,0
"583","Gonzalez","4","F","AK","AK10",1,NA,1,1,1,NA,NA,1
"584","Gonzalez","4","F","AK","AK15",0.866666667,NA,0.866666667,0.866666667,0.866666667,NA,NA,0.866666667
"585","Gonzalez","4","F","AK","AK16",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"586","Gonzalez","4","F","AK","AK18",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"587","Gonzalez","4","F","AK","AK2",0.909090909,NA,0.909090909,0.909090909,0.909090909,NA,NA,0.909090909
"588","Gonzalez","4","F","AK","AK20",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"589","Gonzalez","4","F","AK","AK5",1,NA,1,1,1,NA,NA,1
"590","Gonzalez","4","F","AK","AK6",0.777777778,NA,0.777777778,0.777777778,0.777777778,NA,NA,0.777777778
"591","Gonzalez","4","F","AK","AK9",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"592","Gonzalez","4","F","GI","GI1",0.470588235,NA,0.470588235,0.470588235,0.470588235,NA,NA,0.470588235
"593","Gonzalez","4","F","GI","GI12",0.909090909,NA,0.909090909,0.909090909,0.909090909,NA,NA,0.909090909
"594","Gonzalez","4","F","GI","GI15",0.857142857,NA,0.857142857,0.857142857,0.857142857,NA,NA,0.857142857
"595","Gonzalez","4","F","GI","GI2",1,NA,1,1,1,NA,NA,1
"596","Gonzalez","4","F","GI","GI3",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"597","Gonzalez","4","F","GI","GI7",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"598","Gonzalez","4","F","GI","GI9",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"599","Gonzalez","4","F","KA","KA14",1,NA,1,1,1,NA,NA,1
"600","Gonzalez","4","F","KA","KA15",0.944444444,NA,0.944444444,0.944444444,0.944444444,NA,NA,0.944444444
"601","Gonzalez","4","F","KA","KA16",0.705882353,NA,0.705882353,0.705882353,0.705882353,NA,NA,0.705882353
"602","Gonzalez","4","F","KA","KA18",1,NA,1,1,1,NA,NA,1
"603","Gonzalez","4","F","KA","KA5",0.941176471,NA,0.941176471,0.941176471,0.941176471,NA,NA,0.941176471
"604","Gonzalez","4","F","KA","KA9",1,NA,1,1,1,NA,NA,1
"605","Gonzalez","4","F","MA","MA18",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"606","Gonzalez","4","F","MA","MA21",1,NA,1,1,1,NA,NA,1
"607","Gonzalez","4","F","MA","MA3",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"608","Gonzalez","4","F","MA","MA30",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"609","Gonzalez","4","F","MA","MA5",0.631578947,NA,0.631578947,0.631578947,0.631578947,NA,NA,0.631578947
"610","Gonzalez","4","F","MA","MA6",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"611","Gonzalez","4","F","MA","MA9",0.80952381,NA,0.80952381,0.80952381,0.80952381,NA,NA,0.80952381
"612","Gonzalez","4","F","MU","MU1",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"613","Gonzalez","4","F","MU","MU10",0.909090909,NA,0.909090909,0.909090909,0.909090909,NA,NA,0.909090909
"614","Gonzalez","4","F","MU","MU15",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"615","Gonzalez","4","F","MU","MU18",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"616","Gonzalez","4","F","MU","MU5",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"617","Gonzalez","4","F","MU","MU6",1,NA,1,1,1,NA,NA,1
"618","Gonzalez","4","F","MU","MU8",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"619","Gonzalez","4","F","RE","RE11",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"620","Gonzalez","4","F","RE","RE12",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"621","Gonzalez","4","F","RE","RE13",1,NA,1,1,1,NA,NA,1
"622","Gonzalez","4","F","RE","RE18",0.833333333,NA,0.833333333,0.833333333,0.833333333,NA,NA,0.833333333
"623","Gonzalez","4","F","RE","RE2",1,NA,1,1,1,NA,NA,1
"624","Gonzalez","4","F","RE","RE3",0.882352941,NA,0.882352941,0.882352941,0.882352941,NA,NA,0.882352941
"625","Gonzalez","4","F","UM","UM18",0.428571429,NA,0.428571429,0.428571429,0.428571429,NA,NA,0.428571429
"626","Gonzalez","4","F","UM","UM26",0.923076923,NA,0.923076923,0.923076923,0.923076923,NA,NA,0.923076923
"627","Gonzalez","4","F","UM","UM5",0.923076923,NA,0.923076923,0.923076923,0.923076923,NA,NA,0.923076923
"628","Gonzalez","4","F","UM","UM7",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"629","Gonzalez","4","F","UM","UM9",1,NA,1,1,1,NA,NA,1
"630","Gonzalez","4","F","VA","VA11",0.727272727,NA,0.727272727,0.727272727,0.727272727,NA,NA,0.727272727
"631","Gonzalez","4","F","VA","VA15",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"632","Gonzalez","4","F","VA","VA26",0.769230769,NA,0.769230769,0.769230769,0.769230769,NA,NA,0.769230769
"633","Gonzalez","4","F","VA","VA30",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"634","Gonzalez","4","F","VA","VA34",1,NA,1,1,1,NA,NA,1
"635","Gonzalez","4","F","VA","VA35",0.823529412,NA,0.823529412,0.823529412,0.823529412,NA,NA,0.823529412
"636","Gonzalez","4","F","VA","VA48",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"637","Gonzalez","4","F","VA","VA55",0.894736842,NA,0.894736842,0.894736842,0.894736842,NA,NA,0.894736842
"638","Gonzalez","4","F","VA","VA6",0.875,NA,0.875,0.875,0.875,NA,NA,0.875
"639","Gonzalez","4","F","VA","VA66",1,NA,1,1,1,NA,NA,1
"640","Gonzalez","4","F","VA","VA71",0.923076923,NA,0.923076923,0.923076923,0.923076923,NA,NA,0.923076923
"641","Gonzalez","4","F","YE","YE19",0.888888889,NA,0.888888889,0.888888889,0.888888889,NA,NA,0.888888889
"642","Gonzalez","4","F","YE","YE24",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"643","Gonzalez","4","F","YE","YE40",0.736842105,NA,0.736842105,0.736842105,0.736842105,NA,NA,0.736842105
"644","Gonzalez","4","F","YE","YE49",0.9375,NA,0.9375,0.9375,0.9375,NA,NA,0.9375
"645","Gonzalez","4","F","YE","YE80",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"646","Gonzalez","4","M","AK","AK10",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"647","Gonzalez","4","M","AK","AK15",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"648","Gonzalez","4","M","AK","AK16",0.523809524,NA,0.523809524,0.523809524,0.523809524,NA,NA,0.523809524
"649","Gonzalez","4","M","AK","AK18",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"650","Gonzalez","4","M","AK","AK2",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"651","Gonzalez","4","M","AK","AK20",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"652","Gonzalez","4","M","AK","AK5",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"653","Gonzalez","4","M","AK","AK6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"654","Gonzalez","4","M","AK","AK9",0.947368421,NA,0.947368421,0.947368421,0.947368421,NA,NA,0.947368421
"655","Gonzalez","4","M","GI","GI1",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"656","Gonzalez","4","M","GI","GI12",1,NA,1,1,1,NA,NA,1
"657","Gonzalez","4","M","GI","GI15",1,NA,1,1,1,NA,NA,1
"658","Gonzalez","4","M","GI","GI2",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"659","Gonzalez","4","M","GI","GI3",0.869565217,NA,0.869565217,0.869565217,0.869565217,NA,NA,0.869565217
"660","Gonzalez","4","M","GI","GI7",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"661","Gonzalez","4","M","GI","GI9",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"662","Gonzalez","4","M","KA","KA14",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"663","Gonzalez","4","M","KA","KA15",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"664","Gonzalez","4","M","KA","KA16",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"665","Gonzalez","4","M","KA","KA18",0.909090909,NA,0.909090909,0.909090909,0.909090909,NA,NA,0.909090909
"666","Gonzalez","4","M","KA","KA5",1,NA,1,1,1,NA,NA,1
"667","Gonzalez","4","M","KA","KA9",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"668","Gonzalez","4","M","MA","MA18",0.391304348,NA,0.391304348,0.391304348,0.391304348,NA,NA,0.391304348
"669","Gonzalez","4","M","MA","MA21",0.789473684,NA,0.789473684,0.789473684,0.789473684,NA,NA,0.789473684
"670","Gonzalez","4","M","MA","MA3",0.666666667,NA,0.666666667,0.666666667,0.666666667,NA,NA,0.666666667
"671","Gonzalez","4","M","MA","MA30",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"672","Gonzalez","4","M","MA","MA5",0.473684211,NA,0.473684211,0.473684211,0.473684211,NA,NA,0.473684211
"673","Gonzalez","4","M","MA","MA6",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"674","Gonzalez","4","M","MA","MA9",0.444444444,NA,0.444444444,0.444444444,0.444444444,NA,NA,0.444444444
"675","Gonzalez","4","M","MU","MU1",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"676","Gonzalez","4","M","MU","MU10",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"677","Gonzalez","4","M","MU","MU15",0.882352941,NA,0.882352941,0.882352941,0.882352941,NA,NA,0.882352941
"678","Gonzalez","4","M","MU","MU18",0.818181818,NA,0.818181818,0.818181818,0.818181818,NA,NA,0.818181818
"679","Gonzalez","4","M","MU","MU5",0.476190476,NA,0.476190476,0.476190476,0.476190476,NA,NA,0.476190476
"680","Gonzalez","4","M","MU","MU6",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"681","Gonzalez","4","M","MU","MU8",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"682","Gonzalez","4","M","RE","RE11",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"683","Gonzalez","4","M","RE","RE12",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"684","Gonzalez","4","M","RE","RE13",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"685","Gonzalez","4","M","RE","RE18",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"686","Gonzalez","4","M","RE","RE2",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"687","Gonzalez","4","M","RE","RE3",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"688","Gonzalez","4","M","UM","UM18",0.1,NA,0.1,0.1,0.1,NA,NA,0.1
"689","Gonzalez","4","M","UM","UM26",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"690","Gonzalez","4","M","UM","UM5",0.913043478,NA,0.913043478,0.913043478,0.913043478,NA,NA,0.913043478
"691","Gonzalez","4","M","UM","UM7",0.444444444,NA,0.444444444,0.444444444,0.444444444,NA,NA,0.444444444
"692","Gonzalez","4","M","UM","UM9",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"693","Gonzalez","4","M","VA","VA11",0.545454546,NA,0.545454546,0.545454546,0.545454546,NA,NA,0.545454546
"694","Gonzalez","4","M","VA","VA15",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"695","Gonzalez","4","M","VA","VA26",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"696","Gonzalez","4","M","VA","VA30",0.35,NA,0.35,0.35,0.35,NA,NA,0.35
"697","Gonzalez","4","M","VA","VA34",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"698","Gonzalez","4","M","VA","VA35",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"699","Gonzalez","4","M","VA","VA48",1,NA,1,1,1,NA,NA,1
"700","Gonzalez","4","M","VA","VA55",0.6875,NA,0.6875,0.6875,0.6875,NA,NA,0.6875
"701","Gonzalez","4","M","VA","VA6",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"702","Gonzalez","4","M","VA","VA66",0.578947368,NA,0.578947368,0.578947368,0.578947368,NA,NA,0.578947368
"703","Gonzalez","4","M","VA","VA71",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"704","Gonzalez","4","M","YE","YE19",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"705","Gonzalez","4","M","YE","YE24",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"706","Gonzalez","4","M","YE","YE40",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"707","Gonzalez","4","M","YE","YE49",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"708","Gonzalez","4","M","YE","YE80",0.476190476,NA,0.476190476,0.476190476,0.476190476,NA,NA,0.476190476
"709","Gonzalez","5","F","AK","AK12",1,NA,1,1,1,NA,NA,1
"710","Gonzalez","5","F","AK","AK13",1,NA,1,1,1,NA,NA,1
"711","Gonzalez","5","F","AK","AK14",0.954545455,NA,0.954545455,0.954545455,0.954545455,NA,NA,0.954545455
"712","Gonzalez","5","F","AK","AK17",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"713","Gonzalez","5","F","AK","AK3",1,NA,1,1,1,NA,NA,1
"714","Gonzalez","5","F","AK","AK7",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"715","Gonzalez","5","F","GI","GI10",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"716","Gonzalez","5","F","GI","GI11",1,NA,1,1,1,NA,NA,1
"717","Gonzalez","5","F","GI","GI14",1,NA,1,1,1,NA,NA,1
"718","Gonzalez","5","F","GI","GI5",1,NA,1,1,1,NA,NA,1
"719","Gonzalez","5","F","KA","KA11",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"720","Gonzalez","5","F","KA","KA13",0.882352941,NA,0.882352941,0.882352941,0.882352941,NA,NA,0.882352941
"721","Gonzalez","5","F","KA","KA17",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"722","Gonzalez","5","F","KA","KA3",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"723","Gonzalez","5","F","KA","KA6",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"724","Gonzalez","5","F","KA","KA7",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"725","Gonzalez","5","F","MA","MA12",1,NA,1,1,1,NA,NA,1
"726","Gonzalez","5","F","MA","MA19",1,NA,1,1,1,NA,NA,1
"727","Gonzalez","5","F","MA","MA23",1,NA,1,1,1,NA,NA,1
"728","Gonzalez","5","F","MA","MA26",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"729","Gonzalez","5","F","MA","MA27",0.92,NA,0.92,0.92,0.92,NA,NA,0.92
"730","Gonzalez","5","F","MA","MA31",1,NA,1,1,1,NA,NA,1
"731","Gonzalez","5","F","MA","MA32",1,NA,1,1,1,NA,NA,1
"732","Gonzalez","5","F","MU","MU17",1,NA,1,1,1,NA,NA,1
"733","Gonzalez","5","F","MU","MU2",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"734","Gonzalez","5","F","MU","MU20",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"735","Gonzalez","5","F","MU","MU4",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"736","Gonzalez","5","F","MU","MU9",0.842105263,NA,0.842105263,0.842105263,0.842105263,NA,NA,0.842105263
"737","Gonzalez","5","F","RE","RE10",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"738","Gonzalez","5","F","RE","RE15",1,NA,1,1,1,NA,NA,1
"739","Gonzalez","5","F","RE","RE16",1,NA,1,1,1,NA,NA,1
"740","Gonzalez","5","F","RE","RE17",0.818181818,NA,0.818181818,0.818181818,0.818181818,NA,NA,0.818181818
"741","Gonzalez","5","F","RE","RE5",0.714285714,NA,0.714285714,0.714285714,0.714285714,NA,NA,0.714285714
"742","Gonzalez","5","F","RE","RE7",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"743","Gonzalez","5","F","UM","UM13",1,NA,1,1,1,NA,NA,1
"744","Gonzalez","5","F","UM","UM17",1,NA,1,1,1,NA,NA,1
"745","Gonzalez","5","F","UM","UM2",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"746","Gonzalez","5","F","UM","UM22",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"747","Gonzalez","5","F","UM","UM29",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"748","Gonzalez","5","F","VA","VA22",1,NA,1,1,1,NA,NA,1
"749","Gonzalez","5","F","VA","VA47",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"750","Gonzalez","5","F","VA","VA66",0.857142857,NA,0.857142857,0.857142857,0.857142857,NA,NA,0.857142857
"751","Gonzalez","5","F","VA","VA67",0.952380952,NA,0.952380952,0.952380952,0.952380952,NA,NA,0.952380952
"752","Gonzalez","5","F","YE","YE14",1,NA,1,1,1,NA,NA,1
"753","Gonzalez","5","F","YE","YE15",1,NA,1,1,1,NA,NA,1
"754","Gonzalez","5","F","YE","YE20",0.954545455,NA,0.954545455,0.954545455,0.954545455,NA,NA,0.954545455
"755","Gonzalez","5","F","YE","YE21",0.739130435,NA,0.739130435,0.739130435,0.739130435,NA,NA,0.739130435
"756","Gonzalez","5","F","YE","YE22",1,NA,1,1,1,NA,NA,1
"757","Gonzalez","5","F","YE","YE23",0.863636364,NA,0.863636364,0.863636364,0.863636364,NA,NA,0.863636364
"758","Gonzalez","5","F","YE","YE27",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"759","Gonzalez","5","F","YE","YE33",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"760","Gonzalez","5","F","YE","YE41",1,NA,1,1,1,NA,NA,1
"761","Gonzalez","5","F","YE","YE51",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"762","Gonzalez","5","F","YE","YE69",1,NA,1,1,1,NA,NA,1
"763","Gonzalez","5","M","AK","AK12",0.695652174,NA,0.695652174,0.695652174,0.695652174,NA,NA,0.695652174
"764","Gonzalez","5","M","AK","AK13",0.736842105,NA,0.736842105,0.736842105,0.736842105,NA,NA,0.736842105
"765","Gonzalez","5","M","AK","AK14",0.739130435,NA,0.739130435,0.739130435,0.739130435,NA,NA,0.739130435
"766","Gonzalez","5","M","AK","AK17",0.772727273,NA,0.772727273,0.772727273,0.772727273,NA,NA,0.772727273
"767","Gonzalez","5","M","AK","AK3",0.565217391,NA,0.565217391,0.565217391,0.565217391,NA,NA,0.565217391
"768","Gonzalez","5","M","AK","AK7",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"769","Gonzalez","5","M","GI","GI10",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"770","Gonzalez","5","M","GI","GI11",1,NA,1,1,1,NA,NA,1
"771","Gonzalez","5","M","GI","GI14",0.476190476,NA,0.476190476,0.476190476,0.476190476,NA,NA,0.476190476
"772","Gonzalez","5","M","GI","GI5",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"773","Gonzalez","5","M","KA","KA11",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"774","Gonzalez","5","M","KA","KA13",0.904761905,NA,0.904761905,0.904761905,0.904761905,NA,NA,0.904761905
"775","Gonzalez","5","M","KA","KA17",0.583333333,NA,0.583333333,0.583333333,0.583333333,NA,NA,0.583333333
"776","Gonzalez","5","M","KA","KA3",0.611111111,NA,0.611111111,0.611111111,0.611111111,NA,NA,0.611111111
"777","Gonzalez","5","M","KA","KA6",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"778","Gonzalez","5","M","KA","KA7",0.777777778,NA,0.777777778,0.777777778,0.777777778,NA,NA,0.777777778
"779","Gonzalez","5","M","MA","MA12",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"780","Gonzalez","5","M","MA","MA19",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"781","Gonzalez","5","M","MA","MA23",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
