"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"37","Onder","1","M","GI","GI3",2397.31350728125,58.5868407990546,2394.4170645,2253.557221,2504.465957,10.356788104327,0.0244385394822627,2410.648044
"38","Onder","1","M","GI","GI4",2463.1488254375,73.4142709407386,2471.120238,2285.954163,2626.098473,12.9779322045157,0.029805048798746,2413.900676
"39","Onder","1","M","KA","KA2",2520.15432346667,40.8926269463728,2516.304282,2451.884771,2619.737695,7.46593807139066,0.0162262392289222,2541.817187
"40","Onder","1","M","KA","KA3",2436.40728088235,68.8781058333757,2444.597716,2216.473486,2547.207343,11.8124976977199,0.0282703579051985,2501.321736
"41","Onder","1","M","KA","KA5",2457.83769802857,62.3180940173057,2441.630898,2281.997617,2595.406994,10.5336804610595,0.0253548450604737,2281.997617
"42","Onder","1","M","KA","KA6",2508.44312876667,59.805870827702,2508.9330485,2393.469959,2603.520799,10.9190081745242,0.0238418284799253,2462.787608
"43","Onder","1","M","MA","MA3",2481.31856433333,72.8787982540894,2472.597546,2334.977819,2616.324695,13.3057872558776,0.0293709962524179,2520.013568
"44","Onder","1","M","MA","MA5",2484.9083836,58.2966944112751,2483.4343015,2402.331085,2587.202722,10.6434715190136,0.0234602992995734,2557.202509
"45","Onder","1","M","MA","MA6",2522.35247673333,97.9289068076814,2535.5989915,2302.021505,2718.10334,17.8792904301294,0.0388244338215997,2573.635118
"46","Onder","1","M","MA","MA7",2520.74577063333,66.4696059943702,2519.089915,2332.148023,2633.817667,12.1356341971991,0.0263690241073656,2594.495983
"47","Onder","1","M","MA","MA9",2556.80535853333,54.0036054803491,2568.39963,2389.221635,2664.646877,9.85966430273228,0.0211215160747814,2556.518437
"48","Onder","1","M","MU","MU2",2471.63966890323,81.7064009506412,2483.165483,2263.725897,2600.338181,14.6749028202607,0.0330575698305157,2381.195648
"49","Onder","1","M","MU","MU3",2495.2068871,73.7910158037863,2479.113447,2393.746714,2659.311489,13.472334632318,0.0295731052143529,2596.763923
"50","Onder","1","M","MU","MU5",2472.35706,60.4438936052127,2483.6283305,2348.170895,2583.171909,11.0354946636724,0.02444788197592,2473.277596
"51","Onder","1","M","RE","RE5",2509.16849666667,62.2447554821785,2515.4683365,2336.114084,2606.740908,11.3642855546608,0.0248069253080725,2579.324226
"52","Onder","1","M","UM","UM5",2483.86894909375,70.3086744285775,2484.1178405,2368.494815,2669.958533,12.4289351161711,0.0283061127094608,2459.305119
"53","Onder","1","M","UM","UM7",2585.75345653125,69.1952924890488,2608.205141,2403.775576,2668.572875,12.2321151362982,0.0267602049662822,2596.548331
"54","Onder","1","M","VA","VA1",2404.72958551613,89.6436301131232,2399.803943,2275.231529,2694.7186,16.100471261244,0.0372780501612546,2521.846575
"55","Onder","1","M","VA","VA11",2535.3242486,76.3850487942409,2534.316614,2365.85005,2673.759436,13.9459380935795,0.0301283154753955,2632.315945
"56","Onder","1","M","VA","VA6",2433.57344096667,60.1789037743007,2438.7166245,2323.289276,2556.683097,10.9871143610391,0.0247286162649755,2457.9027
"57","Onder","1","M","VA","VA9",2443.85196363636,55.0739543082705,2438.574996,2356.028436,2555.075557,9.58714487019494,0.022535716208572,2458.39829
"58","Onder","1","M","YE","YE13",2456.58447693333,66.853127565639,2451.3223,2334.033613,2582.011099,12.2056553358236,0.0272138524823273,2482.751187
"59","Onder","1","M","YE","YE14",2355.87118245161,88.3794455335994,2365.796465,2133.358076,2468.92225,15.873417008021,0.0375145492639492,2467.871923
"60","Onder","1","M","YE","YE19",2406.99546010345,79.9127657346913,2404.13786,2279.715592,2558.443477,14.839428057767,0.0332002145659456,2311.500367
"61","Onder","2","F","AK","AK10",2759.955308,69.0696538493,2771.477122,2570.578014,2888.712639,12.4052760404883,0.0250256421359776,2738.714395
"62","Onder","2","F","AK","AK6",2911.52376663333,69.8641747348337,2918.471238,2758.083204,3056.578444,12.7553948212503,0.0239957425508566,2939.875537
"63","Onder","2","F","AK","AK7",2839.9659366,78.9837191806149,2828.1727405,2698.207675,2968.237286,14.4203882236254,0.027811502301036,2861.350792
"64","Onder","2","F","AK","AK8",2865.6866307,52.1810380902791,2867.121115,2779.624997,2959.11761,9.52691054536072,0.018208912841783,2855.926021
"65","Onder","2","F","AK","AK9",2762.63508556667,60.3596734908599,2762.8342465,2629.746892,2855.929685,11.0201182448635,0.021848587171794,2733.271463
"66","Onder","2","F","GI","GI10",2917.4288878,78.9329958577462,2913.7362145,2652.439857,3056.451381,14.4111274542498,0.0270556708983809,2887.637443
"67","Onder","2","F","GI","GI11",2848.30490656667,87.6124545417902,2855.788072,2656.113748,3014.58167,15.9957725569781,0.030759506940357,2910.545095
"68","Onder","2","F","GI","GI6",2900.82941872414,64.7151670602019,2903.747824,2802.329875,3072.982646,12.0173048324286,0.0223091942747414,2903.747824
"69","Onder","2","F","GI","GI7",2897.25842603333,84.4932315057534,2915.810491,2711.673889,3030.642518,15.4262829507358,0.0291631670639177,3015.801774
"70","Onder","2","F","GI","GI8",2870.9097236,98.9026731973336,2891.4246215,2505.406968,3001.283446,18.0570750359137,0.0344499419066768,2832.644743
"71","Onder","2","F","GI","GI9",2896.14416433333,52.2123796050947,2904.403304,2776.240167,2970.555129,9.53263269691102,0.018028239149177,2845.703486
"72","Onder","2","F","KA","KA11",2963.47434923333,103.503768598412,2975.166823,2749.091028,3119.020615,18.8971162827151,0.0349264938382845,2985.318834
"73","Onder","2","F","KA","KA13",2865.24005436667,71.1767307609599,2864.758044,2711.188634,2998.383854,12.9950336690832,0.0248414546112761,2818.888884
"74","Onder","2","F","KA","KA7",2877.37470932258,66.9777896124966,2893.729946,2672.952974,2977.392424,12.0295661324382,0.0232773956744289,2920.861786
"75","Onder","2","F","KA","KA9",2907.69381633333,65.7368222404921,2899.5475525,2764.008882,3031.942646,12.0018467999416,0.0226078900987545,3016.629049
"76","Onder","2","F","MA","MA12",2912.14715983333,65.6584350048326,2925.2692825,2712.304695,3004.978033,11.9875353142112,0.0225464000962748,2816.932088
"77","Onder","2","F","MA","MA13",2920.83103376667,79.674731204058,2933.810083,2708.443575,3054.702375,14.5465491812078,0.0272781034859488,2932.426086
"78","Onder","2","F","MA","MA16",2841.843962125,85.0886799729222,2848.193192,2614.411641,2988.648719,15.0416956527663,0.0299413624065752,2838.859381
"79","Onder","2","F","MA","MA18",2986.05347896774,70.5775866658846,2979.619072,2846.363398,3108.336189,12.6761087694471,0.0236357410083234,2951.682908
"80","Onder","2","F","MA","MA19",2894.97305061765,86.9047634230687,2898.954392,2647.275226,3062.43408,14.9040439692007,0.0300191960006424,2966.796317
"81","Onder","2","F","MU","MU10",2904.69263763333,70.5489325850201,2904.3535135,2756.443171,3050.550619,12.8804139282423,0.0242879166184349,2850.478643
"82","Onder","2","F","MU","MU3",2967.9472193,83.1513004983368,2980.5768325,2778.995097,3146.922708,15.1812809896099,0.0280164350489859,3146.922708
"83","Onder","2","F","MU","MU6",2856.73823446667,73.5700053587127,2874.244515,2681.949681,2970.723807,13.4319838302476,0.0257531489833711,2860.528949
"84","Onder","2","F","MU","MU7",2755.7613673,105.454488200694,2767.8050445,2542.883028,2920.43875,19.2532673258941,0.0382669157975803,2839.074433
"85","Onder","2","F","MU","MU8",2919.14413296667,66.1697202477414,2923.554264,2728.098909,3015.487221,12.0808828011648,0.0226675070615627,3006.445681
"86","Onder","2","F","MU","MU9",2861.08213106667,69.657074054701,2876.5818665,2734.096933,2988.175346,12.7175835831892,0.0243464084090209,2922.692401
"87","Onder","2","F","RE","RE10",2991.07841974286,75.8034933687298,3000.294736,2842.395116,3139.379066,12.8131289887734,0.0253431982486259,3000.294736
"88","Onder","2","F","RE","RE11",2873.56427656667,94.2880902134215,2867.447939,2670.077568,3019.509388,17.2145713046577,0.0328122433113196,2824.289883
"89","Onder","2","F","RE","RE6",2985.87039223333,138.555612832739,2998.9175875,2612.171965,3174.402669,25.2966782058145,0.0464037599197679,2997.739239
"90","Onder","2","F","RE","RE7",3082.0699793,57.9610952127265,3086.674297,2953.027677,3184.656578,10.5821997685717,0.0188058985039304,3151.758797
"91","Onder","2","F","RE","RE8",2997.2485546,126.67678870004,3029.8944235,2533.411417,3127.625569,23.1279115611091,0.0422643589253295,3085.11732
"92","Onder","2","F","UM","UM13",2848.01884503333,56.8523461534361,2844.759673,2726.788002,2946.768237,10.3797708117763,0.0199620681066002,2840.707421
"93","Onder","2","F","UM","UM17",3006.06663936667,72.097572198855,2995.815179,2865.542687,3143.970646,13.1631555448901,0.0239840232597255,3067.858516
"94","Onder","2","F","UM","UM18",2907.41381716667,67.8119653967078,2913.7730715,2690.275505,3009.178756,12.3807143721789,0.0233238092893126,2881.40789
"95","Onder","2","F","UM","UM9",2991.77386296667,85.6119297004022,2977.1265155,2831.35566,3181.123613,15.6305283628189,0.0286157756641101,3109.955389
"96","Onder","2","F","VA","VA18",2776.81763633333,73.365308024059,2785.2768275,2633.194155,2896.865171,13.3946113810306,0.0264206432082932,2792.644113
"97","Onder","2","F","VA","VA22",2822.57823278125,54.1784716526157,2834.397434,2722.19989,2962.1756,9.57749117497193,0.0191946749335024,2798.83194
"98","Onder","2","F","VA","VA26",2904.84312713333,88.2737910342708,2897.4027755,2716.134396,3090.715892,16.1165155286558,0.0303884881802152,3011.740048
"99","Onder","2","F","VA","VA30",2956.86180666667,79.0241121533379,2954.0283195,2763.927195,3137.446938,14.4277629377338,0.0267256697540503,3137.446938
"100","Onder","2","F","VA","VA34",2904.95261686667,56.5790271758063,2905.624967,2777.199896,3029.174839,10.3298698219623,0.019476747003479,2997.295767
"101","Onder","2","F","YE","YE20",2818.88409633333,65.8542146245938,2832.6277405,2647.636265,2926.233293,12.0232796188922,0.023361802888687,2867.04704
"102","Onder","2","F","YE","YE21",2915.3331993,97.1117686807237,2894.573234,2741.583239,3115.118151,17.7301021018854,0.0333106928237367,2833.148223
"103","Onder","2","F","YE","YE22",2829.25050115789,89.4069392564508,2842.2729895,2617.947816,3044.196096,14.5037207451332,0.0316009272490577,3019.425151
"104","Onder","2","F","YE","YE23",2779.2438091,131.837549731758,2812.622143,2481.487936,2999.612696,24.0701333047643,0.0474364822906453,2879.355774
"105","Onder","2","F","YE","YE24",2859.59437006667,71.5432165443743,2872.1173965,2675.327554,3013.818068,13.0619445126102,0.0250186590424384,3007.567257
"106","Onder","2","M","AK","AK10",2357.06294278125,109.864044148429,2385.058635,2059.33267,2516.194335,19.4214026564831,0.046610568667629,2351.737416
"107","Onder","2","M","AK","AK6",2528.26169363333,66.0442332337567,2549.567048,2363.028441,2628.024934,12.0579721117536,0.0261223881214786,2363.028441
"108","Onder","2","M","AK","AK7",2466.21196033333,58.8171170468313,2471.970838,2325.687495,2560.713329,10.7384872579904,0.0238491735474681,2552.703734
"109","Onder","2","M","AK","AK8",2465.7111901,70.3795878126355,2477.4490525,2259.609987,2592.889379,12.8494959442987,0.0285433217382532,2404.030051
"110","Onder","2","M","AK","AK9",2383.20557576667,75.7371902889967,2393.337446,2248.862451,2530.93438,13.8276558544482,0.0317795456082853,2248.862451
"111","Onder","2","M","GI","GI10",2516.07355643333,82.8165461010329,2525.7236355,2362.595975,2674.302159,15.1201634780674,0.0329149940347649,2673.415774
"112","Onder","2","M","GI","GI11",2483.3007881,87.2905960780242,2466.361626,2345.214244,2678.108961,15.9370095100019,0.0351510362724973,2642.867494
"113","Onder","2","M","GI","GI6",2508.38682512903,65.5790221275287,2498.134181,2400.665452,2657.30807,11.7783400758353,0.0261439031135699,2453.535389
"114","Onder","2","M","GI","GI7",2458.7261200303,86.2624969715201,2456.12685,2251.317093,2640.849841,15.0163732696877,0.0350842236021216,2251.317093
"115","Onder","2","M","GI","GI8",2495.84592586667,56.9532097901644,2487.793006,2363.019244,2594.720741,10.3981859081324,0.0228192009770746,2469.676541
"116","Onder","2","M","GI","GI9",2475.5775856,68.226845743617,2475.546601,2308.795583,2603.586339,12.4564608137348,0.0275599707076363,2575.369302
"117","Onder","2","M","KA","KA11",2563.76473943333,111.816786344507,2529.272855,2427.223198,2891.681007,20.4148587295408,0.0436142929281499,2520.735598
"118","Onder","2","M","KA","KA13",2463.3265795,54.7980454208495,2472.9210885,2332.145089,2579.23279,10.004708528064,0.0222455462774945,2458.658407
"119","Onder","2","M","KA","KA7",2501.22447527586,89.9263933665039,2525.181675,2196.932656,2608.843788,16.6989120272355,0.0359529479482588,2525.181675
"120","Onder","2","M","KA","KA9",2509.3076571,67.9989908065551,2510.8082875,2372.751415,2651.184899,12.4148603841122,0.0270987061367921,2493.961589
"121","Onder","2","M","MA","MA12",2513.273724,44.5989601464926,2519.412741,2428.199122,2585.77354,8.14261883783597,0.0177453652264788,2488.172412
"122","Onder","2","M","MA","MA13",2498.22000043333,78.9031774300857,2497.732866,2329.084463,2646.064512,14.4056833790968,0.0315837586026849,2329.084463
"123","Onder","2","M","MA","MA16",2481.78114409677,60.1852008327791,2486.637275,2343.853,2586.942463,10.8095811731134,0.0242508091319564,2516.938936
"124","Onder","2","M","MA","MA18",2563.41352746667,43.9758430893464,2560.8669785,2473.07451,2659.922978,8.02885374844757,0.0171551888207465,2543.325506
"125","Onder","2","M","MA","MA19",2474.19274048387,66.6328741233043,2473.005998,2349.588561,2599.933269,11.9676174818281,0.0269311573965224,2581.068072
"126","Onder","2","M","MU","MU10",2483.84938533333,47.7790701972263,2486.5230735,2391.427942,2590.27361,8.72322484121455,0.0192358967010451,2590.27361
"127","Onder","2","M","MU","MU3",2566.83406566667,57.4610472629762,2579.99456,2445.0899,2671.772876,10.4909039212675,0.0223859609904516,2533.051512
"128","Onder","2","M","MU","MU6",2487.53671546667,53.33968930723,2492.522841,2347.587447,2577.730976,9.73845034796233,0.0214427746837189,2397.397881
"129","Onder","2","M","MU","MU7",2421.36064943333,51.0365735556715,2427.744802,2311.049724,2518.190475,9.31796086473764,0.0210776422618479,2380.439695
"130","Onder","2","M","MU","MU8",2500.0973094,52.4963470977511,2499.0850995,2373.459287,2588.614636,9.58447783068638,0.0209977215288271,2513.453277
"131","Onder","2","M","MU","MU9",2459.7155123,91.0734285964883,2467.9874855,2262.817944,2636.814884,16.6276570772109,0.037026000828579,2532.303288
"132","Onder","2","M","RE","RE10",2544.84006624242,67.7977686625557,2551.348926,2320.23362,2644.993994,11.8020766478044,0.0266412689590597,2605.769764
"133","Onder","2","M","RE","RE11",2494.3592742,68.530064660677,2505.9625395,2351.146252,2610.652704,12.5118207606468,0.0274740152188606,2418.578249
"134","Onder","2","M","RE","RE6",2615.43772753333,87.3871510305064,2618.919541,2388.222537,2740.143662,15.9546379518397,0.0334120556993428,2564.074785
"135","Onder","2","M","RE","RE7",2643.43143513333,55.5635622891905,2653.838058,2468.381653,2730.841011,10.1444721470443,0.02101948306686,2651.630402
"136","Onder","2","M","RE","RE8",2540.30655173913,47.8412042004761,2542.184813,2419.645649,2624.344999,9.97558066164713,0.0188328468340655,2507.051815
"137","Onder","2","M","UM","UM13",2467.82973243333,55.4123548447571,2472.38079,2351.35713,2554.490961,10.1168655709847,0.0224538808802337,2457.202285
"138","Onder","2","M","UM","UM17",2581.38282273333,69.5588933370746,2583.9840375,2427.785227,2703.416753,12.6996583186039,0.0269463687154396,2703.416753
"139","Onder","2","M","UM","UM18",2496.99246316667,53.6291594049377,2498.667876,2413.994852,2631.944853,9.79130011537491,0.0214775015127301,2433.041774
"140","Onder","2","M","UM","UM9",2550.26040266667,60.3310551491762,2548.2277515,2414.243916,2646.336903,11.0148932744307,0.0236568215097138,2414.243916
"141","Onder","2","M","VA","VA18",2376.01183216667,83.8997933000613,2379.879775,2118.625192,2523.374966,15.3179364534881,0.0353111849714796,2472.888822
"142","Onder","2","M","VA","VA22",2453.435442875,51.791111377973,2463.7694805,2316.802941,2538.523981,9.15546151513811,0.0211096287568434,2520.403517
"143","Onder","2","M","VA","VA26",2523.38661293333,50.7680137864544,2516.8931575,2406.358087,2630.309713,9.26892878352477,0.0201189994138229,2547.508156
"144","Onder","2","M","VA","VA30",2549.53914966667,61.4384286982836,2546.946198,2445.820606,2700.119663,11.2170710985742,0.0240978565503951,2462.839574
"145","Onder","2","M","VA","VA34",2523.70662505714,57.4193350109065,2510.766292,2410.210553,2704.423818,9.70563905762994,0.0227519848942848,2509.108001
"146","Onder","2","M","YE","YE20",2448.1578776,54.7314873063564,2442.1727295,2362.725944,2558.761686,9.99255673449968,0.0223561918972363,2448.939119
"147","Onder","2","M","YE","YE21",2523.15185023333,87.7087443582224,2519.568329,2372.836052,2859.35733,16.0133525918175,0.0347615797876419,2443.548779
"148","Onder","2","M","YE","YE22",2421.05325424242,67.697629830981,2434.49565,2166.783338,2539.959565,11.7846447147337,0.0279620573039251,2423.831351
"149","Onder","2","M","YE","YE23",2412.7149323,64.5780296718225,2418.6779015,2279.839165,2514.541544,11.790281190165,0.0267657106139188,2421.272795
"150","Onder","2","M","YE","YE24",2487.40483306667,58.5807214746176,2487.7421635,2367.186743,2601.422435,10.6953275288585,0.0235509397971197,2515.034295
"151","Onder","3","F","AK","AK11",2812.0171422,61.2904081641655,2808.3655815,2639.985541,2904.891749,11.1900463700707,0.0217958871033818,2837.677507
"152","Onder","3","F","AK","AK12",2887.43600293333,61.755796758415,2882.043993,2731.250239,2990.558151,11.2750143137628,0.0213877629480541,2969.95157
"153","Onder","3","F","AK","AK13",2962.89477086667,55.1764909472787,2970.563952,2849.030381,3076.362856,10.0738029119347,0.0186224942882934,3076.362856
"154","Onder","3","F","AK","AK14",2870.41689613333,97.1242826003329,2870.30271,2632.490999,3004.677881,17.7323868205696,0.0338362983896752,2747.502463
"155","Onder","3","F","AK","AK15",2813.67717346667,90.0698739071859,2834.7707915,2411.775814,2917.795658,16.4444338968706,0.0320114456471966,2890.615825
"156","Onder","3","F","GI","GI13",2889.35274846667,80.4030822706715,2874.0309695,2777.770946,3193.121964,14.6795272841968,0.0278273680198239,2932.628239
"157","Onder","3","F","GI","GI14",2997.90602873333,60.8157770490061,3003.348849,2890.75867,3092.899342,11.1033909806485,0.0202860851761594,2906.91144
"158","Onder","3","F","GI","GI15",2913.63537923333,102.484577547159,2930.9958305,2625.492457,3105.664069,18.7110383063221,0.0351741258626964,2895.754643
"159","Onder","3","F","KA","KA14",2931.62857126667,64.1249908628209,2916.2532755,2792.647572,3090.148365,11.7075679984599,0.0218735045398723,2902.408664
"160","Onder","3","F","KA","KA15",2949.52481486667,98.1977533464733,2933.7214205,2784.560495,3199.323343,17.928374868064,0.0332927368000165,2983.283424
"161","Onder","3","F","KA","KA16",2873.06067793333,99.5284626744696,2870.29198,2610.362694,3073.601854,18.171328040206,0.0346419633385756,2938.67166
"162","Onder","3","F","KA","KA17",2825.68618813333,82.2345381516746,2809.2608995,2617.520566,3019.137499,15.0139038505638,0.029102502074372,2721.757946
"163","Onder","3","F","MA","MA20",2829.46856989655,53.6845205421724,2818.235051,2727.405316,2949.040661,9.96896519695159,0.0189733581469453,2847.351
"164","Onder","3","F","MA","MA21",2971.22314106667,53.9570370637806,2967.458432,2829.105214,3133.977485,9.85116211199165,0.0181598737294467,2941.513039
"165","Onder","3","F","MA","MA23",2938.70433233333,64.9271300559159,2934.032342,2777.367268,3094.233984,11.8540179085656,0.0220937946500946,2916.913451
"166","Onder","3","F","MA","MA26",2945.66411216667,81.2373822303784,2939.1680295,2774.169239,3112.484568,14.8318489200825,0.0275786305352461,2997.17089
"167","Onder","3","F","MA","MA27",2944.73268416667,59.3632825310816,2948.876691,2838.098415,3072.326305,10.8382029766086,0.0201591413883739,2970.489222
"168","Onder","3","F","MU","MU11",2756.0842327,73.2993138186794,2755.871861,2613.09699,2917.739657,13.3825625427136,0.0265954548663673,2820.767265
"169","Onder","3","F","MU","MU12",2951.71246423333,100.119921560612,2962.1921155,2700.567674,3154.798206,18.2793131647983,0.0339192664508454,3012.699755
"170","Onder","3","F","MU","MU13",2753.08127916667,115.011978614479,2733.798484,2552.257678,3055.429811,20.9982183568173,0.0417757294289881,2956.152563
"171","Onder","3","F","MU","MU15",2923.80033576667,103.056635010178,2946.903279,2557.602542,3066.749278,18.8154812318837,0.0352474940745756,2557.602542
"172","Onder","3","F","MU","MU3",2958.19633213333,70.5354896126305,2960.9086295,2784.712104,3071.754594,12.877959588503,0.023844086630235,2861.850346
"173","Onder","3","F","RE","RE12",2970.39029183333,97.856248455957,2961.760579,2798.157051,3166.770356,17.8660248907192,0.0329439025992641,2996.634264
"174","Onder","3","F","RE","RE13",2904.20225366667,95.0309990710251,2927.0575215,2675.251885,3081.693168,17.3502072844843,0.032721894265816,2675.251885
"175","Onder","3","F","RE","RE15",2913.46235606667,66.8279712301227,2901.0014485,2747.068699,3026.858733,12.2010624383482,0.0229376470545321,2835.396168
"176","Onder","3","F","RE","RE16",2969.90493786667,93.7181383969785,2948.045578,2826.11071,3220.21835,17.1105128158054,0.0315559387783967,2938.92519
"177","Onder","3","F","RE","RE17",3023.73033606667,61.828289954517,3028.9119235,2868.709138,3134.398537,11.2882497000197,0.0204476864940756,3078.760678
"178","Onder","3","F","UM","UM20",2922.59208426667,64.7333526861026,2930.7474395,2750.302337,3081.759118,11.8186391630387,0.0221492944686276,2943.745772
"179","Onder","3","F","UM","UM21",2934.77282533333,69.7530183411932,2937.27587,2818.283604,3158.337045,12.735100533181,0.0237677743704985,2911.786405
"180","Onder","3","F","UM","UM23",2890.88267526667,59.3448607675307,2885.140282,2759.425186,3028.21969,10.8348396381266,0.0205282840688291,2881.003507
"181","Onder","3","F","UM","UM26",2908.68153873333,58.1276936700001,2919.3812625,2796.606286,3010.185138,10.6126163462698,0.0199842068978488,2922.260402
"182","Onder","3","F","VA","VA35",2842.02634466667,57.7222610391862,2837.2421225,2721.308395,2954.401394,10.538594813788,0.0203102484069184,2954.401394
"183","Onder","3","F","VA","VA44",2905.89193086667,79.1055022118099,2900.2816225,2719.955449,3062.772855,14.4426226613944,0.0272224515204931,2920.342008
"184","Onder","3","F","VA","VA46",2994.4967908,63.9923283729394,3002.709292,2847.975531,3091.883047,11.6833472523789,0.0213699772761631,2990.825137
"185","Onder","3","F","VA","VA48",2768.1853019,176.573650198676,2846.7928565,2466.574293,2974.096487,32.2377904249471,0.0637867884340983,2795.500847
