"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"195","Ritchie","14","F","UM",2800.446116,125.092554150988,2810.083616,2476.933678,3094.693056,21.7758186041151,0.04466879524526,2692.859994
"196","Ritchie","14","F","VA",2926.5999124,64.5310964591679,2934.322312,2783.061181,3039.628908,10.9077461469524,0.0220498525219487,2893.63279
"197","Ritchie","14","M","RE",2554.8444750303,96.1148912475402,2568.525547,2331.610184,2736.580026,16.7314549708086,0.0376206427384979,2518.528646
"198","Ritchie","14","M","UM",2391.04852628125,112.643275395296,2384.864942,2131.786777,2618.146564,19.9127059717693,0.047110409578549,2131.786777
"199","Ritchie","14","M","VA",2589.95316405714,72.3117949541646,2589.982432,2370.445685,2702.142734,12.2229242345137,0.0279201168413751,2512.581853
"200","Ritchie","15","F","GI",2702.67892108571,218.571842266468,2794.372458,2152.90929,2924.171271,36.9453844910712,0.0808722932499374,2275.321151
"201","Ritchie","15","F","YE",2875.63421032353,90.2347166070304,2896.959734,2602.180195,3005.691122,15.475126228841,0.0313790663232089,2894.667864
"202","Ritchie","15","M","GI",2390.82822345161,96.7424813921214,2400.28399,2155.157043,2538.13948,17.3754625892516,0.0404640034123637,2408.996046
"203","Ritchie","15","M","YE",2496.01316229032,92.4148776489767,2511.479777,2254.822733,2612.964636,16.5982020119119,0.0370249961198832,2566.061301
"204","StamenkovicRadak","1","F","AK",2776.47466825397,85.3837322222613,2793.737,2533.8001,2997.6632,7.60658743761315,0.0307525702281866,2806.066
"205","StamenkovicRadak","1","F","GI",2829.05212809917,113.758238894874,2855.4572,2468.8308,3036.122,10.3416580813522,0.0402107256225454,2872.7715
"206","StamenkovicRadak","1","F","KA",2821.4578,95.7766170955839,2824.70985,2550.7506,3034.8301,8.89263565050923,0.0339457911068469,2907.0367
"207","StamenkovicRadak","1","F","MA",2874.65936833333,91.9691221303381,2878.5685,2399.8073,3102.6946,8.39559379745562,0.0319930504265832,2888.4316
"208","StamenkovicRadak","1","F","MU",2866.42388041237,80.8531249872823,2871.1282,2658.193,3026.6625,8.20939103949063,0.0282069674132252,2837.8605
"209","StamenkovicRadak","1","F","RE",2961.29361451613,103.050621301737,2966.81235,2731.8771,3200.2457,13.0874419927692,0.034799190730898,3127.3329
"210","StamenkovicRadak","1","F","UM",2887.97592417582,119.928234845198,2895.8051,2494.8803,3160.6159,12.5718950083046,0.0415267432949336,2914.414
"211","StamenkovicRadak","1","F","VA",2839.8577832,90.8314114421165,2835.9222,2496.5181,3137.1842,8.12420841907299,0.031984493019142,2665.1735
"212","StamenkovicRadak","1","F","YE",2834.47841170213,119.313566532973,2853.25,2465.1916,3088.9244,12.3062547489021,0.0420936585864926,2890.8694
"213","StamenkovicRadak","1","M","AK",2417.76616666667,75.657235162789,2422.672,2137.5376,2596.1019,6.66124812691684,0.0312922052619738,2534.6972
"214","StamenkovicRadak","1","M","GI",2464.96419553571,94.6575066062684,2475.5532,2226.8028,2731.0616,8.94429365020142,0.0384011689815626,2560.1354
"215","StamenkovicRadak","1","M","KA",2421.40311415929,83.2316892976208,2424.5649,2197.5642,2638.2033,7.82977870330916,0.0343733304095129,2342.0681
"216","StamenkovicRadak","1","M","MA",2499.51340826446,74.4348782643947,2498.2891,2270.5893,2707.8035,6.76680711494497,0.0297797475373731,2580.0021
"217","StamenkovicRadak","1","M","MU",2480.81854591837,81.8693862876492,2492.59975,2210.6729,2625.6983,8.27005688793967,0.0330009570519968,2543.3258
"218","StamenkovicRadak","1","M","RE",2576.07492363636,90.7725083240943,2574.2327,2370.6557,2755.4811,12.2397625255096,0.0352367501004049,2676.4519
"219","StamenkovicRadak","1","M","UM",2519.78725813953,83.7874810111735,2523.31715,2314.736,2706.0811,9.03503643716527,0.0332518075645153,2459.7081
"220","StamenkovicRadak","1","M","VA",2451.74805691057,81.3298752573135,2457.6762,2192.6836,2675.8636,7.33326789108097,0.0331721993326658,2419.6383
"221","StamenkovicRadak","1","M","YE",2437.5460258427,92.4095712445766,2442.2408,2141.1103,2650.101,9.79539496115479,0.0379109031234105,2570.642
"222","StamenkovicRadak","2","F","AK",2751.70941237113,89.4435670065888,2763.8001,2430.6774,2901.2012,9.08161827560118,0.03250472837156,2672.9797
"223","StamenkovicRadak","2","F","GI",2839.94704823529,107.785422020703,2851.97,2492.6453,3137.444,11.6909704725641,0.0379533210267704,3000.3229
"224","StamenkovicRadak","2","F","KA",2790.01119824561,95.6132307053918,2805.09195,2482.9121,2992.7011,8.95499952781571,0.0342698376140979,2877.3426
"225","StamenkovicRadak","2","F","MA",2844.76746612903,138.049023433546,2859.36125,2532.1117,3050.7121,17.5322435083126,0.0485273489229662,2926.0868
"226","StamenkovicRadak","2","F","MU",2846.91438737864,70.5910305547309,2846.172,2653.3075,2984.9136,6.95554091813666,0.02479562816068,2869.4774
"227","StamenkovicRadak","2","F","RE",2875.03999555556,108.205925940108,2880.2407,2575.6004,3112.8805,11.4059060766079,0.0376363202276771,2888.2142
"228","StamenkovicRadak","2","F","UM",2880.48473145161,86.4155391891627,2879.67195,2641.9475,3092.4704,7.76034450793809,0.0300003462075683,2767.8319
"229","StamenkovicRadak","2","F","VA",2887.70074086021,102.273363758154,2892.7988,2662.3634,3069.0326,10.6052537874799,0.03541688455144,2760.0507
"230","StamenkovicRadak","2","F","YE",2833.08097916667,84.6248737083581,2837.67105,2535.5508,3019.3308,8.63699000553938,0.0298702629154109,2894.9119
"231","StamenkovicRadak","2","M","AK",2389.10677157895,97.8735179626341,2395.6352,1933.4062,2686.2606,10.041611067208,0.0409665734185459,2428.7061
"232","StamenkovicRadak","2","M","GI",2474.26568522727,99.532231075244,2475.9126,2172.3033,2720.8618,10.6101714828571,0.0402269779149047,2566.0446
"233","StamenkovicRadak","2","M","KA",2403.88563628319,101.435763988302,2415.7589,2035.9052,2800.9906,9.54227399842293,0.0421965847531495,2450.8668
"234","StamenkovicRadak","2","M","MA",2497.28606538462,129.518364967895,2454.28115,2305.32,2766.7741,17.9609656156155,0.0518636478067831,2645.3847
"235","StamenkovicRadak","2","M","MU",2452.06814895833,63.1898480083845,2452.4618,2264.1523,2606.1736,6.44928685602358,0.025770021128992,2446.2587
"236","StamenkovicRadak","2","M","RE",2492.39501927711,92.6367321589163,2489.3233,2249.0726,2699.7601,10.1682023532866,0.0371677568934416,2467.9686
"237","StamenkovicRadak","2","M","UM",2503.55613571429,86.7718248107898,2517.02675,2271.7081,2982.648,8.19916675916478,0.0346594284717459,2470.8612
"238","StamenkovicRadak","2","M","VA",2475.80736966292,92.793609679455,2484.0267,2228.6903,2674.7339,9.836102953836,0.0374801411517281,2474.5226
"239","StamenkovicRadak","2","M","YE",2465.70647142857,64.3872018358463,2471.31715,2187.5617,2599.1495,7.0252196714087,0.0261130846602929,2371.1806
"240","StamenkovicRadak","3","F","AK",2764.41482903226,90.3318738700369,2762.92455,2490.1473,2935.3748,11.4721594536599,0.0326766709979122,2738.0308
"241","StamenkovicRadak","3","F","GI",2832.1327,87.8609866194516,2857.9144,2602.8741,2955.0945,16.0411480987111,0.0310229060310103,2738.4682
"242","StamenkovicRadak","3","F","KA",2833.84306280992,89.7554281512852,2837.222,2504.8346,3048.2377,8.15958437738957,0.0316726883465055,2838.2642
"243","StamenkovicRadak","3","F","MA",2852.50503882353,85.5909970515147,2865.8991,2635.2865,3018.7558,9.28364708777017,0.0300055550775873,2940.2482
"244","StamenkovicRadak","3","F","MU",2853.5315496124,109.95338337721,2873.4478,2515.9989,3123.172,9.6808556048033,0.0385323874874083,2834.6187
"245","StamenkovicRadak","3","F","RE",2915.33497758621,103.969551496049,2933.32015,2617.2149,3122.4156,9.65333051258761,0.0356629863447569,2928.972
"246","StamenkovicRadak","3","F","UM",2922.80829908257,105.211113442454,2919.2796,2686.6917,3220.2588,10.0773969952566,0.0359965836539735,3076.765
"247","StamenkovicRadak","3","F","VA",2812.77896551724,77.0758263090533,2801.06165,2556.503,2953.5446,10.1205518123573,0.0274020202987688,2923.4137
"248","StamenkovicRadak","3","F","YE",2826.58122601626,104.757250609362,2841.6591,2303.0023,3021.7732,9.44564318857077,0.0370614683367882,2910.281
"249","StamenkovicRadak","3","M","AK",2414.94161060606,75.0085297090653,2425.44245,2231.6288,2568.5301,9.23291175805642,0.0310601835587408,2473.321
"250","StamenkovicRadak","3","M","GI",2463.97572894737,76.5604222521042,2480.1375,2257.866,2623.1648,12.4197405001076,0.0310719060064814,2524.0755
"251","StamenkovicRadak","3","M","KA",2458.6237773913,83.3868075762073,2459.5719,1915.4015,2660.9543,7.77585990086231,0.0339160502485191,2439.038
"252","StamenkovicRadak","3","M","MA",2457.47410574713,77.9595409366672,2462.1212,2196.0015,2604.2918,8.35814010484011,0.0317234434960469,2446.5306
"253","StamenkovicRadak","3","M","MU",2484.97414140625,88.5133603249526,2488.0776,2293.4751,2737.2813,7.82354966392279,0.0356194291321127,2655.0626
"254","StamenkovicRadak","3","M","RE",2545.88794358974,91.0002808867846,2550.2709,2178.9384,2775.7343,8.41297894407506,0.0357440244437753,2457.5671
"255","StamenkovicRadak","3","M","UM",2549.46799285714,80.930978265307,2559.83705,2270.6548,2737.1663,7.64725863754199,0.0317442613486624,2617.6001
"256","StamenkovicRadak","3","M","VA",2460.439745,61.927570690276,2476.48955,2279.4774,2565.7855,7.99481499848405,0.0251693100048975,2451.7458
"257","StamenkovicRadak","3","M","YE",2469.15714086957,72.8563435304588,2479.3791,2250.026,2606.5289,6.79388906529609,0.0295065641325691,2325.0615
"258","StamenkovicRadak","4","F","AK",2786.05715929204,94.8835349598369,2784.70665,2458.3159,3089.5802,6.31155886052627,0.0340565643613528,2735.5384
"259","StamenkovicRadak","4","F","GI",2831.79160153846,130.270862948016,2827.0608,2482.304,3130.4144,16.1581119104643,0.0460029837214159,3022.945
"260","StamenkovicRadak","4","F","KA",2805.52974655172,109.81432445594,2819.50525,2483.6305,3010.0348,10.1960040582652,0.0391420994879534,2760.8016
"261","StamenkovicRadak","4","F","MA",2936.25176923077,76.5905696894795,2942.83535,2773.7179,3047.4106,15.0206465155325,0.0260844694900071,2965.6007
"262","StamenkovicRadak","4","F","MU",2844.37358690476,91.6427809274578,2847.90575,2642.1391,3041.7077,7.07039404847442,0.032218967771805,2916.0041
"263","StamenkovicRadak","4","F","RE",2981.15355573771,97.1848901593332,2975.01015,2769.5122,3187.5478,8.79870653463545,0.0325997599057873,3008.807
"264","StamenkovicRadak","4","F","UM",2836.74737682927,68.0190959160686,2831.19065,2683.8387,2999.305,7.51145256424281,0.0239778474712457,2888.706
"265","StamenkovicRadak","4","F","VA",2817.07974725275,98.4861318244635,2821.2108,2461.3017,3095.3047,7.30027779154787,0.0349603634474702,2942.8901
"266","StamenkovicRadak","4","F","YE",2805.94440854701,78.9020779255392,2809.9572,2574.6765,2964.85,7.29449968464582,0.0281196155152613,2760.7142
"267","StamenkovicRadak","4","M","AK",2422.60422330097,80.8375226518619,2424.2827,2215.1857,2628.573,5.63221708250987,0.0333680268012226,2369.263
"268","StamenkovicRadak","4","M","GI",2468.38454754098,95.6399319006181,2481.375,2197.163,2624.6986,12.2454384775498,0.0387459611979402,2603.7159
"269","StamenkovicRadak","4","M","KA",2446.1306720339,89.010694242903,2445.71065,2207.1927,2651.5234,8.19409858415249,0.0363883643913809,2387.587
"270","StamenkovicRadak","4","M","MA",2556.25796129032,58.6851770960418,2573.2245,2433.6988,2654.1048,10.5401689568294,0.0229574549926954,2497.1196
"271","StamenkovicRadak","4","M","MU",2462.56347597403,77.9068356092523,2464.1815,2279.477,2732.918,6.27791171884857,0.0316364781534972,2506.1044
"272","StamenkovicRadak","4","M","RE",2558.02549626168,105.934322182731,2579.3458,1974.2252,2760.555,10.2410574696366,0.0414125356989383,2605.8582
"273","StamenkovicRadak","4","M","UM",2453.10099418605,81.6974905692175,2454.5845,2213.5901,2868.9496,8.80966697184047,0.0333037615503169,2471.1306
"274","StamenkovicRadak","4","M","VA",2466.79335294118,80.4527263647197,2461.10705,2201.7073,2924.0464,6.17044243790578,0.0326142951004774,2439.1421
"275","StamenkovicRadak","4","M","YE",2424.70374745763,82.3119601132095,2426.27165,2187.6533,2589.606,7.57743012296798,0.0339472235317473,2388.5671
"276","StamenkovicRadak","5","F","MA",2799.40945294118,70.8428376503431,2810.0432,2628.7788,2938.596,12.1494464245143,0.0253063508004921,2831.4923
"277","StamenkovicRadak","5","M","MA",2431.77241428571,64.0724057301772,2434.7663,2269.2455,2613.2085,10.8302132627102,0.0263480272059082,2498.8612
