"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"195","Ritchie","14","F","UM",2786.28120766667,127.727767297674,2787.8877,2423.281568,3039.192183,22.2345503316339,0.045841664131467,2659.926046
"196","Ritchie","14","F","VA",2908.72331505714,68.9330918932622,2923.473711,2764.887869,3049.215643,11.6518191810365,0.0236987449223606,2886.155566
"197","Ritchie","14","M","RE",2528.52629978788,103.945823949549,2550.592363,2275.000846,2728.456925,18.0946453795211,0.0411092516452246,2519.329171
"198","Ritchie","14","M","UM",2378.3284095,113.331906348836,2363.2643715,2113.356545,2599.315077,20.0344398760152,0.0476519163191017,2113.356545
"199","Ritchie","14","M","VA",2576.6447154,75.4989377688931,2586.648896,2322.238236,2694.260309,12.7616496965727,0.0293012604018139,2484.006913
"200","Ritchie","15","F","GI",2680.00229214286,218.188013258248,2761.556426,2124.77183,2899.526155,36.880505547194,0.0814133681519318,2239.299462
"201","Ritchie","15","F","YE",2852.48860126471,90.3777404726038,2853.0411285,2590.574575,2968.862907,15.4996546194284,0.0316838217802284,2910.813652
"202","Ritchie","15","M","GI",2387.16567696774,129.102670745779,2397.592926,2077.701567,2829.8304,23.187524171759,0.05408199019926,2432.689713
"203","Ritchie","15","M","YE",2485.95157487097,91.3431901607895,2491.428427,2250.294434,2621.690256,16.4057212569177,0.0367437528084314,2548.893692
"204","StamenkovicRadak","1","F","AK",2778.80051190476,88.0962887567758,2787.58735,2530.5316,3014.5991,7.84824118033715,0.0317029914091923,2827.8535
"205","StamenkovicRadak","1","F","GI",2830.16013553719,118.919800258954,2857.3785,2467.2203,3079.5515,10.8108909326322,0.0420187532025928,2867.0181
"206","StamenkovicRadak","1","F","KA",2823.48563362069,93.0191354841403,2828.3616,2563.4344,3021.2941,8.63660991033222,0.0329447879516417,2913.647
"207","StamenkovicRadak","1","F","MA",2873.0369975,90.5115214303436,2872.11195,2456.4643,3077.2124,8.26253366691857,0.0315037785831171,2887.8647
"208","StamenkovicRadak","1","F","MU",2862.18883814433,81.0190371395815,2865.9279,2621.5098,3026.8241,8.22623686624923,0.0283066707758211,2823.3191
"209","StamenkovicRadak","1","F","RE",2955.00441935484,105.693321215643,2964.48355,2740.0357,3185.0728,13.4230652174586,0.0357675679005308,3133.2436
"210","StamenkovicRadak","1","F","UM",2882.63940989011,123.814139850873,2891.182,2504.4518,3169.5059,12.9792485377437,0.0429516572298556,2945.6838
"211","StamenkovicRadak","1","F","VA",2840.5715984,98.5062835258091,2842.6878,2475.7202,3142.9676,8.81066984698307,0.0346783314954266,2661.2983
"212","StamenkovicRadak","1","F","YE",2836.41379361702,108.727596256562,2854.0354,2550.1919,3106.5017,11.2143952833667,0.038332769534981,2868.7345
"213","StamenkovicRadak","1","M","AK",2420.72726356589,73.4125862149076,2425.7233,2131.3739,2606.5813,6.46361780686234,0.0303266655933663,2535.5116
"214","StamenkovicRadak","1","M","GI",2469.80076160714,95.6678418004894,2480.7505,2211.578,2699.42,9.03976135251303,0.0387350442544348,2570.8304
"215","StamenkovicRadak","1","M","KA",2425.54383362832,80.9221817562532,2432.6006,2180.6384,2636.0396,7.61251850932378,0.0333624899432155,2333.0104
"216","StamenkovicRadak","1","M","MA",2504.61876115702,72.6512838987348,2505.9824,2274.4783,2704.9895,6.60466217261225,0.0290069231395412,2572.9106
"217","StamenkovicRadak","1","M","MU",2474.84760714286,77.7497319092248,2487.1825,2228.8827,2593.2125,7.85390895263557,0.0314159674659664,2524.6836
"218","StamenkovicRadak","1","M","RE",2572.13489636364,88.3602313949298,2575.6886,2367.9945,2747.2213,11.9144911707364,0.0343528760952038,2675.1547
"219","StamenkovicRadak","1","M","UM",2521.44021511628,84.7560697394637,2519.9179,2301.0831,2707.6981,9.13948204583039,0.0336141500525544,2439.4088
"220","StamenkovicRadak","1","M","VA",2450.87086585366,79.8418645299486,2455.0373,2194.0212,2684.7339,7.19909848218854,0.0325769364850396,2441.8021
"221","StamenkovicRadak","1","M","YE",2438.75187977528,87.8906531333772,2447.222,2115.6732,2629.0823,9.31639059937542,0.0360391944183661,2567.8379
"222","StamenkovicRadak","2","F","AK",2764.78115051546,85.9445177928896,2773.9176,2435.7739,2927.552,8.72634365552685,0.0310854686552193,2702.0074
"223","StamenkovicRadak","2","F","GI",2842.99150235294,111.256505764339,2851.97,2474.188,3137.444,12.067462365381,0.0391336047512841,3033.3392
"224","StamenkovicRadak","2","F","KA",2788.10873245614,96.632165839795,2804.46945,2466.5437,2979.1172,9.05043154679612,0.0346586790948674,2829.674
"225","StamenkovicRadak","2","F","MA",2850.79430806452,139.268935985185,2857.87505,2536.7014,3069.0282,17.6871725572999,0.0488526778628722,2939.3672
"226","StamenkovicRadak","2","F","MU",2843.47329902913,69.9962064069421,2847.9054,2643.6398,2983.6424,6.89693115331911,0.0246164458202725,2884.1839
"227","StamenkovicRadak","2","F","RE",2875.38311111111,107.89180180275,2889.46855,2594.9592,3087.9664,11.372794485205,0.0375225831249521,2889.1259
"228","StamenkovicRadak","2","F","UM",2874.54167258065,90.1790341298261,2873.32295,2610.0802,3076.0175,8.09831633068513,0.0313716217754001,2785.743
"229","StamenkovicRadak","2","F","VA",2889.57406989247,98.4450533034686,2893.5516,2691.4457,3089.3157,10.2082764860859,0.0340690534045151,2755.3161
"230","StamenkovicRadak","2","F","YE",2829.19081979167,86.3844268588361,2829.95475,2535.5508,3034.3917,8.81657364695511,0.0305332628165382,2902.2302
"231","StamenkovicRadak","2","M","AK",2387.76069684211,105.542078336923,2399.6339,1982.7231,2669.0274,10.8283887607758,0.0442012796661347,2430.5187
"232","StamenkovicRadak","2","M","GI",2473.94394545455,97.233216256912,2467.8811,2173.8357,2721.4127,10.3650956797668,0.0393029180938241,2534.6454
"233","StamenkovicRadak","2","M","KA",2407.62817610619,101.53494456769,2422.4971,2042.6292,2797.7302,9.55160412249974,0.0421721865424834,2391.3861
"234","StamenkovicRadak","2","M","MA",2497.40297692308,127.491841767823,2468.354,2291.0672,2765.0505,17.6799374114318,0.0510497676770207,2640.5418
"235","StamenkovicRadak","2","M","MU",2451.82283333333,62.126708884716,2450.51015,2264.5439,2604.7689,6.34078067358285,0.0253389878094302,2422.1463
"236","StamenkovicRadak","2","M","RE",2490.15644457831,92.0816271714797,2491.3586,2274.9549,2721.2946,10.107271665124,0.0369782498493073,2474.4441
"237","StamenkovicRadak","2","M","UM",2495.88820892857,87.7059690490283,2502.99115,2270.6208,2960.2794,8.28743509284489,0.035140183256316,2476.3058
"238","StamenkovicRadak","2","M","VA",2475.16198089888,87.7615959508316,2482.1765,2264.0915,2652.3744,9.30271056538562,0.0354569101449111,2466.6398
"239","StamenkovicRadak","2","M","YE",2465.82728452381,66.6492690104176,2468.89645,2183.2983,2589.3229,7.27203143461222,0.0270291716815392,2361.4022
"240","StamenkovicRadak","3","F","AK",2767.4721,96.1609641017823,2773.7125,2495.6541,2955.4606,12.2124546533871,0.0347468594540781,2838.5427
"241","StamenkovicRadak","3","F","GI",2831.53960333333,89.2233470955718,2862.3659,2610.0864,2975.7242,16.2898799534526,0.0315105418234436,2700.9057
"242","StamenkovicRadak","3","F","KA",2828.53748677686,89.554321639069,2826.6584,2495.5798,3058.4461,8.14130196718809,0.0316609986813775,2843.5573
"243","StamenkovicRadak","3","F","MA",2853.21178117647,82.0777500188207,2857.6228,2635.6124,3026.9457,8.902581944154,0.0287667920623044,2941.2013
"244","StamenkovicRadak","3","F","MU",2850.96411472868,111.153839172371,2871.4045,2530.5334,3144.1864,9.78654984408868,0.0389881579351094,2855.1968
"245","StamenkovicRadak","3","F","RE",2915.76656724138,103.489322412911,2922.5727,2654.1711,3217.3599,9.60874236158973,0.0354930067364147,2943.0105
"246","StamenkovicRadak","3","F","UM",2922.23696880734,103.267031987226,2920.4477,2692.3611,3200.0095,9.89118776341382,0.0353383497264331,3074.2607
"247","StamenkovicRadak","3","F","VA",2817.61040172414,76.680463512854,2813.63875,2558.8397,2951.2513,10.068638133903,0.0272147148044073,2913.9654
"248","StamenkovicRadak","3","F","YE",2824.56762357724,102.920256732621,2845.5009,2326.0543,3031.9153,9.28000702879804,0.0364375261804761,2896.4057
"249","StamenkovicRadak","3","M","AK",2418.23449393939,75.8555987120709,2421.50325,2245.9559,2576.7613,9.33717874459876,0.0313681733108104,2478.922
"250","StamenkovicRadak","3","M","GI",2463.20236315789,75.8407435840836,2478.4002,2273.1139,2609.5901,12.3029932038238,0.0307894896166199,2508.7967
"251","StamenkovicRadak","3","M","KA",2453.22176695652,85.4096212118922,2456.2121,1871.9344,2657.8588,7.96448824500733,0.0348152875383344,2443.7654
"252","StamenkovicRadak","3","M","MA",2457.38723563218,79.9550536355721,2464.4708,2169.2023,2617.5524,8.5720815226325,0.0325366114368226,2447.4306
"253","StamenkovicRadak","3","M","MU",2486.7039109375,87.7529996690678,2489.1084,2280.4372,2734.2809,7.75634264193233,0.0352888815122281,2645.4127
"254","StamenkovicRadak","3","M","RE",2545.67677435897,92.7747912906638,2547.3723,2227.6306,2776.1249,8.57703248894765,0.0364440577158604,2454.4341
"255","StamenkovicRadak","3","M","UM",2546.08700714286,82.5267170511058,2556.98485,2264.5327,2730.4953,7.7980417798507,0.0324131566673029,2606.4474
"256","StamenkovicRadak","3","M","VA",2461.72689166667,62.4114512922578,2475.3482,2278.0508,2589.5465,8.05728371558499,0.0253527113440286,2436.1744
"257","StamenkovicRadak","3","M","YE",2468.81960521739,74.0893996736101,2477.9543,2223.2069,2601.0365,6.90887214352798,0.0300100499514164,2300.0551
"258","StamenkovicRadak","4","F","AK",2790.11023628319,92.8829340205162,2785.74105,2502.3414,3080.1808,6.17848086558972,0.033290058870308,2747.8137
"259","StamenkovicRadak","4","F","GI",2836.79330153846,127.972048833924,2840.7777,2473.199,3134.8106,15.872979111953,0.0451115168540909,2985.9732
"260","StamenkovicRadak","4","F","KA",2799.55579655172,112.687191068658,2815.1664,2465.3727,3029.9322,10.4627430268583,0.040251811093552,2744.649
"261","StamenkovicRadak","4","F","MA",2930.95973846154,74.8873487256964,2933.0129,2786.2716,3078.4354,14.686617402829,0.0255504528919271,2966.0292
"262","StamenkovicRadak","4","F","MU",2843.7258625,91.7636102685941,2842.51595,2608.9916,3041.0579,7.07971623452994,0.0322687961869581,2903.1101
"263","StamenkovicRadak","4","F","RE",2982.1098295082,95.0713019518801,2984.88335,2765.46,3215.6099,8.60735124944702,0.0318805501431043,3031.1735
"264","StamenkovicRadak","4","F","UM",2832.74975609756,66.9207844891664,2836.9773,2659.5613,3003.8306,7.39016435726457,0.0236239661993149,2862.6973
"265","StamenkovicRadak","4","F","VA",2819.18739010989,98.1237404417578,2824.70525,2473.1701,3111.0308,7.27341555506842,0.0348056822281448,2935.0175
"266","StamenkovicRadak","4","F","YE",2804.99902393162,78.6718907526222,2814.4013,2603.2061,2971.5682,7.27321887298155,0.0280470296358078,2743.7416
"267","StamenkovicRadak","4","M","AK",2422.02787087379,79.7695025736108,2425.61505,2206.6653,2615.4132,5.55780459766548,0.0329350060471569,2342.9468
"268","StamenkovicRadak","4","M","GI",2474.51310163934,108.947573030974,2489.1675,2218.7245,2902.4269,13.9493073271473,0.0440278828828174,2586.0567
"269","StamenkovicRadak","4","M","KA",2443.8030559322,92.8415869695068,2438.7992,2206.3179,2646.508,8.54676084495277,0.037990617428904,2385.0591
"270","StamenkovicRadak","4","M","MA",2556.96679354839,56.6662530639,2560.9028,2446.8857,2650.1294,10.1775594962674,0.0221615130892108,2510.649
"271","StamenkovicRadak","4","M","MU",2460.65390974026,78.6423618353098,2457.93015,2273.563,2734.6968,6.33718211120858,0.0319599442749798,2501.3643
"272","StamenkovicRadak","4","M","RE",2552.27354392523,106.137710142175,2579.1009,1979.7506,2772.812,10.2607197258193,0.0415855543363671,2599.5459
"273","StamenkovicRadak","4","M","UM",2454.35514186047,76.3745468213692,2456.0407,2242.6978,2861.0278,8.23567918590409,0.0311179688378249,2470.9285
"274","StamenkovicRadak","4","M","VA",2463.53523882353,80.0751853765917,2459.2871,2205.9121,2946.7517,6.14148636593088,0.0325041769708283,2549.8842
"275","StamenkovicRadak","4","M","YE",2420.15692542373,83.8138725668643,2426.5189,2159.0522,2606.7924,7.71569237128198,0.0346315859465145,2392.3901
"276","StamenkovicRadak","5","F","MA",2804.84172352941,72.3785943789304,2805.7068,2629.5949,2941.6218,12.4128265305901,0.0258048765360829,2822.4912
"277","StamenkovicRadak","5","M","MA",2429.19667714286,64.6785116508025,2427.184,2246.1205,2603.3095,10.9326638622367,0.0266254734577009,2516.0039
