Population,Line,CCRT_F,CCRT_M,CSM_F,CSM_M,DT_A_F,DT_A_M,DT_P_NA,Dia_F,DW_F,DW_M,Fec_F,HSM_F,HSM_M,LS_F,LS_M,LA_Activity_B,LA_CircPhase_B,LA_NDlog2_B,LA_Period_B,Pgm_T4_F,Pgm_T5_F,Pgm_T6_F,Pgm_Total_F,SR_F,SR_M,TL_F,TL_M,Via_NA,WA_L_F,WA_L_M,WA_R_F,WA_R_M
VA,VA34,1745.331134,1600.415017,1.163904488,0.965356054,232.0092174,238.8335882,144.4403506,2.459227689,0.48024029,0.270424785,88.94848378,371.0814368,350.7880356,50.44771207,54.0796341,30.15285626,12.84932953,-0.092661089,23.99205944,0.41245791,0.694966574,0.766431464,0.625487968,110.5183796,80.45535278,965.0461177,838.1926979,1.028997354,2837.315625,2486.651534,2836.316397,2487.378238
VA,VA35,1662.652267,1521.200867,1.188908723,1.002920745,232.5769791,238.4237329,135.7963506,2.902981887,0.455222236,0.251735214,66.30720875,356.3400176,293.1516412,41.826875,48.64875,NA,NA,NA,NA,0.335888347,0.400694964,0.471675305,0.418135961,99.12093516,67.55738039,983.7743342,858.8006979,0.986387237,2813.020521,2482.035619,2818.962364,2482.857372
VA,VA44,1659.465733,1520.547814,1.202496395,1.083530159,250.9960555,252.6078834,171.0363506,1.543576601,0.489301216,0.256719249,75.40910606,311.9880176,286.9296412,45.844875,51.29375,NA,NA,NA,NA,0.407410537,0.681850746,0.853361619,0.647141087,108.8320051,76.87314681,1021.214706,885.7496979,0.963749097,2897.64202,2535.715633,2903.07843,2537.157371
VA,VA46,1397.447415,1474.887256,1.005656237,1.040747075,226.2979199,232.4563613,124.9953506,0.9225859,0.512640455,0.298917846,64.83289708,362.5220176,259.8856412,40.496875,44.29375,NA,NA,NA,NA,0.415762722,0.512528254,0.698137519,0.541648444,113.2336973,76.38439688,988.2065179,848.3596979,0.945170584,2910.240824,2547.525346,2908.291795,2553.525777
VA,VA47,1621.567025,1662.539322,1.341474189,1.212774357,232.385642,236.4418272,139.1873506,1.787628646,0.531537702,0.311376628,78.28425349,355.5794914,379.2494193,48.08160065,57.28839224,NA,NA,NA,NA,0.358002247,0.477665005,0.57806123,0.481805359,120.8163751,84.13186255,1009.051527,NA,0.881952501,2814.738521,2460.188619,2820.912364,2461.755372
VA,VA48,1676.927369,1600.977529,1.270799582,1.197177555,240.618412,245.7622058,147.1943506,1.990979598,0.463466126,0.273233306,72.77644199,379.4689952,361.7968989,54.7067662,59.15697739,NA,NA,NA,NA,0.386749736,0.543367471,0.587206762,0.509817218,101.732063,71.75903271,981.4923708,853.6956979,1.007526806,2790.790336,2549.171478,2789.872635,2548.721421
VA,VA55,1524.080874,1520.865812,1.154069251,1.093476433,234.3831883,238.2944222,123.4993506,2.465303381,0.445032454,0.262497729,90.38901221,363.3312242,322.2159611,46.45522584,50.70235819,NA,NA,NA,NA,0.350538978,0.511096099,0.619581146,0.498041987,100.1396586,69.13094635,1000.213756,878.9336979,1.058781381,2820.604495,2445.659996,2823.468172,2447.328583
VA,VA57,1661.320725,1497.814711,1.107783202,0.964644263,231.4894816,237.2193672,143.2693506,1.738701389,0.522105359,0.280105471,45.32098695,369.527541,262.9478455,42.11822062,51.15487015,NA,NA,NA,NA,0.39860077,0.692470036,0.846378456,0.645353546,106.3775741,67.97781724,1002.318325,872.4476979,0.899049634,2868.608733,2508.61899,2864.685582,2508.605869
VA,VA6,1500.261718,1484.72734,1.269274136,0.9108765,243.3869336,232.4426843,NA,0.784441942,0.485815217,0.266651089,96.80228629,353.5347447,340.5551608,54.99194652,60.86419799,25.89885626,12.83632953,-0.389661089,23.98105944,0.404231181,0.472535853,0.628946713,0.508714451,112.5709277,69.49709898,982.9953174,882.1976979,0.925147246,2823.769883,2449.537171,2826.385398,2445.765737
VA,VA66,1459.657586,1507.3459,1.072227959,0.901385764,238.8918559,246.4492387,154.1613506,2.558966305,0.486760192,0.28892858,54.4186722,397.5463817,373.2765632,53.6407593,54.58881795,NA,NA,NA,NA,0.399026623,0.537242674,0.645462535,0.531919583,89.71397636,73.81644474,984.9242734,843.4136979,0.981074712,2831.555078,2475.906501,2832.197907,2471.740049
VA,VA67,1542.277935,1509.894685,1.284059513,1.104718843,228.9735888,236.5769721,120.9313506,2.552672663,0.464942148,0.255150736,64.53925328,352.0289759,336.1825788,46.39545375,48.52986071,NA,NA,NA,NA,0.36198116,0.507637198,0.667866996,0.512845516,100.1734993,58.08869019,977.8422863,860.9866979,0.783910873,2789.236668,2456.679659,2790.123683,2458.659956
VA,VA71,1460.938074,1520.931625,1.100223768,0.999710682,225.9235393,233.2423191,138.2593506,0.165692031,0.480643838,0.253614216,79.3081055,378.8813207,357.3467498,52.63402995,56.59922812,NA,NA,NA,NA,0.415785979,0.498669149,0.532976012,0.500322799,87.31593916,53.48414341,1001.731152,862.8706979,0.978850266,2808.405669,2426.90727,2807.264678,2423.753977
VA,VA9,1426.53863,1521.037916,1.106936592,0.8788987,227.1215397,231.5625272,132.2013506,1.731007829,0.42874135,0.23886156,96.06987283,369.6368052,249.9930037,49.67473193,55.27597177,27.08485626,12.77832953,-0.428661089,24.00105944,0.338270047,0.450624685,0.826671116,0.531276978,87.14553758,65.8269788,923.8993174,830.7196979,1.014102511,2830.927552,2435.31435,2841.641858,2439.395732
AK,AK1,1851.528465,1711.844267,1.173288444,1.020241034,237.9318612,242.8307909,138.7800465,0.475260433,0.463561832,0.252283777,121.8800794,336.2077465,327.9737386,53.18594352,53.60994572,25.51340963,9.18633256,-0.627191899,24.30601174,0.408611279,0.58995819,0.662820264,0.555089663,101.6921227,71.75111421,958.5434433,824.2790789,0.996942489,2806.040746,2449.205728,2806.025274,2450.590125
AK,AK10,1492.12668,1577.084437,1.213108254,1.039748519,226.7700179,233.1220079,120.5100465,1.216255489,0.457208501,0.248378236,64.21235145,375.1069329,362.7996652,46.52721445,51.13072627,NA,NA,NA,NA,0.439599364,0.576064101,0.583980843,0.535953446,101.7365346,65.55704427,970.7127758,822.79098,1.131600888,2740.664947,2372.000057,2738.413511,2373.493525
AK,AK11,1618.385727,1690.758336,1.297011215,1.01510967,227.7743089,233.5894952,138.3090465,0.985513449,0.4258187,0.24986512,67.54885298,408.346039,356.6540953,52.75646905,48.91078692,NA,NA,NA,NA,0.468782997,0.534236918,0.544728255,0.528684839,85.84602058,66.84758088,970.7828194,822.14398,1.099726147,2783.053947,2428.881057,2788.020511,2430.203525
AK,AK12,1529.436697,1729.446949,1.282045424,1.026254947,238.638828,243.2649221,122.7890465,0.992000951,0.406167128,0.245166671,89.60793086,375.0439122,327.8682148,45.49375,50.50581818,NA,NA,NA,NA,0.453340561,0.599943562,0.763632446,0.599988451,84.25018365,60.88896179,955.6835789,816.60798,1.086346474,2848.804947,2497.135057,2852.799511,2496.963525
AK,AK13,1587.404191,1556.772406,1.110544608,1.019783967,226.613148,234.0216364,133.9400465,1.34291577,0.437535614,0.250764898,71.6799829,386.3842659,359.5701527,51.09149496,54.62271447,NA,NA,NA,NA,0.479413971,0.637591617,0.612376603,0.579946868,92.82489016,71.46581918,984.802741,836.12198,1.115188453,2914.590947,2518.271057,2914.820511,2518.699525
AK,AK14,1766.410513,1625.624172,1.322825209,1.164437102,242.6550339,246.8714902,128.7380465,0.904085249,0.433327898,0.257204906,102.8174588,379.3960794,288.3687791,51.65521704,57.47129926,NA,NA,NA,NA,0.392909934,0.54432505,0.690686207,0.541344125,104.2577335,76.31368928,974.5561187,854.93198,1.083604553,2833.967947,2511.102057,2835.054511,2509.807525
AK,AK15,1746.324858,1652.695147,1.165050856,0.993700116,242.8562805,249.8016753,150.6630465,1.620629136,0.39657131,0.23365626,85.82691813,312.1079122,333.1842148,43.28075,47.96581818,NA,NA,NA,NA,0.449041344,0.555726684,0.577181382,0.532644724,85.22391773,61.69255245,981.3625877,854.53298,1.023902758,2784.500947,2445.333057,2789.911511,2441.896525
AK,AK16,1600.655164,1815.218558,1.198935369,0.872165321,220.4396873,226.2580854,115.5750465,1.430384336,0.480182643,0.279864793,71.16497806,348.8899122,347.4952148,51.88575,60.50381818,NA,NA,NA,NA,0.474556602,0.582347049,0.679140109,0.5713693,107.0763469,76.00943533,962.355634,821.03698,1.251389123,2804.958136,2438.664221,2802.37823,2437.086269
AK,AK17,1740.555357,1586.812017,1.137822099,1.102054223,234.812102,244.3935928,117.3200465,0.668625018,0.41401451,0.26009413,68.24301664,339.4143949,342.1462619,46.63780662,50.22007193,NA,NA,NA,NA,0.423911907,0.465931492,0.305575142,0.414108351,93.52432849,68.2300077,983.5713321,843.54298,1.007950892,2808.097781,2447.965516,2806.513103,2448.29755
AK,AK18,1836.353156,1592.106092,1.092036447,0.935855997,229.289622,234.5627095,134.4890465,0.687720313,0.462835293,0.274530242,66.07885481,381.4425117,364.9970569,55.95346207,59.59971259,NA,NA,NA,NA,0.393039464,0.503393645,0.470198156,0.464763684,78.41383104,61.07347546,973.13955,NA,0.958293836,2800.707086,2429.999337,2796.746722,2426.205866
AK,AK19,1454.563742,1539.598333,1.445574897,1.213616882,256.0504921,255.9101693,NA,NA,NA,NA,NA,355.5259122,298.5022148,35.74875,41.40481818,NA,NA,NA,NA,NA,NA,NA,NA,104.6064797,60.77118549,NA,NA,0.902228077,2754.366436,2360.384125,2752.952467,2361.094373
AK,AK2,1576.822652,1590.006742,1.218110938,0.949437404,219.7200447,224.5591753,120.1830465,0.300958206,0.497138343,0.28770567,84.76392205,382.1929122,367.8602148,45.55075,55.80581818,36.03640963,9.25033256,-0.111191899,24.28801174,0.453550962,0.542539393,0.629124067,0.539164702,94.89498547,68.72644014,967.308555,825.0270313,1.089307021,2786.702587,2429.086838,2784.529354,2429.85496
AK,AK20,1718.152935,1609.96164,1.273032321,1.089753735,226.0522942,231.9473055,115.4260465,1.92156109,0.41287985,0.234716646,66.43873435,366.3928542,399.0762801,51.21082302,54.4879263,NA,NA,NA,NA,0.435340818,0.605465855,0.688940681,0.586024056,88.67013617,60.46649565,947.3259163,821.74098,1.05531909,2775.747513,2394.678145,2775.97584,2396.088689
AK,AK21,2045.925977,1813.988862,1.210834673,1.085553331,248.169216,254.4477744,151.8110465,1.287364986,0.461912794,0.27730912,80.47765576,423.6159749,444.1892245,50.80396787,56.59647458,NA,NA,NA,NA,0.476427301,0.753558028,0.73317923,0.646281153,96.30063404,69.71267312,989.3727016,853.09998,1.053411671,2785.294979,2457.077872,2784.098887,2460.073072
AK,AK3,1629.773235,1603.701234,1.24200012,0.989978435,223.8886198,231.028728,125.9110465,2.576556743,0.446985415,0.256150905,81.25719972,365.3886796,332.593509,52.96536566,59.94774764,28.73140963,9.21433256,-0.475191899,24.31401174,0.508423145,0.613052727,0.61087761,0.587147499,94.15180523,66.98593209,963.4316957,840.6324191,0.944390957,2828.07232,2442.955193,2828.349653,2441.891861
AK,AK4,1468.542292,1529.183663,1.186854652,0.989552207,237.640275,242.7205354,115.4040465,-0.406381864,0.443962296,0.259750206,57.77394274,361.487084,371.6386863,52.03036599,53.45310369,34.15240963,9.23933256,-0.386191899,24.34601174,0.475534588,0.641223334,0.752769832,0.618069409,98.99298209,70.21777256,972.0203067,830.2257073,0.993184001,2760.815742,2405.393976,2764.805773,2404.109761
AK,AK5,1718.278817,1804.456854,1.171509652,0.992265857,224.0057899,229.2902184,116.5110465,1.651192909,0.48616357,0.279974464,95.76652299,382.3589122,314.9462148,47.69775,52.74081818,26.90240963,9.15133256,0.304808101,24.35401174,0.421774077,0.483145888,0.51639394,0.491186118,106.5956226,73.79926208,960.1893682,849.69698,0.987371239,2744.3089,2392.558972,2739.990644,2391.61912
AK,AK6,1648.745,1797.427321,1.244330754,0.962265075,239.9270301,246.1390915,120.4290465,1.41948065,0.448787757,0.264478452,65.78998755,394.8451913,398.2146796,53.49107034,50.70812168,29.75840963,9.20533256,-0.832191899,24.31901174,0.466552264,0.643330724,0.633647846,0.587142869,89.27538772,65.19112025,958.0145499,821.56798,0.958935042,2826.902047,2448.908982,2816.318711,2446.52359
AK,AK7,2124.708082,1591.759802,1.188178888,0.959487544,223.0522296,227.8619387,126.4770465,0.898723457,0.445237379,0.276783387,78.86133964,383.6985873,433.2169578,49.57190015,56.83977257,35.08140963,9.21433256,-0.548191899,24.34801174,0.420469925,0.515252506,0.441676516,0.465080915,104.9539229,80.18019661,965.4249477,826.05598,1.056845992,2781.29158,2443.230759,2778.205206,2440.689716
AK,AK8,1626.027696,1611.044339,1.227069153,1.037248501,245.7836507,250.6533057,140.7520465,1.276248348,0.456004177,0.268307458,93.37663073,385.1099122,381.0150388,50.07464936,58.716174,27.48540963,9.24533256,-0.926191899,24.31701174,0.476575871,0.532982445,0.43621703,0.497501034,86.4860396,65.88456449,979.924254,860.22398,1.08634414,2800.627147,2433.041682,2800.715124,2435.993634
AK,AK9,1782.294237,1642.210582,1.103252619,0.886380464,237.3209905,247.4321002,116.0240465,1.251602917,0.391177761,0.23414143,74.44297361,386.1399402,344.7820227,49.75277453,55.33406022,NA,NA,NA,NA,0.529561064,0.641211569,0.583393374,0.595389518,81.88926113,57.35558033,969.4771549,845.59898,1.075527408,2753.880417,2396.489721,2746.369037,2400.032283
AK,AK24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.74675,53.78181818,NA,NA,NA,NA,NA,NA,NA,NA,111.5934797,78.68618549,NA,NA,0.861228077,2916.982436,2521.496125,2914.030467,2523.646373
