"Population","Line","CCRT_F","CCRT_M","CSM_F","CSM_M","DT_P_NA","DT_A_F","DT_A_M","Dia_F","DW_F","DW_M","Fec_F","HSM_F","HSM_M","LS_F","LS_M","LA_NDlog2_B","LA_Period_B","LA_CircPhase_B","LA_Activity_B","Pgm_T4_F","Pgm_T5_F","Pgm_T6_F","Pgm_Total_F","SR_F","SR_M","TL_F","TL_M","Via_NA","WA_L_F","WA_L_M","WA_R_F","WA_R_M"
"UM","UM6",48.1510660991335,19.129886881361,0.196,0.408,NA,-2.2281158578125,-2.03004910869386,0.152,0.0172,0.00715294117647059,35.806,6.075,8.653,-1.132,-0.025,0.22,-0.017,0.035,-0.199,0.0255086705202312,-0.0223888888888889,-0.0255134253450439,-0.00967105263157895,3.38820820828331,7.57786107564634,NA,NA,0.0616918247823257,14.042929882224,-10.0301964547677,13.7100583804143,-7.32829909941115
"UM","UM7",126.903364429768,-3.43234746436016,-0.0827500947166577,-0.142318398813581,-13.476,-4.18829588358213,-3.63909510120377,-1.02938495815736,-0.0120379367720466,0.0062338727088245,8.17640958980894,12.9418789196827,-1.88822291411839,1.84511772296976,3.70228359259849,0.247,0.008,0.02,8.821,0.0655643667091282,0.183159122936305,0.253380058826876,0.147365353366221,2.36974448562965,-3.73980766730659,4.05954422617755,-21.358,0.0158579644949805,70.8197320099337,59.5870559446805,67.8852369315875,58.709229592067
"UM","UM8",169.083012025392,182.096786943894,0.253,0.407,NA,4.55200036213927,4.58522950677406,0.052,-0.0199049773755656,0.00260714285714286,25.4243667511715,-3.752,5.18,NA,NA,NA,NA,NA,NA,0.0468901734104046,-0.0313673469387755,-0.0651774193548387,-0.0178840579710145,NA,NA,NA,NA,-0.0967230308407298,-99.525,-108.532,-106.765,-114.721
"UM","UM9",91.6865934021347,-20.2557080464878,0.144619970377638,-0.035959412371926,2.591,3.98480920158927,3.00560218859511,0.0395741789229774,0.0361050669980922,0.0292413220104985,-13.9131402346709,27.9761167557846,-22.8845281687287,5.24721999719812,1.1400580569371,-0.319,0.042,0.055,-6.554,0.0565637579799715,0.0824550384115657,0.00559287331740633,0.0509993377587865,15.0760580978264,16.9519968165495,-8.98545593827448,-21.554125633975,0.0300111698140508,27.175210066755,23.1653270598129,26.2667613400313,18.1287540136142
"KA","KA1",47.5059627504912,267.721192078209,0.0458455653950126,0.108385653004846,-14.386,-5.32264348863656,-3.33732439523138,1.30361178098393,-0.0144370794098892,-0.00239825452056357,-20.027,-22.9544037719111,4.93858099541407,1.74320849483392,1.7948162865319,-0.028,-0.004,-0.008,4.329,-0.0383804091523127,-0.128615125524368,-0.20458259168638,-0.118044793063909,-1.03778699822368,6.5441076359747,-14.7316675801371,-25.1040499570691,-0.0364803909279868,-29.689956534198,-48.4311415740153,-33.0863803029995,-53.3576769700103
"KA","KA10",-69.7629906729335,-54.9172965532058,-0.135383672132571,-0.191044286806435,-0.52,3.36719343416542,1.87212003618621,-0.503420645628403,-0.00829549229145144,-0.0081065408629391,-10.3445651546487,3.112871270183,13.5487512157113,8.69362462604314,3.8484121592693,-0.068,0.002,0.008,4.609,0.0478795434968224,0.064693154037687,0.0496705702382075,0.0617967110111443,2.87602500479019,6.66928229386472,-11.6324974654896,16.952,-0.0341375861759455,-89.112859344761,-77.385278180736,-91.0402200933905,-82.6366631186984
"KA","KA11",-59.9577214471256,10.3418873884976,0.0448712541620422,0.0158,-0.256,0.0953871593735376,0.941289928593145,-1.42473862938959,0.0377485482781904,0.00782368002825358,1.80644474982983,10.8063204953655,22.6974589251395,-3.41504055279709,-1.84221767594108,0.14,-0.016,0.002,4.125,0.0049092075294012,-0.0274797255963075,-0.0934558732156389,-0.0345065789397336,-1.22952419151513,3.61884010768878,17.158,NA,0.0668963983301807,65.209,70.814,71.965,73.556
"KA","KA13",-36.0613014205534,-36.7332489197973,0.0293136711483346,0.0710359334321739,-8.155,-0.0615031579004371,-2.26701975603718,-0.120379962543151,-0.0636552204730998,-0.0237718868203622,-7.79953468022177,0.351,-22.858,-2.729,-2.895,0.068,-0.026,-0.002,0.187,-0.00349040705235185,-0.158619499447329,-0.250619810065071,-0.129769647636749,-15.7337130522114,-3.34784734981359,-17.4171982293914,-5.223,-0.0515902802606597,-7.89373313283711,-5.62534870019268,-8.57834450141707,-9.23659082683749
"KA","KA14",-53.5036186123328,47.4382130948105,0.00325812433024815,0.0471895739225378,19.414,4.42052223296142,-0.410487963670368,-0.105624678531795,-0.0225233644859813,-0.016,8.89866428602807,-2.73005290812762,21.3276306031793,1.02410669568813,-2.58910586011342,NA,NA,NA,NA,-0.0278050243893388,0.036495683317661,0.172228502527865,0.0689451023687972,-3.13769324349177,-5.27349964991874,14.9357957420122,16.133,0.075014960708177,23.3679889265219,16.3890993285089,22.5018362880413,17.9279309574443
"KA","KA15",-9.59504851753813,-4.11539301007123,-0.0589669641832247,0.0627181936686939,0.639,0.590622226479961,1.95350675015272,0.169347356830947,-0.0117292269814802,0.00642648083623693,4.21807125307125,-30.6761715698302,-85.249284175653,0.826841173054588,0.155684920690691,NA,NA,NA,NA,-0.0127333333333333,0.020030303030303,0.111377906976744,0.035355,-0.823776522276601,0.288866694008907,29.803,28.241,0.0716256671227875,57.4854217084204,49.00345622443,57.2008172507152,59.5431673425196
"KA","KA16",54.9433614158868,26.9915214978212,-0.0833758367867389,-0.130475305418031,4.73,-3.58816795696451,-3.31253625805601,-0.0363831374889299,0.00660341393894602,-0.00131326354992523,-1.40725782833631,-4.235,6.331,-1.931,-5.56,NA,NA,NA,NA,-0.0600783014898764,-0.0511359911073623,-0.0211304111059023,-0.0456704561580549,4.20022827775498,4.42749244534582,-1.39599891666196,10.0466914461333,0.025923111490504,13.4953026482006,23.6545602762776,13.1560691796253,28.5282534876033
"KA","KA17",-23.0595405667342,-9.46248857091098,-0.0309980173568016,-0.105142996600567,3.757,0.583067927206411,1.36646483973384,0.39779005487278,-0.00388632300428979,0.0145321331676549,-19.1692816287399,-12.4620293617513,26.4651529567228,-2.13493863895216,1.92541692098002,NA,NA,NA,NA,-0.0262725796841133,-0.0433643106367583,-0.0675878260929729,-0.0464903738509327,-7.51993902482899,-4.39532619753756,15.3662776940002,1.623,-0.0400933547475211,-26.8842590029125,11.9296270419896,-24.9802233095678,13.4404337069729
"KA","KA18",-48.2517347491728,-175.155617482463,0.0333012097084733,0.106525547813066,22.433,4.2452263441688,7.55541900752486,0.0815750903600812,0.012943031736645,0.0044937555896989,-0.449322070528453,12.2310213381613,9.79182666666667,0.552216501236376,2.39860493876893,NA,NA,NA,NA,-0.00194820072093146,0.0245517124183417,0.0980471388197069,0.0358745452201877,-1.87254660819003,-0.775473162539213,16.3957661570455,0.904,-0.0805961196928038,-16.2424639923346,-16.8228271721363,-17.0409951700008,-19.2540807622869
"KA","KA2",-94.3703389332625,-22.5032358188885,-0.0497769963986266,-0.218523239308306,-11.277,0.364777373100504,-1.27230740376724,0.886723423743785,0.0339858657243816,0.00358443682816638,12.0437551439669,-0.676,-9.058,8.621,5.222,-0.202,-0.056,-0.007,-5.68,0.0244641725088331,0.0994272368508183,0.161758241451104,0.0842191229185374,14.8745591718106,6.67861763641069,4.74567531810733,-1.57526836321339,0.0195960942921775,46.1615690682146,26.9697473699712,48.1189347934076,26.3976319738659
"KA","KA23",-58.1074832808429,8.33072301946739,-0.012,0.117,12.949,-0.806717988537174,0.69802139015617,-0.64582437272562,-0.0105150082722761,-0.0165281976028872,-3.2831791798056,21.5263217358947,-18.7449191620518,-2.66927478532397,-6.2506266107282,NA,NA,NA,NA,-0.0454171971905586,0.0486441711088083,0.0462349123715056,0.006042733305983,-2.46152175899216,-12.0661625295836,3.195,NA,-0.00744111078418706,-67.1237879335468,-55.9803801655573,-65.4164807321913,-56.9928600279954
"KA","KA24",43.1601138789914,-0.73047837427807,-0.179,0.131,-11.447,-0.531657649404718,0.44603568049748,-0.352198115271493,-0.0131862109260882,-0.00657264884796196,-18.4284982558139,-15.6380407681782,13.1018734362503,0.210618498569264,-1.15975224074867,NA,NA,NA,NA,0.000458286197873942,-0.0661467579994606,-0.15470208136082,-0.0748203367753458,0.549309471614868,-2.88725245489838,9.125,NA,-0.0517976369379047,-27.4952735380797,-24.5995830114437,-23.9609887473109,-23.1036488109324
"KA","KA25",123.332316095061,140.71606231779,0.185,-0.089,8.971,1.57078169587235,1.84502730400049,0.522881202482617,0.00809719345274359,-0.00219362303934173,7.36024627934077,-6.757,3.281,-7.877,-6.687,NA,NA,NA,NA,-0.0134885391170729,0.040610882161934,0.116218664384278,0.0411873750371118,11.2621262570777,-3.3044275540275,20.757,NA,0.00493765949793172,8.69324241949794,8.08701697444979,11.2773528625426,9.82554647830074
"KA","KA28",-39.8384540077104,-46.2982500134232,0.102,0.306,4.545,6.80314389872973,5.00739321204305,0.895970530755865,0.0184423676012461,0.00241843892219429,28.549786950516,12.4752619208091,1.51194544151605,-2.31058183730893,-2.67611963765098,NA,NA,NA,NA,-0.0435461538461538,0.0313813559322034,0.165969881414629,0.0574109589041096,15.3554488960744,9.0983594367691,-22.511,NA,0.0832832213889216,44.147,-26.884,50.405,-23.053
"KA","KA29",72.6910342888794,-9.58163678652618,0.04,-0.044,-2.785,-5.00364044647077,-2.56388019250242,-0.815388949071755,0.0305671563721432,0.0065771372505957,20.0130927470154,-17.9434107621838,-2.76928957345232,-0.693917668250612,-0.708380886426593,NA,NA,NA,NA,-0.0147121644386987,0.115786366492438,0.167527574111916,0.0767070540710189,11.7383983859397,10.9536518396485,22.679,NA,0.0882505940582992,84.5388725719602,73.1246661496955,86.8406295609904,75.769985433113
"KA","KA3",80.1535223640606,108.495906589447,0.0903112483015482,0.0492740050126714,-7.545,-5.78090624836346,-4.85424473690682,0.589669122571102,0.0142580329288209,0.0274592081126492,-12.2293758010538,6.27143859460038,7.23243226164347,0.819805092040977,3.11536918427442,-0.119,0.034,-0.016,1.742,-0.0513275705736565,-0.0404797708893939,-0.006099938694811,-0.0230700470613263,3.54975368813815,-1.30268989807454,3.6419872145566,7.34345546781449,-0.139748292011287,0.0899176117902334,41.3231052694326,-3.76598399952415,40.625371001905
"KA","KA5",37.8617736983227,-69.4125590442922,-0.0342829501729297,0.06535676552894,-8.736,-0.370782799690706,-0.920539301922233,-1.83030303696394,-0.0184267912772586,-0.0109586870878716,9.13136893624126,15.4350738690957,0.904734253845835,-1.9974595649378,-3.28945822942643,-0.288,0.136,-0.008,-2.248,0.0251850529289439,0.0406040192789048,0.000243035337682646,0.016826630893857,-5.192216442719,-4.60783556467748,1.91878759752278,-5.66698752891025,-0.0424021889182632,-29.694952552275,-29.1520214024176,-28.3752319366517,-31.1717836571771
"KA","KA6",86.1504363864114,-106.346905833705,-0.18104347826087,-0.0114045801526717,-12.13,-0.747121208844582,-1.955066610488,-0.513844664758894,-0.0240043367581067,0.00237650557538774,-10.5298404117729,21.263,-42.472,-2.843,0.819,-0.023,-0.041,-0.026,-2.255,0.0440301898148002,0.0442010316887129,0.0782042382943567,0.0602368947205042,-11.4166679573184,-8.54911589199128,2.27319230489999,0.319587206859762,0.021923167621455,28.1059586718119,15.3501165103927,27.8566121091501,17.051743066455
"KA","KA7",-68.8592245808058,-42.0424883949023,0.166022024585383,0.00654462710837066,-10.35,-4.40910787928919,-3.2552622448192,0.113281717920189,0.0141130131269444,0.0215006350251658,-11.474,-1.18661704887026,27.9550162667328,3.27760589517792,6.96817265251057,0.312,0.039,0.024,-2.338,0.135242247649855,0.0602834469717546,0.0241684363290692,0.0631537628195948,-3.70215097787279,3.6283818417826,-22.3251220395955,-19.4995766298943,-0.0131616336202199,-15.5988071156782,-4.01538701808389,-23.0936761570791,-13.5389276971313
"KA","KA9",54.7391856023649,10.8137178054856,0.10173140954495,-0.130681818181818,10.15,1.30934083458933,3.43998635637703,-0.880205623222754,0.0140441400164096,-0.00972259639669978,18.748774005932,-12.5905858267171,-11.2286798105479,-0.381532293459213,3.19754681996737,0.208,-0.068,0.033,-2.471,0.0245891445089579,-0.0732412704846168,-0.310705915926664,-0.104567939313134,-0.796053270036127,-1.8051926906897,-13.716,NA,0.0412541713492298,18.7602873019508,13.4454830808785,25.0947087136991,20.5801412897341
"VA","VA1",-176.712908070625,-2.1107954415072,0.028560780693507,-0.00832221886824743,-25.145,-9.89303604860121,-3.89261119466459,0.56352338901895,-0.0737383177570093,-0.0299632120253164,-12.9365913419913,-29.5088119877265,-4.29140743090168,0.132032430095128,0.11696509711595,NA,NA,NA,NA,0.034952380952381,-0.00223913043478261,-0.0183422835633626,0.00283620689655172,-11.5319843681665,-3.59259795781096,-6.15,-10.347,-0.0161850236511563,-2.53836685064409,-37.3568036832636,-6.70076894197241,-35.1665438646517
"VA","VA11",70.4284659297582,4.59189586648179,0.0141725633964637,0.0399955229181419,31.983,10.3513147711144,13.9942905378584,-0.841156494140711,0.0762901570358206,0.0229599580083983,-4.32896493825377,-29.689,-4.002,-3.132,-3.945,0.031,-0.013,0.057,0.546,0.0270422880631428,-0.124482879144312,-0.271951855200264,-0.115668780865431,14.1180482678506,9.57169631722238,12.5786159156102,7.456,-0.0922391129902306,26.9258179095825,16.0834611972647,18.4584886419362,18.2898313520128
"VA","VA15",173.440599003759,87.7515904756655,0.0269098930555346,-0.00729281182301395,-7.348,-6.68264631968912,-6.73870108002598,-2.97731217889089,0.0362479780839841,0.0253769087321964,-14.897676192461,25.655,44.102,1.57,4.984,0.13,0.05,0.057,4.139,-0.022,-0.018,0.056,0.01,-2.89111630941072,4.38696876448174,15.1828452019496,6.05237976819779,-0.12099821067023,28.9127958482871,22.5471781223413,26.8561010273985,23.3269511517701
"VA","VA18",-119.67532155597,-88.4492273194653,0.139532122221635,0.0313607719994045,17.035,-1.92250401495635,-0.881385372774146,-0.441675505066338,-0.010602238484718,-0.0192611638524531,-13.4373883434744,12.5853181073799,12.2664876909802,3.03527016129032,0.250235964910016,0.017,0.011,-0.025,-2.577,-0.0134792272951011,0.0259497176113112,0.00689375073339989,-0.000635763179074792,-1.12302636016166,-10.3431850580725,-9.67364183198444,-10.246,0.0663789360485064,-50.4842515098079,-62.5202896237757,-50.858594135226,-63.6094208515745
"VA","VA22",-119.146386809888,-46.2256935658966,0.0910429354466391,-0.00554510486729923,9.549,1.76228805853008,2.98571563002052,1.06931014157698,0.0151793113658866,-0.0239302325581395,16.7475516461088,-1.48005239738447,7.67054157668803,-1.36924631101022,-2.87468326530856,0.016,0.001,0.038,4.492,0.0790881039199137,0.251359510474382,0.399001286898991,0.211013206807671,8.34706928887683,-0.144072149228348,-20.1139568186825,-13.985,-0.0409854207703924,-43.939,-32.848,-46.228,-32.379
"VA","VA26",96.5165562502148,28.6385513349549,0.00578700655662618,-0.0615962529995102,-7.065,1.26606433230962,-3.9211700708565,0.329163979015767,-0.0600963283371894,-0.0139730620179502,-7.73741538439658,23.3027143406752,21.1380967766106,-1.50874509540331,1.1433537583254,-0.184,-0.038,-0.018,-4.492,-0.00187557709908904,-0.0906077639975048,-0.122464563989054,-0.0647376932152198,-7.04581979566863,-0.685642164614029,-28.0489865663091,-8.06,-0.0167255137020932,27.32,25.95,26.701,23.691
"VA","VA30",-174.057358479677,-90.5145515515695,-0.0713200017159268,-0.110554068742935,-4.796,-1.59583392599366,-0.344425870750409,-0.0492583617409485,0.0200812411124321,0.0217441860465116,-19.1936047861127,-19.7076905676317,-5.2025709015429,-0.06385,-3.72600098740687,0.158,0.004,0.047,1.737,-0.0527797315865027,-0.00163281709102831,0.0932462228202728,0.0141194083978493,-6.83901225521263,7.32063627637293,8.43479724964833,3.075,0.0571344669272714,79.0355273350423,23.1360339824024,76.6593919283926,24.8910682856317
"VA","VA34",179.217051850531,60.5143752899543,0.0187168866629719,-0.0440055362896188,3.675,0.930610067087876,1.70107521379154,0.631344036200731,-0.000321495858661263,0.00114847955509608,17.9856706300623,-1.04757206126318,19.3112599056859,0.361490973371446,-0.167029294088206,0.155,-0.004,-0.024,1.159,0.0254033028940999,0.1270321881628,0.0928599386305098,0.0783847310735147,7.63468537068842,9.93613746145774,-20.8699043239459,-20.27,0.0806272852438818,-2.28760318699649,8.1825093222847,-3.49129702726039,7.91980534757461
"VA","VA35",116.376414723032,1.23258213180816,0.0438257813025656,-0.0107463564484947,-4.969,-0.310622286119934,-0.439932371319249,0.87731940237018,-0.0266848772041737,-0.0168162654328624,-3.09905166122835,-1.079,-26.864,-1.945,-0.44,NA,NA,NA,NA,-0.0512463841324819,-0.145085241880577,-0.19212288039297,-0.123025456406557,-1.70571090243096,-2.1694997308327,-1.39747273219905,0.338,0.035374200060304,-30.481,-10.432,-26.24,-9.803
"VA","VA44",86.708900679276,4.63937562641571,0.0396537646221318,0.0491416547266487,30.271,15.3489627785469,10.3090353725251,-0.430117813339892,0.00865750022992734,-0.0116825691354989,3.86258788649577,-45.431,-33.086,2.073,2.205,NA,NA,NA,NA,0.0107899771603936,0.1035173941237,0.170826033211367,0.094387779356466,8.94713591033217,6.82619419713815,34.8701997973846,27.287,0.0144112017778013,54.6132637315529,62.2664937968629,60.1842645476338,63.7810022087819
"VA","VA46",-140.61932113091,-44.7282885118568,-0.170421376085581,0.0146023577828724,-15.77,-6.79910734380602,-4.69369609953325,-0.935996491373467,0.0318662155945288,0.0296774295950297,-5.18747532086111,5.103,-60.13,-3.275,-4.795,NA,NA,NA,NA,0.024283280638418,-0.030387581290912,0.0109704022914978,0.00374284837081179,12.1119777551584,5.89679306799911,5.28897384264453,-10.103,0.000271052535062982,70.5340204514102,70.0001127177967,68.4511686141429,74.8353234762591
"VA","VA47",53.3134130451155,126.244642942783,0.0418134328358209,0.215439759036145,-1.578,-1.28307076833242,-1.92652230537842,-0.0585332696188256,0.0505188457346108,0.042845422330644,7.61213876448043,-5.20191241944279,52.8200516352519,-1.60064428777315,3.10699141569628,NA,NA,NA,NA,-0.0303053766976177,-0.0691792339106655,-0.0870787490771851,-0.0605765676585913,13.0192287455786,13.1093759418584,-3.282,NA,-0.0674340569643049,-28.763,-32.279,-24.29,-30.905
"VA","VA48",110.36162056847,67.0847984001475,0.0812864854570615,0.155819889665337,6.429,3.42787146774327,2.43373178545198,0.451337446042241,-0.0164922118380062,0.00444037318486194,-0.741278594525826,10.6725136633632,27.1921472810787,4.94424736519889,4.75455892879015,NA,NA,NA,NA,-0.00365276677097881,0.0074007956984335,-0.075835535143711,-0.0211450118903379,2.34327430911026,1.21243211876852,-12.1570223010032,-7.95105089179032,0.0590902509209187,-59.2298752505611,54.2778263237404,-59.0791417835944,53.4864455741524
"VA","VA55",10.168459273125,1.26544594329391,-0.0355165652594827,0.0450948651675493,-17.266,-0.747852030062825,-2.00750269603472,0.250244438954227,-0.0354659672616151,-0.00619146009059298,22.8700438125052,-6.25814027384596,-10.7408462843143,-3.64252844459059,-3.75814118582463,NA,NA,NA,NA,-0.0320885110537127,-0.0581673933945777,-0.0654361221282884,-0.0481228065929365,-0.660315582504496,-1.61348395091654,10.1948726722274,20.471,0.115578225071009,-19.600107200203,-27.5437413254887,-16.1913871765908,-26.2575505062464
"VA","VA57",99.2611991394248,-23.0067380086484,-0.0666725074919155,-0.0225016739761113,2.504,-0.020854390586418,0.795673997332572,-0.0934940626400939,0.0413464708577008,0.0121409307311468,-23.4174011654502,4.12282805578703,-76.750770682148,-6.94354,-3.27415761929194,NA,NA,NA,NA,0.0130274935916297,0.11533357149156,0.166247603307624,0.0920723426770225,4.29411822393102,-3.6316762095902,10.1635091282844,13.985,-0.042474349082713,29.3427296954315,35.1480749978134,24.8626905157238,35.1850394399445
"VA","VA6",-33.2467789927319,-35.3913917349646,0.100696735128601,-0.0734755347518421,NA,5.26919935873733,-0.749341197803902,-1.47936377753801,0.00504091205307916,-0.00167441860465116,10.469,-10.5629756782917,11.0581418136707,5.28248051013432,6.75372536311118,-0.142,-0.015,-0.037,-3.095,0.01792,0.0138006535947712,-0.07189375,-0.00739406779661017,5.38795588970343,-0.242869152430483,15.2721682879719,11.6665849860963,-0.0255120646124143,-4.3331570161922,-20.2277294340684,-3.09066705658533,-23.3608865029741
"VA","VA66",-71.3840453010119,-13.2906798352697,-0.150506514466439,-0.106477044408976,13.396,4.40083759884442,4.58602151412826,0.337256994144437,0.00587472466835823,0.0201003450455447,-13.168019233992,33.360393643518,40.554036691975,3.44794566566859,-0.0306965141964332,NA,NA,NA,NA,0.00445016168724196,-0.0278763233250183,-0.0294381388907113,-0.0147494081463762,-10.8013556093959,3.31706342414427,0.679713149867672,-15.049,0.0389102001031545,-7.42506024336725,2.47183497826867,-7.54168739122868,-2.39260712808474
"VA","VA67",-9.99534357649439,-9.4250143815292,0.0975103396267167,0.0703296543742837,-19.834,-5.75109652871352,-2.25027132123731,0.51437078451265,-0.0152226641772871,-0.0131743378760607,-2.20264681029366,-19.586649130583,5.83254973292333,-3.79237276884826,-5.26914741310609,NA,NA,NA,NA,-0.0213087522500983,-0.0296300146040981,-0.0188926069674546,-0.0172724417794897,-5.30842285655046,-13.9827779382565,-15.8847450848169,2.524,-0.160055486886144,-50.7806943831351,-21.6627574958357,-49.871427553041,-20.3788805401142
"VA","VA71",-74.3346727239092,-2.51414035668106,-0.132478703500962,0.000451425689311742,-2.506,-3.16231373824764,-2.84875619922011,-1.7636354914752,0.000160080240722166,-0.0152421942854415,10.1901446138141,19.7349960773315,24.5286733204487,3.76202192012489,2.52311468505859,NA,NA,NA,NA,0.0302040655952885,-0.0510034180631686,-0.127462452545779,-0.0381360908255771,-14.6646120274766,-17.8196906126982,13.424670059951,4.408,0.0377385803207353,-31.6976130065686,-49.2959665397363,-32.0156655329546,-52.3965391414142
"VA","VA9",-92.4362258564966,-1.82762238634732,-0.0522371538140886,-0.105865895339025,-8.564,-5.81245431077186,-6.12316824145394,-0.300128189747964,-0.051039722415389,-0.0301566138734065,30.9923564903335,-11.552678655438,-87.9404231108178,0.263905572519954,0.894088263821532,-0.181,0.005,-0.095,-1.909,-0.0408791946308725,-0.00929757531227039,0.127327058823529,0.0190256880733945,-13.6730979514058,-7.58382649021091,-34.466,-27.743,0.0646164354135173,-7.36275179938245,-36.0665236584744,3.2703995299711,-33.3334386318844
"AK","AK1",163.413657117829,39.2259004937151,-0.0250245052481518,-0.00150979701474638,11.278,-2.17686135357078,-4.14161412209362,-0.785164360486603,0.019943031736645,-0.00748837209302325,24.813,-42.6523851554664,-27.9305870408178,1.5193898655636,-1.4681517573361,-0.177,-0.018,-0.027,-4.944,-0.0366422924210344,0.017303551783047,0.0895378922211086,0.0197095923057281,6.6921294464718,4.23136827095046,-7.45907131412169,-9.0324962421357,-0.0431525681696561,-4.83576035762913,9.61581758084241,-1.15795517432133,9.35507463339574
"AK","AK10",-177.92603319562,-42.4485987120514,-0.0367215247046751,0.00765253915931105,-6.992,-0.508239506402919,0.377048686240911,0.158535079623008,0.0144964497748992,-0.011,-13.8118645359261,-0.539448426446184,5.58963703806223,-5.31257805756153,-4.27163336142421,NA,NA,NA,NA,-0.0148855250709555,-0.00737835073948061,-0.0196255822207775,-0.0171207251162274,9.41443217580115,-3.25593007152783,8.31067435556312,-12.447,0.0738280472300387,-73.156,-79.865,-76.909,-78.484
"AK","AK11",-52.39193495267,10.3522688953907,0.1134363568663,0.0133250731397604,10.807,2.36056765393086,2.22105559635878,-0.470309152709698,-0.0178234872588643,-0.0104953897143181,-11.4116786200008,33.5602863482529,-4.48859648321535,1.49240325357637,-6.05927885026029,NA,NA,NA,NA,0.0164409711507111,-0.0269869411139811,-0.0440491649566864,-0.0129072838786605,-8.1603485916493,-4.09336816513833,3.30604549562293,-13.094,0.0436797225408684,-30.767,-22.984,-27.302,-21.774
"AK","AK12",-150.863491539826,36.5623502315934,0.0446842090925274,0.0237762577104603,-4.713,-2.00902509505592,-3.19449331988594,-0.303291741055353,-0.0373778992556904,-0.0142906976744186,15.2587559143771,12.305,-15.729,1.8,0.224,NA,NA,NA,NA,0.000843290436912572,0.0373395428006691,0.153180154786799,0.0547912014846855,-10.1388659636203,-7.81187158012014,1.40414796215838,-0.400621724318661,0.0461463687420657,55.3627535493729,39.294232801492,56.4716501538053,40.72619802434
"AK","AK13",-95.017879496301,-101.778389339056,-0.0678298774456842,0.0259220550354526,6.438,2.84009645440382,4.62658474633214,-0.945663650878126,-0.0045483107185138,-0.0087093023255814,-7.22581765899125,10.7124920806653,-1.49893908585028,-0.56023471440486,-0.78300877016129,NA,NA,NA,NA,0.0245807153805767,0.0485631787710898,0.0299526599247602,0.0301556897557591,-0.74731363437881,3.57900247275057,22.5761692805263,0.884,0.0388782215743012,100.77,66.406,99.498,66.722
"AK","AK14",98.9596698800801,4.7046119816307,0.126205977162875,0.126163708492599,1.236,2.79612577354651,0.609662808635547,-0.561852465138847,-0.00950337283569121,-0.00228699843668577,22.9125292266413,7.07003993029247,-78.8972977507151,0.485559300845787,2.58933322198096,NA,NA,NA,NA,-0.0573203693296402,-0.0176775289522588,0.0942059776610488,0.00239841692814683,12.4147008899481,7.72447958374543,1.19875742711242,19.694,0.0363904905042263,20.147,59.237,19.732,57.83
"AK","AK15",64.7851590257016,22.5276472235836,-0.0751776525192139,-0.00226908659525748,23.161,2.5738021538661,2.91137166888351,0.631037746401405,-0.0458264274656224,-0.0267818983516082,6.36511701671667,-50.631,-10.413,-0.413,-2.316,NA,NA,NA,NA,-0.00224186046511628,-0.00695632074919049,-0.00426265195026709,-0.0108876739562624,-9.7535758368417,-5.62445487153422,9.90481779322849,19.295,-0.0179265480270247,-29.32,-6.532,-25.411,-10.081
"AK","AK16",-109.728524990539,134.260558841182,0.0213636270942647,-0.114241431407747,-11.927,-3.77377533345258,-4.15838593256566,0.159185896251416,0.0372810736619743,0.0211143831448331,-6.14943202722774,-13.849,3.898,8.192,10.222,NA,NA,NA,NA,0.028187519969603,0.0160956607323058,0.0599494729092685,0.028504632539011,12.7751894069794,8.1446112259202,-3.06745171115322,-14.201,0.196115345620923,7.96331293512123,3.95886221304506,7.01004195656162,2.46099840917856
"AK","AK17",18.8630472441597,-32.9560613732901,-0.0564406070574066,0.0809703438431486,-10.182,-4.45288008690244,-1.63297453094843,-0.408489033438349,-0.0281092454390497,0.000765254692830667,-12.1801517546262,-44.7205071330847,-20.8754019738815,-4.98297435975177,-5.09481079447007,NA,NA,NA,NA,-0.0330187719904818,-0.0914616439024429,-0.302600151145477,-0.12932044499158,0.27199922425393,1.14436122693958,20.428718173595,8.305,-0.02872767060457,10.3115531411663,17.523820865019,12.3471675645319,18.7961207443602
"AK","AK18",127.292491482138,-30.1726107702596,-0.206039917669806,-0.0255427135678392,6.987,4.61750492570936,3.84683901417396,-0.742312403906101,0.0196695525732526,0.0155612230853645,-3.33979864717987,15.8374638698234,4.30440696220215,5.26878691914687,4.79034944187883,NA,NA,NA,NA,-0.0594489997982081,-0.0659261080400433,-0.123505502936829,-0.073733447911575,-15.6866310024579,-7.39048603642601,-21.907,NA,-0.0969116059846933,2.78492424729275,-2.1894154526411,-0.220451998077704,-4.67670036378318
"AK","AK19",-127.458,-23.91,0.177,0.169,NA,18.427,13.192,NA,NA,NA,NA,-7.213,-45.095,-7.945,-8.877,NA,NA,NA,NA,NA,NA,NA,NA,1.444,-7.643,NA,NA,-0.086,-26.458,-55.242,-22.582,-53.877
"AK","AK2",-99.7570544358918,-29.2365480266599,-0.0305988468897653,-0.0599946708087076,-7.319,-5.51894115222986,-5.76762131929468,-0.644246829512472,0.0540107609850935,0.0279258233751093,5.70323728984666,19.454,24.263,1.857,5.524,0.339,-0.036,0.037,5.579,0.00463034861529693,-0.0535387751092868,0.0151747108318843,-0.00465079390107378,-0.711742484835107,1.32325835272836,7.20895223519946,-2.18557575061526,0.0316213455480097,3.18462601600554,4.35944343318698,1.71657616853801,5.12021689101186
