Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	Dia	Schlotterer	F	KA	KA1	0.265	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA10	-0.006	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA11	-0.382	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA13	0.182	0.113
lmer_pop	Dia	Schlotterer	F	KA	KA14	-0.152	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA15	-0.097	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA16	0.188	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA17	0.046	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA18	-0.144	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA2	0.303	0.113
lmer_pop	Dia	Schlotterer	F	KA	KA23	-0.144	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA24	-0.108	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA25	0.265	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA28	0.29	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA29	-0.19	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA3	0.127	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA5	-0.362	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA6	-0.005	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA7	-0.03	0.162
lmer_pop	Dia	Schlotterer	F	KA	KA9	-0.045	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA12	0.182	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA16	-0.278	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA18	-0.343	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA19	0.171	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA20	0.351	0.131
lmer_pop	Dia	Schlotterer	F	MA	MA21	-0.196	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA23	-0.065	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA26	0.121	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA27	-0.045	0.131
lmer_pop	Dia	Schlotterer	F	MA	MA28	0.141	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA3	-0.036	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA30	-0.036	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA31	-0.126	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA32	0.149	0.113
lmer_pop	Dia	Schlotterer	F	MA	MA33	0.176	0.113
lmer_pop	Dia	Schlotterer	F	MA	MA5	0.117	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA6	-0.276	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA7	0.031	0.162
lmer_pop	Dia	Schlotterer	F	MA	MA9	-0.036	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU1	-0.132	0.113
lmer_pop	Dia	Schlotterer	F	MU	MU10	0.045	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU11	0.046	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU12	0.274	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU13	0.107	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU14	0.111	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU15	-0.286	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU16	-0.131	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU17	0.132	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU18	-0.086	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU19	0.107	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU2	-0.086	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU20	0.062	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU3	-0.16	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU4	-0.286	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU5	0.132	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU6	-0.003	0.113
lmer_pop	Dia	Schlotterer	F	MU	MU7	0.062	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU8	0.046	0.162
lmer_pop	Dia	Schlotterer	F	MU	MU9	0.046	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE10	0.144	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE11	0.08	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE12	0.063	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE13	0.08	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE15	-0.068	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE16	-0.311	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE17	-0.16	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE18	-0.068	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE2	-0.004	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE3	0.125	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE4	-0.192	0.131
lmer_pop	Dia	Schlotterer	F	RE	RE5	0.19	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE6	-0.077	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE7	0.267	0.162
lmer_pop	Dia	Schlotterer	F	RE	RE8	-0.068	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM13	-0.247	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM17	0.138	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM18	0.02	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM2	-0.049	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM20	0.162	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM21	0.02	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM22	-0.041	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM23	0.02	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM26	0.138	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM28	0.203	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM29	-0.004	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM4	-0.471	0.113
lmer_pop	Dia	Schlotterer	F	UM	UM5	0.061	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM7	-0.11	0.162
lmer_pop	Dia	Schlotterer	F	UM	UM9	0.162	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA1	0.245	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA11	-0.2	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA18	-0.099	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA22	0.245	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA26	0.052	0.113
lmer_pop	Dia	Schlotterer	F	VA	VA30	-0.25	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA34	0.245	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA44	0.015	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA46	0.018	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA47	0.018	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA48	0.168	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA57	-0.025	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA6	-0.289	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA67	0.245	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA71	-0.406	0.162
lmer_pop	Dia	Schlotterer	F	VA	VA9	0.015	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE11	0.03	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE13	-0.09	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE14	0.005	0.113
lmer_pop	Dia	Schlotterer	F	YE	YE15	-0.09	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE19	0.284	0.113
lmer_pop	Dia	Schlotterer	F	YE	YE20	-0.09	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE21	-0.013	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE22	0.141	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE23	0.03	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE24	0.307	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE26	-0.237	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE27	0.057	0.113
lmer_pop	Dia	Schlotterer	F	YE	YE33	0.079	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE40	-0.237	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE41	0.03	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE48	-0.143	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE49	0.104	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE69	-0.065	0.162
lmer_pop	Dia	Schlotterer	F	YE	YE80	-0.103	0.113
