Model	Trait	Lab	Sex	Population	Line	Coef	SE
glmer_pop	Dia	Bergland	F	UM	UM4	0.636622256633927	0.613707601194936
glmer_pop	Dia	Bergland	F	UM	UM5	2.31562225663393	0.710834734494905
glmer_pop	Dia	Bergland	F	UM	UM7	0.378622256633927	0.548613725461223
glmer_pop	Dia	Bergland	F	UM	UM9	1.70962225663393	0.683283996420553
glmer_pop	Dia	Bergland	F	VA	VA1	1.60957764264857	0.494760521580747
glmer_pop	Dia	Bergland	F	VA	VA11	0.664577642648566	0.52603039238703
glmer_pop	Dia	Bergland	F	VA	VA15	-1.52442235735143	0.585720047219534
glmer_pop	Dia	Bergland	F	VA	VA18	1.21757764264857	0.627882133616535
glmer_pop	Dia	Bergland	F	VA	VA22	2.15157764264857	0.825539807468333
glmer_pop	Dia	Bergland	F	VA	VA26	2.26657764264857	0.8040441366709
glmer_pop	Dia	Bergland	F	VA	VA30	2.15157764264857	0.825539807468333
glmer_pop	Dia	Bergland	F	VA	VA34	1.60957764264857	0.55131476827204
glmer_pop	Dia	Bergland	F	VA	VA35	2.26657764264857	0.8040441366709
glmer_pop	Dia	Bergland	F	VA	VA44	0.544577642648566	0.513578595460181
glmer_pop	Dia	Bergland	F	VA	VA46	0.402577642648566	0.523529343699904
glmer_pop	Dia	Bergland	F	VA	VA47	0.954577642648566	0.56070221482963
glmer_pop	Dia	Bergland	F	VA	VA48	1.18457764264857	0.832097935170406
glmer_pop	Dia	Bergland	F	VA	VA55	1.47657764264857	0.526865232972202
glmer_pop	Dia	Bergland	F	VA	VA57	1.12157764264857	0.497195106286106
glmer_pop	Dia	Bergland	F	VA	VA6	-0.287422357351434	0.492332178224065
glmer_pop	Dia	Bergland	F	VA	VA66	2.26657764264857	0.8040441366709
glmer_pop	Dia	Bergland	F	VA	VA67	2.69057764264857	0.737340473400757
glmer_pop	Dia	Bergland	F	VA	VA71	0.040577642648566	0.582247347537842
glmer_pop	Dia	Bergland	F	YE	YE11	0.74758687241593	0.500463673439809
glmer_pop	Dia	Bergland	F	YE	YE13	0.68558687241593	0.562136005280633
glmer_pop	Dia	Bergland	F	YE	YE14	0.98758687241593	0.508146522602357
glmer_pop	Dia	Bergland	F	YE	YE15	0.90558687241593	0.543657878111656
glmer_pop	Dia	Bergland	F	YE	YE19	1.63958687241593	0.569221300051982
glmer_pop	Dia	Bergland	F	YE	YE20	1.95058687241593	0.600489707183119
glmer_pop	Dia	Bergland	F	YE	YE21	0.54858687241593	0.678869566583205
glmer_pop	Dia	Bergland	F	YE	YE22	0.34858687241593	0.560368529124243
glmer_pop	Dia	Bergland	F	YE	YE23	1.08258687241593	0.53057411210204
glmer_pop	Dia	Bergland	F	YE	YE24	0.90758687241593	0.490289596496671
glmer_pop	Dia	Bergland	F	YE	YE26	1.87458687241593	0.605890987251723
glmer_pop	Dia	Bergland	F	YE	YE27	1.40258687241593	0.587931873972545
glmer_pop	Dia	Bergland	F	YE	YE33	2.23458687241593	0.647651054529264
glmer_pop	Dia	Bergland	F	YE	YE40	-0.23341312758407	0.469370736660125
glmer_pop	Dia	Bergland	F	YE	YE41	1.02758687241593	0.534053263666526
