Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
glmer_pop	Dia	Schlotterer	F	MU	MU6	-0.318	0.343
glmer_pop	Dia	Schlotterer	F	MU	MU7	0.059	0.574
glmer_pop	Dia	Schlotterer	F	MU	MU8	0.418	0.628
glmer_pop	Dia	Schlotterer	F	MU	MU9	0.418	0.628
glmer_pop	Dia	Schlotterer	F	RE	RE10	0.917	0.706
glmer_pop	Dia	Schlotterer	F	RE	RE11	0.185	0.569
glmer_pop	Dia	Schlotterer	F	RE	RE12	0.538	0.622
glmer_pop	Dia	Schlotterer	F	RE	RE13	0.185	0.569
glmer_pop	Dia	Schlotterer	F	RE	RE15	-0.388	0.509
glmer_pop	Dia	Schlotterer	F	RE	RE16	-2.073	0.522
glmer_pop	Dia	Schlotterer	F	RE	RE17	-0.981	0.494
glmer_pop	Dia	Schlotterer	F	RE	RE18	-0.388	0.509
glmer_pop	Dia	Schlotterer	F	RE	RE2	-0.118	0.533
glmer_pop	Dia	Schlotterer	F	RE	RE3	0.971	0.699
glmer_pop	Dia	Schlotterer	F	RE	RE4	-1.067	0.351
glmer_pop	Dia	Schlotterer	F	RE	RE5	0.971	0.699
glmer_pop	Dia	Schlotterer	F	RE	RE6	-0.875	0.483
glmer_pop	Dia	Schlotterer	F	RE	RE7	1.539	0.815
glmer_pop	Dia	Schlotterer	F	RE	RE8	-0.388	0.509
glmer_pop	Dia	Schlotterer	F	UM	UM13	-2.016	0.49
glmer_pop	Dia	Schlotterer	F	UM	UM17	0.84	0.946
glmer_pop	Dia	Schlotterer	F	UM	UM18	0.091	0.791
glmer_pop	Dia	Schlotterer	F	UM	UM2	-0.504	0.69
glmer_pop	Dia	Schlotterer	F	UM	UM20	0.84	0.946
glmer_pop	Dia	Schlotterer	F	UM	UM21	0.091	0.791
glmer_pop	Dia	Schlotterer	F	UM	UM22	-0.448	0.683
glmer_pop	Dia	Schlotterer	F	UM	UM23	0.091	0.791
glmer_pop	Dia	Schlotterer	F	UM	UM26	0.84	0.946
glmer_pop	Dia	Schlotterer	F	UM	UM28	0.84	0.946
glmer_pop	Dia	Schlotterer	F	UM	UM29	0.091	0.791
glmer_pop	Dia	Schlotterer	F	UM	UM4	-2.827	0.294
glmer_pop	Dia	Schlotterer	F	UM	UM5	0.091	0.791
glmer_pop	Dia	Schlotterer	F	UM	UM7	-0.997	0.624
glmer_pop	Dia	Schlotterer	F	UM	UM9	0.84	0.946
glmer_pop	Dia	Schlotterer	F	VA	VA1	1.506	0.819
glmer_pop	Dia	Schlotterer	F	VA	VA11	-1.154	0.479
glmer_pop	Dia	Schlotterer	F	VA	VA18	-0.924	0.483
glmer_pop	Dia	Schlotterer	F	VA	VA22	1.506	0.819
glmer_pop	Dia	Schlotterer	F	VA	VA26	0.162	0.356
glmer_pop	Dia	Schlotterer	F	VA	VA30	-1.617	0.487
glmer_pop	Dia	Schlotterer	F	VA	VA34	1.506	0.819
glmer_pop	Dia	Schlotterer	F	VA	VA44	-0.164	0.534
glmer_pop	Dia	Schlotterer	F	VA	VA46	0.14	0.571
glmer_pop	Dia	Schlotterer	F	VA	VA47	0.14	0.571
glmer_pop	Dia	Schlotterer	F	VA	VA48	0.932	0.702
glmer_pop	Dia	Schlotterer	F	VA	VA57	-0.164	0.534
glmer_pop	Dia	Schlotterer	F	VA	VA6	-1.86	0.5
glmer_pop	Dia	Schlotterer	F	VA	VA67	1.506	0.819
glmer_pop	Dia	Schlotterer	F	VA	VA71	-2.406	0.551
glmer_pop	Dia	Schlotterer	F	VA	VA9	-0.164	0.534
glmer_pop	Dia	Schlotterer	F	YE	YE11	0.283	0.566
glmer_pop	Dia	Schlotterer	F	YE	YE13	-0.534	0.491
glmer_pop	Dia	Schlotterer	F	YE	YE14	-0.222	0.313
glmer_pop	Dia	Schlotterer	F	YE	YE15	-0.534	0.491
glmer_pop	Dia	Schlotterer	F	YE	YE19	1.343	0.493
glmer_pop	Dia	Schlotterer	F	YE	YE20	-0.534	0.491
glmer_pop	Dia	Schlotterer	F	YE	YE21	-0.017	0.531
glmer_pop	Dia	Schlotterer	F	YE	YE22	1.057	0.692
glmer_pop	Dia	Schlotterer	F	YE	YE23	0.283	0.566
glmer_pop	Dia	Schlotterer	F	YE	YE24	1.612	0.804
glmer_pop	Dia	Schlotterer	F	YE	YE26	-1.464	0.488
glmer_pop	Dia	Schlotterer	F	YE	YE27	0.122	0.348
glmer_pop	Dia	Schlotterer	F	YE	YE33	0.632	0.617
glmer_pop	Dia	Schlotterer	F	YE	YE40	-1.464	0.488
glmer_pop	Dia	Schlotterer	F	YE	YE41	0.283	0.566
glmer_pop	Dia	Schlotterer	F	YE	YE48	-1.256	0.511
glmer_pop	Dia	Schlotterer	F	YE	YE49	0.632	0.617
glmer_pop	Dia	Schlotterer	F	YE	YE69	-0.534	0.491
glmer_pop	Dia	Schlotterer	F	YE	YE80	-0.68	0.295
