Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	Dia	Bergland	F	UM	UM21	1.18708930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM22	1.10208930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM23	1.20308930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM25	1.03708930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM28	1.06408930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM29	1.27608930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM4	1.05308930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM5	1.20308930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM7	1.03608930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	UM	UM9	1.15308930775044	0.166363011394427
lmer_pop	Dia	Bergland	F	VA	VA1	1.216637894819	0.135723680209676
lmer_pop	Dia	Bergland	F	VA	VA11	1.063637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA15	0.843637894818998	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA18	1.111637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA22	1.270637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA26	1.270637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA30	1.270637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA34	1.142637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA35	1.270637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA44	1.053637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA46	1.039637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA47	1.088637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA48	1.104637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA55	1.130637894819	0.146989514488818
lmer_pop	Dia	Bergland	F	VA	VA57	1.104637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA6	0.977637894818998	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA66	1.270637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA67	1.270637894819	0.1639174102091
lmer_pop	Dia	Bergland	F	VA	VA71	0.995637894818998	0.1639174102091
lmer_pop	Dia	Bergland	F	YE	YE11	1.00097542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE13	0.992975426864634	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE14	1.02197542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE15	1.01397542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE19	1.07597542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE20	1.10097542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE21	0.969975426864634	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE22	0.958975426864634	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE23	1.02997542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE24	1.01497542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE26	1.09697542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE27	1.05897542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE33	1.12797542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE40	0.911975426864634	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE41	1.02497542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE48	1.00297542686463	0.134607523562351
lmer_pop	Dia	Bergland	F	YE	YE49	1.11797542686463	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE51	0.967975426864634	0.134607523562351
lmer_pop	Dia	Bergland	F	YE	YE69	0.952975426864634	0.162994433646026
lmer_pop	Dia	Bergland	F	YE	YE80	0.995975426864634	0.162994433646026
lmer_pop	Dia	Schlotterer	F	AK	AK1	0.699612828557171	0.180937707189023
lmer_pop	Dia	Schlotterer	F	AK	AK10	0.785612828557171	0.180937707189023
