Model	Trait	Lab	Sex	Population	Line	Coef	SE
lmer_pop	LA_Period	Tauber	B	KA	KA7	24.682092100356	0.248259503454156
lmer_pop	LA_Period	Tauber	B	KA	KA9	24.575092100356	0.250011561843256
lmer_pop	LA_Period	Tauber	B	MA	MA12	24.3585796617164	0.252600950496118
lmer_pop	LA_Period	Tauber	B	MA	MA13	24.3115796617164	0.253180252372775
lmer_pop	LA_Period	Tauber	B	MA	MA16	24.3025796617164	0.252600950496118
lmer_pop	LA_Period	Tauber	B	MA	MA18	24.3145796617164	0.253180252372775
lmer_pop	LA_Period	Tauber	B	MA	MA19	24.2995796617164	0.252600950496118
lmer_pop	LA_Period	Tauber	B	MA	MA3	24.2985796617164	0.253180252372775
lmer_pop	LA_Period	Tauber	B	MA	MA5	24.3705796617164	0.253762172499256
lmer_pop	LA_Period	Tauber	B	MA	MA6	24.2845796617164	0.253762172499256
lmer_pop	LA_Period	Tauber	B	MA	MA7	24.3215796617164	0.254346692904669
lmer_pop	LA_Period	Tauber	B	MA	MA9	24.2845796617164	0.254933795703006
lmer_pop	LA_Period	Tauber	B	MU	MU1	23.7744884863856	0.304919592556854
lmer_pop	LA_Period	Tauber	B	MU	MU10	23.8344884863856	0.303940714490569
lmer_pop	LA_Period	Tauber	B	MU	MU2	23.8274884863856	0.303940714490569
lmer_pop	LA_Period	Tauber	B	MU	MU3	23.8014884863856	0.303455034436797
lmer_pop	LA_Period	Tauber	B	MU	MU4	23.8154884863856	0.305412766473567
lmer_pop	LA_Period	Tauber	B	MU	MU5	23.8304884863856	0.303940714490569
lmer_pop	LA_Period	Tauber	B	MU	MU6	23.8184884863856	0.303940714490569
lmer_pop	LA_Period	Tauber	B	MU	MU7	23.8194884863856	0.304919592556854
lmer_pop	LA_Period	Tauber	B	MU	MU8	23.8214884863856	0.304919592556854
lmer_pop	LA_Period	Tauber	B	MU	MU9	23.7824884863856	0.303455034436797
lmer_pop	LA_Period	Tauber	B	RE	RE10	24.122129046714	0.30807691687935
lmer_pop	LA_Period	Tauber	B	RE	RE11	24.080129046714	0.307594516716221
lmer_pop	LA_Period	Tauber	B	RE	RE2	24.074129046714	0.307114614946742
lmer_pop	LA_Period	Tauber	B	RE	RE3	24.075129046714	0.307594516716221
lmer_pop	LA_Period	Tauber	B	RE	RE4	24.103129046714	0.30807691687935
lmer_pop	LA_Period	Tauber	B	RE	RE6	24.180129046714	0.306162353521601
lmer_pop	LA_Period	Tauber	B	RE	RE7	24.133129046714	0.308561803718292
lmer_pop	LA_Period	Tauber	B	RE	RE8	24.106129046714	0.308561803718292
lmer_pop	LA_Period	Tauber	B	UM	UM13	24.6583908275796	0.266801390027293
lmer_pop	LA_Period	Tauber	B	UM	UM17	24.6073908275796	0.267353664123938
lmer_pop	LA_Period	Tauber	B	UM	UM18	24.5563908275796	0.266801390027293
lmer_pop	LA_Period	Tauber	B	UM	UM2	24.5793908275796	0.268465978702136
lmer_pop	LA_Period	Tauber	B	UM	UM4	24.5863908275796	0.267353664123938
lmer_pop	LA_Period	Tauber	B	UM	UM5	24.5523908275796	0.265704688932084
lmer_pop	LA_Period	Tauber	B	UM	UM6	24.5783908275796	0.267908532377182
lmer_pop	LA_Period	Tauber	B	UM	UM7	24.6033908275796	0.267353664123938
lmer_pop	LA_Period	Tauber	B	UM	UM9	24.6373908275796	0.266251726230077
lmer_pop	LA_Period	Tauber	B	VA	VA11	23.9830594407556	0.259132859908991
lmer_pop	LA_Period	Tauber	B	VA	VA15	24.0460594407556	0.260257255584955
lmer_pop	LA_Period	Tauber	B	VA	VA18	24.0070594407556	0.258574629622886
lmer_pop	LA_Period	Tauber	B	VA	VA22	23.9970594407556	0.260257255584955
lmer_pop	LA_Period	Tauber	B	VA	VA26	23.9580594407556	0.260823386767009
lmer_pop	LA_Period	Tauber	B	VA	VA30	24.0000594407556	0.261963430815472
lmer_pop	LA_Period	Tauber	B	VA	VA34	23.9920594407556	0.261963430815472
lmer_pop	LA_Period	Tauber	B	VA	VA6	23.9810594407556	0.260257255584955
lmer_pop	LA_Period	Tauber	B	VA	VA9	24.0010594407556	0.260257255584955
lmer_pop	LA_Period	Tauber	B	YE	YE11	24.1062260327892	0.245637229808532
lmer_pop	LA_Period	Tauber	B	YE	YE13	24.1412260327892	0.243198784265073
lmer_pop	LA_Period	Tauber	B	YE	YE14	24.0872260327892	0.243198784265073
lmer_pop	LA_Period	Tauber	B	YE	YE15	24.1052260327892	0.243804529629803
lmer_pop	LA_Period	Tauber	B	YE	YE19	24.0312260327892	0.243804529629803
lmer_pop	LA_Period	Tauber	B	YE	YE20	24.1002260327892	0.24502377163861
lmer_pop	LA_Period	Tauber	B	YE	YE21	24.0762260327892	0.24502377163861
lmer_pop	LA_Period	Tauber	B	YE	YE22	24.1012260327892	0.24502377163861
lmer_pop	LA_Period	Tauber	B	YE	YE24	24.0952260327892	0.24441286518514
lmer_pop	LA_Period	Tauber	B	YE	YE26	24.0892260327892	0.24502377163861
lmer_pop	LA_Period	Tauber	B	YE	YE27	24.1092260327892	0.243804529629803
lmer_pop	LA_Period	Tauber	B	YE	YE33	24.0622260327892	0.24441286518514
lmer_pop	LA_Period	Tauber	B	YE	YE40	24.0882260327892	0.24502377163861
lmer_pop	LA_Period	Tauber	B	YE	YE41	24.1322260327892	0.243198784265073
lmer_pop	LA_Period	Tauber	B	YE	YE48	24.1022260327892	0.24441286518514
lmer_pop	LA_Period	Tauber	B	YE	YE49	24.1122260327892	0.24441286518514
lmer_pop	LA_Period	Tauber	B	YE	YE51	24.0742260327892	0.243804529629803
lmer_pop	LA_Period	Tauber	B	YE	YE69	24.0972260327892	0.24502377163861
lmer_pop	LA_Period	Tauber	B	YE	YE80	24.0812260327892	0.24502377163861
lmer_pop	LA_CircPhase	Tauber	B	AK	AK1	9.18633256028183	0.886515543273984
lmer_pop	LA_CircPhase	Tauber	B	AK	AK2	9.25033256028183	0.886515543273984
lmer_pop	LA_CircPhase	Tauber	B	AK	AK3	9.21433256028183	0.886896165549478
lmer_pop	LA_CircPhase	Tauber	B	AK	AK4	9.23933256028183	0.886515543273984
lmer_pop	LA_CircPhase	Tauber	B	AK	AK5	9.15133256028183	0.886515543273984
lmer_pop	LA_CircPhase	Tauber	B	AK	AK6	9.20533256028183	0.886896165549478
lmer_pop	LA_CircPhase	Tauber	B	AK	AK7	9.21433256028183	0.886896165549478
lmer_pop	LA_CircPhase	Tauber	B	AK	AK8	9.24533256028183	0.886515543273984
lmer_pop	LA_CircPhase	Tauber	B	GI	GI1	13.2608347895871	0.946616537580632
lmer_pop	LA_CircPhase	Tauber	B	GI	GI2	13.2108347895871	0.946975115418111
lmer_pop	LA_CircPhase	Tauber	B	GI	GI3	13.2238347895871	0.946258880656421
lmer_pop	LA_CircPhase	Tauber	B	GI	GI4	13.2058347895871	0.945902145690105
lmer_pop	LA_CircPhase	Tauber	B	GI	GI5	13.3258347895871	0.946258880656421
lmer_pop	LA_CircPhase	Tauber	B	GI	GI6	13.1578347895871	0.945546333725188
lmer_pop	LA_CircPhase	Tauber	B	GI	GI7	13.1388347895871	0.945902145690105
lmer_pop	LA_CircPhase	Tauber	B	GI	GI8	13.2768347895871	0.946258880656421
lmer_pop	LA_CircPhase	Tauber	B	GI	GI9	13.2128347895871	0.947334613123127
lmer_pop	LA_CircPhase	Tauber	B	KA	KA1	13.9741341425159	0.816155339280357
lmer_pop	LA_CircPhase	Tauber	B	KA	KA10	13.9901341425159	0.816155339280357
lmer_pop	LA_CircPhase	Tauber	B	KA	KA11	13.9841341425159	0.815740484367323
lmer_pop	LA_CircPhase	Tauber	B	KA	KA13	13.9801341425159	0.816571208062
lmer_pop	LA_CircPhase	Tauber	B	KA	KA2	13.9751341425159	0.815326644870529
lmer_pop	LA_CircPhase	Tauber	B	KA	KA3	13.9661341425159	0.815740484367323
lmer_pop	LA_CircPhase	Tauber	B	KA	KA5	13.9741341425159	0.814502018312929
lmer_pop	LA_CircPhase	Tauber	B	KA	KA6	13.9561341425159	0.814502018312929
lmer_pop	LA_CircPhase	Tauber	B	KA	KA7	14.0061341425159	0.814502018312929
lmer_pop	LA_CircPhase	Tauber	B	KA	KA9	14.0151341425159	0.815326644870529
lmer_pop	LA_CircPhase	Tauber	B	MA	MA12	12.8788065409247	0.829870053395478
lmer_pop	LA_CircPhase	Tauber	B	MA	MA13	12.8418065409247	0.830275439551607
lmer_pop	LA_CircPhase	Tauber	B	MA	MA16	12.9178065409247	0.829870053395478
lmer_pop	LA_CircPhase	Tauber	B	MA	MA18	12.9058065409247	0.830275439551607
lmer_pop	LA_CircPhase	Tauber	B	MA	MA19	12.8878065409247	0.829870053395478
lmer_pop	LA_CircPhase	Tauber	B	MA	MA3	12.8608065409247	0.8306818317037
lmer_pop	LA_CircPhase	Tauber	B	MA	MA5	12.8678065409247	0.8306818317037
lmer_pop	LA_CircPhase	Tauber	B	MA	MA6	12.7498065409247	0.8306818317037
lmer_pop	LA_CircPhase	Tauber	B	MA	MA7	12.8718065409247	0.831089228375999
lmer_pop	LA_CircPhase	Tauber	B	MA	MA9	12.8758065409247	0.831497628091995
lmer_pop	LA_CircPhase	Tauber	B	MU	MU1	12.28281588645	1.04081603668347
lmer_pop	LA_CircPhase	Tauber	B	MU	MU10	12.26481588645	1.0401644207612
lmer_pop	LA_CircPhase	Tauber	B	MU	MU2	12.29281588645	1.0401644207612
lmer_pop	LA_CircPhase	Tauber	B	MU	MU3	12.26681588645	1.0401644207612
lmer_pop	LA_CircPhase	Tauber	B	MU	MU4	12.28781588645	1.04114313243545
lmer_pop	LA_CircPhase	Tauber	B	MU	MU5	12.16381588645	1.0401644207612
lmer_pop	LA_CircPhase	Tauber	B	MU	MU6	12.20881588645	1.0401644207612
lmer_pop	LA_CircPhase	Tauber	B	MU	MU7	12.30581588645	1.04081603668347
lmer_pop	LA_CircPhase	Tauber	B	MU	MU8	12.26081588645	1.04081603668347
lmer_pop	LA_CircPhase	Tauber	B	MU	MU9	12.28381588645	1.0398399022049
lmer_pop	LA_CircPhase	Tauber	B	RE	RE10	12.8896611916698	1.05201438457329
lmer_pop	LA_CircPhase	Tauber	B	RE	RE11	12.9486611916698	1.05169257169057
lmer_pop	LA_CircPhase	Tauber	B	RE	RE2	12.8916611916698	1.05169257169057
lmer_pop	LA_CircPhase	Tauber	B	RE	RE3	12.8766611916698	1.05169257169057
lmer_pop	LA_CircPhase	Tauber	B	RE	RE4	12.8966611916698	1.05201438457329
lmer_pop	LA_CircPhase	Tauber	B	RE	RE6	12.9316611916698	1.05105150461294
lmer_pop	LA_CircPhase	Tauber	B	RE	RE7	12.9036611916698	1.05233704930936
lmer_pop	LA_CircPhase	Tauber	B	RE	RE8	12.8836611916698	1.05233704930936
lmer_pop	LA_CircPhase	Tauber	B	UM	UM13	11.0017681810606	0.886675922352854
lmer_pop	LA_CircPhase	Tauber	B	UM	UM17	10.9847681810606	0.887056475812158
lmer_pop	LA_CircPhase	Tauber	B	UM	UM18	10.9387681810606	0.887056475812158
lmer_pop	LA_CircPhase	Tauber	B	UM	UM2	10.9597681810606	0.887820472438142
lmer_pop	LA_CircPhase	Tauber	B	UM	UM4	10.9427681810606	0.887056475812158
lmer_pop	LA_CircPhase	Tauber	B	UM	UM5	10.8567681810606	0.885917711348117
lmer_pop	LA_CircPhase	Tauber	B	UM	UM6	11.0007681810606	0.887437992921356
lmer_pop	LA_CircPhase	Tauber	B	UM	UM7	10.9857681810606	0.887056475812158
lmer_pop	LA_CircPhase	Tauber	B	UM	UM9	11.0207681810606	0.886296333784748
lmer_pop	LA_CircPhase	Tauber	B	VA	VA11	12.9303295287993	0.857440349198913
lmer_pop	LA_CircPhase	Tauber	B	VA	VA15	12.9303295287993	0.857832706554345
lmer_pop	LA_CircPhase	Tauber	B	VA	VA18	12.8483295287993	0.857048979017158
lmer_pop	LA_CircPhase	Tauber	B	VA	VA22	12.9113295287993	0.85822604972953
