"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Gonzalez","S","F","UM","UM7",3,"Gonzalez_1_UM7_F_1; Gonzalez_2_UM7_F_2; Gonzalez_3_UM7_F_3",32,3,"1; 2; 3"
"Gonzalez","S","F","UM","UM9",3,"Gonzalez_1_UM9_F_1; Gonzalez_2_UM9_F_2; Gonzalez_3_UM9_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA11",3,"Gonzalez_1_VA11_F_1; Gonzalez_2_VA11_F_2; Gonzalez_3_VA11_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA15",3,"Gonzalez_1_VA15_F_1; Gonzalez_2_VA15_F_2; Gonzalez_3_VA15_F_3",35,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA18",3,"Gonzalez_1_VA18_F_1; Gonzalez_3_VA18_F_2; Gonzalez_4_VA18_F_3",33,3,"1; 3; 4"
"Gonzalez","S","F","VA","VA22",3,"Gonzalez_1_VA22_F_1; Gonzalez_2_VA22_F_2; Gonzalez_3_VA22_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA26",3,"Gonzalez_3_VA26_F_2; Gonzalez_4_VA26_F_3; Gonzalez_1_VA26_F_1",31,3,"1; 3; 4"
"Gonzalez","S","F","VA","VA30",3,"Gonzalez_1_VA30_F_1; Gonzalez_4_VA30_F_3; Gonzalez_2_VA30_F_2",31,3,"1; 2; 4"
"Gonzalez","S","F","VA","VA34",3,"Gonzalez_2_VA34_F_1; Gonzalez_3_VA34_F_2; Gonzalez_4_VA34_F_3",36,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA35",3,"Gonzalez_2_VA35_F_1; Gonzalez_3_VA35_F_2; Gonzalez_4_VA35_F_3",34,3,"2; 3; 4"
"Gonzalez","S","F","VA","VA44",3,"Gonzalez_1_VA44_F_1; Gonzalez_2_VA44_F_2; Gonzalez_4_VA44_F_3",32,3,"1; 2; 4"
"Gonzalez","S","F","VA","VA46",3,"Gonzalez_1_VA46_F_1; Gonzalez_2_VA46_F_2; Gonzalez_4_VA46_F_3",32,3,"1; 2; 4"
"Gonzalez","S","F","VA","VA48",3,"Gonzalez_1_VA48_F_1; Gonzalez_2_VA48_F_2; Gonzalez_3_VA48_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA55",3,"Gonzalez_1_VA55_F_1; Gonzalez_2_VA55_F_2; Gonzalez_3_VA55_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA57",3,"Gonzalez_1_VA57_F_1; Gonzalez_2_VA57_F_2; Gonzalez_3_VA57_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA66",7,"Gonzalez_1_VA66_F_1; Gonzalez_2_VA66_F_2; Gonzalez_3_VA66_F_3; Gonzalez_4_VA66_F_4; Gonzalez_5_VA66_F_5; Gonzalez_6_VA66_F_6; Gonzalez_7_VA66_F_7",78,7,"1; 2; 3; 4; 5; 6; 7"
"Gonzalez","S","F","VA","VA71",3,"Gonzalez_1_VA71_F_1; Gonzalez_2_VA71_F_2; Gonzalez_3_VA71_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","VA","VA9",3,"Gonzalez_1_VA9_F_1; Gonzalez_2_VA9_F_2; Gonzalez_3_VA9_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE13",3,"Gonzalez_1_YE13_F_1; Gonzalez_2_YE13_F_2; Gonzalez_3_YE13_F_3",35,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE14",3,"Gonzalez_1_YE14_F_1; Gonzalez_3_YE14_F_2; Gonzalez_4_YE14_F_3",33,3,"1; 3; 4"
"Gonzalez","S","F","YE","YE15",3,"Gonzalez_1_YE15_F_1; Gonzalez_2_YE15_F_2; Gonzalez_3_YE15_F_3",35,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE19",3,"Gonzalez_1_YE19_F_1; Gonzalez_2_YE19_F_2; Gonzalez_3_YE19_F_3",32,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE20",3,"Gonzalez_1_YE20_F_1; Gonzalez_2_YE20_F_2; Gonzalez_3_YE20_F_3",33,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE21",3,"Gonzalez_1_YE21_F_1; Gonzalez_2_YE21_F_2; Gonzalez_4_YE21_F_3",34,3,"1; 2; 4"
"Gonzalez","S","F","YE","YE23",3,"Gonzalez_2_YE23_F_1; Gonzalez_3_YE23_F_2; Gonzalez_4_YE23_F_3",35,3,"2; 3; 4"
"Gonzalez","S","F","YE","YE24",3,"Gonzalez_2_YE24_F_1; Gonzalez_3_YE24_F_2; Gonzalez_4_YE24_F_3",35,3,"2; 3; 4"
"Gonzalez","S","F","YE","YE26",3,"Gonzalez_1_YE26_F_1; Gonzalez_2_YE26_F_2; Gonzalez_3_YE26_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE27",3,"Gonzalez_1_YE27_F_1; Gonzalez_2_YE27_F_2; Gonzalez_3_YE27_F_3",35,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE40",3,"Gonzalez_1_YE40_F_1; Gonzalez_2_YE40_F_2; Gonzalez_3_YE40_F_3",31,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE48",3,"Gonzalez_1_YE48_F_1; Gonzalez_2_YE48_F_2; Gonzalez_3_YE48_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE49",3,"Gonzalez_1_YE49_F_1; Gonzalez_2_YE49_F_2; Gonzalez_3_YE49_F_3",35,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE51",3,"Gonzalez_1_YE51_F_1; Gonzalez_2_YE51_F_2; Gonzalez_3_YE51_F_3",34,3,"1; 2; 3"
"Gonzalez","S","F","YE","YE80",3,"Gonzalez_1_YE80_F_1; Gonzalez_4_YE80_F_3; Gonzalez_2_YE80_F_2",32,3,"1; 2; 4"
"Gonzalez","S","M","AK","AK1",4,"Gonzalez_1_AK1_M_1; Gonzalez_2_AK1_M_2; Gonzalez_3_AK1_M_3; Gonzalez_2_AK2_M_3",31,3,"1; 2; 3"
"Gonzalez","S","M","AK","AK10",3,"Gonzalez_1_AK10_M_1; Gonzalez_4_AK10_M_3; Gonzalez_2_AK10_M_2",34,3,"1; 2; 4"
"Gonzalez","S","M","AK","AK12",3,"Gonzalez_1_AK12_M_1; Gonzalez_2_AK12_M_2; Gonzalez_4_AK12_M_3",32,3,"1; 2; 4"
"Gonzalez","S","M","AK","AK13",3,"Gonzalez_1_AK13_M_1; Gonzalez_2_AK13_M_2; Gonzalez_4_AK13_M_3",33,3,"1; 2; 4"
"Gonzalez","S","M","AK","AK14",3,"Gonzalez_1_AK14_M_1; Gonzalez_2_AK14_M_2; Gonzalez_3_AK14_M_3",34,3,"1; 2; 3"
"Gonzalez","S","M","AK","AK15",3,"Gonzalez_1_AK15_M_1; Gonzalez_4_AK15_M_3; Gonzalez_2_AK15_M_2",34,3,"1; 2; 4"
"Gonzalez","S","M","AK","AK16",3,"Gonzalez_2_AK16_M_1; Gonzalez_3_AK16_M_2; Gonzalez_4_AK16_M_3",28,3,"2; 3; 4"
"Gonzalez","S","M","AK","AK17",6,"Gonzalez_1_AK17_M_1; Gonzalez_2_AK17_M_2; Gonzalez_3_AK17_M_3; Gonzalez_4_AK17_M_4; Gonzalez_5_AK17_M_5; Gonzalez_6_AK17_M_6",65,6,"1; 2; 3; 4; 5; 6"
"Gonzalez","S","M","AK","AK18",3,"Gonzalez_1_AK18_M_1; Gonzalez_2_AK18_M_2; Gonzalez_3_AK18_M_3",31,3,"1; 2; 3"
