"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Kozeretska","NS","F","VA","VA55",2,"Kozeretska_1_VA55_1; Kozeretska_2_VA55_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA57",2,"Kozeretska_1_VA57_1; Kozeretska_2_VA57_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA6",2,"Kozeretska_1_VA6_1; Kozeretska_2_VA6_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA66",2,"Kozeretska_1_VA66_1; Kozeretska_2_VA66_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA67",2,"Kozeretska_1_VA67_1; Kozeretska_2_VA67_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA71",2,"Kozeretska_1_VA71_1; Kozeretska_2_VA71_1",40,2,"1; 2"
"Kozeretska","NS","F","VA","VA9",2,"Kozeretska_1_VA9_1; Kozeretska_2_VA9_1",31,2,"1; 2"
"Kozeretska","NS","F","YE","YE13",2,"Kozeretska_1_YE13_1; Kozeretska_2_YE13_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE14",2,"Kozeretska_1_YE14_1; Kozeretska_2_YE14_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE19",2,"Kozeretska_1_YE19_1; Kozeretska_2_YE19_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE20",1,"Kozeretska_1_YE20_1",20,1,"1"
"Kozeretska","NS","F","YE","YE22",2,"Kozeretska_1_YE22_1; Kozeretska_2_YE22_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE26",1,"Kozeretska_1_YE26_1",20,1,"1"
"Kozeretska","NS","F","YE","YE27",2,"Kozeretska_1_YE27_1; Kozeretska_2_YE27_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE33",2,"Kozeretska_1_YE33_1; Kozeretska_2_YE33_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE40",2,"Kozeretska_1_YE40_1; Kozeretska_2_YE40_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE48",2,"Kozeretska_1_YE48_1; Kozeretska_2_YE48_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE49",2,"Kozeretska_1_YE49_1; Kozeretska_2_YE49_1",40,2,"1; 2"
"Kozeretska","NS","F","YE","YE51",1,"Kozeretska_1_YE51_1",20,1,"1"
"Kozeretska","NS","F","YE","YE80",2,"Kozeretska_1_YE80_1; Kozeretska_2_YE80_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK1",2,"Kozeretska_1_AK1_1; Kozeretska_2_AK1_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK10",2,"Kozeretska_1_AK10_1; Kozeretska_2_AK10_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK11",2,"Kozeretska_1_AK11_1; Kozeretska_2_AK11_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK12",2,"Kozeretska_1_AK12_1; Kozeretska_2_AK12_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK13",2,"Kozeretska_1_AK13_1; Kozeretska_2_AK13_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK14",2,"Kozeretska_1_AK14_1; Kozeretska_2_AK14_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK15",1,"Kozeretska_1_AK15_1",20,1,"1"
"Kozeretska","NS","M","AK","AK16",2,"Kozeretska_1_AK16_1; Kozeretska_2_AK16_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK17",2,"Kozeretska_1_AK17_1; Kozeretska_2_AK17_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK2",1,"Kozeretska_1_AK2_1",20,1,"1"
"Kozeretska","NS","M","AK","AK20",2,"Kozeretska_1_AK20_1; Kozeretska_2_AK20_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK21",1,"Kozeretska_1_AK21_1",20,1,"1"
"Kozeretska","NS","M","AK","AK3",2,"Kozeretska_1_AK3_1; Kozeretska_2_AK3_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK4",2,"Kozeretska_1_AK4_1; Kozeretska_2_AK4_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK5",2,"Kozeretska_1_AK5_1; Kozeretska_2_AK5_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK6",1,"Kozeretska_1_AK6_1",20,1,"1"
"Kozeretska","NS","M","AK","AK7",2,"Kozeretska_1_AK7_1; Kozeretska_2_AK7_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK8",2,"Kozeretska_1_AK8_1; Kozeretska_2_AK8_1",40,2,"1; 2"
"Kozeretska","NS","M","AK","AK9",2,"Kozeretska_1_AK9_1; Kozeretska_2_AK9_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI1",2,"Kozeretska_1_GI1_1; Kozeretska_2_GI1_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI11",2,"Kozeretska_1_GI11_1; Kozeretska_2_GI11_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI14",2,"Kozeretska_1_GI14_1; Kozeretska_2_GI14_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI15",1,"Kozeretska_1_GI15_1",20,1,"1"
"Kozeretska","NS","M","GI","GI2",2,"Kozeretska_1_GI2_1; Kozeretska_2_GI2_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI3",2,"Kozeretska_1_GI3_1; Kozeretska_2_GI3_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI6",2,"Kozeretska_1_GI6_1; Kozeretska_2_GI6_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI8",2,"Kozeretska_1_GI8_1; Kozeretska_2_GI8_1",40,2,"1; 2"
"Kozeretska","NS","M","GI","GI9",1,"Kozeretska_1_GI9_1",20,1,"1"
"Kozeretska","NS","M","KA","KA1",2,"Kozeretska_1_KA1_1; Kozeretska_2_KA1_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA10",2,"Kozeretska_1_KA10_1; Kozeretska_2_KA10_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA13",2,"Kozeretska_1_KA13_1; Kozeretska_2_KA13_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA14",2,"Kozeretska_1_KA14_1; Kozeretska_2_KA14_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA15",2,"Kozeretska_1_KA15_1; Kozeretska_2_KA15_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA16",2,"Kozeretska_1_KA16_1; Kozeretska_2_KA16_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA17",2,"Kozeretska_1_KA17_1; Kozeretska_2_KA17_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA18",2,"Kozeretska_1_KA18_1; Kozeretska_2_KA18_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA2",2,"Kozeretska_1_KA2_1; Kozeretska_2_KA2_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA3",2,"Kozeretska_1_KA3_1; Kozeretska_2_KA3_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA5",2,"Kozeretska_1_KA5_1; Kozeretska_2_KA5_1",40,2,"1; 2"
"Kozeretska","NS","M","KA","KA7",2,"Kozeretska_1_KA7_1; Kozeretska_2_KA7_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA13",1,"Kozeretska_1_MA13_1",20,1,"1"
"Kozeretska","NS","M","MA","MA16",2,"Kozeretska_1_MA16_1; Kozeretska_2_MA16_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA18",2,"Kozeretska_1_MA18_1; Kozeretska_2_MA18_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA19",2,"Kozeretska_1_MA19_1; Kozeretska_2_MA19_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA20",2,"Kozeretska_1_MA20_1; Kozeretska_2_MA20_1",37,2,"1; 2"
"Kozeretska","NS","M","MA","MA21",2,"Kozeretska_1_MA21_1; Kozeretska_2_MA21_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA27",2,"Kozeretska_1_MA27_1; Kozeretska_2_MA27_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA28",1,"Kozeretska_1_MA28_1",20,1,"1"
"Kozeretska","NS","M","MA","MA3",2,"Kozeretska_1_MA3_1; Kozeretska_2_MA3_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA30",2,"Kozeretska_1_MA30_1; Kozeretska_2_MA30_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA31",2,"Kozeretska_1_MA31_1; Kozeretska_2_MA31_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA32",2,"Kozeretska_1_MA32_1; Kozeretska_2_MA32_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA33",2,"Kozeretska_1_MA33_1; Kozeretska_2_MA33_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA5",1,"Kozeretska_1_MA5_1",20,1,"1"
"Kozeretska","NS","M","MA","MA6",1,"Kozeretska_1_MA6_1",20,1,"1"
"Kozeretska","NS","M","MA","MA7",2,"Kozeretska_1_MA7_1; Kozeretska_2_MA7_1",40,2,"1; 2"
"Kozeretska","NS","M","MA","MA9",2,"Kozeretska_1_MA9_1; Kozeretska_2_MA9_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU1",2,"Kozeretska_1_MU1_1; Kozeretska_2_MU1_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU11",2,"Kozeretska_1_MU11_1; Kozeretska_2_MU11_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU12",2,"Kozeretska_1_MU12_1; Kozeretska_2_MU12_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU13",2,"Kozeretska_1_MU13_1; Kozeretska_2_MU13_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU14",2,"Kozeretska_1_MU14_1; Kozeretska_2_MU14_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU15",2,"Kozeretska_1_MU15_1; Kozeretska_2_MU15_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU16",1,"Kozeretska_1_MU16_1",20,1,"1"
"Kozeretska","NS","M","MU","MU17",2,"Kozeretska_1_MU17_1; Kozeretska_2_MU17_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU18",2,"Kozeretska_1_MU18_1; Kozeretska_2_MU18_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU2",2,"Kozeretska_1_MU2_1; Kozeretska_2_MU2_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU20",1,"Kozeretska_1_MU20_1",20,1,"1"
"Kozeretska","NS","M","MU","MU3",2,"Kozeretska_1_MU3_1; Kozeretska_2_MU3_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU5",2,"Kozeretska_1_MU5_1; Kozeretska_2_MU5_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU6",2,"Kozeretska_1_MU6_1; Kozeretska_2_MU6_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU7",2,"Kozeretska_1_MU7_1; Kozeretska_2_MU7_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU8",2,"Kozeretska_1_MU8_1; Kozeretska_2_MU8_1",40,2,"1; 2"
"Kozeretska","NS","M","MU","MU9",2,"Kozeretska_1_MU9_1; Kozeretska_2_MU9_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE1",2,"Kozeretska_1_RE1_1; Kozeretska_2_RE1_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE10",2,"Kozeretska_1_RE10_1; Kozeretska_2_RE10_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE11",2,"Kozeretska_1_RE11_1; Kozeretska_2_RE11_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE12",2,"Kozeretska_1_RE12_1; Kozeretska_2_RE12_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE13",2,"Kozeretska_1_RE13_1; Kozeretska_2_RE13_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE15",2,"Kozeretska_1_RE15_1; Kozeretska_2_RE15_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE16",1,"Kozeretska_2_RE16_1",20,1,"2"
"Kozeretska","NS","M","RE","RE17",2,"Kozeretska_1_RE17_1; Kozeretska_2_RE17_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE2",2,"Kozeretska_1_RE2_1; Kozeretska_2_RE2_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE3",1,"Kozeretska_1_RE3_1",20,1,"1"
"Kozeretska","NS","M","RE","RE6",2,"Kozeretska_1_RE6_1; Kozeretska_2_RE6_1",40,2,"1; 2"
"Kozeretska","NS","M","RE","RE7",2,"Kozeretska_1_RE7_1; Kozeretska_2_RE7_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM13",2,"Kozeretska_1_UM13_1; Kozeretska_2_UM13_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM18",2,"Kozeretska_1_UM18_1; Kozeretska_2_UM18_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM2",2,"Kozeretska_1_UM2_1; Kozeretska_2_UM2_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM20",2,"Kozeretska_1_UM20_1; Kozeretska_2_UM20_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM21",2,"Kozeretska_1_UM21_1; Kozeretska_2_UM21_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM23",2,"Kozeretska_1_UM23_1; Kozeretska_2_UM23_1",40,2,"1; 2"
"Kozeretska","NS","M","UM","UM26",1,"Kozeretska_1_UM26_1",20,1,"1"
"Kozeretska","NS","M","UM","UM29",2,"Kozeretska_1_UM29_1; Kozeretska_2_UM29_1",40,2,"1; 2"
