"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Mensch","S","M","MA","MA23",1,"Mensch_10_MA23_M_1",6,1,"10"
"Mensch","S","M","MA","MA26",2,"Mensch_10_MA26_M_1; Mensch_8_MA26_M_1",6,2,"8; 10"
"Mensch","S","M","MA","MA27",1,"Mensch_7_MA27_M_1",6,1,"7"
"Mensch","S","M","MA","MA28",1,"Mensch_11_MA28_M_1",6,1,"11"
"Mensch","S","M","MA","MA3",1,"Mensch_2_MA3_M_1",6,1,"2"
"Mensch","S","M","MA","MA30",1,"Mensch_8_MA30_M_1",6,1,"8"
"Mensch","S","M","MA","MA31",1,"Mensch_7_MA31_M_1",6,1,"7"
"Mensch","S","M","MA","MA32",1,"Mensch_8_MA32_M_1",6,1,"8"
"Mensch","S","M","MA","MA33",1,"Mensch_1_MA33_M_1",6,1,"1"
"Mensch","S","M","MA","MA5",1,"Mensch_1_MA5_M_1",6,1,"1"
"Mensch","S","M","MA","MA6",1,"Mensch_8_MA6_M_1",6,1,"8"
"Mensch","S","M","MA","MA7",1,"Mensch_9_MA7_M_1",6,1,"9"
"Mensch","S","M","MA","MA9",1,"Mensch_3_MA9_M_1",6,1,"3"
"Mensch","S","M","MU","MU1",1,"Mensch_10_MU1_M_1",6,1,"10"
"Mensch","S","M","MU","MU10",1,"Mensch_6_MU10_M_1",6,1,"6"
"Mensch","S","M","MU","MU11",1,"Mensch_9_MU11_M_1",6,1,"9"
"Mensch","S","M","MU","MU12",1,"Mensch_6_MU12_M_1",6,1,"6"
"Mensch","S","M","MU","MU13",1,"Mensch_10_MU13_M_1",6,1,"10"
"Mensch","S","M","MU","MU14",1,"Mensch_7_MU14_M_1",6,1,"7"
"Mensch","S","M","MU","MU15",1,"Mensch_3_MU15_M_1",6,1,"3"
"Mensch","S","M","MU","MU16",1,"Mensch_9_MU16_M_1",6,1,"9"
"Mensch","S","M","MU","MU17",1,"Mensch_8_MU17_M_1",6,1,"8"
"Mensch","S","M","MU","MU18",1,"Mensch_10_MU18_M_1",6,1,"10"
"Mensch","S","M","MU","MU19",1,"Mensch_10_MU19_M_1",6,1,"10"
"Mensch","S","M","MU","MU2",1,"Mensch_2_MU2_M_1",6,1,"2"
"Mensch","S","M","MU","MU20",1,"Mensch_5_MU20_M_1",6,1,"5"
"Mensch","S","M","MU","MU3",1,"Mensch_3_MU3_M_1",6,1,"3"
"Mensch","S","M","MU","MU4",1,"Mensch_8_MU4_M_1",6,1,"8"
"Mensch","S","M","MU","MU5",1,"Mensch_9_MU5_M_1",6,1,"9"
"Mensch","S","M","MU","MU6",1,"Mensch_8_MU6_M_1",6,1,"8"
"Mensch","S","M","MU","MU7",1,"Mensch_5_MU7_M_1",6,1,"5"
"Mensch","S","M","MU","MU8",1,"Mensch_7_MU8_M_1",6,1,"7"
"Mensch","S","M","MU","MU9",1,"Mensch_7_MU9_M_1",6,1,"7"
"Mensch","S","M","RE","RE1",1,"Mensch_2_RE1_M_1",6,1,"2"
"Mensch","S","M","RE","RE10",1,"Mensch_5_RE10_M_1",6,1,"5"
"Mensch","S","M","RE","RE11",1,"Mensch_10_RE11_M_1",6,1,"10"
"Mensch","S","M","RE","RE12",1,"Mensch_5_RE12_M_1",6,1,"5"
"Mensch","S","M","RE","RE13",2,"Mensch_10_RE13_M_1; Mensch_9_RE13_M_1",6,2,"9; 10"
"Mensch","S","M","RE","RE15",1,"Mensch_6_RE15_M_1",6,1,"6"
"Mensch","S","M","RE","RE16",1,"Mensch_7_RE16_M_1",6,1,"7"
"Mensch","S","M","RE","RE17",1,"Mensch_10_RE17_M_1",6,1,"10"
"Mensch","S","M","RE","RE18",1,"Mensch_8_RE18_M_1",6,1,"8"
"Mensch","S","M","RE","RE2",2,"Mensch_10_RE2_M_1; Mensch_7_RE2_M_1",6,2,"7; 10"
"Mensch","S","M","RE","RE3",1,"Mensch_2_RE3_M_1",6,1,"2"
"Mensch","S","M","RE","RE4",1,"Mensch_9_RE4_M_1",6,1,"9"
"Mensch","S","M","RE","RE5",1,"Mensch_3_RE5_M_1",6,1,"3"
"Mensch","S","M","RE","RE6",1,"Mensch_8_RE6_M_1",6,1,"8"
"Mensch","S","M","RE","RE7",1,"Mensch_3_RE7_M_1",6,1,"3"
"Mensch","S","M","RE","RE8",1,"Mensch_7_RE8_M_1",6,1,"7"
"Mensch","S","M","UM","UM13",1,"Mensch_6_UM13_M_1",6,1,"6"
"Mensch","S","M","UM","UM17",1,"Mensch_3_UM17_M_1",6,1,"3"
"Mensch","S","M","UM","UM18",1,"Mensch_7_UM18_M_1",6,1,"7"
"Mensch","S","M","UM","UM2",1,"Mensch_4_UM2_M_1",6,1,"4"
"Mensch","S","M","UM","UM20",1,"Mensch_7_UM20_M_1",6,1,"7"
"Mensch","S","M","UM","UM21",1,"Mensch_9_UM21_M_1",6,1,"9"
"Mensch","S","M","UM","UM23",1,"Mensch_4_UM23_M_1",6,1,"4"
"Mensch","S","M","UM","UM25",1,"Mensch_3_UM25_M_1",6,1,"3"
"Mensch","S","M","UM","UM26",1,"Mensch_5_UM26_M_1",6,1,"5"
"Mensch","S","M","UM","UM28",1,"Mensch_1_UM28_M_1",6,1,"1"
"Mensch","S","M","UM","UM29",1,"Mensch_1_UM29_M_1",6,1,"1"
"Mensch","S","M","UM","UM4",1,"Mensch_2_UM4_M_1",6,1,"2"
"Mensch","S","M","UM","UM5",1,"Mensch_1_UM5_M_1",6,1,"1"
"Mensch","S","M","UM","UM6",1,"Mensch_7_UM6_M_1",6,1,"7"
"Mensch","S","M","UM","UM7",1,"Mensch_7_UM7_M_1",6,1,"7"
"Mensch","S","M","UM","UM8",1,"Mensch_5_UM8_M_1",6,1,"5"
"Mensch","S","M","UM","UM9",1,"Mensch_6_UM9_M_1",6,1,"6"
"Mensch","S","M","VA","VA1",1,"Mensch_3_VA1_M_1",6,1,"3"
"Mensch","S","M","VA","VA11",1,"Mensch_1_VA11_M_1",6,1,"1"
"Mensch","S","M","VA","VA15",1,"Mensch_10_VA15_M_1",6,1,"10"
"Mensch","S","M","VA","VA18",1,"Mensch_2_VA18_M_1",6,1,"2"
"Mensch","S","M","VA","VA22",1,"Mensch_5_VA22_M_1",6,1,"5"
"Mensch","S","M","VA","VA26",1,"Mensch_9_VA26_M_1",6,1,"9"
"Mensch","S","M","VA","VA30",1,"Mensch_7_VA30_M_1",6,1,"7"
"Mensch","S","M","VA","VA34",1,"Mensch_8_VA34_M_1",6,1,"8"
"Mensch","S","M","VA","VA35",1,"Mensch_6_VA35_M_1",6,1,"6"
