"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Bergland","S","F","UM","UM5",1,"",1,1,"1"
"Bergland","S","F","UM","UM7",1,"",1,1,"3"
"Bergland","S","F","UM","UM9",1,"",1,1,"3"
"Bergland","S","F","VA","VA1",1,"",3,3,"1; 2; 3"
"Bergland","S","F","VA","VA11",1,"",1,1,"2"
"Bergland","S","F","VA","VA15",1,"",1,1,"1"
"Bergland","S","F","VA","VA18",1,"",1,1,"1"
"Bergland","S","F","VA","VA22",1,"",1,1,"3"
"Bergland","S","F","VA","VA26",1,"",1,1,"1"
"Bergland","S","F","VA","VA30",1,"",1,1,"1"
"Bergland","S","F","VA","VA34",1,"",1,1,"2"
"Bergland","S","F","VA","VA35",1,"",1,1,"2"
"Bergland","S","F","VA","VA44",1,"",1,1,"2"
"Bergland","S","F","VA","VA46",1,"",1,1,"3"
"Bergland","S","F","VA","VA47",1,"",1,1,"3"
"Bergland","S","F","VA","VA48",1,"",1,1,"1"
"Bergland","S","F","VA","VA55",1,"",2,2,"1; 2"
"Bergland","S","F","VA","VA57",1,"",1,1,"2"
"Bergland","S","F","VA","VA6",1,"",1,1,"2"
"Bergland","S","F","VA","VA66",1,"",1,1,"3"
"Bergland","S","F","VA","VA67",1,"",1,1,"2"
"Bergland","S","F","VA","VA71",1,"",1,1,"2"
"Bergland","S","F","YE","YE11",1,"",1,1,"2"
"Bergland","S","F","YE","YE13",1,"",1,1,"3"
"Bergland","S","F","YE","YE14",1,"",1,1,"2"
"Bergland","S","F","YE","YE15",1,"",1,1,"3"
"Bergland","S","F","YE","YE19",1,"",1,1,"2"
"Bergland","S","F","YE","YE20",1,"",1,1,"2"
"Bergland","S","F","YE","YE21",1,"",1,1,"3"
"Bergland","S","F","YE","YE22",1,"",1,1,"2"
"Bergland","S","F","YE","YE23",1,"",1,1,"1"
"Bergland","S","F","YE","YE24",1,"",1,1,"2"
"Bergland","S","F","YE","YE26",1,"",1,1,"1"
"Bergland","S","F","YE","YE27",1,"",1,1,"2"
"Bergland","S","F","YE","YE33",1,"",1,1,"2"
"Bergland","S","F","YE","YE40",1,"",1,1,"1"
"Bergland","S","F","YE","YE41",1,"",1,1,"3"
"Bergland","S","F","YE","YE48",1,"",3,3,"1; 2; 3"
"Bergland","S","F","YE","YE49",1,"",1,1,"1"
"Bergland","S","F","YE","YE51",1,"",3,3,"1; 2; 3"
"Bergland","S","F","YE","YE69",1,"",1,1,"1"
"Bergland","S","F","YE","YE80",1,"",1,1,"1"
"Flatt","S","F","AK","AK1",1,"",1,1,"1"
"Flatt","S","F","AK","AK10",1,"",1,1,"1"
"Flatt","S","F","AK","AK11",1,"",1,1,"1"
"Flatt","S","F","AK","AK12",1,"",1,1,"1"
"Flatt","S","F","AK","AK13",1,"",1,1,"1"
"Flatt","S","F","AK","AK14",1,"",1,1,"1"
"Flatt","S","F","AK","AK15",1,"",1,1,"1"
"Flatt","S","F","AK","AK16",1,"",1,1,"1"
"Flatt","S","F","AK","AK17",1,"",1,1,"1"
"Flatt","S","F","AK","AK18",1,"",1,1,"1"
"Flatt","S","F","AK","AK2",1,"",1,1,"1"
"Flatt","S","F","AK","AK20",1,"",1,1,"1"
"Flatt","S","F","AK","AK21",1,"",1,1,"1"
"Flatt","S","F","AK","AK3",1,"",1,1,"1"
"Flatt","S","F","AK","AK4",1,"",1,1,"1"
"Flatt","S","F","AK","AK5",1,"",1,1,"1"
"Flatt","S","F","AK","AK6",1,"",1,1,"1"
"Flatt","S","F","AK","AK7",1,"",1,1,"1"
"Flatt","S","F","AK","AK8",1,"",1,1,"1"
"Flatt","S","F","AK","AK9",1,"",1,1,"1"
"Flatt","S","F","GI","GI1",1,"",1,1,"1"
"Flatt","S","F","GI","GI10",1,"",1,1,"1"
"Flatt","S","F","GI","GI11",1,"",1,1,"1"
"Flatt","S","F","GI","GI12",1,"",1,1,"1"
"Flatt","S","F","GI","GI13",1,"",1,1,"1"
"Flatt","S","F","GI","GI15",1,"",1,1,"1"
"Flatt","S","F","GI","GI2",1,"",1,1,"1"
"Flatt","S","F","GI","GI3",1,"",1,1,"1"
"Flatt","S","F","GI","GI4",1,"",1,1,"1"
"Flatt","S","F","GI","GI5",1,"",1,1,"1"
"Flatt","S","F","GI","GI6",1,"",1,1,"1"
"Flatt","S","F","GI","GI7",1,"",1,1,"1"
"Flatt","S","F","GI","GI8",1,"",1,1,"1"
"Flatt","S","F","GI","GI9",1,"",1,1,"1"
"Flatt","S","F","KA","KA1",1,"",1,1,"1"
"Flatt","S","F","KA","KA10",1,"",1,1,"1"
"Flatt","S","F","KA","KA11",1,"",1,1,"1"
"Flatt","S","F","KA","KA13",1,"",1,1,"1"
"Flatt","S","F","KA","KA14",1,"",1,1,"1"
"Flatt","S","F","KA","KA15",1,"",1,1,"1"
"Flatt","S","F","KA","KA16",1,"",1,1,"1"
"Flatt","S","F","KA","KA17",1,"",1,1,"1"
"Flatt","S","F","KA","KA18",1,"",1,1,"1"
"Flatt","S","F","KA","KA2",1,"",1,1,"1"
"Flatt","S","F","KA","KA23",1,"",1,1,"1"
"Flatt","S","F","KA","KA24",1,"",1,1,"1"
"Flatt","S","F","KA","KA25",1,"",1,1,"1"
"Flatt","S","F","KA","KA28",1,"",1,1,"1"
"Flatt","S","F","KA","KA29",1,"",1,1,"1"
"Flatt","S","F","KA","KA3",1,"",1,1,"1"
"Flatt","S","F","KA","KA5",1,"",1,1,"1"
"Flatt","S","F","KA","KA6",1,"",1,1,"1"
"Flatt","S","F","KA","KA7",1,"",1,1,"1"
"Flatt","S","F","KA","KA9",1,"",1,1,"1"
"Flatt","S","F","MA","MA12",1,"",1,1,"1"
"Flatt","S","F","MA","MA13",1,"",1,1,"1"
"Flatt","S","F","MA","MA16",1,"",1,1,"1"
"Flatt","S","F","MA","MA18",1,"",1,1,"1"
"Flatt","S","F","MA","MA19",1,"",1,1,"1"
"Flatt","S","F","MA","MA20",1,"",1,1,"1"
"Flatt","S","F","MA","MA21",1,"",1,1,"1"
"Flatt","S","F","MA","MA23",1,"",1,1,"1"
"Flatt","S","F","MA","MA26",1,"",1,1,"1"
"Flatt","S","F","MA","MA27",1,"",1,1,"1"
"Flatt","S","F","MA","MA28",1,"",1,1,"1"
"Flatt","S","F","MA","MA30",1,"",1,1,"1"
"Flatt","S","F","MA","MA31",1,"",1,1,"1"
"Flatt","S","F","MA","MA32",1,"",1,1,"1"
"Flatt","S","F","MA","MA33",1,"",1,1,"1"
"Flatt","S","F","MA","MA5",1,"",1,1,"1"
"Flatt","S","F","MA","MA6",1,"",1,1,"1"
"Flatt","S","F","MA","MA7",1,"",1,1,"1"
"Flatt","S","F","MA","MA9",1,"",1,1,"1"
"Flatt","S","F","MU","MU1",1,"",1,1,"1"
"Flatt","S","F","MU","MU10",1,"",1,1,"1"
"Flatt","S","F","MU","MU11",1,"",1,1,"1"
"Flatt","S","F","MU","MU12",1,"",1,1,"1"
"Flatt","S","F","MU","MU13",1,"",1,1,"1"
"Flatt","S","F","MU","MU14",1,"",1,1,"1"
"Flatt","S","F","MU","MU15",1,"",1,1,"1"
"Flatt","S","F","MU","MU16",1,"",1,1,"1"
"Flatt","S","F","MU","MU17",1,"",1,1,"1"
"Flatt","S","F","MU","MU18",1,"",1,1,"1"
"Flatt","S","F","MU","MU19",1,"",1,1,"1"
"Flatt","S","F","MU","MU2",1,"",1,1,"1"
"Flatt","S","F","MU","MU20",1,"",1,1,"1"
"Flatt","S","F","MU","MU3",1,"",1,1,"1"
"Flatt","S","F","MU","MU4",1,"",1,1,"1"
"Flatt","S","F","MU","MU5",1,"",1,1,"1"
"Flatt","S","F","MU","MU6",1,"",1,1,"1"
"Flatt","S","F","MU","MU7",1,"",1,1,"1"
"Flatt","S","F","MU","MU8",1,"",1,1,"1"
"Flatt","S","F","MU","MU9",1,"",1,1,"1"
"Flatt","S","F","RE","RE10",1,"",1,1,"1"
"Flatt","S","F","RE","RE11",1,"",1,1,"1"
"Flatt","S","F","RE","RE12",1,"",1,1,"1"
"Flatt","S","F","RE","RE13",1,"",1,1,"1"
"Flatt","S","F","RE","RE16",1,"",1,1,"1"
"Flatt","S","F","RE","RE17",1,"",1,1,"1"
"Flatt","S","F","RE","RE18",1,"",1,1,"1"
"Flatt","S","F","RE","RE2",1,"",1,1,"1"
"Flatt","S","F","RE","RE3",1,"",1,1,"1"
"Flatt","S","F","RE","RE4",1,"",1,1,"1"
"Flatt","S","F","RE","RE5",1,"",1,1,"1"
"Flatt","S","F","RE","RE6",1,"",1,1,"1"
"Flatt","S","F","RE","RE7",1,"",1,1,"1"
"Flatt","S","F","RE","RE8",1,"",1,1,"1"
"Flatt","S","F","UM","UM13",1,"",1,1,"1"
"Flatt","S","F","UM","UM17",1,"",1,1,"1"
"Flatt","S","F","UM","UM18",1,"",1,1,"1"
"Flatt","S","F","UM","UM20",1,"",1,1,"1"
"Flatt","S","F","UM","UM21",1,"",1,1,"1"
"Flatt","S","F","UM","UM23",1,"",1,1,"1"
"Flatt","S","F","UM","UM25",1,"",1,1,"1"
"Flatt","S","F","UM","UM26",1,"",1,1,"1"
"Flatt","S","F","UM","UM28",1,"",1,1,"1"
"Flatt","S","F","UM","UM29",1,"",1,1,"1"
"Flatt","S","F","UM","UM4",1,"",1,1,"1"
"Flatt","S","F","UM","UM5",1,"",1,1,"1"
"Flatt","S","F","UM","UM6",1,"",1,1,"1"
"Flatt","S","F","UM","UM7",1,"",1,1,"1"
"Flatt","S","F","UM","UM8",1,"",1,1,"1"
"Flatt","S","F","UM","UM9",1,"",1,1,"1"
"Flatt","S","F","VA","VA1",1,"",1,1,"1"
"Flatt","S","F","VA","VA11",1,"",1,1,"1"
"Flatt","S","F","VA","VA15",1,"",1,1,"1"
"Flatt","S","F","VA","VA18",1,"",1,1,"1"
"Flatt","S","F","VA","VA22",1,"",1,1,"1"
"Flatt","S","F","VA","VA26",1,"",1,1,"1"
"Flatt","S","F","VA","VA30",1,"",1,1,"1"
"Flatt","S","F","VA","VA34",1,"",1,1,"1"
"Flatt","S","F","VA","VA35",1,"",1,1,"1"
"Flatt","S","F","VA","VA44",1,"",1,1,"1"
"Flatt","S","F","VA","VA46",1,"",1,1,"1"
"Flatt","S","F","VA","VA47",1,"",1,1,"1"
"Flatt","S","F","VA","VA48",1,"",1,1,"1"
"Flatt","S","F","VA","VA55",1,"",1,1,"1"
"Flatt","S","F","VA","VA57",1,"",1,1,"1"
"Flatt","S","F","VA","VA6",1,"",1,1,"1"
"Flatt","S","F","VA","VA66",1,"",1,1,"1"
"Flatt","S","F","VA","VA67",1,"",1,1,"1"
"Flatt","S","F","VA","VA71",1,"",1,1,"1"
"Flatt","S","F","VA","VA9",1,"",1,1,"1"
"Flatt","S","F","YE","YE11",1,"",1,1,"1"
"Flatt","S","F","YE","YE13",1,"",1,1,"1"
"Flatt","S","F","YE","YE14",1,"",1,1,"1"
"Flatt","S","F","YE","YE15",1,"",1,1,"1"
"Flatt","S","F","YE","YE19",1,"",1,1,"1"
"Flatt","S","F","YE","YE20",1,"",1,1,"1"
"Flatt","S","F","YE","YE21",1,"",1,1,"1"
"Flatt","S","F","YE","YE22",1,"",1,1,"1"
"Flatt","S","F","YE","YE23",1,"",1,1,"1"
"Flatt","S","F","YE","YE24",1,"",1,1,"1"
"Flatt","S","F","YE","YE26",1,"",1,1,"1"
"Flatt","S","F","YE","YE27",1,"",1,1,"1"
"Flatt","S","F","YE","YE33",1,"",1,1,"1"
"Flatt","S","F","YE","YE40",1,"",1,1,"1"
"Flatt","S","F","YE","YE41",1,"",1,1,"1"
"Flatt","S","F","YE","YE48",1,"",1,1,"1"
"Flatt","S","F","YE","YE49",1,"",1,1,"1"
"Flatt","S","F","YE","YE51",1,"",1,1,"1"
"Flatt","S","F","YE","YE69",1,"",1,1,"1"
"Flatt","S","F","YE","YE80",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK1",1,"",1,1,"2"
"Schlotterer","NS","F","AK","AK10",1,"",1,1,"3"
"Schlotterer","NS","F","AK","AK11",1,"",1,1,"3"
"Schlotterer","NS","F","AK","AK12",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK13",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","AK","AK14",1,"",1,1,"2"
"Schlotterer","NS","F","AK","AK15",1,"",2,2,"2; 3"
"Schlotterer","NS","F","AK","AK16",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK17",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK18",1,"",1,1,"2"
"Schlotterer","NS","F","AK","AK2",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK20",1,"",1,1,"2"
"Schlotterer","NS","F","AK","AK21",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK3",1,"",1,1,"3"
"Schlotterer","NS","F","AK","AK4",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK5",1,"",1,1,"3"
"Schlotterer","NS","F","AK","AK6",1,"",1,1,"2"
"Schlotterer","NS","F","AK","AK7",1,"",1,1,"2"
"Schlotterer","NS","F","AK","AK8",1,"",1,1,"1"
"Schlotterer","NS","F","AK","AK9",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","GI","GI1",1,"",1,1,"3"
"Schlotterer","NS","F","GI","GI10",1,"",1,1,"3"
"Schlotterer","NS","F","GI","GI11",1,"",1,1,"1"
"Schlotterer","NS","F","GI","GI12",1,"",1,1,"1"
"Schlotterer","NS","F","GI","GI13",1,"",1,1,"3"
"Schlotterer","NS","F","GI","GI14",1,"",1,1,"3"
"Schlotterer","NS","F","GI","GI15",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","GI","GI2",1,"",1,1,"2"
"Schlotterer","NS","F","GI","GI3",1,"",1,1,"1"
"Schlotterer","NS","F","GI","GI4",1,"",1,1,"1"
"Schlotterer","NS","F","GI","GI5",1,"",1,1,"1"
"Schlotterer","NS","F","GI","GI6",1,"",1,1,"3"
"Schlotterer","NS","F","GI","GI7",1,"",1,1,"3"
"Schlotterer","NS","F","GI","GI8",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","GI","GI9",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA1",1,"",1,1,"3"
"Schlotterer","NS","F","KA","KA10",1,"",1,1,"2"
"Schlotterer","NS","F","KA","KA11",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA13",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","KA","KA14",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA15",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA16",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA17",1,"",1,1,"2"
"Schlotterer","NS","F","KA","KA18",1,"",1,1,"3"
"Schlotterer","NS","F","KA","KA2",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","KA","KA23",1,"",1,1,"3"
"Schlotterer","NS","F","KA","KA24",1,"",1,1,"3"
"Schlotterer","NS","F","KA","KA25",1,"",1,1,"3"
"Schlotterer","NS","F","KA","KA28",1,"",1,1,"2"
"Schlotterer","NS","F","KA","KA29",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA3",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA5",1,"",1,1,"2"
"Schlotterer","NS","F","KA","KA6",1,"",1,1,"1"
"Schlotterer","NS","F","KA","KA7",1,"",1,1,"3"
"Schlotterer","NS","F","KA","KA9",1,"",1,1,"2"
"Schlotterer","NS","F","MA","MA12",1,"",1,1,"1"
"Schlotterer","NS","F","MA","MA16",1,"",1,1,"1"
"Schlotterer","NS","F","MA","MA18",1,"",1,1,"3"
"Schlotterer","NS","F","MA","MA19",1,"",1,1,"1"
"Schlotterer","NS","F","MA","MA20",1,"",2,2,"2; 3"
"Schlotterer","NS","F","MA","MA21",1,"",1,1,"1"
"Schlotterer","NS","F","MA","MA23",1,"",1,1,"2"
"Schlotterer","NS","F","MA","MA26",1,"",1,1,"1"
"Schlotterer","NS","F","MA","MA27",1,"",2,2,"2; 3"
"Schlotterer","NS","F","MA","MA28",1,"",1,1,"2"
"Schlotterer","NS","F","MA","MA3",1,"",1,1,"3"
"Schlotterer","NS","F","MA","MA30",1,"",1,1,"3"
"Schlotterer","NS","F","MA","MA31",1,"",1,1,"2"
"Schlotterer","NS","F","MA","MA32",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","MA","MA33",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","MA","MA5",1,"",1,1,"3"
"Schlotterer","NS","F","MA","MA6",1,"",1,1,"2"
"Schlotterer","NS","F","MA","MA7",1,"",1,1,"2"
"Schlotterer","NS","F","MA","MA9",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU1",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","MU","MU10",1,"",1,1,"2"
"Schlotterer","NS","F","MU","MU11",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU12",1,"",1,1,"2"
"Schlotterer","NS","F","MU","MU13",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU14",1,"",1,1,"1"
"Schlotterer","NS","F","MU","MU15",1,"",1,1,"2"
"Schlotterer","NS","F","MU","MU16",1,"",1,1,"1"
"Schlotterer","NS","F","MU","MU17",1,"",1,1,"2"
"Schlotterer","NS","F","MU","MU18",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU19",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU2",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU20",1,"",1,1,"1"
"Schlotterer","NS","F","MU","MU3",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU4",1,"",1,1,"2"
"Schlotterer","NS","F","MU","MU5",1,"",1,1,"2"
"Schlotterer","NS","F","MU","MU6",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","MU","MU7",1,"",1,1,"1"
"Schlotterer","NS","F","MU","MU8",1,"",1,1,"3"
"Schlotterer","NS","F","MU","MU9",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE10",1,"",1,1,"2"
"Schlotterer","NS","F","RE","RE11",1,"",1,1,"1"
"Schlotterer","NS","F","RE","RE12",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE13",1,"",1,1,"1"
"Schlotterer","NS","F","RE","RE15",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE16",1,"",1,1,"2"
"Schlotterer","NS","F","RE","RE17",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE18",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE2",1,"",1,1,"2"
"Schlotterer","NS","F","RE","RE3",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE4",1,"",2,2,"2; 3"
"Schlotterer","NS","F","RE","RE5",1,"",1,1,"1"
"Schlotterer","NS","F","RE","RE6",1,"",1,1,"1"
"Schlotterer","NS","F","RE","RE7",1,"",1,1,"3"
"Schlotterer","NS","F","RE","RE8",1,"",1,1,"3"
"Schlotterer","NS","F","UM","UM13",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM17",1,"",1,1,"3"
"Schlotterer","NS","F","UM","UM18",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM2",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM20",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM21",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM22",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM23",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM26",1,"",1,1,"3"
"Schlotterer","NS","F","UM","UM28",1,"",1,1,"1"
"Schlotterer","NS","F","UM","UM29",1,"",1,1,"3"
"Schlotterer","NS","F","UM","UM4",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","UM","UM5",1,"",1,1,"1"
"Schlotterer","NS","F","UM","UM7",1,"",1,1,"2"
"Schlotterer","NS","F","UM","UM9",1,"",1,1,"2"
"Schlotterer","NS","F","VA","VA1",1,"",1,1,"3"
"Schlotterer","NS","F","VA","VA11",1,"",1,1,"3"
"Schlotterer","NS","F","VA","VA18",1,"",1,1,"1"
"Schlotterer","NS","F","VA","VA22",1,"",1,1,"3"
"Schlotterer","NS","F","VA","VA26",1,"",3,3,"1; 2; 3"
"Schlotterer","NS","F","VA","VA30",1,"",1,1,"2"
"Schlotterer","NS","F","VA","VA34",1,"",1,1,"3"
"Schlotterer","NS","F","VA","VA44",1,"",1,1,"1"
"Schlotterer","NS","F","VA","VA46",1,"",1,1,"2"
"Schlotterer","NS","F","VA","VA47",1,"",1,1,"2"
"Schlotterer","NS","F","VA","VA48",1,"",1,1,"1"
