"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Gibert","NS","F","MA","MA9","Gibert_1_MA9_1",14,1,"1"
"Gibert","NS","F","MA","MA9","Gibert_1_MA9_2",10,1,"1"
"Gibert","NS","F","MA","MA9","Gibert_1_MA9_3",11,1,"1"
"Gibert","NS","F","MU","MU1","Gibert_1_MU1_1",17,1,"1"
"Gibert","NS","F","MU","MU1","Gibert_1_MU1_2",8,1,"1"
"Gibert","NS","F","MU","MU1","Gibert_1_MU1_3",20,1,"1"
"Gibert","NS","F","MU","MU10","Gibert_2_MU10_1",17,1,"2"
"Gibert","NS","F","MU","MU10","Gibert_2_MU10_2",19,1,"2"
"Gibert","NS","F","MU","MU10","Gibert_2_MU10_3",17,1,"2"
"Gibert","NS","F","MU","MU11","Gibert_1_MU11_1",10,1,"1"
"Gibert","NS","F","MU","MU11","Gibert_1_MU11_2",11,1,"1"
"Gibert","NS","F","MU","MU11","Gibert_1_MU11_3",13,1,"1"
"Gibert","NS","F","MU","MU12","Gibert_2_MU12_1",17,1,"2"
"Gibert","NS","F","MU","MU12","Gibert_2_MU12_2",25,1,"2"
"Gibert","NS","F","MU","MU12","Gibert_2_MU12_3",17,1,"2"
"Gibert","NS","F","MU","MU13","Gibert_2_MU13_1",11,1,"2"
"Gibert","NS","F","MU","MU13","Gibert_2_MU13_2",12,1,"2"
"Gibert","NS","F","MU","MU13","Gibert_2_MU13_3",9,1,"2"
"Gibert","NS","F","MU","MU14","Gibert_2_MU14_1",15,1,"2"
"Gibert","NS","F","MU","MU14","Gibert_2_MU14_2",12,1,"2"
"Gibert","NS","F","MU","MU14","Gibert_2_MU14_3",16,1,"2"
"Gibert","NS","F","MU","MU15","Gibert_1_MU15_1",18,1,"1"
"Gibert","NS","F","MU","MU15","Gibert_1_MU15_2",11,1,"1"
"Gibert","NS","F","MU","MU15","Gibert_1_MU15_3",19,1,"1"
"Gibert","NS","F","MU","MU16","Gibert_1_MU16_1",12,1,"1"
"Gibert","NS","F","MU","MU16","Gibert_1_MU16_2",12,1,"1"
"Gibert","NS","F","MU","MU16","Gibert_1_MU16_3",11,1,"1"
"Gibert","NS","F","MU","MU17","Gibert_2_MU17_1",12,1,"2"
"Gibert","NS","F","MU","MU17","Gibert_2_MU17_2",15,1,"2"
"Gibert","NS","F","MU","MU17","Gibert_2_MU17_3",17,1,"2"
"Gibert","NS","F","MU","MU18","Gibert_2_MU18_1",15,1,"2"
"Gibert","NS","F","MU","MU18","Gibert_2_MU18_2",16,1,"2"
"Gibert","NS","F","MU","MU18","Gibert_2_MU18_3",16,1,"2"
"Gibert","NS","F","MU","MU19","Gibert_1_MU19_1",13,1,"1"
"Gibert","NS","F","MU","MU19","Gibert_1_MU19_2",7,1,"1"
"Gibert","NS","F","MU","MU19","Gibert_1_MU19_3",17,1,"1"
"Gibert","NS","F","MU","MU19","Gibert_2_MU19_1",12,1,"2"
"Gibert","NS","F","MU","MU19","Gibert_2_MU19_2",13,1,"2"
"Gibert","NS","F","MU","MU19","Gibert_2_MU19_3",16,1,"2"
"Gibert","NS","F","MU","MU2","Gibert_2_MU2_1",16,1,"2"
"Gibert","NS","F","MU","MU2","Gibert_2_MU2_2",16,1,"2"
"Gibert","NS","F","MU","MU2","Gibert_2_MU2_3",18,1,"2"
"Gibert","NS","F","MU","MU20","Gibert_1_MU20_1",17,1,"1"
"Gibert","NS","F","MU","MU20","Gibert_1_MU20_2",13,1,"1"
"Gibert","NS","F","MU","MU20","Gibert_1_MU20_3",15,1,"1"
"Gibert","NS","F","MU","MU3","Gibert_2_MU3_1",12,1,"2"
"Gibert","NS","F","MU","MU3","Gibert_2_MU3_2",10,1,"2"
"Gibert","NS","F","MU","MU3","Gibert_2_MU3_3",11,1,"2"
"Gibert","NS","F","MU","MU4","Gibert_1_MU4_1",10,1,"1"
"Gibert","NS","F","MU","MU4","Gibert_1_MU4_2",18,1,"1"
"Gibert","NS","F","MU","MU4","Gibert_1_MU4_3",16,1,"1"
"Gibert","NS","F","MU","MU5","Gibert_1_MU5_1",12,1,"1"
"Gibert","NS","F","MU","MU5","Gibert_1_MU5_2",14,1,"1"
"Gibert","NS","F","MU","MU5","Gibert_1_MU5_3",17,1,"1"
"Gibert","NS","F","MU","MU6","Gibert_2_MU6_1",13,1,"2"
"Gibert","NS","F","MU","MU6","Gibert_2_MU6_2",8,1,"2"
"Gibert","NS","F","MU","MU6","Gibert_2_MU6_3",14,1,"2"
"Gibert","NS","F","MU","MU7","Gibert_2_MU7_1",14,1,"2"
"Gibert","NS","F","MU","MU7","Gibert_2_MU7_2",14,1,"2"
"Gibert","NS","F","MU","MU7","Gibert_2_MU7_3",13,1,"2"
"Gibert","NS","F","MU","MU8","Gibert_1_MU8_1",9,1,"1"
"Gibert","NS","F","MU","MU8","Gibert_1_MU8_2",10,1,"1"
"Gibert","NS","F","MU","MU8","Gibert_1_MU8_3",12,1,"1"
"Gibert","NS","F","MU","MU9","Gibert_1_MU9_1",17,1,"1"
"Gibert","NS","F","MU","MU9","Gibert_1_MU9_2",6,1,"1"
"Gibert","NS","F","MU","MU9","Gibert_1_MU9_3",13,1,"1"
"Gibert","NS","F","RE","RE1","Gibert_2_RE1_1",16,1,"2"
"Gibert","NS","F","RE","RE1","Gibert_2_RE1_2",11,1,"2"
"Gibert","NS","F","RE","RE1","Gibert_2_RE1_3",10,1,"2"
"Gibert","NS","F","RE","RE10","Gibert_1_RE10_1",13,1,"1"
"Gibert","NS","F","RE","RE10","Gibert_1_RE10_2",14,1,"1"
"Gibert","NS","F","RE","RE10","Gibert_1_RE10_3",7,1,"1"
"Gibert","NS","F","RE","RE11","Gibert_1_RE11_1",7,1,"1"
"Gibert","NS","F","RE","RE11","Gibert_1_RE11_2",11,1,"1"
"Gibert","NS","F","RE","RE11","Gibert_1_RE11_3",9,1,"1"
"Gibert","NS","F","RE","RE12","Gibert_1_RE12_1",3,1,"1"
"Gibert","NS","F","RE","RE12","Gibert_1_RE12_2",3,1,"1"
"Gibert","NS","F","RE","RE12","Gibert_1_RE12_3",4,1,"1"
"Gibert","NS","F","RE","RE13","Gibert_1_RE13_1",5,1,"1"
"Gibert","NS","F","RE","RE13","Gibert_1_RE13_2",6,1,"1"
"Gibert","NS","F","RE","RE13","Gibert_1_RE13_3",4,1,"1"
"Gibert","NS","F","RE","RE15","Gibert_1_RE15_1",7,1,"1"
"Gibert","NS","F","RE","RE15","Gibert_1_RE15_2",13,1,"1"
"Gibert","NS","F","RE","RE15","Gibert_1_RE15_3",18,1,"1"
"Gibert","NS","F","RE","RE16","Gibert_2_RE16_1",20,1,"2"
"Gibert","NS","F","RE","RE16","Gibert_2_RE16_2",14,1,"2"
"Gibert","NS","F","RE","RE16","Gibert_2_RE16_3",11,1,"2"
"Gibert","NS","F","RE","RE17","Gibert_2_RE17_1",12,1,"2"
"Gibert","NS","F","RE","RE17","Gibert_2_RE17_2",24,1,"2"
"Gibert","NS","F","RE","RE17","Gibert_2_RE17_3",11,1,"2"
"Gibert","NS","F","RE","RE18","Gibert_1_RE18_1",18,1,"1"
"Gibert","NS","F","RE","RE18","Gibert_1_RE18_2",9,1,"1"
"Gibert","NS","F","RE","RE18","Gibert_1_RE18_3",14,1,"1"
"Gibert","NS","F","RE","RE2","Gibert_2_RE2_1",14,1,"2"
"Gibert","NS","F","RE","RE2","Gibert_2_RE2_2",12,1,"2"
"Gibert","NS","F","RE","RE2","Gibert_2_RE2_3",16,1,"2"
"Gibert","NS","F","RE","RE3","Gibert_1_RE3_1",7,1,"1"
"Gibert","NS","F","RE","RE3","Gibert_1_RE3_2",12,1,"1"
"Gibert","NS","F","RE","RE3","Gibert_1_RE3_3",4,1,"1"
"Gibert","NS","F","RE","RE4","Gibert_2_RE4_1",13,1,"2"
"Gibert","NS","F","RE","RE4","Gibert_2_RE4_2",9,1,"2"
"Gibert","NS","F","RE","RE4","Gibert_2_RE4_3",12,1,"2"
"Gibert","NS","F","RE","RE5","Gibert_2_RE5_1",14,1,"2"
"Gibert","NS","F","RE","RE5","Gibert_2_RE5_2",14,1,"2"
"Gibert","NS","F","RE","RE5","Gibert_2_RE5_3",16,1,"2"
"Gibert","NS","F","RE","RE6","Gibert_1_RE6_1",12,1,"1"
"Gibert","NS","F","RE","RE6","Gibert_1_RE6_2",10,1,"1"
"Gibert","NS","F","RE","RE6","Gibert_1_RE6_3",6,1,"1"
"Gibert","NS","F","RE","RE7","Gibert_1_RE7_1",8,1,"1"
"Gibert","NS","F","RE","RE7","Gibert_1_RE7_2",15,1,"1"
"Gibert","NS","F","RE","RE7","Gibert_1_RE7_3",14,1,"1"
"Gibert","NS","F","RE","RE7","Gibert_2_RE7_1",10,1,"2"
"Gibert","NS","F","RE","RE7","Gibert_2_RE7_2",10,1,"2"
"Gibert","NS","F","RE","RE7","Gibert_2_RE7_3",6,1,"2"
"Gibert","NS","F","RE","RE8","Gibert_1_RE8_1",6,1,"1"
"Gibert","NS","F","RE","RE8","Gibert_1_RE8_2",8,1,"1"
"Gibert","NS","F","RE","RE8","Gibert_1_RE8_3",9,1,"1"
"Gibert","NS","F","UM","UM13","Gibert_2_UM13_1",9,1,"2"
"Gibert","NS","F","UM","UM13","Gibert_2_UM13_2",16,1,"2"
"Gibert","NS","F","UM","UM13","Gibert_2_UM13_3",13,1,"2"
"Gibert","NS","F","UM","UM17","Gibert_1_UM17_1",19,1,"1"
"Gibert","NS","F","UM","UM17","Gibert_1_UM17_2",21,1,"1"
