"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Mensch","S","F","UM","UM25","Mensch_3_UM25_F_1",6,1,"3"
"Mensch","S","F","UM","UM26","Mensch_5_UM26_F_1",6,1,"5"
"Mensch","S","F","UM","UM28","Mensch_1_UM28_F_1",6,1,"1"
"Mensch","S","F","UM","UM29","Mensch_1_UM29_F_1",6,1,"1"
"Mensch","S","F","UM","UM4","Mensch_2_UM4_F_1",6,1,"2"
"Mensch","S","F","UM","UM5","Mensch_1_UM5_F_1",6,1,"1"
"Mensch","S","F","UM","UM6","Mensch_7_UM6_F_1",6,1,"7"
"Mensch","S","F","UM","UM7","Mensch_7_UM7_F_1",6,1,"7"
"Mensch","S","F","UM","UM8","Mensch_5_UM8_F_1",6,1,"5"
"Mensch","S","F","UM","UM9","Mensch_6_UM9_F_1",6,1,"6"
"Mensch","S","F","VA","VA1","Mensch_3_VA1_F_1",6,1,"3"
"Mensch","S","F","VA","VA11","Mensch_1_VA11_F_1",6,1,"1"
"Mensch","S","F","VA","VA15","Mensch_10_VA15_F_1",6,1,"10"
"Mensch","S","F","VA","VA18","Mensch_2_VA18_F_1",6,1,"2"
"Mensch","S","F","VA","VA22","Mensch_5_VA22_F_1",6,1,"5"
"Mensch","S","F","VA","VA26","Mensch_9_VA26_F_1",6,1,"9"
"Mensch","S","F","VA","VA30","Mensch_7_VA30_F_1",6,1,"7"
"Mensch","S","F","VA","VA34","Mensch_8_VA34_F_1",6,1,"8"
"Mensch","S","F","VA","VA35","Mensch_6_VA35_F_1",6,1,"6"
"Mensch","S","F","VA","VA44","Mensch_4_VA44_F_1",6,1,"4"
"Mensch","S","F","VA","VA46","Mensch_1_VA46_F_1",6,1,"1"
"Mensch","S","F","VA","VA47","Mensch_8_VA47_F_1",6,1,"8"
"Mensch","S","F","VA","VA48","Mensch_6_VA48_F_1",6,1,"6"
"Mensch","S","F","VA","VA55","Mensch_8_VA55_F_1",6,1,"8"
"Mensch","S","F","VA","VA57","Mensch_10_VA57_F_1",6,1,"10"
"Mensch","S","F","VA","VA6","Mensch_5_VA6_F_1",6,1,"5"
"Mensch","S","F","VA","VA66","Mensch_3_VA66_F_1",6,1,"3"
"Mensch","S","F","VA","VA67","Mensch_3_VA67_F_1",6,1,"3"
"Mensch","S","F","VA","VA71","Mensch_8_VA71_F_1",6,1,"8"
"Mensch","S","F","VA","VA9","Mensch_7_VA9_F_1",6,1,"7"
"Mensch","S","F","YE","YE11","Mensch_5_YE11_F_1",6,1,"5"
"Mensch","S","F","YE","YE13","Mensch_4_YE13_F_1",6,1,"4"
"Mensch","S","F","YE","YE14","Mensch_8_YE14_F_1",6,1,"8"
"Mensch","S","F","YE","YE15","Mensch_7_YE15_F_1",6,1,"7"
"Mensch","S","F","YE","YE19","Mensch_1_YE19_F_1",6,1,"1"
"Mensch","S","F","YE","YE20","Mensch_10_YE20_F_1",6,1,"10"
"Mensch","S","F","YE","YE21","Mensch_2_YE21_F_1",5,1,"2"
"Mensch","S","F","YE","YE21","Mensch_8_YE21_F_1",1,1,"8"
"Mensch","S","F","YE","YE22","Mensch_1_YE22_F_1",6,1,"1"
"Mensch","S","F","YE","YE23","Mensch_7_YE23_F_1",6,1,"7"
"Mensch","S","F","YE","YE24","Mensch_10_YE24_F_1",6,1,"10"
"Mensch","S","F","YE","YE26","Mensch_7_YE26_F_1",6,1,"7"
"Mensch","S","F","YE","YE27","Mensch_6_YE27_F_1",6,1,"6"
"Mensch","S","F","YE","YE33","Mensch_8_YE33_F_1",6,1,"8"
"Mensch","S","F","YE","YE40","Mensch_7_YE40_F_1",6,1,"7"
"Mensch","S","F","YE","YE48","Mensch_1_YE48_F_1",6,1,"1"
"Mensch","S","F","YE","YE49","Mensch_6_YE49_F_1",6,1,"6"
"Mensch","S","F","YE","YE51","Mensch_9_YE51_F_1",6,1,"9"
"Mensch","S","F","YE","YE69","Mensch_8_YE69_F_1",12,1,"8"
"Mensch","S","F","YE","YE80","Mensch_7_YE80_F_1",6,1,"7"
"Mensch","S","M","AK","AK1","Mensch_1_AK1_M_1",6,1,"1"
"Mensch","S","M","AK","AK10","Mensch_3_AK10_M_1",6,1,"3"
"Mensch","S","M","AK","AK11","Mensch_8_AK11_M_1",6,1,"8"
"Mensch","S","M","AK","AK12","Mensch_8_AK12_M_1",6,1,"8"
"Mensch","S","M","AK","AK13","Mensch_5_AK13_M_1",6,1,"5"
"Mensch","S","M","AK","AK14","Mensch_6_AK14_M_1",6,1,"6"
"Mensch","S","M","AK","AK15","Mensch_5_AK15_M_1",6,1,"5"
"Mensch","S","M","AK","AK16","Mensch_10_AK16_M_1",6,1,"10"
"Mensch","S","M","AK","AK17","Mensch_7_AK17_M_1",6,1,"7"
"Mensch","S","M","AK","AK18","Mensch_8_AK18_M_1",6,1,"8"
"Mensch","S","M","AK","AK2","Mensch_1_AK2_M_1",6,1,"1"
"Mensch","S","M","AK","AK20","Mensch_9_AK20_M_1",6,1,"9"
"Mensch","S","M","AK","AK21","Mensch_3_AK21_M_1",6,1,"3"
"Mensch","S","M","AK","AK3","Mensch_4_AK3_M_1",6,1,"4"
"Mensch","S","M","AK","AK4","Mensch_2_AK4_M_1",6,1,"2"
"Mensch","S","M","AK","AK5","Mensch_4_AK5_M_1",6,1,"4"
"Mensch","S","M","AK","AK6","Mensch_6_AK6_M_1",6,1,"6"
"Mensch","S","M","AK","AK7","Mensch_10_AK7_M_1",1,1,"10"
"Mensch","S","M","AK","AK7","Mensch_7_AK7_M_1",5,1,"7"
"Mensch","S","M","AK","AK8","Mensch_10_AK8_M_1",6,1,"10"
"Mensch","S","M","AK","AK9","Mensch_2_AK9_M_1",6,1,"2"
"Mensch","S","M","GI","GI1","Mensch_7_GI1_M_1",6,1,"7"
"Mensch","S","M","GI","GI10","Mensch_10_GI10_M_1",6,1,"10"
"Mensch","S","M","GI","GI11","Mensch_8_GI11_M_1",6,1,"8"
"Mensch","S","M","GI","GI12","Mensch_7_GI12_M_1",6,1,"7"
"Mensch","S","M","GI","GI13","Mensch_8_GI13_M_1",6,1,"8"
"Mensch","S","M","GI","GI14","Mensch_8_GI14_M_1",6,1,"8"
"Mensch","S","M","GI","GI15","Mensch_2_GI15_M_1",6,1,"2"
"Mensch","S","M","GI","GI2","Mensch_5_GI2_M_1",6,1,"5"
"Mensch","S","M","GI","GI3","Mensch_4_GI3_M_1",6,1,"4"
"Mensch","S","M","GI","GI5","Mensch_6_GI5_M_1",6,1,"6"
"Mensch","S","M","GI","GI6","Mensch_6_GI6_M_1",6,1,"6"
"Mensch","S","M","GI","GI7","Mensch_7_GI7_M_1",6,1,"7"
"Mensch","S","M","GI","GI8","Mensch_2_GI8_M_1",6,1,"2"
"Mensch","S","M","GI","GI9","Mensch_3_GI9_M_1",6,1,"3"
"Mensch","S","M","KA","KA1","Mensch_3_KA1_M_1",6,1,"3"
"Mensch","S","M","KA","KA10","Mensch_1_KA10_M_1",6,1,"1"
"Mensch","S","M","KA","KA11","Mensch_10_KA11_M_1",6,1,"10"
"Mensch","S","M","KA","KA13","Mensch_6_KA13_M_1",6,1,"6"
"Mensch","S","M","KA","KA14","Mensch_9_KA14_M_1",6,1,"9"
"Mensch","S","M","KA","KA15","Mensch_3_KA15_M_1",6,1,"3"
"Mensch","S","M","KA","KA16","Mensch_10_KA16_M_1",6,1,"10"
"Mensch","S","M","KA","KA17","Mensch_7_KA17_M_1",6,1,"7"
"Mensch","S","M","KA","KA18","Mensch_8_KA18_M_1",6,1,"8"
"Mensch","S","M","KA","KA2","Mensch_10_KA2_M_1",6,1,"10"
"Mensch","S","M","KA","KA23","Mensch_1_KA23_M_1",6,1,"1"
"Mensch","S","M","KA","KA24","Mensch_10_KA24_M_1",1,1,"10"
"Mensch","S","M","KA","KA24","Mensch_2_KA24_M_1",5,1,"2"
"Mensch","S","M","KA","KA25","Mensch_6_KA25_M_1",6,1,"6"
"Mensch","S","M","KA","KA28","Mensch_9_KA28_M_1",6,1,"9"
"Mensch","S","M","KA","KA29","Mensch_5_KA29_M_1",6,1,"5"
"Mensch","S","M","KA","KA3","Mensch_2_KA3_M_1",6,1,"2"
"Mensch","S","M","KA","KA5","Mensch_10_KA5_M_1",6,1,"10"
"Mensch","S","M","KA","KA6","Mensch_4_KA6_M_1",6,1,"4"
"Mensch","S","M","KA","KA7","Mensch_5_KA7_M_1",6,1,"5"
"Mensch","S","M","KA","KA9","Mensch_7_KA9_M_1",6,1,"7"
"Mensch","S","M","MA","MA12","Mensch_7_MA12_M_1",6,1,"7"
"Mensch","S","M","MA","MA13","Mensch_9_MA13_M_1",6,1,"9"
"Mensch","S","M","MA","MA16","Mensch_5_MA16_M_1",6,1,"5"
"Mensch","S","M","MA","MA18","Mensch_11_MA18_M_1",6,1,"11"
"Mensch","S","M","MA","MA19","Mensch_6_MA19_M_1",6,1,"6"
"Mensch","S","M","MA","MA20","Mensch_9_MA20_M_1",6,1,"9"
"Mensch","S","M","MA","MA21","Mensch_5_MA21_M_1",6,1,"5"
"Mensch","S","M","MA","MA23","Mensch_10_MA23_M_1",6,1,"10"
"Mensch","S","M","MA","MA26","Mensch_10_MA26_M_1",1,1,"10"
"Mensch","S","M","MA","MA26","Mensch_8_MA26_M_1",5,1,"8"
"Mensch","S","M","MA","MA27","Mensch_7_MA27_M_1",6,1,"7"
"Mensch","S","M","MA","MA28","Mensch_11_MA28_M_1",6,1,"11"
"Mensch","S","M","MA","MA3","Mensch_2_MA3_M_1",6,1,"2"
"Mensch","S","M","MA","MA30","Mensch_8_MA30_M_1",6,1,"8"
"Mensch","S","M","MA","MA31","Mensch_7_MA31_M_1",6,1,"7"
"Mensch","S","M","MA","MA32","Mensch_8_MA32_M_1",6,1,"8"
"Mensch","S","M","MA","MA33","Mensch_1_MA33_M_1",6,1,"1"
"Mensch","S","M","MA","MA5","Mensch_1_MA5_M_1",6,1,"1"
"Mensch","S","M","MA","MA6","Mensch_8_MA6_M_1",6,1,"8"
"Mensch","S","M","MA","MA7","Mensch_9_MA7_M_1",6,1,"9"
"Mensch","S","M","MA","MA9","Mensch_3_MA9_M_1",6,1,"3"
"Mensch","S","M","MU","MU1","Mensch_10_MU1_M_1",6,1,"10"
"Mensch","S","M","MU","MU10","Mensch_6_MU10_M_1",6,1,"6"
"Mensch","S","M","MU","MU11","Mensch_9_MU11_M_1",6,1,"9"
"Mensch","S","M","MU","MU12","Mensch_6_MU12_M_1",6,1,"6"
"Mensch","S","M","MU","MU13","Mensch_10_MU13_M_1",6,1,"10"
"Mensch","S","M","MU","MU14","Mensch_7_MU14_M_1",6,1,"7"
"Mensch","S","M","MU","MU15","Mensch_3_MU15_M_1",6,1,"3"
"Mensch","S","M","MU","MU16","Mensch_9_MU16_M_1",6,1,"9"
"Mensch","S","M","MU","MU17","Mensch_8_MU17_M_1",6,1,"8"
"Mensch","S","M","MU","MU18","Mensch_10_MU18_M_1",6,1,"10"
"Mensch","S","M","MU","MU19","Mensch_10_MU19_M_1",6,1,"10"
"Mensch","S","M","MU","MU2","Mensch_2_MU2_M_1",6,1,"2"
"Mensch","S","M","MU","MU20","Mensch_5_MU20_M_1",6,1,"5"
"Mensch","S","M","MU","MU3","Mensch_3_MU3_M_1",6,1,"3"
"Mensch","S","M","MU","MU4","Mensch_8_MU4_M_1",6,1,"8"
"Mensch","S","M","MU","MU5","Mensch_9_MU5_M_1",6,1,"9"
"Mensch","S","M","MU","MU6","Mensch_8_MU6_M_1",6,1,"8"
"Mensch","S","M","MU","MU7","Mensch_5_MU7_M_1",6,1,"5"
"Mensch","S","M","MU","MU8","Mensch_7_MU8_M_1",6,1,"7"
"Mensch","S","M","MU","MU9","Mensch_7_MU9_M_1",6,1,"7"
"Mensch","S","M","RE","RE1","Mensch_2_RE1_M_1",6,1,"2"
"Mensch","S","M","RE","RE10","Mensch_5_RE10_M_1",6,1,"5"
"Mensch","S","M","RE","RE11","Mensch_10_RE11_M_1",6,1,"10"
"Mensch","S","M","RE","RE12","Mensch_5_RE12_M_1",6,1,"5"
"Mensch","S","M","RE","RE13","Mensch_10_RE13_M_1",2,1,"10"
"Mensch","S","M","RE","RE13","Mensch_9_RE13_M_1",4,1,"9"
"Mensch","S","M","RE","RE15","Mensch_6_RE15_M_1",6,1,"6"
"Mensch","S","M","RE","RE16","Mensch_7_RE16_M_1",6,1,"7"
"Mensch","S","M","RE","RE17","Mensch_10_RE17_M_1",6,1,"10"
"Mensch","S","M","RE","RE18","Mensch_8_RE18_M_1",6,1,"8"
"Mensch","S","M","RE","RE2","Mensch_10_RE2_M_1",1,1,"10"
"Mensch","S","M","RE","RE2","Mensch_7_RE2_M_1",5,1,"7"
"Mensch","S","M","RE","RE3","Mensch_2_RE3_M_1",6,1,"2"
"Mensch","S","M","RE","RE4","Mensch_9_RE4_M_1",6,1,"9"
"Mensch","S","M","RE","RE5","Mensch_3_RE5_M_1",6,1,"3"
"Mensch","S","M","RE","RE6","Mensch_8_RE6_M_1",6,1,"8"
"Mensch","S","M","RE","RE7","Mensch_3_RE7_M_1",6,1,"3"
"Mensch","S","M","RE","RE8","Mensch_7_RE8_M_1",6,1,"7"
"Mensch","S","M","UM","UM13","Mensch_6_UM13_M_1",6,1,"6"
"Mensch","S","M","UM","UM17","Mensch_3_UM17_M_1",6,1,"3"
"Mensch","S","M","UM","UM18","Mensch_7_UM18_M_1",6,1,"7"
"Mensch","S","M","UM","UM2","Mensch_4_UM2_M_1",6,1,"4"
"Mensch","S","M","UM","UM20","Mensch_7_UM20_M_1",6,1,"7"
"Mensch","S","M","UM","UM21","Mensch_9_UM21_M_1",6,1,"9"
"Mensch","S","M","UM","UM23","Mensch_4_UM23_M_1",6,1,"4"
"Mensch","S","M","UM","UM25","Mensch_3_UM25_M_1",6,1,"3"
"Mensch","S","M","UM","UM26","Mensch_5_UM26_M_1",6,1,"5"
"Mensch","S","M","UM","UM28","Mensch_1_UM28_M_1",6,1,"1"
"Mensch","S","M","UM","UM29","Mensch_1_UM29_M_1",6,1,"1"
"Mensch","S","M","UM","UM4","Mensch_2_UM4_M_1",6,1,"2"
"Mensch","S","M","UM","UM5","Mensch_1_UM5_M_1",6,1,"1"
"Mensch","S","M","UM","UM6","Mensch_7_UM6_M_1",6,1,"7"
"Mensch","S","M","UM","UM7","Mensch_7_UM7_M_1",6,1,"7"
"Mensch","S","M","UM","UM8","Mensch_5_UM8_M_1",6,1,"5"
"Mensch","S","M","UM","UM9","Mensch_6_UM9_M_1",6,1,"6"
"Mensch","S","M","VA","VA1","Mensch_3_VA1_M_1",6,1,"3"
"Mensch","S","M","VA","VA11","Mensch_1_VA11_M_1",6,1,"1"
"Mensch","S","M","VA","VA15","Mensch_10_VA15_M_1",6,1,"10"
"Mensch","S","M","VA","VA18","Mensch_2_VA18_M_1",6,1,"2"
"Mensch","S","M","VA","VA22","Mensch_5_VA22_M_1",6,1,"5"
"Mensch","S","M","VA","VA26","Mensch_9_VA26_M_1",6,1,"9"
"Mensch","S","M","VA","VA30","Mensch_7_VA30_M_1",6,1,"7"
"Mensch","S","M","VA","VA34","Mensch_8_VA34_M_1",6,1,"8"
"Mensch","S","M","VA","VA35","Mensch_6_VA35_M_1",6,1,"6"
"Mensch","S","M","VA","VA44","Mensch_4_VA44_M_1",6,1,"4"
"Mensch","S","M","VA","VA46","Mensch_1_VA46_M_1",6,1,"1"
"Mensch","S","M","VA","VA47","Mensch_8_VA47_M_1",6,1,"8"
"Mensch","S","M","VA","VA48","Mensch_6_VA48_M_1",6,1,"6"
"Mensch","S","M","VA","VA55","Mensch_8_VA55_M_1",6,1,"8"
"Mensch","S","M","VA","VA57","Mensch_10_VA57_M_1",6,1,"10"
"Mensch","S","M","VA","VA6","Mensch_5_VA6_M_1",6,1,"5"
"Mensch","S","M","VA","VA66","Mensch_3_VA66_M_1",6,1,"3"
"Mensch","S","M","VA","VA67","Mensch_3_VA67_M_1",6,1,"3"
"Mensch","S","M","VA","VA71","Mensch_8_VA71_M_1",6,1,"8"
"Mensch","S","M","VA","VA9","Mensch_7_VA9_M_1",6,1,"7"
"Mensch","S","M","YE","YE11","Mensch_5_YE11_M_1",6,1,"5"
"Mensch","S","M","YE","YE13","Mensch_4_YE13_M_1",6,1,"4"
"Mensch","S","M","YE","YE14","Mensch_8_YE14_M_1",6,1,"8"
"Mensch","S","M","YE","YE15","Mensch_7_YE15_M_1",6,1,"7"
"Mensch","S","M","YE","YE19","Mensch_1_YE19_M_1",6,1,"1"
"Mensch","S","M","YE","YE20","Mensch_10_YE20_M_1",6,1,"10"
"Mensch","S","M","YE","YE21","Mensch_2_YE21_M_1",5,1,"2"
"Mensch","S","M","YE","YE21","Mensch_8_YE21_M_1",1,1,"8"
"Mensch","S","M","YE","YE22","Mensch_1_YE22_M_1",6,1,"1"
"Mensch","S","M","YE","YE23","Mensch_7_YE23_M_1",6,1,"7"
"Mensch","S","M","YE","YE24","Mensch_10_YE24_M_1",6,1,"10"
"Mensch","S","M","YE","YE26","Mensch_7_YE26_M_1",6,1,"7"
"Mensch","S","M","YE","YE27","Mensch_6_YE27_M_1",6,1,"6"
"Mensch","S","M","YE","YE33","Mensch_8_YE33_M_1",6,1,"8"
"Mensch","S","M","YE","YE40","Mensch_7_YE40_M_1",6,1,"7"
"Mensch","S","M","YE","YE48","Mensch_1_YE48_M_1",6,1,"1"
"Mensch","S","M","YE","YE49","Mensch_6_YE49_M_1",6,1,"6"
