"Lab","Diet","Sex","Population","Line","Replicate_count","Replicate_ids","Observation_count","Batch_count","Batch_ids"
"Parsch","NS","F","KA","KA29",3,"Parsch_5_KA29_F_1; Parsch_6_KA29_F_2; Parsch_7_KA29_F_3",45,3,"5; 6; 7"
"Parsch","NS","F","KA","KA3",3,"Parsch_5_KA3_F_1; Parsch_6_KA3_F_2; Parsch_7_KA3_F_3",45,3,"5; 6; 7"
"Parsch","NS","F","KA","KA5",3,"Parsch_5_KA5_F_1; Parsch_6_KA5_F_2; Parsch_7_KA5_F_3",44,3,"5; 6; 7"
"Parsch","NS","F","KA","KA7",3,"Parsch_5_KA7_F_1; Parsch_6_KA7_F_2; Parsch_7_KA7_F_3",44,3,"5; 6; 7"
"Parsch","NS","F","KA","KA9",3,"Parsch_5_KA9_F_1; Parsch_6_KA9_F_2; Parsch_7_KA9_F_3",45,3,"5; 6; 7"
"Parsch","NS","F","MA","MA12",3,"Parsch_1_MA12_F_1; Parsch_3_MA12_F_2; Parsch_7_MA12_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA16",3,"Parsch_1_MA16_F_1; Parsch_3_MA16_F_2; Parsch_7_MA16_F_3",36,3,"1; 3; 7"
"Parsch","NS","F","MA","MA18",3,"Parsch_1_MA18_F_1; Parsch_3_MA18_F_2; Parsch_7_MA18_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA19",3,"Parsch_1_MA19_F_1; Parsch_3_MA19_F_2; Parsch_7_MA19_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA20",3,"Parsch_1_MA20_F_1; Parsch_3_MA20_F_2; Parsch_7_MA20_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA21",3,"Parsch_1_MA21_F_1; Parsch_3_MA21_F_2; Parsch_7_MA21_F_3",43,3,"1; 3; 7"
"Parsch","NS","F","MA","MA23",3,"Parsch_1_MA23_F_1; Parsch_3_MA23_F_2; Parsch_7_MA23_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA26",3,"Parsch_1_MA26_F_1; Parsch_3_MA26_F_2; Parsch_7_MA26_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA3",3,"Parsch_1_MA3_F_1; Parsch_3_MA3_F_2; Parsch_7_MA3_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA30",3,"Parsch_1_MA30_F_1; Parsch_3_MA30_F_2; Parsch_7_MA30_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA33",3,"Parsch_1_MA33_F_1; Parsch_3_MA33_F_2; Parsch_7_MA33_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA5",3,"Parsch_1_MA5_F_1; Parsch_3_MA5_F_2; Parsch_7_MA5_F_3",44,3,"1; 3; 7"
"Parsch","NS","F","MA","MA6",3,"Parsch_1_MA6_F_1; Parsch_3_MA6_F_2; Parsch_7_MA6_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA7",3,"Parsch_1_MA7_F_1; Parsch_3_MA7_F_2; Parsch_7_MA7_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MA","MA9",3,"Parsch_1_MA9_F_1; Parsch_3_MA9_F_2; Parsch_7_MA9_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU1",3,"Parsch_1_MU1_F_1; Parsch_3_MU1_F_2; Parsch_7_MU1_F_3",44,3,"1; 3; 7"
"Parsch","NS","F","MU","MU10",3,"Parsch_1_MU10_F_1; Parsch_3_MU10_F_2; Parsch_7_MU10_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU11",3,"Parsch_1_MU11_F_1; Parsch_3_MU11_F_2; Parsch_7_MU11_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU14",3,"Parsch_1_MU14_F_1; Parsch_3_MU14_F_2; Parsch_7_MU14_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU15",3,"Parsch_1_MU15_F_1; Parsch_3_MU15_F_2; Parsch_7_MU15_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU17",3,"Parsch_1_MU17_F_1; Parsch_3_MU17_F_2; Parsch_7_MU17_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU18",3,"Parsch_1_MU18_F_1; Parsch_3_MU18_F_2; Parsch_7_MU18_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU2",3,"Parsch_1_MU2_F_1; Parsch_3_MU2_F_2; Parsch_7_MU2_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU20",3,"Parsch_1_MU20_F_1; Parsch_3_MU20_F_2; Parsch_7_MU20_F_3",44,3,"1; 3; 7"
"Parsch","NS","F","MU","MU3",3,"Parsch_1_MU3_F_1; Parsch_3_MU3_F_2; Parsch_7_MU3_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU4",3,"Parsch_1_MU4_F_1; Parsch_3_MU4_F_2; Parsch_7_MU4_F_3",44,3,"1; 3; 7"
"Parsch","NS","F","MU","MU5",3,"Parsch_1_MU5_F_1; Parsch_3_MU5_F_2; Parsch_7_MU5_F_3",44,3,"1; 3; 7"
"Parsch","NS","F","MU","MU6",3,"Parsch_1_MU6_F_1; Parsch_3_MU6_F_2; Parsch_7_MU6_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU7",3,"Parsch_1_MU7_F_1; Parsch_3_MU7_F_2; Parsch_7_MU7_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","MU","MU9",3,"Parsch_1_MU9_F_1; Parsch_3_MU9_F_2; Parsch_7_MU9_F_3",45,3,"1; 3; 7"
"Parsch","NS","F","RE","RE10",3,"Parsch_1_RE10_F_1; Parsch_4_RE10_F_2; Parsch_7_RE10_F_3",45,3,"1; 4; 7"
"Parsch","NS","F","RE","RE11",3,"Parsch_1_RE11_F_1; Parsch_4_RE11_F_2; Parsch_7_RE11_F_3",44,3,"1; 4; 7"
"Parsch","NS","F","RE","RE12",3,"Parsch_1_RE12_F_1; Parsch_4_RE12_F_2; Parsch_7_RE12_F_3",45,3,"1; 4; 7"
"Parsch","NS","F","RE","RE13",3,"Parsch_1_RE13_F_1; Parsch_4_RE13_F_2; Parsch_7_RE13_F_3",45,3,"1; 4; 7"
"Parsch","NS","F","RE","RE15",3,"Parsch_1_RE15_F_1; Parsch_4_RE15_F_2; Parsch_7_RE15_F_3",45,3,"1; 4; 7"
"Parsch","NS","F","RE","RE16",3,"Parsch_2_RE16_F_1; Parsch_4_RE16_F_2; Parsch_8_RE16_F_3",44,3,"2; 4; 8"
"Parsch","NS","F","RE","RE17",3,"Parsch_2_RE17_F_1; Parsch_4_RE17_F_2; Parsch_8_RE17_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE18",3,"Parsch_2_RE18_F_1; Parsch_4_RE18_F_2; Parsch_8_RE18_F_3",44,3,"2; 4; 8"
"Parsch","NS","F","RE","RE2",3,"Parsch_2_RE2_F_1; Parsch_4_RE2_F_2; Parsch_8_RE2_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE3",3,"Parsch_2_RE3_F_1; Parsch_4_RE3_F_2; Parsch_8_RE3_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE4",3,"Parsch_2_RE4_F_1; Parsch_4_RE4_F_2; Parsch_8_RE4_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE5",3,"Parsch_2_RE5_F_1; Parsch_4_RE5_F_2; Parsch_8_RE5_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE6",3,"Parsch_2_RE6_F_1; Parsch_4_RE6_F_2; Parsch_8_RE6_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE7",3,"Parsch_2_RE7_F_1; Parsch_4_RE7_F_2; Parsch_8_RE7_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","RE","RE8",3,"Parsch_2_RE8_F_1; Parsch_4_RE8_F_2; Parsch_8_RE8_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM13",3,"Parsch_2_UM13_F_1; Parsch_4_UM13_F_2; Parsch_8_UM13_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM17",3,"Parsch_2_UM17_F_1; Parsch_4_UM17_F_2; Parsch_8_UM17_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM18",3,"Parsch_2_UM18_F_1; Parsch_4_UM18_F_2; Parsch_8_UM18_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM2",3,"Parsch_2_UM2_F_1; Parsch_4_UM2_F_2; Parsch_8_UM2_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM20",3,"Parsch_2_UM20_F_1; Parsch_4_UM20_F_2; Parsch_8_UM20_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM21",3,"Parsch_2_UM21_F_1; Parsch_4_UM21_F_2; Parsch_8_UM21_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM23",3,"Parsch_2_UM23_F_1; Parsch_4_UM23_F_2; Parsch_8_UM23_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM25",3,"Parsch_2_UM25_F_1; Parsch_4_UM25_F_2; Parsch_8_UM25_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM26",3,"Parsch_2_UM26_F_1; Parsch_4_UM26_F_2; Parsch_8_UM26_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM28",3,"Parsch_2_UM28_F_1; Parsch_4_UM28_F_2; Parsch_8_UM28_F_3",44,3,"2; 4; 8"
"Parsch","NS","F","UM","UM29",3,"Parsch_2_UM29_F_1; Parsch_4_UM29_F_2; Parsch_8_UM29_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM4",3,"Parsch_2_UM4_F_1; Parsch_4_UM4_F_2; Parsch_8_UM4_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM5",3,"Parsch_2_UM5_F_1; Parsch_4_UM5_F_2; Parsch_8_UM5_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM7",3,"Parsch_2_UM7_F_1; Parsch_4_UM7_F_2; Parsch_8_UM7_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","UM","UM9",3,"Parsch_2_UM9_F_1; Parsch_4_UM9_F_2; Parsch_8_UM9_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA1",3,"Parsch_2_VA1_F_1; Parsch_4_VA1_F_2; Parsch_8_VA1_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA18",3,"Parsch_2_VA18_F_1; Parsch_4_VA18_F_2; Parsch_8_VA18_F_3",44,3,"2; 4; 8"
"Parsch","NS","F","VA","VA22",3,"Parsch_2_VA22_F_1; Parsch_4_VA22_F_2; Parsch_8_VA22_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA26",3,"Parsch_2_VA26_F_1; Parsch_4_VA26_F_2; Parsch_8_VA26_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA30",3,"Parsch_2_VA30_F_1; Parsch_4_VA30_F_2; Parsch_8_VA30_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA34",3,"Parsch_2_VA34_F_1; Parsch_4_VA34_F_2; Parsch_8_VA34_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA47",3,"Parsch_2_VA47_F_1; Parsch_4_VA47_F_2; Parsch_8_VA47_F_3",44,3,"2; 4; 8"
"Parsch","NS","F","VA","VA48",3,"Parsch_2_VA48_F_1; Parsch_4_VA48_F_2; Parsch_8_VA48_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA55",3,"Parsch_2_VA55_F_1; Parsch_4_VA55_F_2; Parsch_8_VA55_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA57",3,"Parsch_2_VA57_F_1; Parsch_4_VA57_F_2; Parsch_8_VA57_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA6",3,"Parsch_2_VA6_F_1; Parsch_4_VA6_F_2; Parsch_8_VA6_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA66",3,"Parsch_2_VA66_F_1; Parsch_4_VA66_F_2; Parsch_8_VA66_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA67",3,"Parsch_2_VA67_F_1; Parsch_4_VA67_F_2; Parsch_8_VA67_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA71",3,"Parsch_2_VA71_F_1; Parsch_4_VA71_F_2; Parsch_8_VA71_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","VA","VA9",3,"Parsch_2_VA9_F_1; Parsch_4_VA9_F_2; Parsch_8_VA9_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","YE","YE11",3,"Parsch_2_YE11_F_1; Parsch_4_YE11_F_2; Parsch_8_YE11_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","YE","YE13",3,"Parsch_2_YE13_F_1; Parsch_4_YE13_F_2; Parsch_8_YE13_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","YE","YE15",3,"Parsch_3_YE15_F_1; Parsch_6_YE15_F_2; Parsch_9_YE15_F_3",45,3,"3; 6; 9"
"Parsch","NS","F","YE","YE19",3,"Parsch_2_YE19_F_1; Parsch_4_YE19_F_2; Parsch_8_YE19_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","YE","YE21",3,"Parsch_2_YE21_F_1; Parsch_4_YE21_F_2; Parsch_8_YE21_F_3",45,3,"2; 4; 8"
"Parsch","NS","F","YE","YE22",2,"Parsch_2_YE22_F_1; Parsch_4_YE22_F_2",30,2,"2; 4"
"Parsch","NS","F","YE","YE23",3,"Parsch_2_YE23_F_1; Parsch_5_YE23_F_2; Parsch_8_YE23_F_3",60,3,"2; 5; 8"
"Parsch","NS","F","YE","YE24",3,"Parsch_2_YE24_F_1; Parsch_5_YE24_F_2; Parsch_8_YE24_F_3",45,3,"2; 5; 8"
"Parsch","NS","F","YE","YE26",3,"Parsch_2_YE26_F_1; Parsch_5_YE26_F_2; Parsch_8_YE26_F_3",45,3,"2; 5; 8"
"Parsch","NS","F","YE","YE33",3,"Parsch_2_YE33_F_1; Parsch_5_YE33_F_2; Parsch_8_YE33_F_3",45,3,"2; 5; 8"
"Parsch","NS","F","YE","YE40",3,"Parsch_2_YE40_F_1; Parsch_5_YE40_F_2; Parsch_8_YE40_F_3",45,3,"2; 5; 8"
"Parsch","NS","F","YE","YE48",3,"Parsch_3_YE48_F_1; Parsch_6_YE48_F_2; Parsch_9_YE48_F_3",45,3,"3; 6; 9"
"Parsch","NS","F","YE","YE51",3,"Parsch_3_YE51_F_1; Parsch_6_YE51_F_2; Parsch_9_YE51_F_3",45,3,"3; 6; 9"
"Parsch","NS","F","YE","YE69",3,"Parsch_3_YE69_F_1; Parsch_6_YE69_F_2; Parsch_9_YE69_F_3",44,3,"3; 6; 9"
"Parsch","NS","F","YE","YE80",3,"Parsch_3_YE80_F_1; Parsch_6_YE80_F_2; Parsch_9_YE80_F_3",45,3,"3; 6; 9"
"Parsch","NS","M","AK","AK1",3,"Parsch_1_AK1_M_1; Parsch_3_AK1_M_2; Parsch_6_AK1_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK10",3,"Parsch_1_AK10_M_1; Parsch_3_AK10_M_2; Parsch_6_AK10_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK11",3,"Parsch_1_AK11_M_1; Parsch_3_AK11_M_2; Parsch_6_AK11_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK13",3,"Parsch_1_AK13_M_1; Parsch_3_AK13_M_2; Parsch_6_AK13_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK14",3,"Parsch_1_AK14_M_1; Parsch_3_AK14_M_2; Parsch_6_AK14_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK17",3,"Parsch_1_AK17_M_1; Parsch_3_AK17_M_2; Parsch_6_AK17_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK18",3,"Parsch_1_AK18_M_1; Parsch_3_AK18_M_2; Parsch_6_AK18_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK20",3,"Parsch_1_AK20_M_1; Parsch_3_AK20_M_2; Parsch_6_AK20_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK21",3,"Parsch_1_AK21_M_1; Parsch_3_AK21_M_2; Parsch_6_AK21_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK3",3,"Parsch_1_AK3_M_1; Parsch_3_AK3_M_2; Parsch_6_AK3_M_3",42,3,"1; 3; 6"
"Parsch","NS","M","AK","AK4",3,"Parsch_1_AK4_M_1; Parsch_3_AK4_M_2; Parsch_6_AK4_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK6",3,"Parsch_1_AK6_M_1; Parsch_3_AK6_M_2; Parsch_6_AK6_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK7",3,"Parsch_1_AK7_M_1; Parsch_3_AK7_M_2; Parsch_6_AK7_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK8",3,"Parsch_1_AK8_M_1; Parsch_3_AK8_M_2; Parsch_6_AK8_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","AK","AK9",3,"Parsch_1_AK9_M_1; Parsch_3_AK9_M_2; Parsch_6_AK9_M_3",45,3,"1; 3; 6"
"Parsch","NS","M","GI","GI1",3,"Parsch_5_GI1_M_1; Parsch_5_GI1_M_2; Parsch_6_GI1_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI10",3,"Parsch_5_GI10_M_1; Parsch_5_GI10_M_2; Parsch_6_GI10_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI11",3,"Parsch_5_GI11_M_1; Parsch_5_GI11_M_2; Parsch_6_GI11_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI12",3,"Parsch_5_GI12_M_1; Parsch_5_GI12_M_2; Parsch_6_GI12_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI13",3,"Parsch_5_GI13_M_1; Parsch_5_GI13_M_2; Parsch_6_GI13_M_3",44,2,"5; 6"
"Parsch","NS","M","GI","GI14",3,"Parsch_5_GI14_M_1; Parsch_5_GI14_M_2; Parsch_6_GI14_M_3",44,2,"5; 6"
"Parsch","NS","M","GI","GI15",3,"Parsch_5_GI15_M_1; Parsch_5_GI15_M_2; Parsch_6_GI15_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI2",3,"Parsch_5_GI2_M_1; Parsch_5_GI2_M_2; Parsch_6_GI2_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI3",3,"Parsch_5_GI3_M_1; Parsch_5_GI3_M_2; Parsch_6_GI3_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI4",3,"Parsch_5_GI4_M_1; Parsch_5_GI4_M_2; Parsch_6_GI4_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI5",3,"Parsch_5_GI5_M_1; Parsch_5_GI5_M_2; Parsch_6_GI5_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI6",3,"Parsch_5_GI6_M_1; Parsch_5_GI6_M_2; Parsch_6_GI6_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI7",3,"Parsch_5_GI7_M_1; Parsch_5_GI7_M_2; Parsch_6_GI7_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI8",3,"Parsch_5_GI8_M_1; Parsch_5_GI8_M_2; Parsch_6_GI8_M_3",45,2,"5; 6"
"Parsch","NS","M","GI","GI9",3,"Parsch_5_GI9_M_1; Parsch_5_GI9_M_2; Parsch_6_GI9_M_3",45,2,"5; 6"
"Parsch","NS","M","KA","KA1",3,"Parsch_5_KA1_M_1; Parsch_6_KA1_M_2; Parsch_7_KA1_M_3",43,3,"5; 6; 7"
"Parsch","NS","M","KA","KA10",3,"Parsch_5_KA10_M_1; Parsch_6_KA10_M_2; Parsch_7_KA10_M_3",44,3,"5; 6; 7"
"Parsch","NS","M","KA","KA11",3,"Parsch_5_KA11_M_1; Parsch_6_KA11_M_2; Parsch_7_KA11_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA14",3,"Parsch_5_KA14_M_1; Parsch_6_KA14_M_2; Parsch_7_KA14_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA15",3,"Parsch_5_KA15_M_1; Parsch_6_KA15_M_2; Parsch_7_KA15_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA17",3,"Parsch_5_KA17_M_1; Parsch_6_KA17_M_2; Parsch_7_KA17_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA18",3,"Parsch_5_KA18_M_1; Parsch_6_KA18_M_2; Parsch_7_KA18_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA23",3,"Parsch_5_KA23_M_1; Parsch_6_KA23_M_2; Parsch_7_KA23_M_3",44,3,"5; 6; 7"
"Parsch","NS","M","KA","KA24",3,"Parsch_5_KA24_M_1; Parsch_6_KA24_M_2; Parsch_7_KA24_M_3",33,3,"5; 6; 7"
"Parsch","NS","M","KA","KA28",3,"Parsch_5_KA28_M_1; Parsch_6_KA28_M_2; Parsch_7_KA28_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA29",3,"Parsch_5_KA29_M_1; Parsch_6_KA29_M_2; Parsch_7_KA29_M_3",44,3,"5; 6; 7"
"Parsch","NS","M","KA","KA3",3,"Parsch_5_KA3_M_1; Parsch_6_KA3_M_2; Parsch_7_KA3_M_3",44,3,"5; 6; 7"
"Parsch","NS","M","KA","KA5",3,"Parsch_5_KA5_M_1; Parsch_6_KA5_M_2; Parsch_7_KA5_M_3",44,3,"5; 6; 7"
"Parsch","NS","M","KA","KA7",3,"Parsch_5_KA7_M_1; Parsch_6_KA7_M_2; Parsch_7_KA7_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","KA","KA9",3,"Parsch_5_KA9_M_1; Parsch_6_KA9_M_2; Parsch_7_KA9_M_3",45,3,"5; 6; 7"
"Parsch","NS","M","MA","MA12",3,"Parsch_1_MA12_M_1; Parsch_3_MA12_M_2; Parsch_7_MA12_M_3",44,3,"1; 3; 7"
"Parsch","NS","M","MA","MA16",3,"Parsch_1_MA16_M_1; Parsch_3_MA16_M_2; Parsch_7_MA16_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA18",3,"Parsch_1_MA18_M_1; Parsch_3_MA18_M_2; Parsch_7_MA18_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA19",3,"Parsch_1_MA19_M_1; Parsch_3_MA19_M_2; Parsch_7_MA19_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA20",3,"Parsch_1_MA20_M_1; Parsch_3_MA20_M_2; Parsch_7_MA20_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA21",3,"Parsch_1_MA21_M_1; Parsch_3_MA21_M_2; Parsch_7_MA21_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA23",3,"Parsch_1_MA23_M_1; Parsch_3_MA23_M_2; Parsch_7_MA23_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA26",3,"Parsch_1_MA26_M_1; Parsch_3_MA26_M_2; Parsch_7_MA26_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA3",3,"Parsch_1_MA3_M_1; Parsch_3_MA3_M_2; Parsch_7_MA3_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA30",3,"Parsch_1_MA30_M_1; Parsch_3_MA30_M_2; Parsch_7_MA30_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA33",3,"Parsch_1_MA33_M_1; Parsch_3_MA33_M_2; Parsch_7_MA33_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA5",3,"Parsch_1_MA5_M_1; Parsch_3_MA5_M_2; Parsch_7_MA5_M_3",44,3,"1; 3; 7"
"Parsch","NS","M","MA","MA6",3,"Parsch_1_MA6_M_1; Parsch_3_MA6_M_2; Parsch_7_MA6_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA7",3,"Parsch_1_MA7_M_1; Parsch_3_MA7_M_2; Parsch_7_MA7_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MA","MA9",3,"Parsch_1_MA9_M_1; Parsch_3_MA9_M_2; Parsch_7_MA9_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU1",3,"Parsch_1_MU1_M_1; Parsch_3_MU1_M_2; Parsch_7_MU1_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU10",3,"Parsch_1_MU10_M_1; Parsch_3_MU10_M_2; Parsch_7_MU10_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU11",3,"Parsch_1_MU11_M_1; Parsch_3_MU11_M_2; Parsch_7_MU11_M_3",44,3,"1; 3; 7"
"Parsch","NS","M","MU","MU14",3,"Parsch_1_MU14_M_1; Parsch_3_MU14_M_2; Parsch_7_MU14_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU15",3,"Parsch_1_MU15_M_1; Parsch_3_MU15_M_2; Parsch_7_MU15_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU17",3,"Parsch_1_MU17_M_1; Parsch_3_MU17_M_2; Parsch_7_MU17_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU18",3,"Parsch_1_MU18_M_1; Parsch_3_MU18_M_2; Parsch_7_MU18_M_3",44,3,"1; 3; 7"
"Parsch","NS","M","MU","MU2",3,"Parsch_1_MU2_M_1; Parsch_3_MU2_M_2; Parsch_7_MU2_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU20",3,"Parsch_1_MU20_M_1; Parsch_3_MU20_M_2; Parsch_7_MU20_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU3",3,"Parsch_1_MU3_M_1; Parsch_3_MU3_M_2; Parsch_7_MU3_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU4",3,"Parsch_1_MU4_M_1; Parsch_3_MU4_M_2; Parsch_7_MU4_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU5",3,"Parsch_1_MU5_M_1; Parsch_3_MU5_M_2; Parsch_7_MU5_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU6",3,"Parsch_1_MU6_M_1; Parsch_3_MU6_M_2; Parsch_7_MU6_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU7",3,"Parsch_1_MU7_M_1; Parsch_3_MU7_M_2; Parsch_7_MU7_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","MU","MU9",3,"Parsch_1_MU9_M_1; Parsch_3_MU9_M_2; Parsch_7_MU9_M_3",45,3,"1; 3; 7"
"Parsch","NS","M","RE","RE10",3,"Parsch_1_RE10_M_1; Parsch_4_RE10_M_2; Parsch_7_RE10_M_3",45,3,"1; 4; 7"
"Parsch","NS","M","RE","RE11",3,"Parsch_1_RE11_M_1; Parsch_4_RE11_M_2; Parsch_7_RE11_M_3",45,3,"1; 4; 7"
"Parsch","NS","M","RE","RE12",3,"Parsch_1_RE12_M_1; Parsch_4_RE12_M_2; Parsch_7_RE12_M_3",44,3,"1; 4; 7"
"Parsch","NS","M","RE","RE13",3,"Parsch_1_RE13_M_1; Parsch_4_RE13_M_2; Parsch_7_RE13_M_3",45,3,"1; 4; 7"
"Parsch","NS","M","RE","RE15",3,"Parsch_1_RE15_M_1; Parsch_4_RE15_M_2; Parsch_7_RE15_M_3",45,3,"1; 4; 7"
