"Lab","Diet","Sex","Batch","Population_count","Population_ids","Line_count","Line_ids","Replicate_count","Replicate_ids","Observation_count"
"Gonzalez","S","F","6",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",58,"AK12; AK13; AK14; AK17; AK3; AK7; GI10; GI11; GI14; GI5; KA1; KA11; KA13; KA17; KA3; KA6; KA7; MA12; MA19; MA23; MA26; MA27; MA31; MA32; MU16; MU17; MU2; MU20; MU4; MU9; RE1; RE10; RE15; RE16; RE17; RE4; RE5; RE7; RE8; UM13; UM17; UM2; UM22; UM29; VA22; VA47; VA66; VA67; YE14; YE15; YE20; YE21; YE23; YE27; YE33; YE41; YE51; YE69",58,"Gonzalez_6_AK12_F_4; Gonzalez_6_AK13_F_3; Gonzalez_6_AK14_F_4; Gonzalez_6_AK17_F_5; Gonzalez_6_AK3_F_3; Gonzalez_6_AK7_F_4; Gonzalez_6_GI10_F_2; Gonzalez_6_GI11_F_2; Gonzalez_6_GI14_F_3; Gonzalez_6_GI5_F_2; Gonzalez_6_KA1_F_3; Gonzalez_6_KA11_F_2; Gonzalez_6_KA13_F_4; Gonzalez_6_KA17_F_4; Gonzalez_6_KA3_F_4; Gonzalez_6_KA6_F_2; Gonzalez_6_KA7_F_4; Gonzalez_6_MA12_F_2; Gonzalez_6_MA19_F_3; Gonzalez_6_MA23_F_2; Gonzalez_6_MA26_F_2; Gonzalez_6_MA27_F_4; Gonzalez_6_MA31_F_2; Gonzalez_6_MA32_F_2; Gonzalez_6_MU16_F_2; Gonzalez_6_MU17_F_3; Gonzalez_6_MU2_F_2; Gonzalez_6_MU20_F_4; Gonzalez_6_MU4_F_2; Gonzalez_6_MU9_F_3; Gonzalez_6_RE1_F_1; Gonzalez_6_RE10_F_4; Gonzalez_6_RE15_F_2; Gonzalez_6_RE16_F_2; Gonzalez_6_RE17_F_2; Gonzalez_6_RE4_F_1; Gonzalez_6_RE5_F_4; Gonzalez_6_RE7_F_4; Gonzalez_6_RE8_F_1; Gonzalez_6_UM13_F_5; Gonzalez_6_UM17_F_2; Gonzalez_6_UM2_F_2; Gonzalez_6_UM22_F_2; Gonzalez_6_UM29_F_4; Gonzalez_6_VA22_F_4; Gonzalez_6_VA47_F_2; Gonzalez_6_VA66_F_5; Gonzalez_6_VA67_F_4; Gonzalez_6_YE14_F_2; Gonzalez_6_YE15_F_4; Gonzalez_6_YE20_F_3; Gonzalez_6_YE21_F_4; Gonzalez_6_YE23_F_4; Gonzalez_6_YE27_F_4; Gonzalez_6_YE33_F_2; Gonzalez_6_YE41_F_3; Gonzalez_6_YE51_F_3; Gonzalez_6_YE69_F_2",58
"Gonzalez","S","F","7",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",58,"AK12; AK13; AK14; AK17; AK7; GI10; GI11; GI14; GI5; KA1; KA11; KA13; KA17; KA3; KA6; KA7; MA12; MA19; MA20; MA23; MA26; MA27; MA31; MA32; MU16; MU17; MU2; MU20; MU4; RE1; RE10; RE15; RE16; RE17; RE4; RE5; RE7; RE8; UM13; UM17; UM22; UM29; VA22; VA47; VA66; VA67; YE11; YE14; YE15; YE20; YE21; YE22; YE23; YE27; YE33; YE41; YE51; YE69",58,"Gonzalez_7_AK12_F_5; Gonzalez_7_AK13_F_4; Gonzalez_7_AK14_F_5; Gonzalez_7_AK17_F_6; Gonzalez_7_AK7_F_5; Gonzalez_7_GI10_F_3; Gonzalez_7_GI11_F_3; Gonzalez_7_GI14_F_4; Gonzalez_7_GI5_F_3; Gonzalez_7_KA1_F_4; Gonzalez_7_KA11_F_3; Gonzalez_7_KA13_F_5; Gonzalez_7_KA17_F_5; Gonzalez_7_KA3_F_5; Gonzalez_7_KA6_F_3; Gonzalez_7_KA7_F_5; Gonzalez_7_MA12_F_3; Gonzalez_7_MA19_F_4; Gonzalez_7_MA20_F_1; Gonzalez_7_MA23_F_3; Gonzalez_7_MA26_F_3; Gonzalez_7_MA27_F_5; Gonzalez_7_MA31_F_3; Gonzalez_7_MA32_F_3; Gonzalez_7_MU16_F_3; Gonzalez_7_MU17_F_4; Gonzalez_7_MU2_F_3; Gonzalez_7_MU20_F_5; Gonzalez_7_MU4_F_3; Gonzalez_7_RE1_F_2; Gonzalez_7_RE10_F_5; Gonzalez_7_RE15_F_3; Gonzalez_7_RE16_F_3; Gonzalez_7_RE17_F_3; Gonzalez_7_RE4_F_2; Gonzalez_7_RE5_F_5; Gonzalez_7_RE7_F_5; Gonzalez_7_RE8_F_2; Gonzalez_7_UM13_F_6; Gonzalez_7_UM17_F_3; Gonzalez_7_UM22_F_3; Gonzalez_7_UM29_F_5; Gonzalez_7_VA22_F_5; Gonzalez_7_VA47_F_3; Gonzalez_7_VA66_F_6; Gonzalez_7_VA67_F_5; Gonzalez_7_YE11_F_1; Gonzalez_7_YE14_F_3; Gonzalez_7_YE15_F_5; Gonzalez_7_YE20_F_4; Gonzalez_7_YE21_F_5; Gonzalez_7_YE22_F_2; Gonzalez_7_YE23_F_5; Gonzalez_7_YE27_F_5; Gonzalez_7_YE33_F_3; Gonzalez_7_YE41_F_4; Gonzalez_7_YE51_F_4; Gonzalez_7_YE69_F_3",58
"Gonzalez","S","F","8",8,"AK; KA; MA; MU; RE; UM; VA; YE",12,"AK17; AK3; KA1; MA20; MU9; RE1; RE4; RE8; UM13; VA66; YE11; YE22",12,"Gonzalez_8_AK17_F_7; Gonzalez_8_AK3_F_4; Gonzalez_8_KA1_F_5; Gonzalez_8_MA20_F_2; Gonzalez_8_MU9_F_4; Gonzalez_8_RE1_F_3; Gonzalez_8_RE4_F_3; Gonzalez_8_RE8_F_3; Gonzalez_8_UM13_F_7; Gonzalez_8_VA66_F_7; Gonzalez_8_YE11_F_2; Gonzalez_8_YE22_F_3",12
"Gonzalez","S","F","9",7,"AK; MA; MU; RE; UM; VA; YE",8,"AK17; MA20; MU16; RE1; RE8; UM13; VA66; YE11",8,"Gonzalez_9_AK17_F_8; Gonzalez_9_MA20_F_3; Gonzalez_9_MU16_F_4; Gonzalez_9_RE1_F_4; Gonzalez_9_RE8_F_4; Gonzalez_9_UM13_F_8; Gonzalez_9_VA66_F_8; Gonzalez_9_YE11_F_3",8
"Gonzalez","S","M","1",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",75,"AK1; AK10; AK11; AK12; AK14; AK15; AK17; AK18; AK21; AK3; AK4; AK6; AK8; GI1; GI13; GI15; GI2; GI4; GI6; GI8; GI9; KA1; KA10; KA2; KA3; KA5; KA7; KA9; MA13; MA16; MA18; MA19; MA21; MA28; MA30; MA33; MA5; MA6; MA7; MU1; MU11; MU12; MU13; MU14; MU15; MU19; MU5; MU6; MU7; RE12; RE5; RE6; UM13; UM20; UM21; UM23; UM29; UM4; UM5; UM7; VA1; VA18; VA30; VA44; VA46; VA48; VA57; VA6; VA67; VA9; YE13; YE15; YE26; YE48; YE80",75,"Gonzalez_1_AK1_M_1; Gonzalez_1_AK10_M_1; Gonzalez_1_AK11_M_1; Gonzalez_1_AK12_M_1; Gonzalez_1_AK14_M_1; Gonzalez_1_AK15_M_1; Gonzalez_1_AK17_M_1; Gonzalez_1_AK18_M_1; Gonzalez_1_AK21_M_1; Gonzalez_1_AK3_M_1; Gonzalez_1_AK4_M_1; Gonzalez_1_AK6_M_1; Gonzalez_1_AK8_M_1; Gonzalez_1_GI1_M_1; Gonzalez_1_GI13_M_1; Gonzalez_1_GI15_M_1; Gonzalez_1_GI2_M_1; Gonzalez_1_GI4_M_1; Gonzalez_1_GI6_M_1; Gonzalez_1_GI8_M_1; Gonzalez_1_GI9_M_1; Gonzalez_1_KA1_M_1; Gonzalez_1_KA10_M_1; Gonzalez_1_KA2_M_1; Gonzalez_1_KA3_M_1; Gonzalez_1_KA5_M_1; Gonzalez_1_KA7_M_1; Gonzalez_1_KA9_M_1; Gonzalez_1_MA13_M_1; Gonzalez_1_MA16_M_1; Gonzalez_1_MA18_M_1; Gonzalez_1_MA19_M_1; Gonzalez_1_MA21_M_1; Gonzalez_1_MA28_M_1; Gonzalez_1_MA30_M_1; Gonzalez_1_MA33_M_1; Gonzalez_1_MA5_M_1; Gonzalez_1_MA6_M_1; Gonzalez_1_MA7_M_1; Gonzalez_1_MU1_M_1; Gonzalez_1_MU11_M_1; Gonzalez_1_MU12_M_1; Gonzalez_1_MU13_M_1; Gonzalez_1_MU14_M_1; Gonzalez_1_MU15_M_1; Gonzalez_1_MU19_M_1; Gonzalez_1_MU5_M_1; Gonzalez_1_MU6_M_1; Gonzalez_1_MU7_M_1; Gonzalez_1_RE12_M_1; Gonzalez_1_RE5_M_1; Gonzalez_1_RE6_M_1; Gonzalez_1_UM13_M_1; Gonzalez_1_UM20_M_1; Gonzalez_1_UM21_M_1; Gonzalez_1_UM23_M_1; Gonzalez_1_UM29_M_1; Gonzalez_1_UM4_M_1; Gonzalez_1_UM5_M_1; Gonzalez_1_UM7_M_1; Gonzalez_1_VA1_M_1; Gonzalez_1_VA18_M_1; Gonzalez_1_VA30_M_1; Gonzalez_1_VA44_M_1; Gonzalez_1_VA46_M_1; Gonzalez_1_VA48_M_1; Gonzalez_1_VA57_M_1; Gonzalez_1_VA6_M_1; Gonzalez_1_VA67_M_1; Gonzalez_1_VA9_M_1; Gonzalez_1_YE13_M_1; Gonzalez_1_YE15_M_1; Gonzalez_1_YE26_M_1; Gonzalez_1_YE48_M_1; Gonzalez_1_YE80_M_1",75
"Gonzalez","S","M","2",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",95,"AK1; AK11; AK12; AK13; AK14; AK16; AK17; AK2; AK20; AK21; AK4; AK5; AK7; AK8; AK9; GI12; GI13; GI3; GI4; GI6; GI7; GI8; KA10; KA13; KA14; KA15; KA16; KA17; KA18; KA2; MA13; MA16; MA18; MA27; MA28; MA3; MA33; MA7; MA9; MU1; MU10; MU11; MU12; MU14; MU18; MU19; MU20; MU3; MU7; MU8; RE10; RE11; RE13; RE18; RE2; RE3; RE6; RE7; UM13; UM18; UM20; UM21; UM23; UM26; UM29; UM4; UM5; UM9; VA1; VA11; VA15; VA18; VA22; VA26; VA34; VA35; VA44; VA46; VA55; VA57; VA66; VA71; VA9; YE13; YE19; YE20; YE21; YE23; YE24; YE26; YE27; YE40; YE48; YE49; YE51",95,"Gonzalez_2_AK1_M_2; Gonzalez_2_AK11_M_2; Gonzalez_2_AK12_M_2; Gonzalez_2_AK13_M_1; Gonzalez_2_AK14_M_2; Gonzalez_2_AK16_M_1; Gonzalez_2_AK17_M_2; Gonzalez_2_AK2_M_1; Gonzalez_2_AK20_M_1; Gonzalez_2_AK21_M_2; Gonzalez_2_AK4_M_2; Gonzalez_2_AK5_M_1; Gonzalez_2_AK7_M_1; Gonzalez_2_AK8_M_2; Gonzalez_2_AK9_M_1; Gonzalez_2_GI12_M_1; Gonzalez_2_GI13_M_2; Gonzalez_2_GI3_M_1; Gonzalez_2_GI4_M_2; Gonzalez_2_GI6_M_2; Gonzalez_2_GI7_M_1; Gonzalez_2_GI8_M_2; Gonzalez_2_KA10_M_2; Gonzalez_2_KA13_M_1; Gonzalez_2_KA14_M_1; Gonzalez_2_KA15_M_1; Gonzalez_2_KA16_M_1; Gonzalez_2_KA17_M_1; Gonzalez_2_KA18_M_1; Gonzalez_2_KA2_M_2; Gonzalez_2_MA13_M_2; Gonzalez_2_MA16_M_2; Gonzalez_2_MA18_M_2; Gonzalez_2_MA27_M_1; Gonzalez_2_MA28_M_2; Gonzalez_2_MA3_M_1; Gonzalez_2_MA33_M_2; Gonzalez_2_MA7_M_2; Gonzalez_2_MA9_M_1; Gonzalez_2_MU1_M_2; Gonzalez_2_MU10_M_1; Gonzalez_2_MU11_M_2; Gonzalez_2_MU12_M_2; Gonzalez_2_MU14_M_2; Gonzalez_2_MU18_M_1; Gonzalez_2_MU19_M_2; Gonzalez_2_MU20_M_1; Gonzalez_2_MU3_M_1; Gonzalez_2_MU7_M_2; Gonzalez_2_MU8_M_1; Gonzalez_2_RE10_M_1; Gonzalez_2_RE11_M_1; Gonzalez_2_RE13_M_1; Gonzalez_2_RE18_M_1; Gonzalez_2_RE2_M_1; Gonzalez_2_RE3_M_1; Gonzalez_2_RE6_M_2; Gonzalez_2_RE7_M_1; Gonzalez_2_UM13_M_2; Gonzalez_2_UM18_M_1; Gonzalez_2_UM20_M_2; Gonzalez_2_UM21_M_2; Gonzalez_2_UM23_M_2; Gonzalez_2_UM26_M_1; Gonzalez_2_UM29_M_2; Gonzalez_2_UM4_M_2; Gonzalez_2_UM5_M_2; Gonzalez_2_UM9_M_1; Gonzalez_2_VA1_M_2; Gonzalez_2_VA11_M_1; Gonzalez_2_VA15_M_1; Gonzalez_2_VA18_M_2; Gonzalez_2_VA22_M_1; Gonzalez_2_VA26_M_1; Gonzalez_2_VA34_M_1; Gonzalez_2_VA35_M_1; Gonzalez_2_VA44_M_2; Gonzalez_2_VA46_M_2; Gonzalez_2_VA55_M_1; Gonzalez_2_VA57_M_2; Gonzalez_2_VA66_M_1; Gonzalez_2_VA71_M_1; Gonzalez_2_VA9_M_2; Gonzalez_2_YE13_M_2; Gonzalez_2_YE19_M_1; Gonzalez_2_YE20_M_1; Gonzalez_2_YE21_M_1; Gonzalez_2_YE23_M_1; Gonzalez_2_YE24_M_1; Gonzalez_2_YE26_M_2; Gonzalez_2_YE27_M_1; Gonzalez_2_YE40_M_1; Gonzalez_2_YE48_M_2; Gonzalez_2_YE49_M_1; Gonzalez_2_YE51_M_1",95
"Gonzalez","S","M","3",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",121,"AK1; AK10; AK11; AK15; AK16; AK17; AK18; AK2; AK20; AK21; AK4; AK5; AK6; AK7; AK8; AK9; GI1; GI12; GI13; GI14; GI15; GI2; GI3; GI4; GI6; GI7; GI8; GI9; KA1; KA10; KA13; KA14; KA15; KA16; KA17; KA18; KA2; KA3; KA5; KA7; KA9; MA13; MA16; MA21; MA27; MA28; MA3; MA30; MA33; MA5; MA6; MA7; MA9; MU10; MU11; MU12; MU13; MU14; MU15; MU16; MU17; MU18; MU19; MU20; MU3; MU5; MU6; MU7; MU8; MU9; RE10; RE11; RE12; RE13; RE18; RE2; RE3; RE5; RE6; RE7; UM13; UM18; UM20; UM21; UM23; UM26; UM4; UM7; UM9; VA1; VA11; VA15; VA18; VA22; VA26; VA30; VA34; VA35; VA44; VA46; VA48; VA55; VA57; VA6; VA66; VA67; VA71; VA9; YE13; YE15; YE19; YE21; YE23; YE24; YE26; YE27; YE40; YE41; YE48; YE49; YE80",121,"Gonzalez_3_AK1_M_3; Gonzalez_3_AK10_M_2; Gonzalez_3_AK11_M_3; Gonzalez_3_AK15_M_2; Gonzalez_3_AK16_M_2; Gonzalez_3_AK17_M_3; Gonzalez_3_AK18_M_2; Gonzalez_3_AK2_M_2; Gonzalez_3_AK20_M_2; Gonzalez_3_AK21_M_3; Gonzalez_3_AK4_M_3; Gonzalez_3_AK5_M_2; Gonzalez_3_AK6_M_2; Gonzalez_3_AK7_M_2; Gonzalez_3_AK8_M_3; Gonzalez_3_AK9_M_2; Gonzalez_3_GI1_M_2; Gonzalez_3_GI12_M_2; Gonzalez_3_GI13_M_3; Gonzalez_3_GI14_M_1; Gonzalez_3_GI15_M_2; Gonzalez_3_GI2_M_2; Gonzalez_3_GI3_M_2; Gonzalez_3_GI4_M_3; Gonzalez_3_GI6_M_3; Gonzalez_3_GI7_M_2; Gonzalez_3_GI8_M_3; Gonzalez_3_GI9_M_2; Gonzalez_3_KA1_M_2; Gonzalez_3_KA10_M_3; Gonzalez_3_KA13_M_2; Gonzalez_3_KA14_M_2; Gonzalez_3_KA15_M_2; Gonzalez_3_KA16_M_2; Gonzalez_3_KA17_M_2; Gonzalez_3_KA18_M_2; Gonzalez_3_KA2_M_3; Gonzalez_3_KA3_M_2; Gonzalez_3_KA5_M_2; Gonzalez_3_KA7_M_2; Gonzalez_3_KA9_M_2; Gonzalez_3_MA13_M_3; Gonzalez_3_MA16_M_3; Gonzalez_3_MA21_M_2; Gonzalez_3_MA27_M_2; Gonzalez_3_MA28_M_3; Gonzalez_3_MA3_M_2; Gonzalez_3_MA30_M_2; Gonzalez_3_MA33_M_3; Gonzalez_3_MA5_M_2; Gonzalez_3_MA6_M_2; Gonzalez_3_MA7_M_3; Gonzalez_3_MA9_M_2; Gonzalez_3_MU10_M_2; Gonzalez_3_MU11_M_3; Gonzalez_3_MU12_M_3; Gonzalez_3_MU13_M_2; Gonzalez_3_MU14_M_3; Gonzalez_3_MU15_M_2; Gonzalez_3_MU16_M_1; Gonzalez_3_MU17_M_1; Gonzalez_3_MU18_M_2; Gonzalez_3_MU19_M_3; Gonzalez_3_MU20_M_2; Gonzalez_3_MU3_M_2; Gonzalez_3_MU5_M_2; Gonzalez_3_MU6_M_2; Gonzalez_3_MU7_M_3; Gonzalez_3_MU8_M_2; Gonzalez_3_MU9_M_1; Gonzalez_3_RE10_M_2; Gonzalez_3_RE11_M_2; Gonzalez_3_RE12_M_2; Gonzalez_3_RE13_M_2; Gonzalez_3_RE18_M_2; Gonzalez_3_RE2_M_2; Gonzalez_3_RE3_M_2; Gonzalez_3_RE5_M_2; Gonzalez_3_RE6_M_3; Gonzalez_3_RE7_M_2; Gonzalez_3_UM13_M_3; Gonzalez_3_UM18_M_2; Gonzalez_3_UM20_M_3; Gonzalez_3_UM21_M_3; Gonzalez_3_UM23_M_3; Gonzalez_3_UM26_M_2; Gonzalez_3_UM4_M_3; Gonzalez_3_UM7_M_2; Gonzalez_3_UM9_M_2; Gonzalez_3_VA1_M_3; Gonzalez_3_VA11_M_2; Gonzalez_3_VA15_M_2; Gonzalez_3_VA18_M_3; Gonzalez_3_VA22_M_2; Gonzalez_3_VA26_M_2; Gonzalez_3_VA30_M_2; Gonzalez_3_VA34_M_2; Gonzalez_3_VA35_M_2; Gonzalez_3_VA44_M_3; Gonzalez_3_VA46_M_3; Gonzalez_3_VA48_M_2; Gonzalez_3_VA55_M_2; Gonzalez_3_VA57_M_3; Gonzalez_3_VA6_M_2; Gonzalez_3_VA66_M_2; Gonzalez_3_VA67_M_2; Gonzalez_3_VA71_M_2; Gonzalez_3_VA9_M_3; Gonzalez_3_YE13_M_3; Gonzalez_3_YE15_M_2; Gonzalez_3_YE19_M_2; Gonzalez_3_YE21_M_2; Gonzalez_3_YE23_M_2; Gonzalez_3_YE24_M_2; Gonzalez_3_YE26_M_3; Gonzalez_3_YE27_M_2; Gonzalez_3_YE40_M_2; Gonzalez_3_YE41_M_1; Gonzalez_3_YE48_M_3; Gonzalez_3_YE49_M_2; Gonzalez_3_YE80_M_2",121
"Gonzalez","S","M","4",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",63,"AK10; AK15; AK16; AK18; AK2; AK20; AK5; AK6; AK9; GI1; GI12; GI15; GI2; GI3; GI7; GI9; KA14; KA15; KA16; KA18; KA5; KA9; MA18; MA21; MA3; MA30; MA5; MA6; MA9; MU1; MU10; MU15; MU18; MU5; MU6; MU8; RE11; RE12; RE13; RE18; RE2; RE3; UM18; UM26; UM5; UM7; UM9; VA11; VA15; VA26; VA30; VA34; VA35; VA48; VA55; VA6; VA66; VA71; YE19; YE24; YE40; YE49; YE80",63,"Gonzalez_4_AK10_M_3; Gonzalez_4_AK15_M_3; Gonzalez_4_AK16_M_3; Gonzalez_4_AK18_M_3; Gonzalez_4_AK2_M_3; Gonzalez_4_AK20_M_3; Gonzalez_4_AK5_M_3; Gonzalez_4_AK6_M_3; Gonzalez_4_AK9_M_3; Gonzalez_4_GI1_M_3; Gonzalez_4_GI12_M_3; Gonzalez_4_GI15_M_3; Gonzalez_4_GI2_M_3; Gonzalez_4_GI3_M_3; Gonzalez_4_GI7_M_3; Gonzalez_4_GI9_M_3; Gonzalez_4_KA14_M_3; Gonzalez_4_KA15_M_3; Gonzalez_4_KA16_M_3; Gonzalez_4_KA18_M_3; Gonzalez_4_KA5_M_3; Gonzalez_4_KA9_M_3; Gonzalez_4_MA18_M_3; Gonzalez_4_MA21_M_3; Gonzalez_4_MA3_M_3; Gonzalez_4_MA30_M_3; Gonzalez_4_MA5_M_3; Gonzalez_4_MA6_M_3; Gonzalez_4_MA9_M_3; Gonzalez_4_MU1_M_3; Gonzalez_4_MU10_M_3; Gonzalez_4_MU15_M_3; Gonzalez_4_MU18_M_3; Gonzalez_4_MU5_M_3; Gonzalez_4_MU6_M_3; Gonzalez_4_MU8_M_3; Gonzalez_4_RE11_M_3; Gonzalez_4_RE12_M_3; Gonzalez_4_RE13_M_3; Gonzalez_4_RE18_M_3; Gonzalez_4_RE2_M_3; Gonzalez_4_RE3_M_3; Gonzalez_4_UM18_M_3; Gonzalez_4_UM26_M_3; Gonzalez_4_UM5_M_3; Gonzalez_4_UM7_M_3; Gonzalez_4_UM9_M_3; Gonzalez_4_VA11_M_3; Gonzalez_4_VA15_M_3; Gonzalez_4_VA26_M_3; Gonzalez_4_VA30_M_3; Gonzalez_4_VA34_M_3; Gonzalez_4_VA35_M_3; Gonzalez_4_VA48_M_3; Gonzalez_4_VA55_M_3; Gonzalez_4_VA6_M_3; Gonzalez_4_VA66_M_3; Gonzalez_4_VA71_M_3; Gonzalez_4_YE19_M_3; Gonzalez_4_YE24_M_3; Gonzalez_4_YE40_M_3; Gonzalez_4_YE49_M_3; Gonzalez_4_YE80_M_3",63
"Gonzalez","S","M","5",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",54,"AK12; AK13; AK14; AK17; AK3; AK7; GI10; GI11; GI14; GI5; KA11; KA13; KA17; KA3; KA6; KA7; MA12; MA19; MA23; MA26; MA27; MA31; MA32; MU17; MU2; MU20; MU4; MU9; RE10; RE15; RE16; RE17; RE5; RE7; UM13; UM17; UM2; UM22; UM29; VA22; VA47; VA66; VA67; YE14; YE15; YE20; YE21; YE22; YE23; YE27; YE33; YE41; YE51; YE69",54,"Gonzalez_5_AK12_M_3; Gonzalez_5_AK13_M_2; Gonzalez_5_AK14_M_3; Gonzalez_5_AK17_M_4; Gonzalez_5_AK3_M_2; Gonzalez_5_AK7_M_3; Gonzalez_5_GI10_M_1; Gonzalez_5_GI11_M_1; Gonzalez_5_GI14_M_2; Gonzalez_5_GI5_M_1; Gonzalez_5_KA11_M_1; Gonzalez_5_KA13_M_3; Gonzalez_5_KA17_M_3; Gonzalez_5_KA3_M_3; Gonzalez_5_KA6_M_1; Gonzalez_5_KA7_M_3; Gonzalez_5_MA12_M_1; Gonzalez_5_MA19_M_2; Gonzalez_5_MA23_M_1; Gonzalez_5_MA26_M_1; Gonzalez_5_MA27_M_3; Gonzalez_5_MA31_M_1; Gonzalez_5_MA32_M_1; Gonzalez_5_MU17_M_2; Gonzalez_5_MU2_M_1; Gonzalez_5_MU20_M_3; Gonzalez_5_MU4_M_1; Gonzalez_5_MU9_M_1; Gonzalez_5_RE10_M_3; Gonzalez_5_RE15_M_1; Gonzalez_5_RE16_M_1; Gonzalez_5_RE17_M_1; Gonzalez_5_RE5_M_3; Gonzalez_5_RE7_M_3; Gonzalez_5_UM13_M_4; Gonzalez_5_UM17_M_1; Gonzalez_5_UM2_M_1; Gonzalez_5_UM22_M_1; Gonzalez_5_UM29_M_3; Gonzalez_5_VA22_M_3; Gonzalez_5_VA47_M_1; Gonzalez_5_VA66_M_4; Gonzalez_5_VA67_M_3; Gonzalez_5_YE14_M_1; Gonzalez_5_YE15_M_3; Gonzalez_5_YE20_M_2; Gonzalez_5_YE21_M_3; Gonzalez_5_YE22_M_1; Gonzalez_5_YE23_M_3; Gonzalez_5_YE27_M_3; Gonzalez_5_YE33_M_1; Gonzalez_5_YE41_M_2; Gonzalez_5_YE51_M_2; Gonzalez_5_YE69_M_1",54
"Gonzalez","S","M","6",9,"AK; GI; KA; MA; MU; RE; UM; VA; YE",58,"AK12; AK13; AK14; AK17; AK3; AK7; GI10; GI11; GI14; GI5; KA1; KA11; KA13; KA17; KA3; KA6; KA7; MA12; MA19; MA23; MA26; MA27; MA31; MA32; MU16; MU17; MU2; MU20; MU4; MU9; RE1; RE10; RE15; RE16; RE17; RE4; RE5; RE7; RE8; UM13; UM17; UM2; UM22; UM29; VA22; VA47; VA66; VA67; YE14; YE15; YE20; YE21; YE23; YE27; YE33; YE41; YE51; YE69",58,"Gonzalez_6_AK12_M_4; Gonzalez_6_AK13_M_3; Gonzalez_6_AK14_M_4; Gonzalez_6_AK17_M_5; Gonzalez_6_AK3_M_3; Gonzalez_6_AK7_M_4; Gonzalez_6_GI10_M_2; Gonzalez_6_GI11_M_2; Gonzalez_6_GI14_M_3; Gonzalez_6_GI5_M_2; Gonzalez_6_KA1_M_3; Gonzalez_6_KA11_M_2; Gonzalez_6_KA13_M_4; Gonzalez_6_KA17_M_4; Gonzalez_6_KA3_M_4; Gonzalez_6_KA6_M_2; Gonzalez_6_KA7_M_4; Gonzalez_6_MA12_M_2; Gonzalez_6_MA19_M_3; Gonzalez_6_MA23_M_2; Gonzalez_6_MA26_M_2; Gonzalez_6_MA27_M_4; Gonzalez_6_MA31_M_2; Gonzalez_6_MA32_M_2; Gonzalez_6_MU16_M_2; Gonzalez_6_MU17_M_3; Gonzalez_6_MU2_M_2; Gonzalez_6_MU20_M_4; Gonzalez_6_MU4_M_2; Gonzalez_6_MU9_M_2; Gonzalez_6_RE1_M_1; Gonzalez_6_RE10_M_4; Gonzalez_6_RE15_M_2; Gonzalez_6_RE16_M_2; Gonzalez_6_RE17_M_2; Gonzalez_6_RE4_M_1; Gonzalez_6_RE5_M_4; Gonzalez_6_RE7_M_4; Gonzalez_6_RE8_M_1; Gonzalez_6_UM13_M_5; Gonzalez_6_UM17_M_2; Gonzalez_6_UM2_M_2; Gonzalez_6_UM22_M_2; Gonzalez_6_UM29_M_4; Gonzalez_6_VA22_M_4; Gonzalez_6_VA47_M_2; Gonzalez_6_VA66_M_5; Gonzalez_6_VA67_M_4; Gonzalez_6_YE14_M_2; Gonzalez_6_YE15_M_4; Gonzalez_6_YE20_M_3; Gonzalez_6_YE21_M_4; Gonzalez_6_YE23_M_4; Gonzalez_6_YE27_M_4; Gonzalez_6_YE33_M_2; Gonzalez_6_YE41_M_3; Gonzalez_6_YE51_M_3; Gonzalez_6_YE69_M_2",58
