"Lab","Diet","Sex","Population","Line","ReplicateVial","Observation_count","Batch_count","Batch_ids"
"Gibert","NS","F","UM","UM2",NA,10,1,"1"
"Gibert","NS","F","UM","UM20",NA,10,1,"1"
"Gibert","NS","F","UM","UM21",NA,10,1,"2"
"Gibert","NS","F","UM","UM22",NA,10,1,"2"
"Gibert","NS","F","UM","UM23",NA,10,1,"1"
"Gibert","NS","F","UM","UM25",NA,10,1,"1"
"Gibert","NS","F","UM","UM26",NA,10,1,"2"
"Gibert","NS","F","UM","UM28",NA,10,1,"2"
"Gibert","NS","F","UM","UM29",NA,10,1,"1"
"Gibert","NS","F","UM","UM4",NA,10,1,"2"
"Gibert","NS","F","UM","UM5",NA,10,1,"2"
"Gibert","NS","F","UM","UM6",NA,10,1,"2"
"Gibert","NS","F","UM","UM7",NA,20,2,"1; 2"
"Gibert","NS","F","UM","UM8",NA,10,1,"2"
"Gibert","NS","F","UM","UM9",NA,10,1,"1"
"Gibert","NS","F","VA","VA1",NA,10,1,"1"
"Gibert","NS","F","VA","VA11",NA,10,1,"2"
"Gibert","NS","F","VA","VA18",NA,10,1,"2"
"Gibert","NS","F","VA","VA22",NA,10,1,"2"
"Gibert","NS","F","VA","VA26",NA,10,1,"2"
"Gibert","NS","F","VA","VA30",NA,10,1,"1"
"Gibert","NS","F","VA","VA34",NA,10,1,"2"
"Gibert","NS","F","VA","VA35",NA,10,1,"1"
"Gibert","NS","F","VA","VA44",NA,20,2,"1; 2"
"Gibert","NS","F","VA","VA46",NA,10,1,"2"
"Gibert","NS","F","VA","VA47",NA,10,1,"1"
"Gibert","NS","F","VA","VA48",NA,10,1,"1"
"Gibert","NS","F","VA","VA55",NA,10,1,"2"
"Gibert","NS","F","VA","VA57",NA,10,1,"1"
"Gibert","NS","F","VA","VA6",NA,10,1,"2"
"Gibert","NS","F","VA","VA66",NA,10,1,"2"
"Gibert","NS","F","VA","VA67",NA,10,1,"1"
"Gibert","NS","F","VA","VA71",NA,10,1,"2"
"Gibert","NS","F","VA","VA9",NA,10,1,"1"
"Gibert","NS","F","YE","YE11",NA,5,1,"1"
"Gibert","NS","F","YE","YE13",NA,10,1,"2"
"Gibert","NS","F","YE","YE14",NA,10,1,"1"
"Gibert","NS","F","YE","YE15",NA,10,1,"2"
"Gibert","NS","F","YE","YE19",NA,10,1,"2"
"Gibert","NS","F","YE","YE20",NA,5,1,"2"
"Gibert","NS","F","YE","YE21",NA,8,1,"1"
"Gibert","NS","F","YE","YE22",NA,10,1,"2"
"Gibert","NS","F","YE","YE23",NA,10,1,"1"
"Gibert","NS","F","YE","YE24",NA,10,1,"2"
"Gibert","NS","F","YE","YE26",NA,9,1,"1"
"Gibert","NS","F","YE","YE27",NA,10,1,"1"
"Gibert","NS","F","YE","YE33",NA,10,1,"1"
"Gibert","NS","F","YE","YE40",NA,10,1,"2"
"Gibert","NS","F","YE","YE41",NA,10,1,"2"
"Gibert","NS","F","YE","YE48",NA,10,1,"1"
"Gibert","NS","F","YE","YE49",NA,20,2,"1; 2"
"Gibert","NS","F","YE","YE51",NA,10,1,"2"
"Gibert","NS","F","YE","YE69",NA,10,1,"2"
"Gibert","NS","F","YE","YE80",NA,10,1,"1"
"Schmidt","NS","F","AK","AK1",NA,10,1,"1"
"Schmidt","NS","F","AK","AK10",NA,10,1,"1"
"Schmidt","NS","F","AK","AK11",NA,10,1,"1"
"Schmidt","NS","F","AK","AK12",NA,10,1,"1"
"Schmidt","NS","F","AK","AK13",NA,10,1,"1"
"Schmidt","NS","F","AK","AK14",NA,10,1,"1"
"Schmidt","NS","F","AK","AK15",NA,10,1,"1"
"Schmidt","NS","F","AK","AK16",NA,10,1,"1"
"Schmidt","NS","F","AK","AK17",NA,10,1,"1"
"Schmidt","NS","F","AK","AK18",NA,10,1,"1"
"Schmidt","NS","F","AK","AK2",NA,10,1,"1"
"Schmidt","NS","F","AK","AK20",NA,10,1,"1"
"Schmidt","NS","F","AK","AK21",NA,10,1,"1"
"Schmidt","NS","F","AK","AK3",NA,10,1,"1"
"Schmidt","NS","F","AK","AK4",NA,10,1,"1"
"Schmidt","NS","F","AK","AK5",NA,10,1,"1"
"Schmidt","NS","F","AK","AK6",NA,10,1,"1"
"Schmidt","NS","F","AK","AK7",NA,10,1,"1"
"Schmidt","NS","F","AK","AK8",NA,10,1,"1"
"Schmidt","NS","F","AK","AK9",NA,10,1,"1"
"Schmidt","NS","F","GI","GI1",NA,10,1,"1"
"Schmidt","NS","F","GI","GI10",NA,10,1,"1"
"Schmidt","NS","F","GI","GI11",NA,10,1,"1"
"Schmidt","NS","F","GI","GI12",NA,10,1,"1"
"Schmidt","NS","F","GI","GI13",NA,10,1,"1"
"Schmidt","NS","F","GI","GI14",NA,10,1,"1"
"Schmidt","NS","F","GI","GI15",NA,10,1,"1"
"Schmidt","NS","F","GI","GI2",NA,10,1,"1"
"Schmidt","NS","F","GI","GI3",NA,6,1,"1"
"Schmidt","NS","F","GI","GI5",NA,10,1,"1"
"Schmidt","NS","F","GI","GI7",NA,8,1,"1"
"Schmidt","NS","F","GI","GI8",NA,10,1,"1"
"Schmidt","NS","F","GI","GI9",NA,6,1,"1"
"Schmidt","NS","F","KA","KA1",NA,10,1,"1"
"Schmidt","NS","F","KA","KA10",NA,10,1,"1"
"Schmidt","NS","F","KA","KA11",NA,10,1,"1"
"Schmidt","NS","F","KA","KA13",NA,10,1,"1"
"Schmidt","NS","F","KA","KA14",NA,10,1,"1"
"Schmidt","NS","F","KA","KA16",NA,10,1,"1"
"Schmidt","NS","F","KA","KA17",NA,10,1,"1"
"Schmidt","NS","F","KA","KA18",NA,10,1,"1"
"Schmidt","NS","F","KA","KA2",NA,10,1,"1"
"Schmidt","NS","F","KA","KA23",NA,10,1,"1"
"Schmidt","NS","F","KA","KA24",NA,10,1,"1"
"Schmidt","NS","F","KA","KA25",NA,10,1,"1"
"Schmidt","NS","F","KA","KA28",NA,10,1,"1"
"Schmidt","NS","F","KA","KA29",NA,10,1,"1"
"Schmidt","NS","F","KA","KA3",NA,10,1,"1"
"Schmidt","NS","F","KA","KA5",NA,10,1,"1"
"Schmidt","NS","F","KA","KA6",NA,10,1,"1"
"Schmidt","NS","F","KA","KA7",NA,10,1,"1"
"Schmidt","NS","F","KA","KA9",NA,10,1,"1"
"Schmidt","NS","F","MA","MA12",NA,10,1,"1"
"Schmidt","NS","F","MA","MA13",NA,10,1,"1"
"Schmidt","NS","F","MA","MA18",NA,10,1,"1"
"Schmidt","NS","F","MA","MA19",NA,10,1,"1"
"Schmidt","NS","F","MA","MA20",NA,10,1,"1"
"Schmidt","NS","F","MA","MA21",NA,10,1,"1"
"Schmidt","NS","F","MA","MA23",NA,10,1,"1"
"Schmidt","NS","F","MA","MA26",NA,10,1,"1"
"Schmidt","NS","F","MA","MA27",NA,4,1,"1"
"Schmidt","NS","F","MA","MA28",NA,10,1,"1"
"Schmidt","NS","F","MA","MA3",NA,10,1,"1"
"Schmidt","NS","F","MA","MA30",NA,9,1,"1"
"Schmidt","NS","F","MA","MA31",NA,10,1,"1"
"Schmidt","NS","F","MA","MA32",NA,10,1,"1"
"Schmidt","NS","F","MA","MA33",NA,10,1,"1"
"Schmidt","NS","F","MA","MA5",NA,10,1,"1"
"Schmidt","NS","F","MA","MA6",NA,10,1,"1"
"Schmidt","NS","F","MA","MA7",NA,10,1,"1"
"Schmidt","NS","F","MA","MA9",NA,10,1,"1"
"Schmidt","NS","F","MU","MU1",NA,10,1,"1"
"Schmidt","NS","F","MU","MU10",NA,10,1,"1"
"Schmidt","NS","F","MU","MU11",NA,10,1,"1"
"Schmidt","NS","F","MU","MU12",NA,10,1,"1"
"Schmidt","NS","F","MU","MU13",NA,10,1,"1"
"Schmidt","NS","F","MU","MU14",NA,10,1,"1"
"Schmidt","NS","F","MU","MU15",NA,10,1,"1"
"Schmidt","NS","F","MU","MU16",NA,10,1,"1"
"Schmidt","NS","F","MU","MU17",NA,10,1,"1"
"Schmidt","NS","F","MU","MU18",NA,10,1,"1"
"Schmidt","NS","F","MU","MU19",NA,10,1,"1"
"Schmidt","NS","F","MU","MU2",NA,7,1,"1"
"Schmidt","NS","F","MU","MU20",NA,10,1,"1"
"Schmidt","NS","F","MU","MU3",NA,10,1,"1"
"Schmidt","NS","F","MU","MU4",NA,10,1,"1"
"Schmidt","NS","F","MU","MU5",NA,10,1,"1"
"Schmidt","NS","F","MU","MU6",NA,10,1,"1"
"Schmidt","NS","F","MU","MU7",NA,10,1,"1"
"Schmidt","NS","F","MU","MU8",NA,10,1,"1"
"Schmidt","NS","F","MU","MU9",NA,10,1,"1"
"Schmidt","NS","F","RE","RE10",NA,10,1,"1"
"Schmidt","NS","F","RE","RE11",NA,10,1,"1"
"Schmidt","NS","F","RE","RE12",NA,10,1,"1"
"Schmidt","NS","F","RE","RE13",NA,7,1,"1"
"Schmidt","NS","F","RE","RE15",NA,10,1,"1"
"Schmidt","NS","F","RE","RE16",NA,10,1,"1"
"Schmidt","NS","F","RE","RE17",NA,8,1,"1"
"Schmidt","NS","F","RE","RE18",NA,10,1,"1"
"Schmidt","NS","F","RE","RE2",NA,10,1,"1"
"Schmidt","NS","F","RE","RE3",NA,6,1,"1"
"Schmidt","NS","F","RE","RE4",NA,10,1,"1"
"Schmidt","NS","F","RE","RE5",NA,5,1,"1"
"Schmidt","NS","F","RE","RE6",NA,10,1,"1"
"Schmidt","NS","F","RE","RE7",NA,10,1,"1"
"Schmidt","NS","F","UM","UM13",NA,10,1,"1"
"Schmidt","NS","F","UM","UM17",NA,10,1,"1"
"Schmidt","NS","F","UM","UM18",NA,10,1,"1"
"Schmidt","NS","F","UM","UM2",NA,10,1,"1"
"Schmidt","NS","F","UM","UM20",NA,6,1,"1"
"Schmidt","NS","F","UM","UM21",NA,10,1,"1"
"Schmidt","NS","F","UM","UM22",NA,10,1,"1"
"Schmidt","NS","F","UM","UM23",NA,10,1,"1"
"Schmidt","NS","F","UM","UM25",NA,10,1,"1"
"Schmidt","NS","F","UM","UM28",NA,10,1,"1"
"Schmidt","NS","F","UM","UM29",NA,10,1,"1"
"Schmidt","NS","F","UM","UM4",NA,10,1,"1"
"Schmidt","NS","F","UM","UM5",NA,10,1,"1"
"Schmidt","NS","F","UM","UM7",NA,10,1,"1"
"Schmidt","NS","F","UM","UM9",NA,10,1,"1"
"Schmidt","NS","F","VA","VA11",NA,10,1,"1"
"Schmidt","NS","F","VA","VA15",NA,10,1,"1"
"Schmidt","NS","F","VA","VA18",NA,10,1,"1"
"Schmidt","NS","F","VA","VA22",NA,10,1,"1"
"Schmidt","NS","F","VA","VA26",NA,10,1,"1"
"Schmidt","NS","F","VA","VA30",NA,10,1,"1"
"Schmidt","NS","F","VA","VA34",NA,10,1,"1"
"Schmidt","NS","F","VA","VA35",NA,10,1,"1"
"Schmidt","NS","F","VA","VA44",NA,8,1,"1"
"Schmidt","NS","F","VA","VA46",NA,10,1,"1"
"Schmidt","NS","F","VA","VA47",NA,10,1,"1"
"Schmidt","NS","F","VA","VA48",NA,10,1,"1"
"Schmidt","NS","F","VA","VA55",NA,10,1,"1"
"Schmidt","NS","F","VA","VA57",NA,10,1,"1"
"Schmidt","NS","F","VA","VA66",NA,10,1,"1"
"Schmidt","NS","F","VA","VA67",NA,10,1,"1"
"Schmidt","NS","F","VA","VA71",NA,10,1,"1"
"Schmidt","NS","F","YE","YE11",NA,7,1,"1"
"Schmidt","NS","F","YE","YE13",NA,10,1,"1"
"Schmidt","NS","F","YE","YE14",NA,10,1,"1"
"Schmidt","NS","F","YE","YE15",NA,10,1,"1"
"Schmidt","NS","F","YE","YE19",NA,7,1,"1"
"Schmidt","NS","F","YE","YE20",NA,10,1,"1"
"Schmidt","NS","F","YE","YE21",NA,10,1,"1"
"Schmidt","NS","F","YE","YE22",NA,10,1,"1"
"Schmidt","NS","F","YE","YE23",NA,10,1,"1"
"Schmidt","NS","F","YE","YE24",NA,8,1,"1"
"Schmidt","NS","F","YE","YE26",NA,7,1,"1"
"Schmidt","NS","F","YE","YE27",NA,10,1,"1"
"Schmidt","NS","F","YE","YE33",NA,10,1,"1"
"Schmidt","NS","F","YE","YE40",NA,8,1,"1"
"Schmidt","NS","F","YE","YE41",NA,10,1,"1"
"Schmidt","NS","F","YE","YE48",NA,10,1,"1"
"Schmidt","NS","F","YE","YE49",NA,10,1,"1"
"Schmidt","NS","F","YE","YE51",NA,7,1,"1"
"Schmidt","NS","F","YE","YE69",NA,10,1,"1"
"Schmidt","NS","F","YE","YE80",NA,10,1,"1"
"Abbott","NS","F","AK","AK1",NA,13,1,"1"
"Abbott","NS","F","AK","AK10",NA,14,1,"1"
"Abbott","NS","F","AK","AK11",NA,13,1,"1"
"Abbott","NS","F","AK","AK12",NA,11,1,"1"
"Abbott","NS","F","AK","AK13",NA,12,1,"1"
"Abbott","NS","F","AK","AK14",NA,12,1,"1"
"Abbott","NS","F","AK","AK15",NA,25,1,"1"
"Abbott","NS","F","AK","AK16",NA,12,1,"1"
"Abbott","NS","F","AK","AK17",NA,13,1,"1"
"Abbott","NS","F","AK","AK18",NA,12,1,"1"
"Abbott","NS","F","AK","AK2",NA,12,1,"1"
"Abbott","NS","F","AK","AK20",NA,13,1,"1"
"Abbott","NS","F","AK","AK21",NA,12,1,"1"
"Abbott","NS","F","AK","AK3",NA,12,1,"1"
"Abbott","NS","F","AK","AK4",NA,12,1,"1"
"Abbott","NS","F","AK","AK5",NA,12,1,"1"
"Abbott","NS","F","AK","AK6",NA,12,1,"1"
"Abbott","NS","F","AK","AK7",NA,12,1,"1"
"Abbott","NS","F","AK","AK8",NA,13,1,"1"
"Abbott","NS","F","AK","AK9",NA,13,1,"1"
"Abbott","NS","F","GI","GI1",NA,12,1,"1"
"Abbott","NS","F","GI","GI10",NA,13,1,"1"
"Abbott","NS","F","GI","GI11",NA,12,1,"1"
"Abbott","NS","F","GI","GI12",NA,11,1,"1"
"Abbott","NS","F","GI","GI14",NA,12,1,"1"
"Abbott","NS","F","GI","GI15",NA,12,1,"1"
"Abbott","NS","F","GI","GI2",NA,13,1,"1"
"Abbott","NS","F","GI","GI3",NA,12,1,"1"
"Abbott","NS","F","GI","GI4",NA,9,1,"1"
"Abbott","NS","F","GI","GI5",NA,12,1,"1"
"Abbott","NS","F","GI","GI6",NA,12,1,"1"
"Abbott","NS","F","GI","GI7",NA,12,1,"1"
"Abbott","NS","F","GI","GI8",NA,12,1,"1"
"Abbott","NS","F","GI","GI9",NA,12,1,"1"
"Abbott","NS","F","KA","KA1",NA,12,1,"1"
"Abbott","NS","F","KA","KA10",NA,12,1,"1"
"Abbott","NS","F","KA","KA11",NA,11,1,"1"
"Abbott","NS","F","KA","KA13",NA,11,1,"1"
"Abbott","NS","F","KA","KA14",NA,12,1,"1"
"Abbott","NS","F","KA","KA15",NA,12,1,"1"
"Abbott","NS","F","KA","KA16",NA,12,1,"1"
"Abbott","NS","F","KA","KA17",NA,12,1,"1"
"Abbott","NS","F","KA","KA18",NA,12,1,"1"
"Abbott","NS","F","KA","KA2",NA,12,1,"1"
"Abbott","NS","F","KA","KA23",NA,11,1,"1"
"Abbott","NS","F","KA","KA24",NA,12,1,"1"
"Abbott","NS","F","KA","KA25",NA,12,1,"1"
"Abbott","NS","F","KA","KA29",NA,13,1,"1"
"Abbott","NS","F","KA","KA3",NA,12,1,"1"
"Abbott","NS","F","KA","KA5",NA,12,1,"1"
"Abbott","NS","F","KA","KA6",NA,12,1,"1"
"Abbott","NS","F","KA","KA7",NA,12,1,"1"
"Abbott","NS","F","KA","KA9",NA,12,1,"1"
"Abbott","NS","F","MA","MA12",NA,12,1,"1"
"Abbott","NS","F","MA","MA13",NA,13,1,"1"
"Abbott","NS","F","MA","MA18",NA,13,1,"1"
"Abbott","NS","F","MA","MA19",NA,11,1,"1"
"Abbott","NS","F","MA","MA20",NA,11,1,"1"
"Abbott","NS","F","MA","MA21",NA,13,1,"1"
"Abbott","NS","F","MA","MA23",NA,13,1,"1"
"Abbott","NS","F","MA","MA26",NA,11,1,"1"
"Abbott","NS","F","MA","MA27",NA,13,1,"1"
"Abbott","NS","F","MA","MA28",NA,11,1,"1"
"Abbott","NS","F","MA","MA30",NA,11,1,"1"
"Abbott","NS","F","MA","MA31",NA,11,1,"1"
"Abbott","NS","F","MA","MA32",NA,13,1,"1"
"Abbott","NS","F","MA","MA33",NA,11,1,"1"
"Abbott","NS","F","MA","MA5",NA,11,1,"1"
"Abbott","NS","F","MA","MA6",NA,11,1,"1"
"Abbott","NS","F","MA","MA7",NA,13,1,"1"
"Abbott","NS","F","MA","MA9",NA,11,1,"1"
"Abbott","NS","F","MU","MU1",NA,12,1,"1"
"Abbott","NS","F","MU","MU10",NA,11,1,"1"
"Abbott","NS","F","MU","MU11",NA,12,1,"1"
"Abbott","NS","F","MU","MU12",NA,12,1,"1"
"Abbott","NS","F","MU","MU13",NA,12,1,"1"
"Abbott","NS","F","MU","MU14",NA,12,1,"1"
"Abbott","NS","F","MU","MU16",NA,12,1,"1"
"Abbott","NS","F","MU","MU17",NA,12,1,"1"
"Abbott","NS","F","MU","MU18",NA,14,1,"1"
"Abbott","NS","F","MU","MU19",NA,12,1,"1"
"Abbott","NS","F","MU","MU2",NA,12,1,"1"
"Abbott","NS","F","MU","MU20",NA,12,1,"1"
"Abbott","NS","F","MU","MU3",NA,13,1,"1"
"Abbott","NS","F","MU","MU5",NA,12,1,"1"
"Abbott","NS","F","MU","MU6",NA,13,1,"1"
"Abbott","NS","F","MU","MU8",NA,12,1,"1"
"Abbott","NS","F","MU","MU9",NA,12,1,"1"
"Abbott","NS","F","RE","RE1",NA,13,1,"1"
"Abbott","NS","F","RE","RE10",NA,12,1,"1"
"Abbott","NS","F","RE","RE11",NA,13,1,"1"
"Abbott","NS","F","RE","RE12",NA,12,1,"1"
"Abbott","NS","F","RE","RE13",NA,12,1,"1"
"Abbott","NS","F","RE","RE15",NA,11,1,"1"
"Abbott","NS","F","RE","RE16",NA,13,1,"1"
"Abbott","NS","F","RE","RE17",NA,12,1,"1"
"Abbott","NS","F","RE","RE18",NA,12,1,"1"
"Abbott","NS","F","RE","RE2",NA,13,1,"1"
"Abbott","NS","F","RE","RE3",NA,9,1,"1"
"Abbott","NS","F","RE","RE4",NA,12,1,"1"
"Abbott","NS","F","RE","RE5",NA,11,1,"1"
"Abbott","NS","F","RE","RE6",NA,12,1,"1"
"Abbott","NS","F","RE","RE7",NA,11,1,"1"
"Abbott","NS","F","RE","RE8",NA,12,1,"1"
"Abbott","NS","F","UM","UM13",NA,12,1,"1"
"Abbott","NS","F","UM","UM17",NA,12,1,"1"
"Abbott","NS","F","UM","UM18",NA,12,1,"1"
"Abbott","NS","F","UM","UM2",NA,13,1,"1"
"Abbott","NS","F","UM","UM20",NA,12,1,"1"
"Abbott","NS","F","UM","UM21",NA,12,1,"1"
"Abbott","NS","F","UM","UM22",NA,12,1,"1"
"Abbott","NS","F","UM","UM23",NA,12,1,"1"
"Abbott","NS","F","UM","UM25",NA,13,1,"1"
"Abbott","NS","F","UM","UM26",NA,12,1,"1"
"Abbott","NS","F","UM","UM28",NA,12,1,"1"
"Abbott","NS","F","UM","UM29",NA,13,1,"1"
"Abbott","NS","F","UM","UM4",NA,13,1,"1"
"Abbott","NS","F","UM","UM5",NA,12,1,"1"
"Abbott","NS","F","UM","UM6",NA,12,1,"1"
"Abbott","NS","F","UM","UM7",NA,11,1,"1"
"Abbott","NS","F","UM","UM8",NA,11,1,"1"
"Abbott","NS","F","UM","UM9",NA,12,1,"1"
"Abbott","NS","F","VA","VA1",NA,12,1,"1"
"Abbott","NS","F","VA","VA11",NA,12,1,"1"
"Abbott","NS","F","VA","VA18",NA,12,1,"1"
"Abbott","NS","F","VA","VA22",NA,12,1,"1"
"Abbott","NS","F","VA","VA26",NA,13,1,"1"
"Abbott","NS","F","VA","VA30",NA,12,1,"1"
"Abbott","NS","F","VA","VA34",NA,13,1,"1"
"Abbott","NS","F","VA","VA35",NA,13,1,"1"
"Abbott","NS","F","VA","VA44",NA,12,1,"1"
"Abbott","NS","F","VA","VA46",NA,11,1,"1"
"Abbott","NS","F","VA","VA47",NA,13,1,"1"
"Abbott","NS","F","VA","VA48",NA,13,1,"1"
"Abbott","NS","F","VA","VA55",NA,13,1,"1"
"Abbott","NS","F","VA","VA57",NA,13,1,"1"
"Abbott","NS","F","VA","VA6",NA,12,1,"1"
"Abbott","NS","F","VA","VA66",NA,13,1,"1"
"Abbott","NS","F","VA","VA67",NA,13,1,"1"
"Abbott","NS","F","VA","VA71",NA,12,1,"1"
"Abbott","NS","F","VA","VA9",NA,13,1,"1"
"Abbott","NS","F","YE","YE11",NA,12,1,"1"
"Abbott","NS","F","YE","YE13",NA,12,1,"1"
"Abbott","NS","F","YE","YE14",NA,12,1,"1"
"Abbott","NS","F","YE","YE15",NA,12,1,"1"
"Abbott","NS","F","YE","YE19",NA,12,1,"1"
"Abbott","NS","F","YE","YE20",NA,11,1,"1"
