Model	Trait	Lab	Sex	Population	Line	Value_re	SE_re
lmer_pop	TL	Kozeretska	M	MU	MU3	29.266	16.935
lmer_pop	TL	Kozeretska	M	MU	MU5	41.777	16.935
lmer_pop	TL	Kozeretska	M	MU	MU6	-19.974	16.935
lmer_pop	TL	Kozeretska	M	MU	MU7	1.151	16.935
lmer_pop	TL	Kozeretska	M	MU	MU8	-35.304	16.935
lmer_pop	TL	Kozeretska	M	MU	MU9	-33.952	16.935
lmer_pop	TL	Kozeretska	M	RE	RE1	8.316	16.935
lmer_pop	TL	Kozeretska	M	RE	RE10	6.245	16.935
lmer_pop	TL	Kozeretska	M	RE	RE11	18.555	16.935
lmer_pop	TL	Kozeretska	M	RE	RE12	-31.346	16.935
lmer_pop	TL	Kozeretska	M	RE	RE13	-31.663	16.935
lmer_pop	TL	Kozeretska	M	RE	RE15	-1.564	16.935
lmer_pop	TL	Kozeretska	M	RE	RE16	-4.592	20.049
lmer_pop	TL	Kozeretska	M	RE	RE17	-12.335	16.935
lmer_pop	TL	Kozeretska	M	RE	RE2	16.728	16.935
lmer_pop	TL	Kozeretska	M	RE	RE3	7.907	20.048
lmer_pop	TL	Kozeretska	M	RE	RE6	22.207	16.935
lmer_pop	TL	Kozeretska	M	RE	RE7	1.542	16.935
lmer_pop	TL	Kozeretska	M	UM	UM13	-3.684	16.935
lmer_pop	TL	Kozeretska	M	UM	UM18	20.475	16.935
lmer_pop	TL	Kozeretska	M	UM	UM2	2.298	16.935
lmer_pop	TL	Kozeretska	M	UM	UM20	10.121	16.935
lmer_pop	TL	Kozeretska	M	UM	UM21	-2.045	16.935
lmer_pop	TL	Kozeretska	M	UM	UM23	19.613	16.935
lmer_pop	TL	Kozeretska	M	UM	UM26	-4.3	20.048
lmer_pop	TL	Kozeretska	M	UM	UM29	5.016	16.935
lmer_pop	TL	Kozeretska	M	UM	UM4	8.583	16.935
lmer_pop	TL	Kozeretska	M	UM	UM5	5.965	16.935
lmer_pop	TL	Kozeretska	M	UM	UM7	-21.358	16.935
lmer_pop	TL	Kozeretska	M	UM	UM9	-40.685	16.935
lmer_pop	TL	Kozeretska	M	VA	VA1	-10.347	16.935
lmer_pop	TL	Kozeretska	M	VA	VA11	7.456	16.935
lmer_pop	TL	Kozeretska	M	VA	VA15	17.293	16.935
lmer_pop	TL	Kozeretska	M	VA	VA18	-10.246	16.935
lmer_pop	TL	Kozeretska	M	VA	VA22	-13.985	16.935
lmer_pop	TL	Kozeretska	M	VA	VA26	-8.06	16.935
lmer_pop	TL	Kozeretska	M	VA	VA30	3.075	20.048
lmer_pop	TL	Kozeretska	M	VA	VA34	-20.27	16.935
lmer_pop	TL	Kozeretska	M	VA	VA35	0.338	16.935
lmer_pop	TL	Kozeretska	M	VA	VA44	27.287	16.935
lmer_pop	TL	Kozeretska	M	VA	VA46	-10.103	16.935
lmer_pop	TL	Kozeretska	M	VA	VA48	-4.767	16.935
lmer_pop	TL	Kozeretska	M	VA	VA55	20.471	16.935
lmer_pop	TL	Kozeretska	M	VA	VA57	13.985	16.935
lmer_pop	TL	Kozeretska	M	VA	VA6	23.735	16.935
lmer_pop	TL	Kozeretska	M	VA	VA66	-15.049	16.935
lmer_pop	TL	Kozeretska	M	VA	VA67	2.524	16.935
lmer_pop	TL	Kozeretska	M	VA	VA71	4.408	16.935
lmer_pop	TL	Kozeretska	M	VA	VA9	-27.743	17.142
lmer_pop	TL	Kozeretska	M	YE	YE13	-23.509	16.935
lmer_pop	TL	Kozeretska	M	YE	YE14	-21.827	16.935
lmer_pop	TL	Kozeretska	M	YE	YE19	-7.489	16.935
lmer_pop	TL	Kozeretska	M	YE	YE20	-35.474	20.048
lmer_pop	TL	Kozeretska	M	YE	YE22	-20.763	16.935
lmer_pop	TL	Kozeretska	M	YE	YE26	14.912	20.048
lmer_pop	TL	Kozeretska	M	YE	YE27	32.46	16.935
lmer_pop	TL	Kozeretska	M	YE	YE33	20.481	16.935
lmer_pop	TL	Kozeretska	M	YE	YE40	4.705	16.935
lmer_pop	TL	Kozeretska	M	YE	YE48	12.931	16.935
lmer_pop	TL	Kozeretska	M	YE	YE49	5.209	16.935
lmer_pop	TL	Kozeretska	M	YE	YE51	15.759	20.048
lmer_pop	TL	Kozeretska	M	YE	YE80	2.606	16.935
lmer_pop	TL	Posnien	M	AK	AK12	11.898	10.283
lmer_pop	TL	Posnien	M	AK	AK3	20.23	10.283
lmer_pop	TL	Posnien	M	AK	AK7	-32.127	10.283
lmer_pop	TL	Posnien	M	GI	GI10	17.369	10.283
lmer_pop	TL	Posnien	M	GI	GI14	-7.261	10.283
lmer_pop	TL	Posnien	M	GI	GI7	-10.108	10.283
lmer_pop	TL	Posnien	M	KA	KA16	27.16	10.283
lmer_pop	TL	Posnien	M	KA	KA6	-3.93	10.283
lmer_pop	TL	Posnien	M	KA	KA7	-23.231	10.283
lmer_pop	TL	Posnien	M	MA	MA13	-2.904	10.283
lmer_pop	TL	Posnien	M	MA	MA3	-19.209	10.283
lmer_pop	TL	Posnien	M	MA	MA30	22.114	10.283
lmer_pop	TL	Posnien	M	MU	MU11	-62.249	10.283
lmer_pop	TL	Posnien	M	MU	MU15	13.254	10.283
lmer_pop	TL	Posnien	M	MU	MU4	48.995	10.283
lmer_pop	TL	Posnien	M	RE	RE11	-4.184	10.283
lmer_pop	TL	Posnien	M	RE	RE15	6.058	10.283
lmer_pop	TL	Posnien	M	RE	RE18	-1.874	10.283
lmer_pop	TL	Posnien	M	UM	UM20	27.045	10.283
lmer_pop	TL	Posnien	M	UM	UM5	-19.09	10.283
lmer_pop	TL	Posnien	M	UM	UM9	-7.955	10.283
lmer_pop	TL	Posnien	M	VA	VA15	1.908	10.283
lmer_pop	TL	Posnien	M	VA	VA48	-9.125	10.283
lmer_pop	TL	Posnien	M	VA	VA6	7.217	10.283
lmer_pop	TL	Posnien	M	YE	YE14	14.95	10.283
lmer_pop	TL	Posnien	M	YE	YE19	-22.036	10.283
lmer_pop	TL	Posnien	M	YE	YE21	7.086	10.283
lmer_pop	TL	Ritchie	M	AK	AK1	-9.145	17.166
lmer_pop	TL	Ritchie	M	AK	AK2	11.012	16.661
lmer_pop	TL	Ritchie	M	AK	AK3	1.746	16.596
lmer_pop	TL	Ritchie	M	AK	AK4	-3.614	17.134
lmer_pop	TL	Ritchie	M	GI	GI1	-8.308	17.16
lmer_pop	TL	Ritchie	M	GI	GI2	3.42	16.636
lmer_pop	TL	Ritchie	M	GI	GI3	-0.376	16.6
lmer_pop	TL	Ritchie	M	GI	GI4	8.485	17.147
lmer_pop	TL	Ritchie	M	GI	GI5	-3.221	17.153
lmer_pop	TL	Ritchie	M	KA	KA1	-25.715	17.131
lmer_pop	TL	Ritchie	M	KA	KA2	-4.255	16.623
lmer_pop	TL	Ritchie	M	KA	KA3	22.901	17.131
lmer_pop	TL	Ritchie	M	KA	KA5	-5.089	17.174
lmer_pop	TL	Ritchie	M	KA	KA6	12.158	17.163
lmer_pop	TL	Ritchie	M	MA	MA3	6.493	17.137
lmer_pop	TL	Ritchie	M	MA	MA5	-0.46	16.62
lmer_pop	TL	Ritchie	M	MA	MA6	-11.728	17.149
lmer_pop	TL	Ritchie	M	MA	MA7	8.748	17.166
lmer_pop	TL	Ritchie	M	MA	MA9	-3.053	17.16
lmer_pop	TL	Ritchie	M	MU	MU1	-5.601	17.135
lmer_pop	TL	Ritchie	M	MU	MU2	5.601	16.639
lmer_pop	TL	Ritchie	M	YE	YE11	6.984	17.151
lmer_pop	TL	Ritchie	M	YE	YE13	-10.722	16.627
lmer_pop	TL	Ritchie	M	YE	YE14	3.372	16.616
lmer_pop	TL	Ritchie	M	YE	YE15	-5.772	18.209
lmer_pop	TL	Ritchie	M	YE	YE19	6.138	17.155
