Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Total	Dead	CSM_PropDead	CSM_PropDead_ED	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	CSM_PropDead_ED_asin	Color	StatusT	StatusM	Wolbachia	PC.ratio
Kozeretska	NS	1	AK	AK1	M	1	Kozeretska_1_AK1_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK1	M	2	Kozeretska_2_AK1_M_2	20	6	0.3	0.3	Finland	61.1	23.52	88	AK	AK	AK	0.579639740363704	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK1	F	1	Kozeretska_1_AK1_F_1	20	14	0.7	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK1	F	2	Kozeretska_2_AK1_F_2	20	8	0.4	0.4	Finland	61.1	23.52	88	AK	AK	AK	0.684719203002283	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK10	M	1	Kozeretska_1_AK10_M_1	20	17	0.85	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK10	M	2	Kozeretska_1_AK10_M_2	20	18	0.9	0.9	Finland	61.1	23.52	88	AK	AK	AK	1.24904577239825	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK10	F	1	Kozeretska_1_AK10_F_1	20	11	0.55	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK10	F	2	Kozeretska_1_AK10_F_2	20	13	0.65	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK7	M	1	Kozeretska_2_AK7_M_1	20	2	0.1	0.1	Finland	61.1	23.52	88	AK	AK	AK	0.321750554396642	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK7	M	2	Kozeretska_2_AK7_M_2	20	14	0.7	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK7	F	1	Kozeretska_2_AK7_F_1	20	0	0	0	Finland	61.1	23.52	88	AK	AK	AK	0	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK7	F	2	Kozeretska_2_AK7_F_2	20	2	0.1	0.1	Finland	61.1	23.52	88	AK	AK	AK	0.321750554396642	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK12	M	1	Kozeretska_1_AK12_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK12	M	2	Kozeretska_1_AK12_M_2	20	12	0.6	0.6	Finland	61.1	23.52	88	AK	AK	AK	0.886077123792614	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK12	F	1	Kozeretska_1_AK12_F_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	1	AK	AK12	F	2	Kozeretska_1_AK12_F_2	20	8	0.4	0.4	Finland	61.1	23.52	88	AK	AK	AK	0.684719203002283	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK17	M	1	Kozeretska_2_AK17_M_1	20	15	0.75	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK17	M	2	Kozeretska_2_AK17_M_2	20	15	0.75	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK17	F	1	Kozeretska_2_AK17_F_1	20	6	0.3	0.3	Finland	61.1	23.52	88	AK	AK	AK	0.579639740363704	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK17	F	2	Kozeretska_2_AK17_F_2	20	4	0.2	0.2	Finland	61.1	23.52	88	AK	AK	AK	0.463647609000806	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK4	M	1	Kozeretska_2_AK4_M_1	20	7	0.35	0.35	Finland	61.1	23.52	88	AK	AK	AK	0.633051836389749	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK4	M	2	Kozeretska_2_AK4_M_2	20	15	0.75	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK4	F	1	Kozeretska_2_AK4_F_1	20	12	0.6	0.6	Finland	61.1	23.52	88	AK	AK	AK	0.886077123792614	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK4	F	2	Kozeretska_2_AK4_F_2	20	12	0.6	0.6	Finland	61.1	23.52	88	AK	AK	AK	0.886077123792614	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK13	M	1	Kozeretska_2_AK13_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK13	M	2	Kozeretska_2_AK13_M_2	20	14	0.7	0.7	Finland	61.1	23.52	88	AK	AK	AK	0.991156586431192	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK13	F	1	Kozeretska_2_AK13_F_1	20	19	0.95	0.95	Finland	61.1	23.52	88	AK	AK	AK	1.34528292089677	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK13	F	2	Kozeretska_2_AK13_F_2	20	11	0.55	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK20	M	1	Kozeretska_2_AK20_M_1	20	2	0.1	0.1	Finland	61.1	23.52	88	AK	AK	AK	0.321750554396642	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK20	M	2	Kozeretska_2_AK20_M_2	20	16	0.8	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK20	F	1	Kozeretska_2_AK20_F_1	20	8	0.4	0.4	Finland	61.1	23.52	88	AK	AK	AK	0.684719203002283	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK20	F	2	Kozeretska_2_AK20_F_2	20	6	0.3	0.3	Finland	61.1	23.52	88	AK	AK	AK	0.579639740363704	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK5	M	1	Kozeretska_2_AK5_M_1	20	15	0.75	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK5	M	2	Kozeretska_2_AK5_M_2	20	11	0.55	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK5	F	1	Kozeretska_2_AK5_F_1	20	15	0.75	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK5	F	2	Kozeretska_2_AK5_F_2	20	7	0.35	0.35	Finland	61.1	23.52	88	AK	AK	AK	0.633051836389749	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK9	M	1	Kozeretska_2_AK9_M_1	20	13	0.65	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK9	F	1	Kozeretska_2_AK9_F_1	20	10	0.5	0.5	Finland	61.1	23.52	88	AK	AK	AK	0.785398163397448	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK11	M	1	Kozeretska_2_AK11_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK11	M	2	Kozeretska_2_AK11_M_2	20	18	0.9	0.9	Finland	61.1	23.52	88	AK	AK	AK	1.24904577239825	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK11	F	1	Kozeretska_2_AK11_F_1	20	11	0.55	0.55	Finland	61.1	23.52	88	AK	AK	AK	0.835481873978228	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK11	F	2	Kozeretska_2_AK11_F_2	20	12	0.6	0.6	Finland	61.1	23.52	88	AK	AK	AK	0.886077123792614	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK14	M	1	Kozeretska_2_AK14_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK14	M	2	Kozeretska_2_AK14_M_2	20	7	0.35	0.35	Finland	61.1	23.52	88	AK	AK	AK	0.633051836389749	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK14	F	1	Kozeretska_2_AK14_F_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK14	F	2	Kozeretska_2_AK14_F_2	20	1	0.05	0.05	Finland	61.1	23.52	88	AK	AK	AK	0.225513405898131	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK2	M	1	Kozeretska_2_AK2_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK2	F	1	Kozeretska_2_AK2_F_1	20	19	0.95	0.95	Finland	61.1	23.52	88	AK	AK	AK	1.34528292089677	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK3	M	1	Kozeretska_2_AK3_M_1	20	19	0.95	0.95	Finland	61.1	23.52	88	AK	AK	AK	1.34528292089677	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK3	M	2	Kozeretska_2_AK3_M_2	20	0	0	0	Finland	61.1	23.52	88	AK	AK	AK	0	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK3	F	1	Kozeretska_2_AK3_F_1	20	16	0.8	0.8	Finland	61.1	23.52	88	AK	AK	AK	1.10714871779409	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK3	F	2	Kozeretska_2_AK3_F_2	20	0	0	0	Finland	61.1	23.52	88	AK	AK	AK	0	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK6	M	1	Kozeretska_2_AK6_M_1	20	20	1	1	Finland	61.1	23.52	88	AK	AK	AK	1.5707963267949	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK6	F	1	Kozeretska_2_AK6_F_1	20	17	0.85	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK15	M	1	Kozeretska_2_AK15_M_1	20	18	0.9	0.9	Finland	61.1	23.52	88	AK	AK	AK	1.24904577239825	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK15	F	1	Kozeretska_2_AK15_F_1	20	17	0.85	0.85	Finland	61.1	23.52	88	AK	AK	AK	1.17309691170282	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK21	M	1	Kozeretska_2_AK21_M_1	20	15	0.75	0.75	Finland	61.1	23.52	88	AK	AK	AK	1.0471975511966	#A00E00	+	+	+	0.368
Kozeretska	NS	2	AK	AK21	F	1	Kozeretska_2_AK21_F_1	20	13	0.65	0.65	Finland	61.1	23.52	88	AK	AK	AK	0.937744490405147	#A00E00	+	+	+	0.368
Kozeretska	NS	1	GI	GI2	M	1	Kozeretska_1_GI2_M_1	20	19	0.95	0.95	Spain	41.618	0.62	173	GI	GI	GI	1.34528292089677	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI2	M	2	Kozeretska_2_GI2_M_2	20	20	1	1	Spain	41.618	0.62	173	GI	GI	GI	1.5707963267949	#B82E00	-	-	-	0.368
Kozeretska	NS	1	GI	GI2	F	1	Kozeretska_1_GI2_F_1	20	15	0.75	0.75	Spain	41.618	0.62	173	GI	GI	GI	1.0471975511966	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI2	F	2	Kozeretska_2_GI2_F_2	20	15	0.75	0.75	Spain	41.618	0.62	173	GI	GI	GI	1.0471975511966	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI14	M	1	Kozeretska_2_GI14_M_1	20	18	0.9	0.9	Spain	41.618	0.62	173	GI	GI	GI	1.24904577239825	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI14	M	2	Kozeretska_2_GI14_M_2	20	14	0.7	0.7	Spain	41.618	0.62	173	GI	GI	GI	0.991156586431192	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI14	F	1	Kozeretska_2_GI14_F_1	20	13	0.65	0.65	Spain	41.618	0.62	173	GI	GI	GI	0.937744490405147	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI14	F	2	Kozeretska_2_GI14_F_2	20	7	0.35	0.35	Spain	41.618	0.62	173	GI	GI	GI	0.633051836389749	#B82E00	+	+	+	0.368
Kozeretska	NS	1	GI	GI8	M	1	Kozeretska_1_GI8_M_1	20	17	0.85	0.85	Spain	41.618	0.62	173	GI	GI	GI	1.17309691170282	#B82E00	-	-	-	0.368
Kozeretska	NS	1	GI	GI8	M	2	Kozeretska_1_GI8_M_2	20	12	0.6	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	-	-	-	0.368
Kozeretska	NS	1	GI	GI8	F	1	Kozeretska_1_GI8_F_1	20	10	0.5	0.5	Spain	41.618	0.62	173	GI	GI	GI	0.785398163397448	#B82E00	-	-	-	0.368
Kozeretska	NS	1	GI	GI8	F	2	Kozeretska_1_GI8_F_2	20	6	0.3	0.3	Spain	41.618	0.62	173	GI	GI	GI	0.579639740363704	#B82E00	-	-	-	0.368
Kozeretska	NS	1	GI	GI9	M	1	Kozeretska_1_GI9_M_1	20	14	0.7	0.7	Spain	41.618	0.62	173	GI	GI	GI	0.991156586431192	#B82E00	-	-	-	0.368
Kozeretska	NS	1	GI	GI9	F	1	Kozeretska_1_GI9_F_1	20	5	0.25	0.25	Spain	41.618	0.62	173	GI	GI	GI	0.523598775598299	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI6	M	1	Kozeretska_2_GI6_M_1	20	12	0.6	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI6	M	2	Kozeretska_2_GI6_M_2	20	10	0.5	0.5	Spain	41.618	0.62	173	GI	GI	GI	0.785398163397448	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI6	F	1	Kozeretska_2_GI6_F_1	20	12	0.6	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI6	F	2	Kozeretska_2_GI6_F_2	20	4	0.2	0.2	Spain	41.618	0.62	173	GI	GI	GI	0.463647609000806	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI15	M	1	Kozeretska_2_GI15_M_1	20	15	0.75	0.75	Spain	41.618	0.62	173	GI	GI	GI	1.0471975511966	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI15	F	1	Kozeretska_2_GI15_F_1	20	12	0.6	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI11	M	1	Kozeretska_2_GI11_M_1	20	16	0.8	0.8	Spain	41.618	0.62	173	GI	GI	GI	1.10714871779409	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI11	M	2	Kozeretska_2_GI11_M_2	20	17	0.85	0.85	Spain	41.618	0.62	173	GI	GI	GI	1.17309691170282	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI11	F	1	Kozeretska_2_GI11_F_1	20	12	0.6	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI11	F	2	Kozeretska_2_GI11_F_2	20	7	0.35	0.35	Spain	41.618	0.62	173	GI	GI	GI	0.633051836389749	#B82E00	+	+	+	0.368
Kozeretska	NS	2	GI	GI1	M	1	Kozeretska_2_GI1_M_1	20	12	0.6	0.6	Spain	41.618	0.62	173	GI	GI	GI	0.886077123792614	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI1	M	2	Kozeretska_2_GI1_M_2	20	9	0.45	0.45	Spain	41.618	0.62	173	GI	GI	GI	0.735314452816668	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI1	F	1	Kozeretska_2_GI1_F_1	20	6	0.3	0.3	Spain	41.618	0.62	173	GI	GI	GI	0.579639740363704	#B82E00	-	-	-	0.368
Kozeretska	NS	2	GI	GI1	F	2	Kozeretska_2_GI1_F_2	20	1	0.05	0.05	Spain	41.618	0.62	173	GI	GI	GI	0.225513405898131	#B82E00	-	-	-	0.368
Kozeretska	NS	1	MA	MA20	M	1	Kozeretska_1_MA20_M_1	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA20	M	2	Kozeretska_2_MA20_M_2	20	17	0.85	0.85	Austria	48.375	15.56	572	MA	MA	MA	1.17309691170282	#E38800	+	+	+	0.368
Kozeretska	NS	1	MA	MA20	F	1	Kozeretska_1_MA20_F_1	20	20	1	1	Austria	48.375	15.56	572	MA	MA	MA	1.5707963267949	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA20	F	2	Kozeretska_2_MA20_F_2	20	7	0.35	0.35	Austria	48.375	15.56	572	MA	MA	MA	0.633051836389749	#E38800	+	+	+	0.368
Kozeretska	NS	1	MA	MA3	M	1	Kozeretska_1_MA3_M_1	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	-	-	-	0.368
Kozeretska	NS	1	MA	MA3	M	2	Kozeretska_1_MA3_M_2	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	-	-	-	0.368
Kozeretska	NS	1	MA	MA3	F	1	Kozeretska_1_MA3_F_1	20	17	0.85	0.85	Austria	48.375	15.56	572	MA	MA	MA	1.17309691170282	#E38800	-	-	-	0.368
Kozeretska	NS	1	MA	MA3	F	2	Kozeretska_1_MA3_F_2	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	-	-	-	0.368
Kozeretska	NS	1	MA	MA19	M	1	Kozeretska_1_MA19_M_1	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	+	+	+	0.368
Kozeretska	NS	1	MA	MA19	M	2	Kozeretska_1_MA19_M_2	20	20	1	1	Austria	48.375	15.56	572	MA	MA	MA	1.5707963267949	#E38800	+	+	+	0.368
Kozeretska	NS	1	MA	MA19	F	1	Kozeretska_1_MA19_F_1	20	13	0.65	0.65	Austria	48.375	15.56	572	MA	MA	MA	0.937744490405147	#E38800	+	+	+	0.368
Kozeretska	NS	1	MA	MA19	F	2	Kozeretska_1_MA19_F_2	20	17	0.85	0.85	Austria	48.375	15.56	572	MA	MA	MA	1.17309691170282	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA21	M	1	Kozeretska_2_MA21_M_1	20	17	0.85	0.85	Austria	48.375	15.56	572	MA	MA	MA	1.17309691170282	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA21	M	2	Kozeretska_2_MA21_M_2	20	7	0.35	0.35	Austria	48.375	15.56	572	MA	MA	MA	0.633051836389749	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA21	F	1	Kozeretska_2_MA21_F_1	20	5	0.25	0.25	Austria	48.375	15.56	572	MA	MA	MA	0.523598775598299	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA21	F	2	Kozeretska_2_MA21_F_2	20	4	0.2	0.2	Austria	48.375	15.56	572	MA	MA	MA	0.463647609000806	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA31	M	1	Kozeretska_2_MA31_M_1	20	20	1	1	Austria	48.375	15.56	572	MA	MA	MA	1.5707963267949	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA31	M	2	Kozeretska_2_MA31_M_2	20	5	0.25	0.25	Austria	48.375	15.56	572	MA	MA	MA	0.523598775598299	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA31	M	3	Kozeretska_2_MA31_M_3	20	18	0.9	0.9	Austria	48.375	15.56	572	MA	MA	MA	1.24904577239825	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA31	F	1	Kozeretska_2_MA31_F_1	20	14	0.7	0.7	Austria	48.375	15.56	572	MA	MA	MA	0.991156586431192	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA31	F	2	Kozeretska_2_MA31_F_2	20	3	0.15	0.15	Austria	48.375	15.56	572	MA	MA	MA	0.397699415092072	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA31	F	3	Kozeretska_2_MA31_F_3	20	14	0.7	0.7	Austria	48.375	15.56	572	MA	MA	MA	0.991156586431192	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA16	M	1	Kozeretska_2_MA16_M_1	20	5	0.25	0.25	Austria	48.375	15.56	572	MA	MA	MA	0.523598775598299	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA16	M	2	Kozeretska_2_MA16_M_2	20	4	0.2	0.2	Austria	48.375	15.56	572	MA	MA	MA	0.463647609000806	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA16	F	1	Kozeretska_2_MA16_F_1	20	3	0.15	0.15	Austria	48.375	15.56	572	MA	MA	MA	0.397699415092072	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA16	F	2	Kozeretska_2_MA16_F_2	20	0	0	0	Austria	48.375	15.56	572	MA	MA	MA	0	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA9	M	1	Kozeretska_2_MA9_M_1	20	18	0.9	0.9	Austria	48.375	15.56	572	MA	MA	MA	1.24904577239825	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA9	M	2	Kozeretska_2_MA9_M_2	20	16	0.8	0.8	Austria	48.375	15.56	572	MA	MA	MA	1.10714871779409	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA9	F	1	Kozeretska_2_MA9_F_1	20	9	0.45	0.45	Austria	48.375	15.56	572	MA	MA	MA	0.735314452816668	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA9	F	2	Kozeretska_2_MA9_F_2	20	8	0.4	0.4	Austria	48.375	15.56	572	MA	MA	MA	0.684719203002283	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA18	M	1	Kozeretska_2_MA18_M_1	20	7	0.35	0.35	Austria	48.375	15.56	572	MA	MA	MA	0.633051836389749	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA18	M	2	Kozeretska_2_MA18_M_2	20	14	0.7	0.7	Austria	48.375	15.56	572	MA	MA	MA	0.991156586431192	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA18	F	1	Kozeretska_2_MA18_F_1	20	12	0.6	0.6	Austria	48.375	15.56	572	MA	MA	MA	0.886077123792614	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA18	F	2	Kozeretska_2_MA18_F_2	20	4	0.2	0.2	Austria	48.375	15.56	572	MA	MA	MA	0.463647609000806	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA30	M	1	Kozeretska_2_MA30_M_1	20	2	0.1	0.1	Austria	48.375	15.56	572	MA	MA	MA	0.321750554396642	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA30	M	2	Kozeretska_2_MA30_M_2	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA30	F	1	Kozeretska_2_MA30_F_1	20	0	0	0	Austria	48.375	15.56	572	MA	MA	MA	0	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA30	F	2	Kozeretska_2_MA30_F_2	20	3	0.15	0.15	Austria	48.375	15.56	572	MA	MA	MA	0.397699415092072	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA28	M	1	Kozeretska_2_MA28_M_1	20	15	0.75	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA28	F	1	Kozeretska_2_MA28_F_1	20	11	0.55	0.55	Austria	48.375	15.56	572	MA	MA	MA	0.835481873978228	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA32	M	1	Kozeretska_2_MA32_M_1	20	10	0.5	0.5	Austria	48.375	15.56	572	MA	MA	MA	0.785398163397448	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA32	M	2	Kozeretska_2_MA32_M_2	20	4	0.2	0.2	Austria	48.375	15.56	572	MA	MA	MA	0.463647609000806	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA32	F	1	Kozeretska_2_MA32_F_1	20	8	0.4	0.4	Austria	48.375	15.56	572	MA	MA	MA	0.684719203002283	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA32	F	2	Kozeretska_2_MA32_F_2	20	1	0.05	0.05	Austria	48.375	15.56	572	MA	MA	MA	0.225513405898131	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA7	M	1	Kozeretska_2_MA7_M_1	20	17	0.85	0.85	Austria	48.375	15.56	572	MA	MA	MA	1.17309691170282	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA7	M	2	Kozeretska_2_MA7_M_2	20	19	0.95	0.95	Austria	48.375	15.56	572	MA	MA	MA	1.34528292089677	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA7	F	1	Kozeretska_2_MA7_F_1	20	13	0.65	0.65	Austria	48.375	15.56	572	MA	MA	MA	0.937744490405147	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA7	F	2	Kozeretska_2_MA7_F_2	20	14	0.7	0.7	Austria	48.375	15.56	572	MA	MA	MA	0.991156586431192	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA6	M	1	Kozeretska_2_MA6_M_1	20	16	0.8	0.8	Austria	48.375	15.56	572	MA	MA	MA	1.10714871779409	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA6	F	1	Kozeretska_2_MA6_F_1	20	5	0.25	0.25	Austria	48.375	15.56	572	MA	MA	MA	0.523598775598299	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA5	M	1	Kozeretska_2_MA5_M_1	20	10	0.5	0.5	Austria	48.375	15.56	572	MA	MA	MA	0.785398163397448	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA5	F	1	Kozeretska_2_MA5_F_1	20	1	0.05	0.05	Austria	48.375	15.56	572	MA	MA	MA	0.225513405898131	#E38800	+	+	+	0.368
Kozeretska	NS	2	MA	MA13	M	1	Kozeretska_2_MA13_M_1	20	15	0.75	0.75	Austria	48.375	15.56	572	MA	MA	MA	1.0471975511966	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA13	F	1	Kozeretska_2_MA13_F_1	20	5	0.25	0.25	Austria	48.375	15.56	572	MA	MA	MA	0.523598775598299	#E38800	-	-	-	0.368
Kozeretska	NS	2	MA	MA27	M	1	Kozeretska_2_MA27_M_1	20	5	0.25	0.25	Austria	48.375	15.56	572	MA	MA	MA	0.523598775598299	#E38800	+	+	+	0.368
