Supervisor.PI	Diet	Batch	Population	Line	Sex	Individual	PercT4	PercT5	PercT6	TotalPerc	PercT4_asin	PercT5_asin	PercT6_asin	TotalPerc_asin	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Gibert	NS	2	AK	AK12	F	1	22.466	35.009	55.59	35.51648657	0.493808829863127	0.633146179226514	0.841415274563628	0.63845700419699	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	2	22.802	35.945	35.639	30.17621522	0.497823558702983	0.642928096234375	0.639736523047304	0.581560800115482	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	3	13.588	25.867	47.059	26.27283962	0.377523013959441	0.533553475657481	0.755971178190676	0.538175656524974	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	4	15.536	20.516	46.866	25.18242578	0.405150770037062	0.470066880485208	0.754037605691561	0.525702697640509	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	5	21.096	19.09	33.987	23.62647748	0.477211300677367	0.452172853598732	0.622396198280926	0.507587979048479	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	6	11.596	27.053	49.71	29.81227353	0.347479466385412	0.546997281162418	0.782498147137869	0.577589636603709	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	7	46.442	56.788	60.993	54.6287449	0.749788066754692	0.853488425521721	0.896233641724633	0.83175198344905	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	8	18.606	36.783	66.148	38.09346744	0.445984983861874	0.651638405542581	0.949825875918911	0.665177824093084	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	9	40.809	43.027	43.012	42.23548193	0.692962527695853	0.715440131085862	0.715288647541509	0.707437476584493	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK12	F	10	45.679	58.953	75.664	59.57455507	0.742134196784232	0.875413626554868	1.05489931342258	0.881738732149232	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	1	34.702	37.417	46.802	39.3382194	0.629924852154246	0.658200625276627	0.753396318760859	0.677955388374629	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	2	36.645	37.463	50.72	41.69688564	0.650206944287451	0.658675863721	0.79259841225267	0.701980584258384	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	3	18.083	38.204	55.072	37.14657776	0.439228263130143	0.666315571835161	0.836205554093	0.655404427469021	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	4	34.895	35.881	38.425	36.39453443	0.631950755145552	0.642261075698391	0.668588520310194	0.647605974018095	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	5	33.864	43.344	45.706	40.73183532	0.621097239982143	0.718639994781984	0.742405204345581	0.692177388429433	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	6	28.801	41.427	49.556	38.90436219	0.566480487289842	0.699242451082425	0.780958105043122	0.673510312677698	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	7	24.454	38.911	32.18	31.48020922	0.517270823215898	0.673578387080948	0.603192146289242	0.595680609094206	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	8	23.12	41.793	42.992	35.0162419	0.50160405418912	0.702955101675773	0.71508665940282	0.633222088652312	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	9	39.237	37.392	49.828	41.98458798	0.676919131600344	0.657942294270427	0.783678160005132	0.704896701325816	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK13	F	10	11.007	28.441	41.622	24.88808943	0.338177099674246	0.562498069749723	0.701221086352698	0.522305576663237	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	1	26.261	45.951	81.84	48.65120031	0.538041141124823	0.744863778339233	1.13056857254522	0.771908530082761	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	2	29.242	41.751	60.082	42.71782421	0.571338829039145	0.702529296694596	0.886914176199979	0.712316466953627	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	3	12.534	33.036	49.608	30.78192513	0.361880856422021	0.612322467175093	0.781478123238812	0.588140117911718	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	4	10.088	16.005	63.652	29.73989328	0.323214366163215	0.411585034846136	0.923674010993937	0.576798204168199	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	5	44.507	51.621	79.232	57.55364474	0.730357065237314	0.801611004345393	1.09761628868712	0.861224930787322	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	6	25.092	28.361	55.712	34.40394604	0.524660450129653	0.561611036716715	0.842643142182146	0.626791002448649	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	7	5.507	13.789	58.491	24.28931454	0.236879054723223	0.380446873394497	0.87072167001554	0.51535285683859	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	8	16.495	26.272	60.517	29.2784876	0.418226412908644	0.538166117856565	0.891359526995332	0.57173982922317	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	9	6.007	13.879	34.641	16.28207106	0.247614399539602	0.381750253805555	0.629283993550047	0.415350314197402	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK14	F	10	11.175	16.793	43.935	22.94913066	0.340852100830849	0.42222671626817	0.724598439031235	0.499574984622624	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	1	35.748	41.891	38.447	38.45583537	0.640874083843885	0.703948412591761	0.668814651351378	0.668905460486815	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	2	11.739	42.485	76.147	42.18619368	0.349706664092101	0.709962306993193	1.06054642543892	0.7069385022161	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	3	23.891	25.362	52.642	33.32062747	0.510695595592913	0.527768800342019	0.811830473265736	0.61534493621509	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	4	9.807	30.744	42.452	24.27333443	0.318519949556792	0.587729239063891	0.709628498299507	0.515166514267524	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	5	14.027	33.328	49.864	28.76013832	0.383885910581492	0.615423138996356	0.784038161720472	0.566029216411031	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	6	17.857	20.972	18.942	19.08015348	0.436285061703633	0.475690013844588	0.450287150728192	0.452047570782774	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	7	14.33	36.382	55.059	33.4121731	0.388229063527299	0.647475709752733	0.836074881771234	0.61631568398203	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	8	25.798	33.146	54.409	36.72303323	0.53276528888532	0.613491335557786	0.829545502786094	0.651016514513528	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	9	35.451	50.469	57.901	46.98911629	0.63777266250921	0.790088232174644	0.864740731572879	0.755271099922029	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	3	AK	AK15	F	10	27.032	28.483	58.764	36.83662634	0.546760890174708	0.562963461003055	0.873493245355739	0.652194363003475	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	1	17.662	28.736	44.645	31.2094024	0.433733842035249	0.565762546267938	0.731745257932706	0.592761764143256	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	2	29.33	42.284	47.33	38.01187408	0.572305703424801	0.707928577518994	0.758685457644639	0.664337549916344	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	3	17.384	31.585	53.266	31.62425317	0.430077496523402	0.596808251467491	0.818081433186961	0.5972303910383	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	4	42.576	38.413	49.95	43.58158937	0.710882634724994	0.668465165850634	0.784898163314115	0.721036461792744	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	5	23.704	36.226	52.715	35.87534035	0.50849995081796	0.645853669901223	0.812561523048159	0.642202077128713	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	6	26.75	28.547	44.394	33.18571172	0.543580857788363	0.563672231923042	0.72922003990001	0.613913074709238	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	7	12.786	22.702	42.002	23.87465636	0.365670096039923	0.496630898229841	0.705073097877422	0.510503934218255	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	8	19.449	21.052	32.644	24.01936158	0.456723935367032	0.476671865580474	0.608148962357486	0.51219932905049	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	9	17.33	24.493	48.347	29.18231128	0.429364604895924	0.517724385486523	0.768865150800799	0.570682530898015	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	2	AK	AK16	F	10	18.485	20.789	35.256	22.64659791	0.444428376499545	0.473438835969999	0.635733197374254	0.495969341094883	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	1	13.24	20.075	25.239	18.90508986	0.372417321290338	0.464584451294048	0.526354140577857	0.44981599213154	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	2	23.852	13.976	5.51	13.94390125	0.510238169270266	0.383151045476858	0.236944802067397	0.382687954921292	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	3	14.335	10.279	0.287	9.012701962	0.38830040975053	0.326372141649341	0.0535980395513913	0.304914504746601	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	4	12.527	11.609	0	9.920525327	0.36177513681847	0.347682429721421	0	0.320423627309784	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	5	47.115	82.565	11.156	48.60508169	0.756532131030352	1.14004634606561	0.340550457503436	0.771447170178067	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	6	18.653	6.931	8.774	11.68056006	0.44658856248248	0.266408068451844	0.300721479522531	0.348797903654608	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	7	14.601	10.753	6.105	10.71024378	0.3920812408698	0.334098523388685	0.249668738198908	0.333407825696057	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	8	26.15	25.711	26.356	26.06490056	0.536779066667737	0.531770507236487	0.539119931405623	0.535810310950127	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	9	15.609	11.657	5.66	11.09979868	0.406157404979611	0.348430979242499	0.240210970781552	0.339656889671582	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK17	F	10	20.452	18.388	7.329	15.6226099	0.4692739859023	0.4431776714272	0.274142189658246	0.406344866529802	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	1	26.353	41.679	58.247	39.12225783	0.539085883471884	0.701799203974111	0.868246752299657	0.67574385933903	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	2	18.262	26.358	43.671	27.61591702	0.441549220918458	0.539142629336847	0.721937922426919	0.55331266885788	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	3	45.489	42.796	37.62	42.25818009	0.740226741562052	0.713106558905644	0.660296995424595	0.707667237251303	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	4	11.95	20.636	41.062	22.33263264	0.352971590419978	0.471551090336635	0.695535160113026	0.492209382942183	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	5	25.15	25.2	18.057	23.21415274	0.52532910125912	0.525905113819833	0.438890398426457	0.50271987349756	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	6	21.715	23.596	36.634	26.66383092	0.484757217581691	0.507229160438534	0.650092793575751	0.542607038840041	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	7	11.594	13.257	10.229	11.76631263	0.347448232485833	0.37266804597563	0.325548029903801	0.350130711834053	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	8	19.566	23.532	14.628	19.65826715	0.458200246137454	0.506475151343499	0.392463404863817	0.459362121941028	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	9	20.909	24.937	52.943	30.42729127	0.474915837123504	0.522871008211305	0.814845183315836	0.584292489558544	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK18	F	10	18.126	9.815	40.69	21.48554432	0.439786624342995	0.318654419919456	0.691751623089698	0.481969278406709	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	1	24.056	46.842	63.545	40.77632341	0.512628036844849	0.753797129202799	0.92256209797158	0.692630076460188	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	2	21.173	38.222	54.08	34.23297203	0.478154321692403	0.666500792053017	0.826243577815062	0.62499041235109	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	3	29.573	47.529	76.132	47.77491404	0.574971208441313	0.760678093971294	1.06037046441201	0.763139952966411	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	4	26.475	38.584	52.603	39.40502932	0.540469498937405	0.670222286640521	0.811439935700873	0.678639113220287	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	5	10.164	34.816	63.242	31.61684069	0.324474011595904	0.631121816047232	0.919417160276182	0.597150685951431	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	6	45.675	66.609	81.879	63.70847577	0.742094046434125	0.954705102817949	1.13107460165122	0.924261173560282	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	7	25.104	32.962	78.818	38.77970918	0.52479883384568	0.611535583103015	1.09253186383546	0.672231533932583	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	8	14.337	27.479	64.856	35.85527503	0.38832894533875	0.551780311139175	0.93623567388453	0.64199289127575	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	9	38.326	53.837	73.841	54.54603865	0.667570628643255	0.823805923882432	1.03391486547229	0.830921417751947	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK20	F	10	17.968	22.822	76.405	33.82596775	0.437732422606336	0.498061869343398	1.06357894230609	0.620695362665573	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	1	6.329	45.934	68.699	38.15568971	0.254307290393235	0.744693215806105	0.977046525824873	0.665818375927995	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	2	35.39	57.698	77.127	55.22933386	0.637134949621048	0.86268557207828	1.0721270978576	0.837787308342805	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	3	22.117	39.216	72.078	41.45140664	0.48961612312912	0.676704080138645	1.01406646955591	0.699490175500914	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	4	11.092	25.081	58.667	31.32425234	0.339532739032234	0.524533579057256	0.872508164409041	0.594000491814428	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	5	15.021	42.416	85.563	40.49046921	0.397993389217343	0.709264304537625	1.18104270703991	0.689720012075626	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	6	3.879	42.907	66.89	35.60474795	0.19824781704142	0.714228080519189	0.957687421942827	0.639378897085641	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	7	17.777	25.37	67.463	33.3655061	0.435239735221375	0.527860732115728	0.963788790673471	0.615820911258658	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	8	13.876	43.768	79.743	44.78095579	0.381706865036678	0.72291566661782	1.10394389897136	0.733112481246504	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	9	7.029	31.918	66.52	35.19089609	0.268331083832066	0.600384987681478	0.953761835361667	0.635051718695423	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	AK	AK21	F	10	12.905	58.996	88.36	50.82208435	0.367448365732329	0.875850725139291	1.22263030552194	0.793619377331344	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.076
Gibert	NS	1	GI	GI1	F	1	23.068	24.433	20.491	22.89759637	0.500987113070383	0.517026496084375	0.469757265461897	0.49896197708524	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	2	16.592	16.41	8.081	13.51133824	0.4195316769695	0.41708009103488	0.288245969882086	0.376403056530896	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	3	23.069	22.895	0.404	16.70239716	0.500998981909041	0.498931080083595	0.0636038700583698	0.421013504865502	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	4	25.201	20.537	8.376	19.64521464	0.525916630202259	0.470326848962346	0.293613744985025	0.45919788331851	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	5	20.356	17.605	0	13.75683415	0.468082913321326	0.432986016275185	0	0.379980181464309	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	6	33.019	32.019	18.257	28.91688939	0.612141736103789	0.601467855253024	0.441484510095335	0.567759319311487	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	7	31.024	27.417	20.864	26.43763478	0.590759450771219	0.551085636077089	0.474362328437952	0.5400459533226	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	8	11.228	19.761	3.348	12.56833884	0.341692344503231	0.460653367010556	0.184012107100579	0.362399103210427	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	9	7.216	19.292	58.945	22.14566318	0.271966457489983	0.454737597792003	0.875332313570625	0.489961353702014	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI1	F	10	24.646	33.901	53.325	34.02050553	0.519501397036184	0.621488104104265	0.818672718930136	0.622749839975765	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	1	17.999	25.428	44.457	28.79049011	0.43813601596293	0.528526951749271	0.729853992284568	0.566364435713647	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	2	15.937	30.192	53.928	31.26205722	0.410656926905585	0.581732726378683	0.824718679913075	0.593329832925787	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	3	24.731	24.031	33.069	26.76474426	0.520487020586915	0.512335534932541	0.612673230855005	0.543747386568333	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	4	30.356	31.617	52.174	38.26599675	0.583517495039152	0.597152399036507	0.807145019180819	0.666953449206431	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	5	28.503	26.869	43.215	32.80411232	0.563185003291708	0.544924072653648	0.717338181490428	0.609855168836717	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	6	31.357	37.649	71.853	44.47373812	0.594353468919275	0.660596292677339	1.01156183296317	0.730022408455024	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	7	21.701	30.336	61.078	37.0937658	0.484587420803728	0.583299986531949	0.897105133286231	0.6548578626746	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	8	27.638	47.984	80.734	51.06562945	0.553559598223853	0.765232697037436	1.11638826878945	0.79605526479086	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	9	19.645	27.565	38.807	27.34518656	0.45919518217724	0.552743087632182	0.672511566562512	0.550280395645929	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	2	GI	GI2	F	10	27.14	41.097	3.048	25.92875608	0.547976001455906	0.69589086699891	0.175484505681684	0.534258334871372	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI4	F	1	11.81	10.91	25.255	14.50740172	0.350808103244853	0.336624459064525	0.526538290181551	0.390754155546637	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	2	15.698	15.001	18.526	16.44736266	0.40738208081515	0.397713417700724	0.444956261545473	0.417584262051425	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	3	22.365	16.155	23.589	20.30979679	0.492597869507582	0.413626709686973	0.507146725167816	0.467508924991249	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	4	14.06	21.734	49.441	25.78967343	0.384360815832915	0.484987592818399	0.779808046939645	0.532670128064139	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	5	12.98	28.169	47.065	27.53532591	0.368565536352174	0.559479063493641	0.756031282041847	0.552410989345211	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	6	8.095	12.987	32.748	16.90273784	0.288502708618315	0.368669665269137	0.60925746241141	0.423692661529819	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	7	12.06	26.155	65.31	32.01162529	0.354663798118577	0.536835953991751	0.940997524293976	0.601388818238726	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	8	15.939	35.493	55.708	33.11772644	0.410684247065034	0.638211599692419	0.842602878770021	0.613190992244434	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	9	16.038	25.562	54.457	31.34880237	0.412034864780849	0.530064238620806	0.830027400543506	0.594265118552445	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI4	F	10	17.033	16.367	31.187	20.57117023	0.425427872407229	0.416499278561486	0.592519995549549	0.470749647113276	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.076
Gibert	NS	1	GI	GI5	F	1	16.708	19.39	29.734	20.96039697	0.421088605474087	0.455978194183625	0.576733740445123	0.475547494065418	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI5	F	2	15.422	23.168	38.847	25.04873287	0.403574895046836	0.502173107814455	0.67292194374198	0.524161311728549	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI5	F	3	15.842	25.457	62.142	32.4977091	0.40935761377318	0.528859873720728	0.90804437238171	0.606588155512044	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI5	F	4	16.306	28.467	73.197	36.02392564	0.415674281335801	0.562786193473949	1.02661699709139	0.64375031610652	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI5	F	5	15.745	24.146	39.101	25.14395518	0.408027679421188	0.513680185546798	0.675526053856148	0.5252594376757	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
Gibert	NS	1	GI	GI5	F	6	18.558	29.994	49.162	30.52423039	0.445367955850315	0.5795742731259	0.777017771027534	0.585345478475397	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.076
