"","Supervisor.PI","Batch","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"658","StamenkovicRadak","4","AK","AK19",0.62,0.0692820323027551,0.58,0.58,0.7,0.04,0.11174521339154,0.58
"659","StamenkovicRadak","4","AK","AK20",0.626666666666667,0.0461880215351701,0.6,0.6,0.68,0.0266666666666667,0.0737042896837821,0.6
"660","StamenkovicRadak","4","AK","AK21",0.746666666666667,0.160727512683216,0.68,0.63,0.93,0.0927960727138337,0.215260061629307,0.68
"661","StamenkovicRadak","4","AK","AK24",0.57,0.127671453348037,0.6,0.43,0.68,0.07371114795832,0.223985005873749,0.68
"662","StamenkovicRadak","4","GI","GI14",0.35,0.05,0.35,0.3,0.4,0.0288675134594813,0.142857142857143,0.35
"663","StamenkovicRadak","4","GI","GI4",0.61,0.115325625946708,0.6,0.5,0.73,0.0665832811847939,0.189058403191324,0.73
"664","StamenkovicRadak","4","GI","GI6",0.726666666666667,0.0750555349946514,0.73,0.65,0.8,0.0433333333333333,0.103287433478878,0.8
"665","StamenkovicRadak","4","GI","GI8",0.763333333333333,0.0288675134594813,0.78,0.73,0.78,0.0166666666666667,0.0378177032220279,0.78
"666","StamenkovicRadak","4","GI","GI9",0.743333333333333,0.0602771377334171,0.75,0.68,0.8,0.0348010216963685,0.0810903198207405,0.75
"667","StamenkovicRadak","4","KA","KA23",0.593333333333333,0.125033328890074,0.65,0.45,0.68,0.0721880260923591,0.210730329590012,0.68
"668","StamenkovicRadak","4","KA","KA24",0.726666666666667,0.0642910050732864,0.7,0.68,0.8,0.0371184290855335,0.0884738601925959,0.68
"669","StamenkovicRadak","4","KA","KA25",0.77,0.0360555127546399,0.78,0.73,0.8,0.0208166599946613,0.0468253412397921,0.78
"670","StamenkovicRadak","4","KA","KA28",0.536666666666667,0.0115470053837925,0.53,0.53,0.55,0.00666666666666667,0.0215161591002345,0.53
"671","StamenkovicRadak","4","KA","KA29",0.683333333333333,0.125830573921179,0.7,0.55,0.8,0.0726483157256779,0.184142303299287,0.55
"672","StamenkovicRadak","4","MA","MA27",0.453333333333333,0.110151410945722,0.4,0.38,0.58,0.0635959467611297,0.24298105355674,0.4
"673","StamenkovicRadak","4","MA","MA30",0.68,0.1,0.68,0.58,0.78,0.0577350269189626,0.147058823529412,0.58
"674","StamenkovicRadak","4","MA","MA31",0.55,0.05,0.55,0.5,0.6,0.0288675134594813,0.0909090909090909,0.6
"675","StamenkovicRadak","4","MA","MA32",0.693333333333333,0.0404145188432738,0.7,0.65,0.73,0.0233333333333333,0.058290171408568,0.73
"676","StamenkovicRadak","4","MA","MA33",0.68,0.104403065089106,0.63,0.61,0.8,0.0602771377334171,0.153533919248685,0.61
"677","StamenkovicRadak","4","MA","MA6",0.443333333333333,0.188767935130237,0.4,0.28,0.65,0.108985218161812,0.425792334880234,0.28
"678","StamenkovicRadak","4","MA","MA7",0.626666666666667,0.0642910050732864,0.6,0.58,0.7,0.0371184290855335,0.102592029372265,0.58
"679","StamenkovicRadak","4","MU","MU16",0.82,0.0529150262212918,0.8,0.78,0.88,0.0305505046330389,0.0645305197820632,0.78
"680","StamenkovicRadak","4","MU","MU17",0.786666666666667,0.0602771377334171,0.78,0.73,0.85,0.0348010216963685,0.076623480169598,0.78
"681","StamenkovicRadak","4","MU","MU18",0.8,0.1,0.8,0.7,0.9,0.0577350269189626,0.125,0.9
"682","StamenkovicRadak","4","MU","MU19",0.68,0.05,0.68,0.63,0.73,0.0288675134594813,0.0735294117647059,0.73
"683","StamenkovicRadak","4","MU","MU20",0.66,0.0360555127546399,0.65,0.63,0.7,0.0208166599946613,0.0546295647797574,0.7
"684","StamenkovicRadak","4","MU","MU4",0.78,0.0866025403784438,0.83,0.68,0.83,0.05,0.111028897921082,0.83
"685","StamenkovicRadak","4","RE","RE1",0.553333333333333,0.0929157324317757,0.58,0.45,0.63,0.0536449231314369,0.167919998370679,0.63
"686","StamenkovicRadak","4","RE","RE4",0.67,0.0360555127546399,0.68,0.63,0.7,0.0208166599946613,0.0538141981412536,0.63
"687","StamenkovicRadak","4","RE","RE6",0.613333333333333,0.0577350269189626,0.58,0.58,0.68,0.0333333333333334,0.094133196063526,0.58
"688","StamenkovicRadak","4","RE","RE7",0.67,0.0173205080756888,0.68,0.65,0.68,0.01,0.0258515045905803,0.68
"689","StamenkovicRadak","4","UM","UM24",0.513333333333333,0.104083299973307,0.48,0.43,0.63,0.0600925212577332,0.202759675272675,0.43
"690","StamenkovicRadak","4","UM","UM29",0.836666666666667,0.0115470053837925,0.83,0.83,0.85,0.00666666666666667,0.0138012016539353,0.83
"691","StamenkovicRadak","4","UM","UM4",0.536666666666667,0.0513160143944688,0.55,0.48,0.58,0.0296273147243853,0.0956199025983892,0.48
"692","StamenkovicRadak","4","UM","UM6",0.796666666666667,0.0288675134594812,0.78,0.78,0.83,0.0166666666666666,0.0362353725432819,0.78
"693","StamenkovicRadak","4","VA","VA26",0.486666666666667,0.0513160143944689,0.5,0.43,0.53,0.0296273147243853,0.105443865194114,0.53
"694","StamenkovicRadak","4","VA","VA46",0.586666666666667,0.0602771377334171,0.58,0.53,0.65,0.0348010216963685,0.102745121136506,0.53
"695","StamenkovicRadak","4","VA","VA55",0.703333333333333,0.150443787951957,0.78,0.53,0.8,0.0868587614719692,0.213901120310839,0.78
"696","StamenkovicRadak","4","VA","VA57",0.593333333333333,0.0981495457622364,0.65,0.48,0.65,0.0566666666666667,0.165420582745342,0.65
"697","StamenkovicRadak","4","VA","VA66",0.686666666666667,0.100664459136943,0.7,0.58,0.78,0.0581186525805423,0.146598726898461,0.7
"698","StamenkovicRadak","4","VA","VA67",0.493333333333333,0.143643076176102,0.55,0.33,0.6,0.0829323686974982,0.29116839765426,0.33
"699","StamenkovicRadak","4","VA","VA71",0.72,0.14422205101856,0.68,0.6,0.88,0.0832666399786453,0.200308404192444,0.6
"700","StamenkovicRadak","4","YE","YE26",0.42,0.0529150262212918,0.4,0.38,0.48,0.0305505046330389,0.125988157669742,0.48
"701","StamenkovicRadak","4","YE","YE49",0.55,0.1,0.55,0.45,0.65,0.0577350269189626,0.181818181818182,0.45
"702","StamenkovicRadak","4","YE","YE51",0.56,0.0173205080756887,0.55,0.55,0.58,0.00999999999999997,0.030929478706587,0.55
"703","StamenkovicRadak","4","YE","YE69",0.593333333333333,0.0901849950564579,0.6,0.5,0.68,0.052068331172711,0.151997182679423,0.5
"704","StamenkovicRadak","4","YE","YE80",0.593333333333333,0.0602771377334171,0.6,0.53,0.65,0.0348010216963685,0.101590681573175,0.53
"705","Zwaan","1","AK","AK1",0.725,0.0353553390593274,0.725,0.7,0.75,0.025,0.0487659849094171,0.75
"706","Zwaan","1","AK","AK10",0.903333333333333,0.10785793124909,0.95,0.78,0.98,0.062271805640898,0.119399923891981,0.78
"707","Zwaan","1","AK","AK2",0.733333333333333,0.0577350269189626,0.7,0.7,0.8,0.0333333333333334,0.0787295821622218,0.7
"708","Zwaan","1","AK","AK21",0.83,0.212132034355964,0.83,0.68,0.98,0.15,0.255580764284294,0.98
"709","Zwaan","1","AK","AK3",0.766666666666667,0.0763762615825973,0.75,0.7,0.85,0.0440958551844099,0.0996212107599096,0.85
"710","Zwaan","1","AK","AK4",0.516666666666667,0.160727512683216,0.45,0.4,0.7,0.0927960727138337,0.311085508419128,0.7
"711","Zwaan","1","AK","AK5",0.693333333333333,0.136503968196288,0.63,0.6,0.85,0.0788106027835793,0.196880723360031,0.85
"712","Zwaan","1","AK","AK6",0.66,0.0692820323027551,0.7,0.58,0.7,0.04,0.104972776216296,0.7
"713","Zwaan","1","AK","AK7",0.82,0.103923048454133,0.88,0.7,0.88,0.06,0.126735424944064,0.88
"714","Zwaan","1","AK","AK8",0.78,0.13228756555323,0.83,0.63,0.88,0.0763762615825973,0.169599443016961,0.63
"715","Zwaan","1","AK","AK9",0.76,0.127671453348037,0.73,0.65,0.9,0.07371114795832,0.167988754405312,0.73
"716","Zwaan","1","GI","GI1",0.553333333333333,0.0642910050732864,0.58,0.48,0.6,0.0371184290855335,0.116188563385457,0.6
"717","Zwaan","1","GI","GI10",0.775,0.106066017177982,0.775,0.7,0.85,0.075,0.136859377003848,0.7
"718","Zwaan","1","GI","GI15",0.67,0.0793725393319377,0.7,0.58,0.73,0.0458257569495584,0.118466476614832,0.7
"719","Zwaan","1","GI","GI2",0.663333333333333,0.225462487641145,0.68,0.43,0.88,0.130170827931778,0.339893197448962,0.68
"720","Zwaan","1","GI","GI3",0.51,0.242487113059643,0.55,0.25,0.73,0.14,0.475464927567927,0.55
"721","Zwaan","1","GI","GI4",0.46,0.138924439894498,0.53,0.3,0.55,0.0802080627701064,0.302009651944561,0.3
"722","Zwaan","1","GI","GI5",0.613333333333333,0.152752523165195,0.58,0.48,0.78,0.0881917103688197,0.249053026899774,0.78
"723","Zwaan","1","GI","GI6",0.776666666666667,0.0929157324317757,0.75,0.7,0.88,0.0536449231314369,0.119633990255505,0.75
"724","Zwaan","1","GI","GI7",0.753333333333333,0.161658075373095,0.78,0.58,0.9,0.0933333333333334,0.214590365539507,0.58
"725","Zwaan","1","GI","GI8",0.61,0.115325625946708,0.65,0.48,0.7,0.0665832811847939,0.189058403191324,0.7
"726","Zwaan","1","GI","GI9",0.476666666666667,0.196553639837408,0.58,0.25,0.6,0.113480296870328,0.412350293365191,0.6
"727","Zwaan","1","KA","KA1",0.693333333333333,0.0404145188432738,0.7,0.65,0.73,0.0233333333333333,0.058290171408568,0.7
"728","Zwaan","1","KA","KA10",0.693333333333333,0.211266025033211,0.8,0.45,0.83,0.121974496423547,0.30471061302867,0.8
"729","Zwaan","1","KA","KA11",0.593333333333333,0.211266025033211,0.7,0.35,0.73,0.121974496423547,0.356066334325637,0.73
"730","Zwaan","1","KA","KA13",0.543333333333333,0.229419557434263,0.65,0.28,0.7,0.132455443242037,0.422244584234841,0.7
"731","Zwaan","1","KA","KA2",0.843333333333333,0.0115470053837925,0.85,0.83,0.85,0.00666666666666667,0.0136921012456038,0.85
"732","Zwaan","1","KA","KA29",0.915,0.0494974746830583,0.915,0.88,0.95,0.035,0.0540956007465118,0.95
"733","Zwaan","1","KA","KA3",0.593333333333333,0.0901849950564579,0.6,0.5,0.68,0.052068331172711,0.151997182679423,0.6
"734","Zwaan","1","KA","KA5",0.803333333333333,0.0251661147842358,0.8,0.78,0.83,0.0145296631451356,0.0313271138392977,0.83
"735","Zwaan","1","KA","KA6",0.803333333333333,0.0404145188432738,0.78,0.78,0.85,0.0233333333333333,0.0503085296804238,0.78
"736","Zwaan","1","KA","KA7",0.79,0.226274169979695,0.79,0.63,0.95,0.16,0.286422999974298,0.95
"737","Zwaan","1","KA","KA9",0.836666666666667,0.0404145188432738,0.83,0.8,0.88,0.0233333333333333,0.0483042057887735,0.88
"738","Zwaan","1","MA","MA12",0.61,0.268886593194975,0.75,0.3,0.78,0.1552417469626,0.440797693762254,0.78
"739","Zwaan","1","MA","MA13",0.636666666666667,0.150443787951957,0.65,0.48,0.78,0.0868587614719692,0.236299143380037,0.65
"740","Zwaan","1","MA","MA16",0.643333333333333,0.177857620959388,0.68,0.45,0.8,0.102686145338329,0.276462623252935,0.8
"741","Zwaan","1","MA","MA18",0.713333333333333,0.0763762615825973,0.73,0.63,0.78,0.0440958551844099,0.10706952558308,0.63
"742","Zwaan","1","MA","MA19",0.793333333333333,0.0404145188432738,0.8,0.75,0.83,0.0233333333333333,0.0509426708108493,0.83
"743","Zwaan","1","MA","MA3",0.76,0.0692820323027551,0.8,0.68,0.8,0.04,0.0911605688194146,0.8
"744","Zwaan","1","MA","MA32",0.836666666666667,0.0513160143944688,0.85,0.78,0.88,0.0296273147243853,0.0613338817463771,0.85
"745","Zwaan","1","MA","MA33",0.703333333333333,0.285715476187996,0.68,0.43,1,0.164957907088782,0.406230534864449,0.68
"746","Zwaan","1","MA","MA5",0.715,0.0494974746830583,0.715,0.68,0.75,0.035,0.0692272373189626,0.68
"747","Zwaan","1","MA","MA6",0.343333333333333,0.0901849950564579,0.35,0.25,0.43,0.052068331172711,0.262674742882887,0.43
"748","Zwaan","1","MA","MA7",0.89,0.0848528137423857,0.89,0.83,0.95,0.06,0.0953402401599839,0.83
"749","Zwaan","1","MA","MA9",0.78,0.0707106781186547,0.78,0.73,0.83,0.05,0.0906547155367368,0.83
"750","Zwaan","1","MU","MU1",0.603333333333333,0.0404145188432738,0.58,0.58,0.65,0.0233333333333334,0.0669853903479677,0.58
"751","Zwaan","1","MU","MU10",0.876666666666667,0.0404145188432738,0.9,0.83,0.9,0.0233333333333334,0.0461002116082972,0.9
"752","Zwaan","1","MU","MU2",0.876666666666667,0.0404145188432738,0.9,0.83,0.9,0.0233333333333334,0.0461002116082972,0.9
"753","Zwaan","1","MU","MU20",0.746666666666667,0.0288675134594813,0.73,0.73,0.78,0.0166666666666667,0.0386618483832339,0.73
"754","Zwaan","1","MU","MU3",0.66,0.200748598998847,0.75,0.43,0.8,0.115902257671425,0.304164543937647,0.8
"755","Zwaan","1","MU","MU4",0.846666666666667,0.0577350269189626,0.88,0.78,0.88,0.0333333333333333,0.06819097667594,0.88
"756","Zwaan","1","MU","MU5",0.77,0.0360555127546399,0.78,0.73,0.8,0.0208166599946613,0.0468253412397921,0.8
"757","Zwaan","1","MU","MU6",0.403333333333333,0.0642910050732864,0.43,0.33,0.45,0.0371184290855335,0.159399186132115,0.33
"758","Zwaan","1","MU","MU7",0.583333333333333,0.375277674973257,0.6,0.2,0.95,0.216666666666667,0.643333157097012,0.2
"759","Zwaan","1","MU","MU8",0.68,0.13228756555323,0.63,0.58,0.83,0.0763762615825973,0.194540537578279,0.63
"760","Zwaan","1","MU","MU9",0.826666666666667,0.0251661147842358,0.83,0.8,0.85,0.0145296631451356,0.030442880787382,0.83
"761","Zwaan","1","RE","RE1",0.613333333333333,0.0288675134594813,0.63,0.58,0.63,0.0166666666666667,0.047066598031763,0.63
"762","Zwaan","1","RE","RE10",0.926666666666667,0.0750555349946514,0.93,0.85,1,0.0433333333333333,0.0809951816489043,1
"763","Zwaan","1","RE","RE11",0.643333333333333,0.292631736715848,0.5,0.45,0.98,0.168951011966323,0.454867984532406,0.5
"764","Zwaan","1","RE","RE18",0.776666666666667,0.04618802153517,0.75,0.75,0.83,0.0266666666666667,0.0594695556246825,0.75
"765","Zwaan","1","RE","RE2",0.87,0.0360555127546399,0.88,0.83,0.9,0.0208166599946613,0.0414431181087815,0.9
"766","Zwaan","1","RE","RE3",0.43,0.1,0.43,0.33,0.53,0.0577350269189626,0.232558139534884,0.33
"767","Zwaan","1","RE","RE4",0.803333333333333,0.136503968196288,0.78,0.68,0.95,0.0788106027835793,0.169921952111562,0.68
"768","Zwaan","1","RE","RE5",0.593333333333333,0.0115470053837925,0.6,0.58,0.6,0.00666666666666667,0.0194612450288638,0.6
"769","Zwaan","1","RE","RE6",0.466666666666667,0.361708906903512,0.65,0.05,0.7,0.208832734769028,0.775090514793239,0.05
"770","Zwaan","1","RE","RE7",0.676666666666667,0.0680685928555405,0.7,0.6,0.73,0.0392994204085053,0.100593979589469,0.6
"771","Zwaan","1","RE","RE8",0.62,0.0964365076099295,0.58,0.55,0.73,0.0556776436283002,0.155542754209564,0.55
"772","Zwaan","1","UM","UM13",0.71,0.168226038412607,0.65,0.58,0.9,0.0971253485622231,0.236938082271278,0.58
"773","Zwaan","1","UM","UM17",0.586666666666667,0.120968315410827,0.63,0.45,0.68,0.0698410894658566,0.206195992177546,0.63
"774","Zwaan","1","UM","UM18",0.81,0.150996688705415,0.83,0.65,0.95,0.0871779788708135,0.186415665068414,0.83
"775","Zwaan","1","UM","UM2",0.753333333333333,0.0404145188432738,0.73,0.73,0.8,0.0233333333333334,0.0536475913848768,0.73
"776","Zwaan","1","UM","UM29",0.78,0.212132034355964,0.78,0.63,0.93,0.15,0.271964146610211,0.93
"777","Zwaan","1","UM","UM4",0.563333333333333,0.246644143115812,0.68,0.28,0.73,0.142400062421959,0.437829839850555,0.68
"778","Zwaan","1","UM","UM5",0.89,0.0565685424949239,0.89,0.85,0.93,0.04,0.063560160106656,0.85
"779","Zwaan","1","UM","UM6",0.87,0.06557438524302,0.88,0.8,0.93,0.0378593889720018,0.0753728566011724,0.8
"780","Zwaan","1","UM","UM7",0.71,0.0692820323027551,0.75,0.63,0.75,0.04,0.097580327186979,0.75
"781","Zwaan","1","UM","UM8",0.776666666666667,0.0251661147842359,0.78,0.75,0.8,0.0145296631451356,0.0324027228981578,0.75
"782","Zwaan","1","UM","UM9",0.85,0.13228756555323,0.8,0.75,1,0.0763762615825973,0.155632430062623,0.8
"783","Zwaan","1","VA","VA1",0.746666666666667,0.0288675134594813,0.73,0.73,0.78,0.0166666666666667,0.0386618483832339,0.73
"784","Zwaan","1","VA","VA11",0.815,0.162634559672906,0.815,0.7,0.93,0.115,0.199551606960621,0.7
"785","Zwaan","1","VA","VA15",0.486666666666667,0.0513160143944689,0.5,0.43,0.53,0.0296273147243853,0.105443865194114,0.5
"786","Zwaan","1","VA","VA18",0.82,0.150996688705415,0.8,0.68,0.98,0.0871779788708135,0.184142303299287,0.98
"787","Zwaan","1","VA","VA22",0.78,0,0.78,0.78,0.78,0,0,0.78
"788","Zwaan","1","VA","VA26",0.616666666666667,0.0763762615825973,0.6,0.55,0.7,0.0440958551844098,0.123853397160969,0.6
"789","Zwaan","1","VA","VA30",0.83,0.0707106781186547,0.83,0.78,0.88,0.05,0.0851935880947647,0.88
"790","Zwaan","1","VA","VA34",0.903333333333333,0.0873689494805411,0.88,0.83,1,0.0504424865014052,0.0967183942589016,1
"791","Zwaan","1","VA","VA6",0.566666666666667,0.104083299973307,0.6,0.45,0.65,0.0600925212577332,0.1836764117176,0.45
"792","Zwaan","1","VA","VA71",0.743333333333333,0.0513160143944689,0.73,0.7,0.8,0.0296273147243853,0.0690349969432317,0.73
"793","Zwaan","1","VA","VA9",0.886666666666667,0.0513160143944689,0.9,0.83,0.93,0.0296273147243853,0.0578752042042882,0.93
"794","Zwaan","1","YE","YE11",0.493333333333333,0.349475797922164,0.4,0.2,0.88,0.201769946005621,0.708396887680062,0.4
"795","Zwaan","1","YE","YE13",0.693333333333333,0.120968315410827,0.65,0.6,0.83,0.0698410894658565,0.174473531842539,0.83
"796","Zwaan","1","YE","YE14",0.753333333333333,0.110151410945722,0.7,0.68,0.88,0.0635959467611297,0.146218687096091,0.7
"797","Zwaan","1","YE","YE15",0.77,0.06557438524302,0.78,0.7,0.83,0.0378593889720018,0.0851615392766494,0.83
"798","Zwaan","1","YE","YE19",0.71,0.0360555127546399,0.7,0.68,0.75,0.0208166599946613,0.0507824123304787,0.7
"799","Zwaan","1","YE","YE20",0.266666666666667,0.0288675134594813,0.25,0.25,0.3,0.0166666666666667,0.108253175473055,0.25
"800","Zwaan","1","YE","YE21",0.33,0.1,0.33,0.23,0.43,0.0577350269189626,0.303030303030303,0.33
"801","Zwaan","1","YE","YE22",0.403333333333333,0.0642910050732864,0.43,0.33,0.45,0.0371184290855335,0.159399186132115,0.43
"802","Zwaan","1","YE","YE23",0.526666666666667,0.156950098226581,0.58,0.35,0.65,0.0906151814604546,0.29800651562009,0.35
"803","Zwaan","1","YE","YE24",0.876666666666667,0.0680685928555405,0.9,0.8,0.93,0.0392994204085053,0.0776447827249511,0.9
"804","Zwaan","1","YE","YE80",0.47,0.0529150262212918,0.45,0.43,0.53,0.0305505046330389,0.112585162172961,0.43
"805","Zwaan","2","AK","AK1",0.81,0.185202591774521,0.8,0.63,1,0.106926766215636,0.228645175030273,1
"806","Zwaan","2","AK","AK11",0.716666666666667,0.0763762615825973,0.7,0.65,0.8,0.0440958551844099,0.106571527789671,0.7
"807","Zwaan","2","AK","AK12",0.736666666666667,0.0901849950564579,0.73,0.65,0.83,0.052068331172711,0.122423070212386,0.65
"808","Zwaan","2","AK","AK13",0.71,0.14422205101856,0.75,0.55,0.83,0.0832666399786453,0.203129649321915,0.83
"809","Zwaan","2","AK","AK14",0.763333333333333,0.175594229214212,0.78,0.58,0.93,0.10137937550497,0.23003610814089,0.78
"810","Zwaan","2","AK","AK15",0.77,0.135277492584687,0.78,0.63,0.9,0.0781024967590666,0.175685055304788,0.63
"811","Zwaan","2","AK","AK16",0.943333333333333,0.0115470053837925,0.95,0.93,0.95,0.00666666666666664,0.0122406417496033,0.95
"812","Zwaan","2","AK","AK17",0.8,0.0866025403784439,0.85,0.7,0.85,0.05,0.108253175473055,0.85
"813","Zwaan","2","AK","AK18",0.586666666666667,0.143643076176102,0.53,0.48,0.75,0.0829323686974982,0.2448461525729,0.53
"814","Zwaan","2","AK","AK2",0.67,0.165227116418583,0.75,0.48,0.78,0.0953939201416946,0.246607636445646,0.75
"815","Zwaan","2","AK","AK20",0.853333333333333,0.132790561913614,0.93,0.7,0.93,0.0766666666666667,0.155613939742516,0.93
"816","Zwaan","2","GI","GI1",0.66,0.0964365076099295,0.7,0.55,0.73,0.0556776436283002,0.146115920621105,0.7
"817","Zwaan","2","GI","GI11",0.716666666666667,0.115470053837925,0.65,0.65,0.85,0.0666666666666667,0.161121005355244,0.65
"818","Zwaan","2","GI","GI12",0.615,0.0494974746830584,0.615,0.58,0.65,0.035,0.0804836986716396,0.58
"819","Zwaan","2","GI","GI13",0.753333333333333,0.10785793124909,0.8,0.63,0.83,0.062271805640898,0.143174245020915,0.63
"820","Zwaan","2","GI","GI14",0.63,0.05,0.63,0.58,0.68,0.0288675134594813,0.0793650793650794,0.58
"821","Zwaan","2","GI","GI2",0.736666666666667,0.110151410945722,0.73,0.63,0.85,0.0635959467611297,0.149526802188763,0.73
"822","Zwaan","2","KA","KA1",0.71,0.168226038412607,0.65,0.58,0.9,0.0971253485622231,0.236938082271278,0.9
"823","Zwaan","2","KA","KA14",0.9,0.0707106781186547,0.9,0.85,0.95,0.05,0.0785674201318386,0.85
"824","Zwaan","2","KA","KA15",0.793333333333333,0.0115470053837925,0.8,0.78,0.8,0.00666666666666667,0.0145550488030998,0.8
"825","Zwaan","2","KA","KA16",0.67,0.182482875908947,0.58,0.55,0.88,0.105356537528527,0.272362501356637,0.55
"826","Zwaan","2","KA","KA17",0.846666666666667,0.104083299973307,0.88,0.73,0.93,0.0600925212577332,0.122933031464535,0.93
"827","Zwaan","2","KA","KA18",0.7,0.15,0.7,0.55,0.85,0.0866025403784439,0.214285714285714,0.85
"828","Zwaan","2","KA","KA2",0.743333333333333,0.0513160143944689,0.73,0.7,0.8,0.0296273147243853,0.0690349969432317,0.73
"829","Zwaan","2","KA","KA23",0.953333333333333,0.0404145188432738,0.93,0.93,1,0.0233333333333333,0.042392851933504,0.93
"830","Zwaan","2","KA","KA24",0.703333333333333,0.150443787951957,0.78,0.53,0.8,0.0868587614719692,0.213901120310839,0.78
"831","Zwaan","2","KA","KA25",0.783333333333333,0.0763762615825973,0.8,0.7,0.85,0.0440958551844099,0.0975016105309753,0.7
"832","Zwaan","2","KA","KA28",0.85,0.1,0.85,0.75,0.95,0.0577350269189626,0.117647058823529,0.95
"833","Zwaan","2","MA","MA20",0.76,0.06557438524302,0.75,0.7,0.83,0.0378593889720018,0.086282085846079,0.83
"834","Zwaan","2","MA","MA21",0.76,0.06557438524302,0.75,0.7,0.83,0.0378593889720018,0.086282085846079,0.7
"835","Zwaan","2","MA","MA23",0.886666666666667,0.0814452781524708,0.85,0.83,0.98,0.047022453265553,0.0918555768636889,0.85
"836","Zwaan","2","MA","MA26",0.84,0.0565685424949238,0.84,0.8,0.88,0.04,0.0673435029701474,0.8
"837","Zwaan","2","MA","MA27",0.586666666666667,0.0404145188432738,0.58,0.55,0.63,0.0233333333333333,0.068888384391944,0.58
"838","Zwaan","2","MA","MA28",0.716666666666667,0.0288675134594813,0.7,0.7,0.75,0.0166666666666667,0.0402802513388111,0.7
"839","Zwaan","2","MA","MA3",0.826666666666667,0.0929157324317757,0.8,0.75,0.93,0.0536449231314369,0.112398063425535,0.8
"840","Zwaan","2","MA","MA30",0.693333333333333,0.300222139978605,0.68,0.4,1,0.173333333333333,0.433012701892219,0.4
"841","Zwaan","2","MA","MA31",0.576666666666667,0.0251661147842358,0.58,0.55,0.6,0.0145296631451356,0.0436406614755534,0.55
"842","Zwaan","2","MA","MA5",0.766666666666667,0.0288675134594813,0.75,0.75,0.8,0.0166666666666667,0.0376532784254104,0.75
"843","Zwaan","2","MU","MU1",0.736666666666667,0.128970280814354,0.7,0.63,0.88,0.0744610263456289,0.175072779386001,0.88
"844","Zwaan","2","MU","MU11",0.59,0.410121933088198,0.59,0.3,0.88,0.29,0.695121920488471,0.3
"845","Zwaan","2","MU","MU12",0.875,0.106066017177982,0.875,0.8,0.95,0.075,0.121218305346265,0.95
"846","Zwaan","2","MU","MU13",0.426666666666667,0.283078316607495,0.58,0.1,0.6,0.163435342295084,0.663464804548817,0.58
"847","Zwaan","2","MU","MU14",0.865,0.190918830920368,0.865,0.73,1,0.135,0.220715411468633,1
"848","Zwaan","2","MU","MU15",0.793333333333333,0.140118997046558,0.75,0.68,0.95,0.0808977406634106,0.176620584512468,0.95
"849","Zwaan","2","MU","MU16",0.67,0.0854400374531753,0.68,0.58,0.75,0.0493288286231625,0.127522443959963,0.75
"850","Zwaan","2","MU","MU17",0.85,0,0.85,0.85,0.85,0,0,0.85
"851","Zwaan","2","MU","MU18",0.98,NA,0.98,0.98,0.98,NA,NA,0.98
"852","Zwaan","2","MU","MU19",0.476666666666667,0.444559707276012,0.55,0,0.88,0.256666666666667,0.932642742537088,0.88
"853","Zwaan","2","MU","MU2",0.54,0.268700576850888,0.54,0.35,0.73,0.19,0.497593660834978,0.35
"854","Zwaan","2","RE","RE1",0.465,0.0919238815542512,0.465,0.4,0.53,0.065,0.197685766783336,0.53
"855","Zwaan","2","RE","RE12",0.686666666666667,0.125033328890074,0.63,0.6,0.83,0.072188026092359,0.18208737217001,0.83
"856","Zwaan","2","RE","RE13",0.566666666666667,0.317542648054294,0.75,0.2,0.75,0.183333333333333,0.560369378919343,0.75
"857","Zwaan","2","RE","RE15",0.83,0.05,0.83,0.78,0.88,0.0288675134594813,0.0602409638554217,0.78
"858","Zwaan","2","RE","RE16",0.636666666666667,0.110151410945722,0.63,0.53,0.75,0.0635959467611297,0.173012687349302,0.63
"859","Zwaan","2","RE","RE17",0.55,0.229128784747792,0.6,0.3,0.75,0.13228756555323,0.416597790450531,0.6
"860","Zwaan","2","RE","RE2",0.336666666666667,0.125033328890074,0.28,0.25,0.48,0.072188026092359,0.37138612541606,0.25
"861","Zwaan","2","UM","UM2",0.82,0.0793725393319377,0.85,0.73,0.88,0.0458257569495584,0.0967957796730948,0.85
"862","Zwaan","2","UM","UM20",0.896666666666667,0.0763762615825973,0.88,0.83,0.98,0.0440958551844099,0.08517798689509,0.83
"863","Zwaan","2","UM","UM21",0.753333333333333,0.177857620959388,0.83,0.55,0.88,0.102686145338329,0.236094187114232,0.55
"864","Zwaan","2","UM","UM22",0.73,0.05,0.73,0.68,0.78,0.0288675134594813,0.0684931506849315,0.78
"865","Zwaan","2","UM","UM23",0.763333333333333,0.0288675134594813,0.78,0.73,0.78,0.0166666666666667,0.0378177032220279,0.78
"866","Zwaan","2","UM","UM25",0.886666666666667,0.0814452781524708,0.85,0.83,0.98,0.047022453265553,0.0918555768636889,0.85
"867","Zwaan","2","UM","UM26",0.926666666666667,0.0750555349946514,0.93,0.85,1,0.0433333333333333,0.0809951816489043,1
"868","Zwaan","2","UM","UM28",0.76,0.121655250605964,0.7,0.68,0.9,0.0702376916856849,0.160072698165743,0.7
"869","Zwaan","2","UM","UM4",0.625,0.106066017177982,0.625,0.55,0.7,0.075,0.169705627484771,0.7
"870","Zwaan","2","VA","VA1",0.576666666666667,0.285715476187996,0.7,0.25,0.78,0.164957907088782,0.495460363331785,0.78
