Model	Trait	Lab	Sex	Population	Line	Estimate	SE
lmer_pop	CSM	Vieira	M	KA	KA29	-0.044	0.118
lmer_pop	CSM	Vieira	M	KA	KA3	0.201	0.113
lmer_pop	CSM	Vieira	M	KA	KA5	0.182	0.113
lmer_pop	CSM	Vieira	M	KA	KA6	-0.149	0.116
lmer_pop	CSM	Vieira	M	KA	KA7	-0.031	0.116
lmer_pop	CSM	Vieira	M	KA	KA9	-0.285	0.116
lmer_pop	CSM	Vieira	M	MA	MA12	0.128	0.116
lmer_pop	CSM	Vieira	M	MA	MA13	0.088	0.116
lmer_pop	CSM	Vieira	M	MA	MA16	0.279	0.116
lmer_pop	CSM	Vieira	M	MA	MA18	-0.074	0.116
lmer_pop	CSM	Vieira	M	MA	MA19	0.05	0.116
lmer_pop	CSM	Vieira	M	MA	MA20	0.152	0.115
lmer_pop	CSM	Vieira	M	MA	MA21	-0.381	0.115
lmer_pop	CSM	Vieira	M	MA	MA23	-0.151	0.115
lmer_pop	CSM	Vieira	M	MA	MA26	-0.039	0.115
lmer_pop	CSM	Vieira	M	MA	MA27	-0.135	0.115
lmer_pop	CSM	Vieira	M	MA	MA28	0.155	0.115
lmer_pop	CSM	Vieira	M	MA	MA3	-0.208	0.118
lmer_pop	CSM	Vieira	M	MA	MA30	0.197	0.116
lmer_pop	CSM	Vieira	M	MA	MA31	0.277	0.116
lmer_pop	CSM	Vieira	M	MA	MA32	0.03	0.116
lmer_pop	CSM	Vieira	M	MA	MA33	-0.021	0.116
lmer_pop	CSM	Vieira	M	MA	MA5	-0.201	0.118
lmer_pop	CSM	Vieira	M	MA	MA6	0.069	0.118
lmer_pop	CSM	Vieira	M	MA	MA7	-0.009	0.121
lmer_pop	CSM	Vieira	M	MA	MA9	-0.206	0.121
lmer_pop	CSM	Vieira	M	MU	MU1	-0.002	0.115
lmer_pop	CSM	Vieira	M	MU	MU10	0.121	0.115
lmer_pop	CSM	Vieira	M	MU	MU11	0.074	0.112
lmer_pop	CSM	Vieira	M	MU	MU12	-0.215	0.112
lmer_pop	CSM	Vieira	M	MU	MU13	0.261	0.112
lmer_pop	CSM	Vieira	M	MU	MU14	-0.316	0.112
lmer_pop	CSM	Vieira	M	MU	MU15	-0.076	0.112
lmer_pop	CSM	Vieira	M	MU	MU16	0.122	0.115
lmer_pop	CSM	Vieira	M	MU	MU17	0.067	0.112
lmer_pop	CSM	Vieira	M	MU	MU18	-0.032	0.112
lmer_pop	CSM	Vieira	M	MU	MU19	-0.119	0.112
lmer_pop	CSM	Vieira	M	MU	MU2	0.123	0.115
lmer_pop	CSM	Vieira	M	MU	MU20	0.228	0.112
lmer_pop	CSM	Vieira	M	MU	MU3	-0.05	0.115
lmer_pop	CSM	Vieira	M	MU	MU4	-0.016	0.113
lmer_pop	CSM	Vieira	M	MU	MU5	-0.044	0.115
lmer_pop	CSM	Vieira	M	MU	MU6	0.184	0.115
lmer_pop	CSM	Vieira	M	MU	MU7	-0.114	0.113
lmer_pop	CSM	Vieira	M	MU	MU8	0.003	0.113
lmer_pop	CSM	Vieira	M	MU	MU9	-0.201	0.113
lmer_pop	CSM	Vieira	M	RE	RE10	0.193	0.114
lmer_pop	CSM	Vieira	M	RE	RE11	-0.008	0.114
lmer_pop	CSM	Vieira	M	RE	RE12	0.112	0.116
lmer_pop	CSM	Vieira	M	RE	RE13	0.073	0.114
lmer_pop	CSM	Vieira	M	RE	RE15	0.027	0.114
lmer_pop	CSM	Vieira	M	RE	RE16	-0.027	0.114
lmer_pop	CSM	Vieira	M	RE	RE17	-0.206	0.114
lmer_pop	CSM	Vieira	M	RE	RE18	-0.002	0.114
lmer_pop	CSM	Vieira	M	RE	RE2	-0.068	0.118
lmer_pop	CSM	Vieira	M	RE	RE3	0.22	0.118
lmer_pop	CSM	Vieira	M	RE	RE4	-0.063	0.118
lmer_pop	CSM	Vieira	M	RE	RE5	0.007	0.118
lmer_pop	CSM	Vieira	M	RE	RE6	-0.098	0.118
lmer_pop	CSM	Vieira	M	RE	RE7	0.005	0.118
lmer_pop	CSM	Vieira	M	RE	RE8	0.192	0.118
lmer_pop	CSM	Vieira	M	RE	RE9	-0.357	0.118
lmer_pop	CSM	Vieira	M	UM	UM13	0.211	0.116
lmer_pop	CSM	Vieira	M	UM	UM17	0.301	0.116
lmer_pop	CSM	Vieira	M	UM	UM18	-0.353	0.116
lmer_pop	CSM	Vieira	M	UM	UM2	-0.486	0.112
lmer_pop	CSM	Vieira	M	UM	UM20	-0.225	0.116
lmer_pop	CSM	Vieira	M	UM	UM21	-0.213	0.119
lmer_pop	CSM	Vieira	M	UM	UM22	0.176	0.119
lmer_pop	CSM	Vieira	M	UM	UM23	-0.116	0.119
lmer_pop	CSM	Vieira	M	UM	UM24	0.026	0.119
lmer_pop	CSM	Vieira	M	UM	UM25	-0.241	0.113
lmer_pop	CSM	Vieira	M	UM	UM26	0.199	0.119
lmer_pop	CSM	Vieira	M	UM	UM28	0.127	0.119
lmer_pop	CSM	Vieira	M	UM	UM29	0.005	0.113
lmer_pop	CSM	Vieira	M	UM	UM4	0.024	0.113
lmer_pop	CSM	Vieira	M	UM	UM5	0.028	0.112
lmer_pop	CSM	Vieira	M	UM	UM6	0.408	0.112
lmer_pop	CSM	Vieira	M	UM	UM7	-0.324	0.112
lmer_pop	CSM	Vieira	M	UM	UM8	0.407	0.113
lmer_pop	CSM	Vieira	M	UM	UM9	0.045	0.116
lmer_pop	CSM	Vieira	M	VA	VA1	0.04	0.113
lmer_pop	CSM	Vieira	M	VA	VA11	0.148	0.112
lmer_pop	CSM	Vieira	M	VA	VA15	-0.006	0.113
lmer_pop	CSM	Vieira	M	VA	VA18	0.065	0.113
lmer_pop	CSM	Vieira	M	VA	VA22	0.086	0.112
lmer_pop	CSM	Vieira	M	VA	VA26	-0.235	0.113
lmer_pop	CSM	Vieira	M	VA	VA30	-0.255	0.113
lmer_pop	CSM	Vieira	M	VA	VA34	-0.113	0.113
lmer_pop	CSM	Vieira	M	VA	VA35	-0.003	0.116
lmer_pop	CSM	Vieira	M	VA	VA44	0.232	0.112
lmer_pop	CSM	Vieira	M	VA	VA46	0.227	0.112
lmer_pop	CSM	Vieira	M	VA	VA47	0.084	0.116
lmer_pop	CSM	Vieira	M	VA	VA48	0.159	0.119
lmer_pop	CSM	Vieira	M	VA	VA55	0.19	0.116
lmer_pop	CSM	Vieira	M	VA	VA57	-0.149	0.116
lmer_pop	CSM	Vieira	M	VA	VA6	-0.256	0.112
lmer_pop	CSM	Vieira	M	VA	VA66	-0.085	0.116
lmer_pop	CSM	Vieira	M	VA	VA67	0.161	0.119
lmer_pop	CSM	Vieira	M	VA	VA71	-0.098	0.119
lmer_pop	CSM	Vieira	M	VA	VA9	-0.191	0.112
lmer_pop	CSM	Vieira	M	YE	YE11	0.011	0.116
lmer_pop	CSM	Vieira	M	YE	YE13	-0.011	0.114
lmer_pop	CSM	Vieira	M	YE	YE14	-0.336	0.114
lmer_pop	CSM	Vieira	M	YE	YE15	0.111	0.114
lmer_pop	CSM	Vieira	M	YE	YE19	0.171	0.114
lmer_pop	CSM	Vieira	M	YE	YE20	-0.23	0.114
lmer_pop	CSM	Vieira	M	YE	YE21	-0.227	0.114
lmer_pop	CSM	Vieira	M	YE	YE22	0.235	0.114
lmer_pop	CSM	Vieira	M	YE	YE23	0.101	0.112
lmer_pop	CSM	Vieira	M	YE	YE24	-0.222	0.112
lmer_pop	CSM	Vieira	M	YE	YE26	-0.004	0.112
lmer_pop	CSM	Vieira	M	YE	YE27	0.06	0.112
lmer_pop	CSM	Vieira	M	YE	YE33	0.148	0.113
lmer_pop	CSM	Vieira	M	YE	YE40	0.214	0.113
lmer_pop	CSM	Vieira	M	YE	YE41	-0.057	0.115
lmer_pop	CSM	Vieira	M	YE	YE48	-0.1	0.115
lmer_pop	CSM	Vieira	M	YE	YE49	0.134	0.115
lmer_pop	CSM	Vieira	M	YE	YE51	0	0.115
lmer_pop	CSM	Vieira	M	YE	YE69	0.05	0.115
lmer_pop	CSM	Vieira	M	YE	YE80	-0.049	0.115
