Model	Trait	Sex	Population	Line	Coef_Gonzalez	Coef_Kozeretska	Coef_Vieira	SE_Gonzalez	SE_Kozeretska	SE_Vieira
lmer_pop	CSM	M	KA	KA16	0.825456982448719	0.959494105095524	0.845313865921355	0.129775967736635	0.169136149943392	0.139563750584614
lmer_pop	CSM	M	KA	KA17	0.822456982448719	0.990494105095524	0.919313865921355	0.117888938420787	0.169136149943392	0.134395090971524
lmer_pop	CSM	M	KA	KA18	1.19645698244872	1.01549410509552	1.27131386592135	0.129775967736635	0.169558359327028	0.134395090971524
lmer_pop	CSM	M	KA	KA2	0.840456982448719	0.985494105095524	0.591313865921355	0.129775967736635	0.169136149943392	0.132687755566383
lmer_pop	CSM	M	KA	KA3	1.02345698244872	0.986494105095524	1.31531386592136	0.117888938420787	0.169136149943392	0.132687755566383
lmer_pop	CSM	M	KA	KA5	1.05145698244872	1.01949410509552	1.29631386592135	0.129775967736635	0.169136149943392	0.132687755566383
lmer_pop	CSM	M	KA	KA6	1.10245698244872	NA	0.965313865921355	0.129775967736635	NA	0.1352517670023
lmer_pop	CSM	M	KA	KA7	0.988456982448719	1.02449410509552	1.08331386592136	0.117888938420787	0.169136149943392	0.1352517670023
lmer_pop	CSM	M	KA	KA9	1.00145698244872	NA	0.829313865921355	0.129775967736635	NA	0.1352517670023
lmer_pop	CSM	M	MA	MA12	1.03234365450277	NA	1.18976832873268	0.127469217861239	NA	0.136348212238543
lmer_pop	CSM	M	MA	MA13	1.05134365450277	1.09461219360597	1.14976832873268	0.127469217861239	0.166281588470379	0.136348212238543
lmer_pop	CSM	M	MA	MA16	0.972343654502769	1.05661219360597	1.34076832873268	0.127469217861239	0.165851037573578	0.136348212238543
lmer_pop	CSM	M	MA	MA18	0.905343654502769	1.08061219360597	0.987768328732681	0.127469217861239	0.165851037573578	0.136348212238543
lmer_pop	CSM	M	MA	MA19	0.894343654502769	1.10961219360597	1.11176832873268	0.120537967056675	0.165851037573578	0.136348212238543
lmer_pop	CSM	M	MA	MA20	0.767343654502769	1.10361219360597	1.21376832873268	0.129044184301951	0.165851037573578	0.135498468554618
lmer_pop	CSM	M	MA	MA21	0.991343654502769	1.08761219360597	0.680768328732681	0.127469217861239	0.165851037573578	0.135498468554618
lmer_pop	CSM	M	MA	MA23	0.786343654502769	NA	0.910768328732681	0.127469217861239	NA	0.135498468554618
lmer_pop	CSM	M	MA	MA26	0.835343654502769	NA	1.02276832873268	0.127469217861239	NA	0.135498468554618
lmer_pop	CSM	M	MA	MA27	1.01434365450277	1.07061219360597	0.926768328732681	0.115344707300144	0.165851037573578	0.135498468554618
lmer_pop	CSM	M	MA	MA28	1.00434365450277	1.09461219360597	1.21676832873268	0.127469217861239	0.166281588470379	0.135498468554618
lmer_pop	CSM	M	MA	MA3	0.786343654502769	1.10061219360597	0.853768328732681	0.127469217861239	0.165851037573578	0.138053739466364
lmer_pop	CSM	M	MA	MA30	0.988343654502769	1.08161219360597	1.25876832873268	0.127469217861239	0.165851037573578	0.136348212238543
lmer_pop	CSM	M	MA	MA31	0.897343654502769	1.10761219360597	1.33876832873268	0.127469217861239	0.165004747399075	0.136348212238543
lmer_pop	CSM	M	MA	MA32	0.832343654502769	1.06661219360597	1.09176832873268	0.127469217861239	0.165851037573578	0.136348212238543
lmer_pop	CSM	M	MA	MA33	1.02334365450277	1.09961219360597	1.04076832873268	0.127469217861239	0.166281588470379	0.136348212238543
lmer_pop	CSM	M	MA	MA5	0.786343654502769	1.08461219360597	0.860768328732681	0.127469217861239	0.166281588470379	0.138053739466364
lmer_pop	CSM	M	MA	MA6	0.959343654502769	1.09661219360597	1.13076832873268	0.127469217861239	0.166281588470379	0.138053739466364
lmer_pop	CSM	M	MA	MA7	1.02934365450277	1.11361219360597	1.05276832873268	0.127469217861239	0.165851037573578	0.140626579922313
lmer_pop	CSM	M	MA	MA9	0.789343654502769	1.10761219360597	0.855768328732681	0.127469217861239	0.165851037573578	0.140626579922313
lmer_pop	CSM	M	MU	MU1	0.69781191691954	1.01370211355105	1.28078640503769	0.127640290524128	0.16501099244423	0.134921032975815
lmer_pop	CSM	M	MU	MU10	0.94281191691954	NA	1.40378640503769	0.127640290524128	NA	0.134921032975815
lmer_pop	CSM	M	MU	MU11	0.87881191691954	1.01370211355105	1.35678640503769	0.127640290524128	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU12	0.97081191691954	1.04370211355105	1.06778640503769	0.127640290524128	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU13	0.79581191691954	1.03370211355105	1.54378640503769	0.137244467156545	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU14	0.76781191691954	0.988702113551053	0.966786405037687	0.127640290524128	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU15	0.85381191691954	0.991702113551053	1.20678640503769	0.127640290524128	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU16	0.86581191691954	1.02770211355105	1.40478640503769	0.121474457253712	0.165443729489605	0.134921032975815
lmer_pop	CSM	M	MU	MU17	0.86381191691954	1.02770211355105	1.34978640503769	0.120718862507414	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU18	0.99981191691954	0.960702113551053	1.25078640503769	0.127640290524128	0.16501099244423	0.132373279551656
lmer_pop	CSM	M	MU	MU19	0.82381191691954	NA	1.16378640503769	0.127640290524128	NA	0.132373279551656
lmer_pop	CSM	M	MU	MU2	0.96481191691954	1.02170211355105	1.40578640503769	0.127640290524128	0.16501099244423	0.134921032975815
lmer_pop	CSM	M	MU	MU20	1.16681191691954	1.00170211355105	1.51078640503769	0.115533734316363	0.165443729489605	0.132373279551656
lmer_pop	CSM	M	MU	MU3	1.06781191691954	1.01670211355105	1.23278640503769	0.137244467156545	0.16501099244423	0.134921032975815
lmer_pop	CSM	M	MU	MU4	1.01681191691954	NA	1.26678640503769	0.127640290524128	NA	0.133220438143931
lmer_pop	CSM	M	MU	MU5	0.95681191691954	1.02470211355105	1.23878640503769	0.127640290524128	0.16501099244423	0.134921032975815
lmer_pop	CSM	M	MU	MU6	0.98681191691954	0.992702113551053	1.46678640503769	0.127640290524128	0.16501099244423	0.134921032975815
lmer_pop	CSM	M	MU	MU7	0.77581191691954	1.02270211355105	1.16878640503769	0.127640290524128	0.16501099244423	0.133220438143931
lmer_pop	CSM	M	MU	MU8	0.92181191691954	1.02370211355105	1.28578640503769	0.127640290524128	0.16501099244423	0.133220438143931
lmer_pop	CSM	M	MU	MU9	0.67481191691954	1.02770211355105	1.08178640503769	0.121474457253712	0.16501099244423	0.133220438143931
lmer_pop	CSM	M	RE	RE1	0.920923785550766	1.0385360883113	NA	0.123610638501755	0.168761712151617	NA
lmer_pop	CSM	M	RE	RE10	0.972923785550766	1.0345360883113	1.29576765445267	0.116989700191134	0.168761712151617	0.140634647484758
lmer_pop	CSM	M	RE	RE11	0.961923785550766	1.0425360883113	1.09476765445267	0.128959644659915	0.168761712151617	0.140634647484758
lmer_pop	CSM	M	RE	RE12	0.926923785550766	1.0485360883113	1.21476765445267	0.128959644659915	0.168761712151617	0.142260690540859
lmer_pop	CSM	M	RE	RE13	0.856923785550766	1.0675360883113	1.17576765445267	0.128959644659915	0.169184855966322	0.140634647484758
lmer_pop	CSM	M	RE	RE15	0.984923785550766	1.0475360883113	1.12976765445267	0.128959644659915	0.168761712151617	0.140634647484758
lmer_pop	CSM	M	RE	RE16	0.829923785550766	1.0595360883113	1.07576765445267	0.128959644659915	0.168761712151617	0.140634647484758
lmer_pop	CSM	M	RE	RE17	0.683923785550766	1.0575360883113	0.896767654452672	0.128959644659915	0.168761712151617	0.140634647484758
lmer_pop	CSM	M	RE	RE18	1.05692378555077	NA	1.10076765445267	0.128959644659915	NA	0.140634647484758
lmer_pop	CSM	M	RE	RE2	0.852923785550766	1.0515360883113	1.03476765445267	0.128959644659915	0.167930091074665	0.143896157256412
lmer_pop	CSM	M	RE	RE3	1.07892378555077	1.0645360883113	1.32276765445267	0.128959644659915	0.167930091074665	0.143896157256412
lmer_pop	CSM	M	RE	RE4	0.844923785550766	NA	1.03976765445267	0.129736617617431	NA	0.143896157256412
lmer_pop	CSM	M	RE	RE5	0.886923785550766	NA	1.10976765445267	0.116989700191134	NA	0.143896157256412
lmer_pop	CSM	M	RE	RE6	0.915923785550766	1.0665360883113	1.00476765445267	0.128959644659915	0.168761712151617	0.143896157256412
lmer_pop	CSM	M	RE	RE7	0.829923785550766	1.0515360883113	1.10776765445267	0.116989700191134	0.169184855966322	0.143896157256412
lmer_pop	CSM	M	RE	RE8	0.714923785550766	NA	1.29476765445267	0.123610638501755	NA	0.143896157256412
lmer_pop	CSM	M	UM	UM13	1.02846366922156	1.00652788812305	1.22905408461419	0.110295918476367	0.171135638816671	0.135161842070445
lmer_pop	CSM	M	UM	UM17	0.929463669221556	NA	1.31905408461419	0.130859426991506	NA	0.135161842070445
lmer_pop	CSM	M	UM	UM18	0.546463669221557	1.01652788812305	0.665054084614187	0.130859426991506	0.171135638816671	0.135161842070445
lmer_pop	CSM	M	UM	UM2	0.780463669221556	0.981527888123047	0.532054084614187	0.140243322951738	0.171135638816671	0.13174491850495
lmer_pop	CSM	M	UM	UM20	0.765463669221556	1.00052788812305	0.793054084614187	0.130859426991506	0.171135638816671	0.135161842070445
lmer_pop	CSM	M	UM	UM21	0.770463669221557	1.03952788812305	0.805054084614187	0.130859426991506	0.171135638816671	0.137745139848474
lmer_pop	CSM	M	UM	UM22	0.828463669221556	NA	1.19405408461419	0.130859426991506	NA	0.137745139848474
lmer_pop	CSM	M	UM	UM23	1.02346366922156	0.983527888123047	0.902054084614187	0.130859426991506	0.171135638816671	0.137745139848474
lmer_pop	CSM	M	UM	UM26	0.804463669221556	NA	1.21705408461419	0.130859426991506	NA	0.137745139848474
lmer_pop	CSM	M	UM	UM29	0.962463669221556	1.03152788812305	1.02305408461419	0.119080601411587	0.171135638816671	0.132596091766974
lmer_pop	CSM	M	UM	UM4	0.975463669221556	0.997527888123047	1.04205408461419	0.130859426991506	0.171135638816671	0.132596091766974
lmer_pop	CSM	M	UM	UM5	0.889463669221557	1.04652788812305	1.04605408461419	0.130859426991506	0.171135638816671	0.13174491850495
lmer_pop	CSM	M	UM	UM7	0.693463669221556	0.998527888123047	0.694054084614187	0.130859426991506	0.170315609599326	0.13174491850495
lmer_pop	CSM	M	UM	UM9	0.670463669221556	1.01252788812305	1.06305408461419	0.130859426991506	0.17155292732329	0.135161842070445
lmer_pop	CSM	M	VA	VA1	0.84690843683833	1.03659940711968	1.18022817943428	0.12763725563313	0.163216678735405	0.134489490748374
lmer_pop	CSM	M	VA	VA11	0.80990843683833	1.10359940711968	1.28822817943428	0.12763725563313	0.163216678735405	0.133650376437019
lmer_pop	CSM	M	VA	VA15	0.87490843683833	1.04259940711968	1.13422817943428	0.12763725563313	0.163216678735405	0.134489490748374
lmer_pop	CSM	M	VA	VA18	0.96490843683833	1.04259940711968	1.20522817943428	0.12763725563313	0.163216678735405	0.134489490748374
lmer_pop	CSM	M	VA	VA22	0.80090843683833	1.05959940711968	1.22622817943428	0.115530381396224	0.163216678735405	0.133650376437019
lmer_pop	CSM	M	VA	VA26	0.81890843683833	1.10359940711968	0.90522817943428	0.12763725563313	0.163216678735405	0.134489490748374
lmer_pop	CSM	M	VA	VA30	0.74790843683833	1.03559940711968	0.88522817943428	0.12763725563313	0.163216678735405	0.134489490748374
lmer_pop	CSM	M	VA	VA34	0.88190843683833	1.01159940711968	1.02722817943428	0.12763725563313	0.163216678735405	0.134489490748374
lmer_pop	CSM	M	VA	VA35	0.85390843683833	1.04559940711968	1.13722817943428	0.12763725563313	0.163216678735405	0.137019790985671
lmer_pop	CSM	M	VA	VA44	0.82390843683833	1.05759940711968	1.37222817943428	0.12763725563313	0.163216678735405	0.133650376437019
lmer_pop	CSM	M	VA	VA46	0.70090843683833	1.06059940711968	1.36722817943428	0.12763725563313	0.162356657447166	0.133650376437019
lmer_pop	CSM	M	VA	VA47	1.20290843683833	NA	1.22422817943428	0.12763725563313	NA	0.137019790985671
lmer_pop	CSM	M	VA	VA48	1.17790843683833	1.08959940711968	1.29922817943428	0.12763725563313	0.163216678735405	0.139568703948116
lmer_pop	CSM	M	VA	VA55	0.90590843683833	1.04859940711968	1.33022817943428	0.12763725563313	0.163216678735405	0.137019790985671
lmer_pop	CSM	M	VA	VA57	0.88090843683833	1.06459940711968	0.99122817943428	0.12763725563313	0.163216678735405	0.137019790985671
lmer_pop	CSM	M	VA	VA6	0.83290843683833	1.07859940711968	0.88422817943428	0.12763725563313	0.163216678735405	0.133650376437019
lmer_pop	CSM	M	VA	VA66	0.69990843683833	1.00559940711968	1.05522817943428	0.106453130651742	0.163216678735405	0.137019790985671
lmer_pop	CSM	M	VA	VA67	0.95990843683833	1.08059940711968	1.30122817943428	0.115530381396224	0.163216678735405	0.139568703948116
lmer_pop	CSM	M	VA	VA71	0.92490843683833	1.06459940711968	1.04222817943428	0.12763725563313	0.163216678735405	0.139568703948116
lmer_pop	CSM	M	VA	VA9	0.68890843683833	1.04359940711968	0.94922817943428	0.12763725563313	0.163216678735405	0.133650376437019
lmer_pop	CSM	M	YE	YE11	1.05950716770512	NA	1.3418789215787	0.128702427200534	NA	0.137126258346821
lmer_pop	CSM	M	YE	YE13	0.970507167705115	1.20922768084764	1.3198789215787	0.12712322670271	0.169144631176782	0.135438586555675
lmer_pop	CSM	M	YE	YE14	0.901507167705115	1.18122768084764	0.994878921578696	0.12712322670271	0.169144631176782	0.135438586555675
lmer_pop	CSM	M	YE	YE15	1.19050716770512	NA	1.4418789215787	0.114962231916872	NA	0.135438586555675
lmer_pop	CSM	M	YE	YE19	1.18050716770512	1.21422768084764	1.5018789215787	0.12712322670271	0.169144631176782	0.135438586555675
lmer_pop	CSM	M	YE	YE20	1.00250716770512	1.19022768084765	1.1008789215787	0.120172021566206	0.169566819442749	0.135438586555675
lmer_pop	CSM	M	YE	YE21	0.876507167705115	1.20122768084764	1.1038789215787	0.114962231916872	0.169566819442749	0.135438586555675
lmer_pop	CSM	M	YE	YE22	1.10150716770512	1.18722768084764	1.5658789215787	0.127911355114817	0.169144631176782	0.135438586555675
lmer_pop	CSM	M	YE	YE23	1.20750716770512	NA	1.4318789215787	0.114962231916872	NA	0.133759525747511
lmer_pop	CSM	M	YE	YE24	0.873507167705115	NA	1.1088789215787	0.12712322670271	NA	0.133759525747511
lmer_pop	CSM	M	YE	YE26	1.05650716770512	1.18822768084765	1.3268789215787	0.12712322670271	0.169566819442749	0.133759525747511
lmer_pop	CSM	M	YE	YE27	0.947507167705115	1.15222768084765	1.3908789215787	0.114962231916872	0.169144631176782	0.133759525747511
lmer_pop	CSM	M	YE	YE33	1.03050716770512	1.17422768084765	1.4788789215787	0.12712322670271	0.169144631176782	0.134597959598945
lmer_pop	CSM	M	YE	YE40	1.19750716770512	1.22022768084764	1.5448789215787	0.12712322670271	0.169144631176782	0.134597959598945
lmer_pop	CSM	M	YE	YE41	1.18450716770512	NA	1.2738789215787	0.120172021566206	NA	0.136281366034389
lmer_pop	CSM	M	YE	YE48	1.02750716770512	1.18022768084765	1.2308789215787	0.12712322670271	0.169144631176782	0.136281366034389
lmer_pop	CSM	M	YE	YE49	1.00650716770512	1.16922768084764	1.4648789215787	0.12712322670271	0.169144631176782	0.136281366034389
lmer_pop	CSM	M	YE	YE51	1.06250716770512	1.21022768084764	1.3308789215787	0.120172021566206	0.169566819442749	0.136281366034389
lmer_pop	CSM	M	YE	YE69	1.16250716770512	NA	1.3808789215787	0.12712322670271	NA	0.136281366034389
lmer_pop	CSM	M	YE	YE80	0.691507167705115	1.19922768084764	1.2818789215787	0.12712322670271	0.169144631176782	0.136281366034389
lmer_pop	CSM	M	AK	AK19	NA	NA	1.21361688193617	NA	NA	0.131510078306192
lmer_pop	CSM	M	KA	KA23	NA	NA	1.23131386592135	NA	NA	0.134395090971524
lmer_pop	CSM	M	KA	KA24	NA	NA	1.24531386592135	NA	NA	0.134395090971524
lmer_pop	CSM	M	KA	KA25	NA	NA	1.02531386592135	NA	NA	0.134395090971524
lmer_pop	CSM	M	KA	KA28	NA	NA	1.42031386592136	NA	NA	0.134395090971524
lmer_pop	CSM	M	KA	KA29	NA	NA	1.07031386592135	NA	NA	0.136970947566425
lmer_pop	CSM	M	RE	RE9	NA	NA	0.745767654452672	NA	NA	0.143896157256412
lmer_pop	CSM	M	UM	UM24	NA	NA	1.04405408461419	NA	NA	0.137745139848474
lmer_pop	CSM	M	UM	UM25	NA	NA	0.777054084614187	NA	NA	0.132596091766974
lmer_pop	CSM	M	UM	UM28	NA	NA	1.14505408461419	NA	NA	0.137745139848474
lmer_pop	CSM	M	UM	UM6	NA	NA	1.42605408461419	NA	NA	0.13174491850495
lmer_pop	CSM	M	UM	UM8	NA	NA	1.42505408461419	NA	NA	0.132596091766974
