"","Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"132","Tauber","2","M","VA","VA26",1.20039666666667,0.11547194313916,1.142857,1.125,1.333333,0.066667757455243,0.0961948215499541,1.142857
"133","Tauber","2","M","VA","VA30",1.0970695,0.0025901321394863,1.0970695,1.095238,1.098901,0.00183149999999999,0.00236095538111879,1.098901
"134","Tauber","2","M","VA","VA6",1.43005225,0.685908421438982,1.132832,1,2.454545,0.342954210719491,0.479638713507833,1.142857
"135","Tauber","2","M","VA","VA9",1.243395,0.460436450808361,1.073171,0.892308,1.764706,0.265833108818923,0.370305856793988,1.073171
"136","Tauber","2","M","YE","YE11",0.954545,NA,0.954545,0.954545,0.954545,NA,NA,0.954545
"137","Tauber","2","M","YE","YE26",1.00986033333333,0.0158372380272993,1.018182,0.991597,1.019802,0.00914363363828142,0.015682602340686,0.991597
"138","Tauber","2","M","YE","YE27",1.20759133333333,0.185562457502229,1.1263065,1.029126,1.444444,0.0757555560495584,0.153663290204326,1.079365
"139","Tauber","2","M","YE","YE33",1.08775433333333,0.0614391008180729,1.098901,1.021505,1.142857,0.0354718813960829,0.0564825153394681,1.021505
"140","Tauber","2","M","YE","YE41",0.989898625,0.151500574573109,1.003645,0.704545,1.192308,0.0535635418171518,0.153046555219843,0.704545
"141","Tauber","2","M","YE","YE48",1.061335,0.175433448156274,1,0.927273,1.36,0.0784562231209227,0.165295074746686,1
"142","Tauber","2","M","YE","YE49",1.95333333333333,0.480138868800822,1.76,1.6,2.5,0.277208305150557,0.245804881638646,1.6
"143","Tauber","2","M","YE","YE51",1.2980658,0.262635110045668,1.278689,1.009259,1.69697,0.11745399186805,0.202328040724644,1.372881
