Model	Trait	Lab	Sex	Population	Line	Estimate	SE
lmer_pop	WA_R	Onder	F	KA	KA18	-20.218	21.849
lmer_pop	WA_R	Onder	F	KA	KA2	48.419	21.399
lmer_pop	WA_R	Onder	F	KA	KA23	-61.208	21.849
lmer_pop	WA_R	Onder	F	KA	KA24	2.811	21.849
lmer_pop	WA_R	Onder	F	KA	KA25	-8.521	21.849
lmer_pop	WA_R	Onder	F	KA	KA28	50.405	21.849
lmer_pop	WA_R	Onder	F	KA	KA29	121.665	21.849
lmer_pop	WA_R	Onder	F	KA	KA3	-43.251	21.287
lmer_pop	WA_R	Onder	F	KA	KA5	-18.494	21.203
lmer_pop	WA_R	Onder	F	KA	KA6	20.379	21.664
lmer_pop	WA_R	Onder	F	KA	KA7	-13.689	21.116
lmer_pop	WA_R	Onder	F	KA	KA9	20.588	21.219
lmer_pop	WA_R	Onder	F	MA	MA12	-12.428	21.219
lmer_pop	WA_R	Onder	F	MA	MA13	-3.753	21.219
lmer_pop	WA_R	Onder	F	MA	MA16	-78.58	21.025
lmer_pop	WA_R	Onder	F	MA	MA18	45.358	21.116
lmer_pop	WA_R	Onder	F	MA	MA19	-28.4	20.827
lmer_pop	WA_R	Onder	F	MA	MA20	-84.255	21.495
lmer_pop	WA_R	Onder	F	MA	MA21	30.006	21.365
lmer_pop	WA_R	Onder	F	MA	MA23	5.881	21.365
lmer_pop	WA_R	Onder	F	MA	MA26	11.148	21.365
lmer_pop	WA_R	Onder	F	MA	MA27	5.55	21.365
lmer_pop	WA_R	Onder	F	MA	MA28	46.777	22.065
lmer_pop	WA_R	Onder	F	MA	MA3	-37.397	21.664
lmer_pop	WA_R	Onder	F	MA	MA30	8.199	22.016
lmer_pop	WA_R	Onder	F	MA	MA31	-2.955	22.016
lmer_pop	WA_R	Onder	F	MA	MA32	39.089	22.016
lmer_pop	WA_R	Onder	F	MA	MA33	-16.777	22.016
lmer_pop	WA_R	Onder	F	MA	MA5	-24.596	21.577
lmer_pop	WA_R	Onder	F	MA	MA6	23.766	21.664
lmer_pop	WA_R	Onder	F	MA	MA7	29.237	21.664
lmer_pop	WA_R	Onder	F	MA	MA9	44.13	21.565
lmer_pop	WA_R	Onder	F	MU	MU1	7.054	21.849
lmer_pop	WA_R	Onder	F	MU	MU10	11.918	21.219
lmer_pop	WA_R	Onder	F	MU	MU11	-115.725	21.365
lmer_pop	WA_R	Onder	F	MU	MU12	47.93	21.365
lmer_pop	WA_R	Onder	F	MU	MU13	-114.241	21.365
lmer_pop	WA_R	Onder	F	MU	MU14	20.082	21.849
lmer_pop	WA_R	Onder	F	MU	MU15	23.005	21.365
lmer_pop	WA_R	Onder	F	MU	MU16	-27.283	22.016
lmer_pop	WA_R	Onder	F	MU	MU17	31.905	22.016
lmer_pop	WA_R	Onder	F	MU	MU18	-29.486	22.016
lmer_pop	WA_R	Onder	F	MU	MU19	67.034	22.016
lmer_pop	WA_R	Onder	F	MU	MU2	-20.91	21.287
lmer_pop	WA_R	Onder	F	MU	MU20	78.157	21.849
lmer_pop	WA_R	Onder	F	MU	MU3	46.842	9.466
lmer_pop	WA_R	Onder	F	MU	MU4	107.365	25.547
lmer_pop	WA_R	Onder	F	MU	MU5	13.212	21.565
lmer_pop	WA_R	Onder	F	MU	MU6	-31.296	21.219
lmer_pop	WA_R	Onder	F	MU	MU7	-113.509	21.219
lmer_pop	WA_R	Onder	F	MU	MU8	24.749	21.219
lmer_pop	WA_R	Onder	F	MU	MU9	-26.803	21.219
lmer_pop	WA_R	Onder	F	RE	RE1	-3.781	21.665
lmer_pop	WA_R	Onder	F	RE	RE10	18.393	20.759
lmer_pop	WA_R	Onder	F	RE	RE11	-85.514	21.219
lmer_pop	WA_R	Onder	F	RE	RE12	-4.052	21.365
lmer_pop	WA_R	Onder	F	RE	RE13	-62.182	21.365
lmer_pop	WA_R	Onder	F	RE	RE15	-58.345	21.365
lmer_pop	WA_R	Onder	F	RE	RE16	-5.152	21.365
lmer_pop	WA_R	Onder	F	RE	RE17	30.351	21.365
lmer_pop	WA_R	Onder	F	RE	RE18	-27.469	22.016
lmer_pop	WA_R	Onder	F	RE	RE2	60.531	22.209
lmer_pop	WA_R	Onder	F	RE	RE3	-30.234	21.849
lmer_pop	WA_R	Onder	F	RE	RE4	72.097	23.699
lmer_pop	WA_R	Onder	F	RE	RE5	-33.94	21.565
lmer_pop	WA_R	Onder	F	RE	RE6	10.489	21.219
lmer_pop	WA_R	Onder	F	RE	RE7	96.593	21.219
lmer_pop	WA_R	Onder	F	RE	RE8	22.215	21.219
lmer_pop	WA_R	Onder	F	UM	UM13	-70.877	21.219
lmer_pop	WA_R	Onder	F	UM	UM17	68.799	23.547
lmer_pop	WA_R	Onder	F	UM	UM18	-15.698	21.232
lmer_pop	WA_R	Onder	F	UM	UM2	-151.101	21.495
lmer_pop	WA_R	Onder	F	UM	UM20	-14.916	21.365
lmer_pop	WA_R	Onder	F	UM	UM21	-2.703	21.365
lmer_pop	WA_R	Onder	F	UM	UM22	54.923	23.688
lmer_pop	WA_R	Onder	F	UM	UM23	-34.499	21.365
lmer_pop	WA_R	Onder	F	UM	UM25	47.774	21.849
lmer_pop	WA_R	Onder	F	UM	UM26	-22.561	21.365
lmer_pop	WA_R	Onder	F	UM	UM28	-5.377	22.016
lmer_pop	WA_R	Onder	F	UM	UM29	-14.728	21.849
lmer_pop	WA_R	Onder	F	UM	UM4	33.731	23.688
lmer_pop	WA_R	Onder	F	UM	UM5	-41.101	21.381
lmer_pop	WA_R	Onder	F	UM	UM6	38.347	21.751
lmer_pop	WA_R	Onder	F	UM	UM7	75.68	21.565
lmer_pop	WA_R	Onder	F	UM	UM9	54.307	21.219
lmer_pop	WA_R	Onder	F	VA	VA1	-33.244	21.7
lmer_pop	WA_R	Onder	F	VA	VA11	64.052	21.664
lmer_pop	WA_R	Onder	F	VA	VA15	-6.143	21.849
lmer_pop	WA_R	Onder	F	VA	VA18	-84.778	21.219
lmer_pop	WA_R	Onder	F	VA	VA22	-46.228	21.025
lmer_pop	WA_R	Onder	F	VA	VA26	26.701	21.219
lmer_pop	WA_R	Onder	F	VA	VA30	75.927	21.219
lmer_pop	WA_R	Onder	F	VA	VA34	26.434	21.219
lmer_pop	WA_R	Onder	F	VA	VA35	-26.24	21.365
lmer_pop	WA_R	Onder	F	VA	VA44	30.041	21.365
lmer_pop	WA_R	Onder	F	VA	VA46	97.76	21.365
lmer_pop	WA_R	Onder	F	VA	VA47	-24.29	21.849
lmer_pop	WA_R	Onder	F	VA	VA48	-93.243	21.365
lmer_pop	WA_R	Onder	F	VA	VA55	-0.464	22.016
lmer_pop	WA_R	Onder	F	VA	VA57	52.303	21.849
lmer_pop	WA_R	Onder	F	VA	VA6	-35.553	21.565
lmer_pop	WA_R	Onder	F	VA	VA66	13.524	21.849
lmer_pop	WA_R	Onder	F	VA	VA67	-12.904	22.016
lmer_pop	WA_R	Onder	F	VA	VA71	-39.277	22.016
lmer_pop	WA_R	Onder	F	VA	VA9	15.62	21.371
lmer_pop	WA_R	Onder	F	YE	YE13	32.387	21.565
lmer_pop	WA_R	Onder	F	YE	YE14	-99.096	21.664
lmer_pop	WA_R	Onder	F	YE	YE15	58.675	23.785
lmer_pop	WA_R	Onder	F	YE	YE19	19.604	21.664
lmer_pop	WA_R	Onder	F	YE	YE20	-24.432	21.219
lmer_pop	WA_R	Onder	F	YE	YE21	61.004	21.219
lmer_pop	WA_R	Onder	F	YE	YE22	-9.071	20.57
lmer_pop	WA_R	Onder	F	YE	YE23	-59.125	21.232
lmer_pop	WA_R	Onder	F	YE	YE24	9.18	21.219
lmer_pop	WA_R	Onder	F	YE	YE26	-21.127	21.861
lmer_pop	WA_R	Onder	F	YE	YE27	74.1	21.365
lmer_pop	WA_R	Onder	F	YE	YE33	2.661	21.378
lmer_pop	WA_R	Onder	F	YE	YE40	39.239	21.365
lmer_pop	WA_R	Onder	F	YE	YE41	-20.077	21.365
lmer_pop	WA_R	Onder	F	YE	YE48	-17.894	21.849
lmer_pop	WA_R	Onder	F	YE	YE49	-6.711	22.016
lmer_pop	WA_R	Onder	F	YE	YE51	-79.321	21.849
lmer_pop	WA_R	Onder	F	YE	YE69	8.578	22.016
lmer_pop	WA_R	Onder	F	YE	YE80	31.426	22.016
lmer_pop	WA_R	Posnien	F	AK	AK12	82.664	27.959
lmer_pop	WA_R	Posnien	F	AK	AK3	-7.552	27.959
lmer_pop	WA_R	Posnien	F	AK	AK7	-75.113	27.959
lmer_pop	WA_R	Posnien	F	GI	GI10	17.456	27.959
lmer_pop	WA_R	Posnien	F	GI	GI14	-6.65	27.959
lmer_pop	WA_R	Posnien	F	GI	GI7	-10.806	27.959
lmer_pop	WA_R	Posnien	F	KA	KA16	51.788	27.959
lmer_pop	WA_R	Posnien	F	KA	KA6	3.834	27.959
lmer_pop	WA_R	Posnien	F	KA	KA7	-55.621	27.959
lmer_pop	WA_R	Posnien	F	MA	MA13	-0.321	27.959
lmer_pop	WA_R	Posnien	F	MA	MA3	-109.145	27.959
lmer_pop	WA_R	Posnien	F	MA	MA30	109.467	27.959
lmer_pop	WA_R	Posnien	F	MU	MU11	-199.567	27.959
lmer_pop	WA_R	Posnien	F	MU	MU15	70.409	27.959
lmer_pop	WA_R	Posnien	F	MU	MU4	129.158	27.959
lmer_pop	WA_R	Posnien	F	RE	RE11	-13.618	27.959
lmer_pop	WA_R	Posnien	F	RE	RE15	-41.277	27.959
lmer_pop	WA_R	Posnien	F	RE	RE18	54.895	27.959
lmer_pop	WA_R	Posnien	F	UM	UM20	6.151	27.959
lmer_pop	WA_R	Posnien	F	UM	UM5	-36.389	27.959
lmer_pop	WA_R	Posnien	F	UM	UM9	30.238	27.959
lmer_pop	WA_R	Posnien	F	VA	VA15	31.087	27.959
lmer_pop	WA_R	Posnien	F	VA	VA48	-76.914	27.959
lmer_pop	WA_R	Posnien	F	VA	VA6	45.828	27.959
lmer_pop	WA_R	Posnien	F	YE	YE14	-30.829	27.959
lmer_pop	WA_R	Posnien	F	YE	YE19	-28.094	27.959
lmer_pop	WA_R	Posnien	F	YE	YE21	58.923	27.959
lmer_pop	WA_R	Ritchie	F	AK	AK1	-128.53	58.116
lmer_pop	WA_R	Ritchie	F	AK	AK2	85.754	56.322
lmer_pop	WA_R	Ritchie	F	AK	AK3	76.938	56.019
lmer_pop	WA_R	Ritchie	F	AK	AK4	-34.162	56.738
lmer_pop	WA_R	Ritchie	F	GI	GI1	150.581	62.849
lmer_pop	WA_R	Ritchie	F	GI	GI2	225.956	56.446
lmer_pop	WA_R	Ritchie	F	GI	GI3	56.08	55.929
lmer_pop	WA_R	Ritchie	F	GI	GI4	148.999	56.738
lmer_pop	WA_R	Ritchie	F	GI	GI5	173.814	55.393
lmer_pop	WA_R	Ritchie	F	GI	GI6	-121.718	92.111
lmer_pop	WA_R	Ritchie	F	GI	GI7	-221.207	92.111
lmer_pop	WA_R	Ritchie	F	GI	GI8	-211.271	92.111
lmer_pop	WA_R	Ritchie	F	GI	GI9	-201.234	92.111
lmer_pop	WA_R	Ritchie	F	KA	KA1	-124.245	55.991
lmer_pop	WA_R	Ritchie	F	KA	KA2	89.619	56.477
lmer_pop	WA_R	Ritchie	F	KA	KA5	-82.535	55.624
lmer_pop	WA_R	Ritchie	F	KA	KA6	117.161	56.024
lmer_pop	WA_R	Ritchie	F	MA	MA3	-117.892	56.223
lmer_pop	WA_R	Ritchie	F	MA	MA5	-21.962	55.975
lmer_pop	WA_R	Ritchie	F	MA	MA6	32.372	56.695
lmer_pop	WA_R	Ritchie	F	MA	MA7	135.636	55.826
lmer_pop	WA_R	Ritchie	F	MA	MA9	-28.154	55.966
lmer_pop	WA_R	Ritchie	F	MU	MU1	-13.47	56.045
lmer_pop	WA_R	Ritchie	F	MU	MU2	-19.081	56.065
lmer_pop	WA_R	Ritchie	F	MU	MU3	25.4	56.875
lmer_pop	WA_R	Ritchie	F	MU	MU4	-19.151	55.461
lmer_pop	WA_R	Ritchie	F	MU	MU5	26.303	56.063
lmer_pop	WA_R	Ritchie	F	RE	RE1	-84.096	55.745
lmer_pop	WA_R	Ritchie	F	RE	RE2	167.22	56.501
lmer_pop	WA_R	Ritchie	F	RE	RE3	-93.945	55.785
lmer_pop	WA_R	Ritchie	F	RE	RE4	-77.352	55.467
lmer_pop	WA_R	Ritchie	F	RE	RE5	88.173	56.055
lmer_pop	WA_R	Ritchie	F	UM	UM2	-15.82	56.321
lmer_pop	WA_R	Ritchie	F	UM	UM4	-50.469	56.118
lmer_pop	WA_R	Ritchie	F	UM	UM5	137.538	56.124
lmer_pop	WA_R	Ritchie	F	UM	UM7	35.515	56.049
lmer_pop	WA_R	Ritchie	F	UM	UM8	-106.765	56.055
lmer_pop	WA_R	Ritchie	F	VA	VA1	15.884	56.565
lmer_pop	WA_R	Ritchie	F	VA	VA11	-51.306	56.528
lmer_pop	WA_R	Ritchie	F	VA	VA15	108.8	55.973
lmer_pop	WA_R	Ritchie	F	VA	VA6	-45.695	56.109
lmer_pop	WA_R	Ritchie	F	VA	VA9	-27.682	55.857
lmer_pop	WA_R	Ritchie	F	YE	YE11	41.506	56.172
lmer_pop	WA_R	Ritchie	F	YE	YE13	-99.747	55.925
lmer_pop	WA_R	Ritchie	F	YE	YE14	-26.241	56.203
lmer_pop	WA_R	Ritchie	F	YE	YE15	-22.063	56.797
lmer_pop	WA_R	Ritchie	F	YE	YE19	106.545	55.244
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK1	22.996	15.258
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK16	-26.39	14.039
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK17	33.628	14.817
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK18	-8.964	15.033
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK19	-22.582	14.412
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK2	9.475	14.817
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK20	-27.73	15.033
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK21	-7.575	14.817
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK24	138.496	15.258
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK3	23.252	15.258
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK4	-47.033	14.412
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK5	-29.27	15.033
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK6	-7.084	14.817
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK7	-24.482	15.741
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK8	1.943	14.412
lmer_pop	WA_R	StamenkovicRadak	F	AK	AK9	-28.679	14.412
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI1	42.74	15.258
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI10	-1.446	15.258
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI11	43.898	17.183
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI14	22.459	14.412
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI3	-77.726	15.741
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI4	-40.503	14.817
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI5	54.501	15.033
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI6	31.417	15.258
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI8	-47.214	14.817
lmer_pop	WA_R	StamenkovicRadak	F	GI	GI9	-28.126	15.033
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA1	-21.207	16
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA10	-74.586	14.222
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA13	-2.196	15.033
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA14	18.996	14.61
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA15	63.652	15.258
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA17	6.063	15.258
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA18	-15.392	15.741
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA2	44.5	16.273
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA23	-67.751	16.273
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA24	-45.533	15.033
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA25	24.02	15.741
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA29	55.835	15.033
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA3	32.403	14.222
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA5	-29.484	15.741
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA7	-17.259	16.863
lmer_pop	WA_R	StamenkovicRadak	F	KA	KA9	27.941	16.863
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA16	-57.389	14.412
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA18	38.473	16
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA19	-49.907	15.258
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA20	-120.097	15.033
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA26	-10.171	15.741
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA3	33.983	15.033
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA30	66.298	16.273
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA5	-20.903	15.494
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA6	-2.602	15.258
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA7	33.615	15.258
lmer_pop	WA_R	StamenkovicRadak	F	MA	MA9	88.7	15.033
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU1	-0.908	14.817
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU11	-100.358	15.033
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU12	16.543	13.693
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU13	60.485	14.412
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU14	42.256	14.222
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU16	-60.384	15.033
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU17	-12.526	14.817
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU18	-55.048	14.222
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU19	53.325	14.222
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU2	0.93	15.258
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU4	41.294	14.222
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU5	41.14	14.222
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU7	-41.993	14.412
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU8	-0.357	15.494
lmer_pop	WA_R	StamenkovicRadak	F	MU	MU9	15.602	15.033
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE1	-16.143	14.61
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE11	14.896	15.258
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE12	-72.244	15.258
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE13	-38.32	15.258
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE16	-47.726	15.258
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE17	-77.959	16.273
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE18	-3.565	15.494
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE2	51.048	15.033
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE4	51.698	15.494
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE5	-0.091	15.033
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE6	67.925	15.258
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE7	76.035	15.258
lmer_pop	WA_R	StamenkovicRadak	F	RE	RE8	-5.554	15.033
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM17	-61.891	14.222
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM18	-18.456	15.494
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM2	-68.35	15.258
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM20	36.382	14.817
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM21	28.446	15.741
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM22	121.938	16.863
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM23	36.624	16.56
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM24	-72.627	17.521
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM26	-26.008	14.61
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM28	17.422	16
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM29	-56.672	14.412
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM6	-6.257	16.273
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM7	66.426	15.033
lmer_pop	WA_R	StamenkovicRadak	F	UM	UM9	3.022	15.258
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA1	7.22	15.494
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA11	3.874	15.033
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA18	-20.53	14.817
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA30	77.027	15.033
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA34	-30.315	16.56
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA44	86.356	15.258
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA46	43.245	15.258
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA48	-14.451	14.61
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA55	-23.315	14.817
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA57	2.315	15.258
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA6	2.145	14.61
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA66	-20.952	14.61
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA67	-83.604	16
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA71	-28.528	15.258
lmer_pop	WA_R	StamenkovicRadak	F	VA	VA9	-0.488	14.817
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE13	34.308	15.494
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE14	-78.27	15.494
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE15	62.694	14.039
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE20	41.048	15.258
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE22	3.502	14.412
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE23	-15.97	14.817
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE24	-7.79	14.61
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE33	-18.676	14.222
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE40	47.474	16.273
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE41	0.03	15.494
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE49	-29.574	16.273
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE51	-52.712	15.494
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE69	23.951	14.817
lmer_pop	WA_R	StamenkovicRadak	F	YE	YE80	-10.014	15.258
lmer_pop	WA_R	Onder	M	AK	AK1	2.427	19.49
lmer_pop	WA_R	Onder	M	AK	AK10	-78.484	19.329
lmer_pop	WA_R	Onder	M	AK	AK11	-21.774	19.49
lmer_pop	WA_R	Onder	M	AK	AK12	44.986	19.49
lmer_pop	WA_R	Onder	M	AK	AK13	66.722	19.49
lmer_pop	WA_R	Onder	M	AK	AK14	57.83	19.49
lmer_pop	WA_R	Onder	M	AK	AK15	-10.081	19.49
lmer_pop	WA_R	Onder	M	AK	AK16	25.637	19.49
lmer_pop	WA_R	Onder	M	AK	AK17	-0.247	19.49
lmer_pop	WA_R	Onder	M	AK	AK18	-4.339	19.49
lmer_pop	WA_R	Onder	M	AK	AK2	-41.197	19.589
lmer_pop	WA_R	Onder	M	AK	AK20	-21.245	19.49
lmer_pop	WA_R	Onder	M	AK	AK21	15.109	19.49
lmer_pop	WA_R	Onder	M	AK	AK3	7.889	19.404
lmer_pop	WA_R	Onder	M	AK	AK4	-20.077	19.49
lmer_pop	WA_R	Onder	M	AK	AK5	-55.307	19.49
lmer_pop	WA_R	Onder	M	AK	AK6	58.486	19.49
lmer_pop	WA_R	Onder	M	AK	AK7	12.397	19.49
lmer_pop	WA_R	Onder	M	AK	AK8	16.239	19.49
lmer_pop	WA_R	Onder	M	AK	AK9	-54.973	19.49
lmer_pop	WA_R	Onder	M	GI	GI1	-21.575	19.49
lmer_pop	WA_R	Onder	M	GI	GI10	31.475	19.49
lmer_pop	WA_R	Onder	M	GI	GI11	-1.683	19.49
lmer_pop	WA_R	Onder	M	GI	GI12	-68.9	19.502
lmer_pop	WA_R	Onder	M	GI	GI13	11.228	19.49
lmer_pop	WA_R	Onder	M	GI	GI14	83.68	19.49
lmer_pop	WA_R	Onder	M	GI	GI15	39.535	19.49
lmer_pop	WA_R	Onder	M	GI	GI2	-22.215	19.49
lmer_pop	WA_R	Onder	M	GI	GI3	-71.013	19.359
lmer_pop	WA_R	Onder	M	GI	GI4	-15.967	19.329
lmer_pop	WA_R	Onder	M	GI	GI5	15.864	19.539
lmer_pop	WA_R	Onder	M	GI	GI6	23.057	19.404
lmer_pop	WA_R	Onder	M	GI	GI7	-19.184	19.245
lmer_pop	WA_R	Onder	M	GI	GI8	17.117	19.502
lmer_pop	WA_R	Onder	M	GI	GI9	-1.418	19.49
lmer_pop	WA_R	Onder	M	KA	KA1	-23.215	19.329
lmer_pop	WA_R	Onder	M	KA	KA10	-69.68	19.404
lmer_pop	WA_R	Onder	M	KA	KA11	73.556	19.49
lmer_pop	WA_R	Onder	M	KA	KA13	-15.574	19.49
lmer_pop	WA_R	Onder	M	KA	KA14	41.127	19.49
lmer_pop	WA_R	Onder	M	KA	KA15	46.721	19.49
lmer_pop	WA_R	Onder	M	KA	KA16	7.772	19.49
lmer_pop	WA_R	Onder	M	KA	KA17	-5.526	19.49
lmer_pop	WA_R	Onder	M	KA	KA18	-35.653	19.49
lmer_pop	WA_R	Onder	M	KA	KA2	30.479	19.49
lmer_pop	WA_R	Onder	M	KA	KA23	-63.193	19.49
lmer_pop	WA_R	Onder	M	KA	KA24	-11.83	19.49
lmer_pop	WA_R	Onder	M	KA	KA25	-39.072	19.49
lmer_pop	WA_R	Onder	M	KA	KA28	-23.053	19.49
lmer_pop	WA_R	Onder	M	KA	KA29	66.224	19.49
lmer_pop	WA_R	Onder	M	KA	KA3	-33.716	19.18
lmer_pop	WA_R	Onder	M	KA	KA5	-17.087	19.098
lmer_pop	WA_R	Onder	M	KA	KA6	28.153	19.49
lmer_pop	WA_R	Onder	M	KA	KA7	12.238	19.589
lmer_pop	WA_R	Onder	M	KA	KA9	31.33	19.49
lmer_pop	WA_R	Onder	M	MA	MA12	-4.325	19.49
lmer_pop	WA_R	Onder	M	MA	MA13	-12.012	19.49
lmer_pop	WA_R	Onder	M	MA	MA16	-26.689	19.404
lmer_pop	WA_R	Onder	M	MA	MA18	34.897	19.49
lmer_pop	WA_R	Onder	M	MA	MA19	-38.131	19.426
lmer_pop	WA_R	Onder	M	MA	MA20	-76.178	19.49
lmer_pop	WA_R	Onder	M	MA	MA21	21.793	19.49
lmer_pop	WA_R	Onder	M	MA	MA23	4.72	19.49
lmer_pop	WA_R	Onder	M	MA	MA26	8.043	19.49
lmer_pop	WA_R	Onder	M	MA	MA27	15.724	19.49
lmer_pop	WA_R	Onder	M	MA	MA28	34.551	19.49
lmer_pop	WA_R	Onder	M	MA	MA3	-30.324	19.49
lmer_pop	WA_R	Onder	M	MA	MA30	37.529	19.49
lmer_pop	WA_R	Onder	M	MA	MA31	-13.225	19.49
