Model	Trait	Sex	Population	Line	Coef_Onder	Coef_Posnien	Coef_Ritchie	Coef_StamenkovicRadak	SE_Onder	SE_Posnien	SE_Ritchie	SE_StamenkovicRadak
lmer_pop	WA_L	M	KA	KA11	2550.20555766884	NA	NA	NA	22.0699336917765	NA	NA	NA
lmer_pop	WA_L	M	KA	KA13	2465.90855766884	NA	NA	2433.31120791994	22.0699336917765	NA	NA	17.9343988287529
lmer_pop	WA_L	M	KA	KA14	2519.62355766884	NA	NA	2430.87320791994	22.0699336917765	NA	NA	18.0981151877419
lmer_pop	WA_L	M	KA	KA15	2525.98255766884	NA	NA	2484.88120791994	22.0699336917765	NA	NA	17.3568348597541
lmer_pop	WA_L	M	KA	KA16	2487.27355766884	2377.30232143333	NA	NA	22.0699336917765	54.8712020081226	NA	NA
lmer_pop	WA_L	M	KA	KA17	2476.78155766884	NA	NA	2455.52020791994	22.0699336917765	NA	NA	18.6495465990134
lmer_pop	WA_L	M	KA	KA18	2447.18555766884	NA	NA	2426.37520791994	22.0699336917765	NA	NA	17.9343988287529
lmer_pop	WA_L	M	KA	KA2	2513.60355766884	NA	2399.22646357326	2463.91020791994	22.0699336917765	NA	59.0737947496851	18.4535914485168
lmer_pop	WA_L	M	KA	KA23	2419.61455766884	NA	NA	2380.90720791994	22.0699336917765	NA	NA	18.2682800599502
lmer_pop	WA_L	M	KA	KA24	2467.19455766884	NA	NA	2404.88120791994	22.0699336917765	NA	NA	16.7695840243213
lmer_pop	WA_L	M	KA	KA25	2437.32755766884	NA	NA	2491.48320791994	22.0699336917765	NA	NA	18.4520226899051
lmer_pop	WA_L	M	KA	KA28	2452.50755766884	NA	NA	NA	22.0699336917765	NA	NA	NA
lmer_pop	WA_L	M	KA	KA29	2547.07155766884	NA	NA	2510.95220791994	22.0699336917765	NA	NA	18.2682800599502
lmer_pop	WA_L	M	KA	KA3	2443.19055766884	NA	2589.73246357326	2459.41620791994	21.7895603480064	NA	58.9534863865397	18.647967619791
lmer_pop	WA_L	M	KA	KA5	2461.32855766884	NA	2331.96946357326	2410.41020791994	21.7164962219832	NA	58.7850562398976	17.3553314099378
lmer_pop	WA_L	M	KA	KA6	2503.77455766884	2316.07332143333	2486.73046357326	NA	22.0699336917765	54.8712020081226	59.0921091358899	NA
lmer_pop	WA_L	M	KA	KA7	2497.73655766884	2304.34432143333	NA	2427.34020791994	22.1596960303929	54.8712020081226	NA	17.9343988287529
lmer_pop	WA_L	M	KA	KA9	2504.50055766884	NA	NA	2440.52620791994	22.0699336917765	NA	NA	19.0755606037876
lmer_pop	WA_L	M	MA	MA12	2513.71692049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA13	2501.08192049845	2375.21930876668	NA	NA	22.0721541674935	54.8712020081226	NA	NA
lmer_pop	WA_L	M	MA	MA16	2487.04492049844	NA	NA	2434.51087893575	21.9944771384454	NA	NA	18.743661870472
lmer_pop	WA_L	M	MA	MA18	2555.79892049844	NA	NA	2508.78787893575	22.0721541674935	NA	NA	19.3465721076005
lmer_pop	WA_L	M	MA	MA19	2480.01092049845	NA	NA	2424.29087893575	22.0132468435167	NA	NA	19.9700917703095
lmer_pop	WA_L	M	MA	MA20	2441.52392049845	NA	NA	2427.52087893575	22.0721541674935	NA	NA	19.2113497004918
lmer_pop	WA_L	M	MA	MA21	2534.42892049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA23	2518.63592049845	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA26	2525.70692049845	NA	NA	2442.49087893575	22.0721541674935	NA	NA	19.2113497004918
lmer_pop	WA_L	M	MA	MA27	2530.33592049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA28	2550.69992049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA3	2486.89692049845	2254.15830876668	2416.9136850056	2521.85287893575	22.0721541674935	54.8712020081226	59.0180488443935	19.3458689470022
lmer_pop	WA_L	M	MA	MA30	2551.63492049844	2514.62030876668	NA	2550.93987893575	22.0721541674935	54.8712020081226	NA	19.2078596494921
lmer_pop	WA_L	M	MA	MA31	2505.18292049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA32	2550.62792049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA33	2505.78592049844	NA	NA	NA	22.0721541674935	NA	NA	NA
lmer_pop	WA_L	M	MA	MA5	2489.90992049844	NA	2460.6936850056	2471.87687893575	22.0721541674935	NA	58.9083203070603	19.6398920647387
lmer_pop	WA_L	M	MA	MA6	2521.33692049844	NA	2499.8226850056	2474.80287893575	22.0721541674935	NA	59.0610121349035	19.3458689470022
lmer_pop	WA_L	M	MA	MA7	2519.98792049844	NA	2554.6826850056	2538.24487893575	22.0721541674935	NA	58.7174996180799	18.9583531013267
lmer_pop	WA_L	M	MA	MA9	2550.25292049844	NA	2457.9416850056	2595.87987893575	22.0721541674935	NA	59.0039694376507	20.9958110182623
lmer_pop	WA_L	M	MU	MU1	2494.80272690125	NA	2457.24823917501	2495.84145909071	22.0487013454237	NA	58.8991266041189	17.6960428895295
lmer_pop	WA_L	M	MU	MU10	2483.85272690125	NA	NA	NA	22.0487013454237	NA	NA	NA
lmer_pop	WA_L	M	MU	MU11	2408.70272690125	2091.77732106667	NA	2398.60545909071	22.0487013454237	54.8712020081226	NA	17.4389977334727
lmer_pop	WA_L	M	MU	MU12	2512.10672690125	NA	NA	2470.39245909071	22.0487013454237	NA	NA	17.6967901877167
lmer_pop	WA_L	M	MU	MU13	2415.69272690125	NA	NA	2536.70345909071	22.0487013454237	NA	NA	18.1358486690882
lmer_pop	WA_L	M	MU	MU14	2514.20872690124	NA	NA	2501.76445909071	22.0487013454237	NA	NA	17.5649099612855
lmer_pop	WA_L	M	MU	MU15	2504.52472690125	2352.32632106667	NA	NA	22.0487013454237	54.8712020081226	NA	NA
lmer_pop	WA_L	M	MU	MU16	2504.37772690125	NA	NA	2399.55645909071	22.0487013454237	NA	NA	19.0448449441855
lmer_pop	WA_L	M	MU	MU17	2525.99572690125	NA	NA	2473.57745909071	22.0487013454237	NA	NA	18.2946982196501
lmer_pop	WA_L	M	MU	MU18	2448.99672690124	NA	NA	2425.85045909071	22.0487013454237	NA	NA	17.315307041692
lmer_pop	WA_L	M	MU	MU19	2505.20172690125	NA	NA	2490.42345909071	22.0487013454237	NA	NA	17.315307041692
lmer_pop	WA_L	M	MU	MU2	2473.39772690125	NA	2407.32423917501	2447.24045909071	21.9709414003972	NA	58.9491044862263	17.5634243229522
lmer_pop	WA_L	M	MU	MU20	2515.73672690125	NA	NA	NA	22.0487013454237	NA	NA	NA
lmer_pop	WA_L	M	MU	MU3	2511.11572690125	NA	2453.15323917501	NA	13.7695278793315	NA	58.9815075403132	NA
lmer_pop	WA_L	M	MU	MU4	2505.09172690125	2355.64032106667	2429.87123917501	2506.70145909071	22.0487013454237	54.8712020081226	58.7262987657832	17.6938011446966
lmer_pop	WA_L	M	MU	MU5	2474.20772690125	NA	2434.47823917501	2479.53545909071	22.0487013454237	NA	58.8667696304802	17.5634243229522
lmer_pop	WA_L	M	MU	MU6	2486.94772690125	NA	NA	NA	22.0487013454237	NA	NA	NA
lmer_pop	WA_L	M	MU	MU7	2431.40672690125	NA	NA	2425.65445909071	22.0487013454237	NA	NA	17.6967901877167
lmer_pop	WA_L	M	MU	MU8	2497.48972690125	NA	NA	2508.32345909071	22.0487013454237	NA	NA	17.6967901877167
lmer_pop	WA_L	M	MU	MU9	2463.59772690125	NA	NA	2466.10745909071	22.0487013454237	NA	NA	17.6967901877167
lmer_pop	WA_L	M	RE	RE1	2536.37788826159	NA	2431.3495536306	2509.11699648712	22.931320000695	NA	58.7211657352936	20.077016021464
lmer_pop	WA_L	M	RE	RE10	2546.26288826159	NA	NA	NA	22.599608336745	NA	NA	NA
lmer_pop	WA_L	M	RE	RE11	2503.93588826159	2377.61105276666	NA	2554.58499648712	22.8213244570572	54.8712020081226	NA	18.7602883860063
lmer_pop	WA_L	M	RE	RE12	2564.87088826159	NA	NA	2518.24599648712	22.8213244570572	NA	NA	18.9168584158713
lmer_pop	WA_L	M	RE	RE13	2482.90488826159	NA	NA	2484.53899648712	22.8213244570572	NA	NA	19.2587304962223
lmer_pop	WA_L	M	RE	RE15	2497.79188826159	2324.52205276666	NA	NA	22.8213244570572	54.8712020081226	NA	NA
lmer_pop	WA_L	M	RE	RE16	2560.89088826159	NA	NA	2484.26699648712	22.8213244570572	NA	NA	18.7602883860063
lmer_pop	WA_L	M	RE	RE17	2580.48588826159	NA	NA	2487.70399648712	22.8213244570572	NA	NA	18.9168584158713
lmer_pop	WA_L	M	RE	RE18	2546.54188826159	2422.67505276666	NA	2568.62399648712	22.8213244570572	54.8712020081226	NA	18.6113940188832
lmer_pop	WA_L	M	RE	RE2	2625.28188826159	NA	2634.0105536306	2610.11799648712	22.9967707727471	NA	58.7830795494062	18.7588164958806
lmer_pop	WA_L	M	RE	RE3	2524.27988826159	NA	2432.6705536306	NA	22.8213244570572	NA	58.6024502074087	NA
lmer_pop	WA_L	M	RE	RE4	2600.13588826159	NA	2463.2285536306	2530.64699648712	22.7462059468008	NA	58.5884173733326	18.7573447035054
lmer_pop	WA_L	M	RE	RE5	2516.36488826159	NA	2518.6685536306	2522.08699648712	22.8213244570572	NA	58.7929356071954	19.2572271193472
lmer_pop	WA_L	M	RE	RE6	2605.55688826159	NA	NA	2577.58199648712	22.8213244570572	NA	NA	19.0797226218339
lmer_pop	WA_L	M	RE	RE7	2629.05188826159	NA	NA	2579.03599648712	22.8213244570572	NA	NA	18.7573447035054
lmer_pop	WA_L	M	RE	RE8	2542.49588826159	NA	NA	2561.97599648712	25.3302303577026	NA	NA	18.6113940188832
lmer_pop	WA_L	M	UM	UM13	2475.96181032122	NA	NA	NA	22.5978108344792	NA	NA	NA
lmer_pop	WA_L	M	UM	UM17	2568.75081032122	NA	NA	2453.18522748095	24.0044531183467	NA	NA	18.605196770684
lmer_pop	WA_L	M	UM	UM18	2500.43781032122	NA	NA	2495.33922748095	22.5978108344792	NA	NA	18.4459815373395
lmer_pop	WA_L	M	UM	UM2	2372.95681032122	NA	2503.03027750476	2453.71422748095	22.5219468410461	NA	59.1614169125162	18.4444845651992
lmer_pop	WA_L	M	UM	UM20	2493.48481032122	2401.94736733333	NA	2484.90422748095	22.5978108344792	54.8712020081226	NA	18.9526914942409
lmer_pop	WA_L	M	UM	UM21	2521.42981032122	NA	NA	2555.02422748095	22.5978108344792	NA	NA	18.4459815373395
lmer_pop	WA_L	M	UM	UM22	2550.85881032122	NA	NA	2582.13222748095	22.5978108344792	NA	NA	19.1420260650713
lmer_pop	WA_L	M	UM	UM23	2522.45681032122	NA	NA	2538.74622748095	22.5978108344792	NA	NA	18.9526914942409
lmer_pop	WA_L	M	UM	UM25	2571.66781032122	NA	NA	NA	22.5978108344792	NA	NA	NA
lmer_pop	WA_L	M	UM	UM26	2512.37981032122	NA	NA	2509.54122748095	22.5978108344792	NA	NA	17.8849459008371
lmer_pop	WA_L	M	UM	UM28	2529.61181032122	NA	NA	2543.21722748095	22.5978108344792	NA	NA	18.605196770684
lmer_pop	WA_L	M	UM	UM29	2521.30081032122	NA	NA	2457.50722748095	22.5978108344792	NA	NA	19.3404071021235
lmer_pop	WA_L	M	UM	UM4	2532.60381032122	NA	2491.57927750476	NA	22.5219468410461	NA	58.9413894907183	NA
lmer_pop	WA_L	M	UM	UM5	2489.27581032122	2297.95136733333	2601.60327750476	NA	22.4470271864874	54.8712020081226	58.9012819223534	NA
lmer_pop	WA_L	M	UM	UM6	2529.21481032122	NA	NA	2481.18622748095	22.5219468410461	NA	NA	18.0115470428242
lmer_pop	WA_L	M	UM	UM7	2575.82081032122	NA	2558.83727750476	2569.45222748095	22.4553461231597	NA	58.9456129588671	18.604443283148
lmer_pop	WA_L	M	UM	UM9	2545.14581032122	2345.15236733333	NA	2537.59922748095	22.5978108344792	54.8712020081226	NA	18.4444845651992
lmer_pop	WA_L	M	VA	VA1	2419.96461924492	NA	2409.79898918688	2448.57920091713	22.0345916513958	NA	59.2468281704756	18.1648077805932
lmer_pop	WA_L	M	VA	VA11	2528.43661924492	NA	2404.56498918688	2472.01620091713	22.0696056657966	NA	58.9392089551757	17.8657073105404
lmer_pop	WA_L	M	VA	VA15	2484.98961924492	2335.96830053333	2543.98998918688	NA	21.9151880951034	54.8712020081226	58.8246213014743	NA
lmer_pop	WA_L	M	VA	VA18	2394.72661924492	NA	NA	2431.92520091713	22.0696056657966	NA	NA	18.4991021594535
lmer_pop	WA_L	M	VA	VA22	2459.61961924492	NA	NA	NA	21.9151880951034	NA	NA	NA
lmer_pop	WA_L	M	VA	VA26	2518.41761924492	NA	NA	NA	22.0696056657966	NA	NA	NA
lmer_pop	WA_L	M	VA	VA30	2540.36761924492	NA	NA	2464.01520091713	22.0696056657966	NA	NA	17.4706926223861
lmer_pop	WA_L	M	VA	VA34	2516.85661924492	NA	NA	2458.81920091713	21.7628797323277	NA	NA	18.3279725476087
lmer_pop	WA_L	M	VA	VA35	2482.03561924492	NA	NA	NA	22.0696056657966	NA	NA	NA
lmer_pop	WA_L	M	VA	VA44	2546.47361924492	NA	NA	2528.29620091713	22.0696056657966	NA	NA	18.3279725476087
lmer_pop	WA_L	M	VA	VA46	2593.32061924492	NA	NA	2503.60220091713	22.0696056657966	NA	NA	17.8634557884497
lmer_pop	WA_L	M	VA	VA47	2460.18861924492	NA	NA	NA	22.0696056657966	NA	NA	NA
lmer_pop	WA_L	M	VA	VA48	2636.75361924492	2357.60130053333	NA	2462.58420091713	22.0807119732078	54.8712020081226	NA	17.7280241906959
lmer_pop	WA_L	M	VA	VA55	2451.37461924492	NA	NA	2441.64620091713	22.0696056657966	NA	NA	18.4960228348123
lmer_pop	WA_L	M	VA	VA57	2523.29761924492	NA	NA	2498.85420091713	22.0807119732078	NA	NA	18.0095035108106
lmer_pop	WA_L	M	VA	VA6	2443.03761924492	2325.58830053333	2409.85698918688	2457.20220091713	22.0696056657966	54.8712020081226	59.1344589157782	17.7272782091865
lmer_pop	WA_L	M	VA	VA66	2490.11761924492	NA	NA	2466.44320091713	22.0696056657966	NA	NA	18.0095035108106
lmer_pop	WA_L	M	VA	VA67	2487.74561924492	NA	NA	2427.92420091713	22.0696056657966	NA	NA	18.6775251493847
lmer_pop	WA_L	M	VA	VA71	2420.18461924492	NA	NA	2431.72220091713	22.0696056657966	NA	NA	18.6775251493847
lmer_pop	WA_L	M	VA	VA9	2451.44261924492	NA	2393.08998918688	2428.30220091713	21.8402596423156	NA	58.908254839724	17.8657073105404
lmer_pop	WA_L	M	YE	YE13	2454.82765383861	NA	2362.03669115172	2455.9237390768	22.2295157344192	NA	59.0177994660518	18.7643898817854
lmer_pop	WA_L	M	YE	YE14	2369.48065383861	2304.73112176667	2416.49569115172	2406.6407390768	22.1523904982462	54.8712020081226	59.0079328041163	18.4356793103929
lmer_pop	WA_L	M	YE	YE15	2461.91565383861	NA	2382.88769115172	2454.6007390768	22.4334217137464	NA	58.9825690676076	17.8744052386548
lmer_pop	WA_L	M	YE	YE19	2411.80965383861	2316.31512176667	2466.86869115172	NA	22.3186362662863	54.8712020081226	59.3528372179048	NA
lmer_pop	WA_L	M	YE	YE20	2447.75565383861	NA	NA	2466.4137390768	22.2295157344192	NA	NA	18.9441224562039
lmer_pop	WA_L	M	YE	YE21	2510.69765383861	2426.51812176667	NA	NA	22.2295157344192	54.8712020081226	NA	NA
lmer_pop	WA_L	M	YE	YE22	2424.83165383861	NA	NA	2462.2997390768	22.025492157652	NA	NA	19.1335418215146
lmer_pop	WA_L	M	YE	YE23	2418.00865383861	NA	NA	2465.0277390768	22.2295157344192	NA	NA	17.8758650318145
lmer_pop	WA_L	M	YE	YE24	2480.69565383861	NA	NA	2456.2947390768	22.2295157344192	NA	NA	18.285651824194
lmer_pop	WA_L	M	YE	YE26	2422.38465383861	NA	NA	NA	22.1972968126029	NA	NA	NA
lmer_pop	WA_L	M	YE	YE27	2525.57365383861	NA	NA	NA	22.2295157344192	NA	NA	NA
lmer_pop	WA_L	M	YE	YE33	2480.97565383861	NA	NA	2453.1537390768	22.3917327776747	NA	NA	18.1425237394264
lmer_pop	WA_L	M	YE	YE40	2512.65465383861	NA	NA	2497.4807390768	22.171026516307	NA	NA	19.1335418215146
lmer_pop	WA_L	M	YE	YE41	2436.42865383861	NA	NA	2461.2387390768	22.2295157344192	NA	NA	18.4371769974595
lmer_pop	WA_L	M	YE	YE48	2392.65765383861	NA	NA	NA	22.2295157344192	NA	NA	NA
lmer_pop	WA_L	M	YE	YE49	2434.46465383861	NA	NA	2392.8657390768	22.2295157344192	NA	NA	18.5934523861399
lmer_pop	WA_L	M	YE	YE51	2364.65665383861	NA	NA	2408.2557390768	22.2295157344192	NA	NA	19.1304638374413
lmer_pop	WA_L	M	YE	YE69	2462.35365383861	NA	NA	2445.2647390768	22.2295157344192	NA	NA	18.1388280391995
lmer_pop	WA_L	M	YE	YE80	2455.26465383861	NA	NA	2439.3667390768	22.2295157344192	NA	NA	17.7485316473124
lmer_pop	WA_L	M	UM	UM8	NA	NA	2403.09727750476	NA	NA	NA	58.9019853238968	NA
lmer_pop	WA_L	M	YE	YE11	NA	NA	2437.48869115172	NA	NA	NA	58.9353938208196	NA
lmer_pop	WA_L	M	AK	AK19	NA	NA	NA	2360.38412528329	NA	NA	NA	17.7541276394855
lmer_pop	WA_L	M	AK	AK24	NA	NA	NA	2521.49612528329	NA	NA	NA	18.4314073591558
lmer_pop	WA_L	M	UM	UM24	NA	NA	NA	2439.44822748095	NA	NA	NA	18.2915550425837
lmer_pop	WA_R	F	AK	AK1	2835.34251123686	NA	2648.83218535797	2798.53046685139	28.5389292460017	NA	93.5827780341781	20.0775400900788
lmer_pop	WA_R	F	AK	AK10	2738.41351123686	NA	NA	NA	28.1424751489326	NA	NA	NA
lmer_pop	WA_R	F	AK	AK11	2788.02051123686	NA	NA	NA	28.3126263618953	NA	NA	NA
lmer_pop	WA_R	F	AK	AK12	2852.79951123686	2667.64614143343	NA	NA	28.3126263618953	60.4696258467189	NA	NA
lmer_pop	WA_R	F	AK	AK13	2914.82051123686	NA	NA	NA	28.3126263618953	NA	NA	NA
lmer_pop	WA_R	F	AK	AK14	2835.05451123686	NA	NA	NA	28.3126263618953	NA	NA	NA
lmer_pop	WA_R	F	AK	AK15	2789.91151123686	NA	NA	NA	28.3126263618953	NA	NA	NA
lmer_pop	WA_R	F	AK	AK16	2859.79151123686	NA	NA	2749.14446685139	28.8070450152092	NA	NA	19.1675395674228
lmer_pop	WA_R	F	AK	AK17	2800.87351123686	NA	NA	2809.16246685139	28.8070450152092	NA	NA	19.7444812813282
lmer_pop	WA_R	F	AK	AK18	2833.40951123686	NA	NA	2766.57046685139	28.8070450152092	NA	NA	19.9070877093743
lmer_pop	WA_R	F	AK	AK2	2776.34951123686	NA	2863.11618535797	2785.00946685139	28.3972378147645	NA	92.4793737683936	19.7444812813282
lmer_pop	WA_R	F	AK	AK20	2811.01451123686	NA	NA	2747.80446685139	28.8162171443146	NA	NA	19.9070877093743
lmer_pop	WA_R	F	AK	AK21	2810.56551123686	NA	NA	2767.95946685139	28.8070450152092	NA	NA	19.7444812813282
lmer_pop	WA_R	F	AK	AK3	2862.90551123686	2577.43014143343	2854.30018535797	2798.78646685139	30.1042012102678	60.4696258467189	92.2951529041165	20.0775400900788
lmer_pop	WA_R	F	AK	AK4	2813.23851123686	NA	2743.20018535797	2728.50146685139	28.5389292460017	NA	92.7333140386681	19.4423968704663
lmer_pop	WA_R	F	AK	AK5	2727.09651123686	NA	NA	2746.26446685139	28.5389292460017	NA	NA	19.9070877093743
lmer_pop	WA_R	F	AK	AK6	2868.25051123686	NA	NA	2768.45046685139	28.2026159692375	NA	NA	19.7444812813282
lmer_pop	WA_R	F	AK	AK7	2811.59051123686	2509.86914143343	NA	2751.05246685139	28.2026159692375	60.4696258467189	NA	20.4470079246016
lmer_pop	WA_R	F	AK	AK8	2831.65651123686	NA	NA	2777.47746685139	28.2026159692375	NA	NA	19.4423968704663
lmer_pop	WA_R	F	AK	AK9	2745.34551123686	NA	NA	2746.85546685139	28.2026159692375	NA	NA	19.4423968704663
lmer_pop	WA_R	F	GI	GI1	2872.98060053908	NA	2762.25487335596	2876.46857894882	29.5892365577668	NA	84.1499717946666	22.5146511351201
lmer_pop	WA_R	F	GI	GI10	2888.61160053908	2742.69573746666	NA	2832.28257894882	29.274423103991	60.4696258467195	NA	22.5146511351201
lmer_pop	WA_R	F	GI	GI11	2819.15460053908	NA	NA	2877.62657894882	29.2649959007597	NA	NA	23.8612330095526
lmer_pop	WA_R	F	GI	GI12	2736.65560053908	NA	NA	NA	29.7249529027631	NA	NA	NA
lmer_pop	WA_R	F	GI	GI13	2859.20760053908	NA	NA	NA	29.3710273751444	NA	NA	NA
lmer_pop	WA_R	F	GI	GI14	2948.61060053908	2718.58973746666	NA	2856.18757894882	29.3710273751444	60.4696258467195	NA	21.9501411324885
lmer_pop	WA_R	F	GI	GI15	2886.18460053908	NA	NA	NA	29.3710273751444	NA	NA	NA
lmer_pop	WA_R	F	GI	GI2	2845.66660053908	NA	2837.62987335596	NA	29.5168299292367	NA	79.4818964799104	NA
lmer_pop	WA_R	F	GI	GI3	2822.80660053908	NA	2667.75387335596	2756.00257894882	29.5892365577668	NA	79.1155736441517	22.8447375282835
lmer_pop	WA_R	F	GI	GI4	2802.32560053908	NA	2760.67287335596	2793.22557894882	29.5168299292367	NA	79.6895325374869	22.2181556555931
lmer_pop	WA_R	F	GI	GI5	2890.89260053908	NA	2785.48787335596	2888.22957894882	31.1756355038912	NA	78.7375729943665	22.3627824909192
lmer_pop	WA_R	F	GI	GI6	2866.77860053908	NA	2489.95587335596	2865.14557894882	29.3506659732191	NA	107.775958696934	22.5146511351201
lmer_pop	WA_R	F	GI	GI7	2868.60260053908	2714.43373746666	2390.46687335596	NA	29.2649959007597	60.4696258467195	107.775958696934	NA
lmer_pop	WA_R	F	GI	GI8	2848.98960053908	NA	2400.40287335596	2786.51457894882	29.2649959007597	NA	107.775958696934	22.2181556555931
lmer_pop	WA_R	F	GI	GI9	2864.70560053908	NA	2410.43987335596	2805.60257894882	29.2649959007597	NA	107.775958696934	22.3627824909192
lmer_pop	WA_R	F	KA	KA1	2832.51721320095	NA	2607.6064977744	2791.85170418901	28.7122430098044	NA	92.1880043846072	20.6848500068078
lmer_pop	WA_R	F	KA	KA10	2743.91721320095	NA	NA	2738.47270418901	30.135285657416	NA	NA	19.3423965372478
lmer_pop	WA_R	F	KA	KA11	2932.01421320095	NA	NA	NA	28.2357939263989	NA	NA	NA
lmer_pop	WA_R	F	KA	KA13	2838.75521320095	NA	NA	2810.86270418901	28.2357939263989	NA	NA	19.9462805756897
lmer_pop	WA_R	F	KA	KA14	2890.04821320095	NA	NA	2832.05470418901	28.3456755547308	NA	NA	19.629445224054
lmer_pop	WA_R	F	KA	KA15	2904.60121320095	NA	NA	2876.71070418901	28.3456755547308	NA	NA	20.1164008660629
lmer_pop	WA_R	F	KA	KA16	2839.04121320095	2689.11683396666	NA	NA	28.3456755547308	60.4696258467195	NA	NA
lmer_pop	WA_R	F	KA	KA17	2800.61121320095	NA	NA	2819.12170418901	28.3456755547308	NA	NA	20.1164008660629
lmer_pop	WA_R	F	KA	KA18	2839.83121320095	NA	NA	2797.66670418901	28.7122430098044	NA	NA	20.4851678246515
lmer_pop	WA_R	F	KA	KA2	2908.46821320095	NA	2821.4704977744	2857.55870418901	28.371311190251	NA	92.4839856430093	20.8967353623511
lmer_pop	WA_R	F	KA	KA23	2798.84121320095	NA	NA	2745.30770418901	28.7122430098044	NA	NA	20.8967353623511
lmer_pop	WA_R	F	KA	KA24	2862.86021320095	NA	NA	2767.52570418901	28.7122430098044	NA	NA	19.9462805756897
lmer_pop	WA_R	F	KA	KA25	2851.52821320095	NA	NA	2837.07870418901	28.7122430098044	NA	NA	20.4851678246515
lmer_pop	WA_R	F	KA	KA28	2910.45421320095	NA	NA	NA	28.7122430098044	NA	NA	NA
lmer_pop	WA_R	F	KA	KA29	2981.71421320095	NA	NA	2868.89370418901	28.7122430098044	NA	NA	19.9462805756897
lmer_pop	WA_R	F	KA	KA3	2816.79821320095	NA	NA	2845.46170418901	28.2869310221887	NA	NA	19.3423965372478
lmer_pop	WA_R	F	KA	KA5	2841.55521320095	NA	2649.3164977744	2783.57470418901	28.2237720132172	NA	91.9655666400004	20.4851678246515
lmer_pop	WA_R	F	KA	KA6	2880.42821320095	2641.16283396666	2849.0124977744	NA	28.5717166732078	60.4696258467195	92.2080508817769	NA
lmer_pop	WA_R	F	KA	KA7	2846.36021320095	2581.70783396666	NA	2795.79970418901	28.1584721470122	60.4696258467195	NA	21.3593957967948
lmer_pop	WA_R	F	KA	KA9	2880.63721320095	NA	NA	2840.99970418901	28.2357939263989	NA	NA	21.3593957967948
lmer_pop	WA_R	F	MA	MA12	2887.24185300521	NA	NA	NA	28.2637081686067	NA	NA	NA
lmer_pop	WA_R	F	MA	MA13	2895.91685300521	2656.95403129999	NA	NA	28.2637081686067	60.4696258467195	NA	NA
lmer_pop	WA_R	F	MA	MA16	2821.08985300521	NA	NA	2804.64903416183	28.1183545649486	NA	NA	21.3793556145212
lmer_pop	WA_R	F	MA	MA18	2945.02785300521	NA	NA	2900.51103416183	28.1864629643409	NA	NA	22.4804604599675
lmer_pop	WA_R	F	MA	MA19	2871.26985300521	NA	NA	2812.13103416183	27.9706125681967	NA	NA	21.9585442707881
lmer_pop	WA_R	F	MA	MA20	2815.41485300521	NA	NA	2741.94103416183	28.4714991428299	NA	NA	21.8028023770377
lmer_pop	WA_R	F	MA	MA21	2929.67585300521	NA	NA	NA	28.3734816940072	NA	NA	NA
lmer_pop	WA_R	F	MA	MA23	2905.55085300521	NA	NA	NA	28.3734816940072	NA	NA	NA
lmer_pop	WA_R	F	MA	MA26	2910.81785300521	NA	NA	2851.86703416183	28.3734816940072	NA	NA	22.2968648803405
lmer_pop	WA_R	F	MA	MA27	2905.21985300521	NA	NA	NA	28.3734816940072	NA	NA	NA
lmer_pop	WA_R	F	MA	MA28	2946.44685300521	NA	NA	NA	28.9042464603415	NA	NA	NA
lmer_pop	WA_R	F	MA	MA3	2862.27285300521	2548.13003129999	2757.50551680383	2896.02103416183	28.599303041161	60.4696258467195	86.3672113201861	21.8028023770377
lmer_pop	WA_R	F	MA	MA30	2907.86885300521	2766.74203129999	NA	2928.33603416183	28.8668580631866	60.4696258467195	NA	22.6755734545383
lmer_pop	WA_R	F	MA	MA31	2896.71485300521	NA	NA	NA	28.8668580631866	NA	NA	NA
lmer_pop	WA_R	F	MA	MA32	2938.75885300521	NA	NA	NA	28.8668580631866	NA	NA	NA
lmer_pop	WA_R	F	MA	MA33	2882.89285300521	NA	NA	NA	28.8668580631866	NA	NA	NA
lmer_pop	WA_R	F	MA	MA5	2875.07385300521	NA	2853.43551680383	2841.13503416183	28.5334569836913	NA	86.2059747768429	22.1231810210955
lmer_pop	WA_R	F	MA	MA6	2923.43585300521	NA	2907.76951680383	2859.43603416183	28.599303041161	NA	86.675212645979	21.9585442707881
lmer_pop	WA_R	F	MA	MA7	2928.90685300521	NA	3011.03351680383	2895.65303416183	28.599303041161	NA	86.1093011133273	21.9585442707881
lmer_pop	WA_R	F	MA	MA9	2943.79985300521	NA	2847.24351680383	2950.73803416183	28.52438366451	NA	86.2001311961048	21.8028023770377
