Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,DW_micrograms,Country,Latitude,Longitude,Altitude
Colinet,NS,1,MA,MA5,M,25,0.263,Austria,48.375,15.56,572
Colinet,NS,1,MA,MA6,M,2,0.263,Austria,48.375,15.56,572
Colinet,NS,3,MU,MU15,M,13,0.263,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU15,M,17,0.263,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU16,M,18,0.263,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU16,M,24,0.263,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU17,M,15,0.263,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU20,M,18,0.263,Germany,48.18,11.61,520
Colinet,NS,2,RE,RE12,M,12,0.263,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE15,M,6,0.263,Portugal,41.15,-8.41,175
Colinet,NS,2,UM,UM13,M,21,0.263,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM20,M,14,0.263,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM22,M,9,0.263,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM22,M,16,0.263,Ukraine,48.753,30.206,214
Colinet,NS,1,UM,UM4,M,3,0.263,Ukraine,48.753,30.206,214
Colinet,NS,1,UM,UM4,M,24,0.263,Ukraine,48.753,30.206,214
Colinet,NS,1,UM,UM9,M,15,0.263,Ukraine,48.753,30.206,214
Colinet,NS,2,VA,VA26,M,3,0.263,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA6,M,9,0.263,Russia,57.979,33.244,217
Colinet,NS,1,YE,YE14,M,7,0.263,Turkey,40.231,32.26,680
Colinet,NS,3,YE,YE41,M,1,0.263,Turkey,40.231,32.26,680
Colinet,NS,2,AK,AK12,M,2,0.262,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK17,M,6,0.262,Finland,61.1,23.52,88
Colinet,NS,1,AK,AK3,M,7,0.262,Finland,61.1,23.52,88
Colinet,NS,1,MU,MU6,F,1,0.438,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,2,0.48,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,3,0.561,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,4,0.483,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,5,0.489,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,6,0.48,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,7,0.435,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,8,0.523,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,9,0.477,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,10,0.512,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,11,0.534,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,12,0.408,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,13,0.474,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,14,0.403,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,15,0.443,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,16,0.52,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,17,0.518,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,18,0.492,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,19,0.449,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,20,0.478,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,21,0.508,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,22,0.45,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,23,0.415,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,F,24,0.542,Germany,48.18,11.61,520
Colinet,NS,1,AK,AK4,M,11,0.262,Finland,61.1,23.52,88
Colinet,NS,1,AK,AK6,M,12,0.262,Finland,61.1,23.52,88
Colinet,NS,2,AK,AK7,M,4,0.262,Finland,61.1,23.52,88
Colinet,NS,1,GI,GI1,M,16,0.262,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI10,M,21,0.262,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI13,M,2,0.262,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI14,M,14,0.262,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI15,M,15,0.262,Spain,41.618,0.62,173
Colinet,NS,1,KA,KA1,M,16,0.262,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA1,M,17,0.262,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA10,M,8,0.262,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA17,M,15,0.262,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA2,M,16,0.262,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA2,M,17,0.262,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA23,M,17,0.262,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA5,M,14,0.262,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA6,M,12,0.262,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA9,M,13,0.262,Denmark,55.945,10.213,15
Colinet,NS,2,MA,MA18,M,7,0.262,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA20,M,5,0.262,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA20,M,15,0.262,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA21,M,1,0.262,Austria,48.375,15.56,572
Colinet,NS,1,MA,MA3,M,21,0.262,Austria,48.375,15.56,572
Colinet,NS,3,MA,MA31,M,22,0.262,Austria,48.375,15.56,572
Colinet,NS,2,MU,MU7,F,1,0.469,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,2,0.373,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,3,0.477,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,4,0.452,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,5,0.379,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,6,0.461,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,7,0.458,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,8,0.428,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,9,0.468,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,10,0.44,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,11,0.412,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,12,0.465,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,13,0.452,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,14,0.484,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,15,0.518,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,16,0.397,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,17,0.435,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,18,0.472,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,19,0.444,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,20,0.442,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,21,0.436,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,22,0.454,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,23,0.42,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,F,24,0.408,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU5,M,21,0.262,Germany,48.18,11.61,520
Colinet,NS,2,RE,RE12,M,17,0.262,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE16,M,18,0.262,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE18,M,10,0.262,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE18,M,24,0.262,Portugal,41.15,-8.41,175
Colinet,NS,1,RE,RE4,M,8,0.262,Portugal,41.15,-8.41,175
Colinet,NS,1,RE,RE7,M,17,0.262,Portugal,41.15,-8.41,175
Colinet,NS,2,UM,UM13,M,9,0.262,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM17,M,20,0.262,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM23,M,5,0.262,Ukraine,48.753,30.206,214
Colinet,NS,1,UM,UM5,M,5,0.262,Ukraine,48.753,30.206,214
Colinet,NS,2,VA,VA44,M,8,0.262,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA48,M,8,0.262,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA55,M,24,0.262,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA6,M,22,0.262,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA67,M,12,0.262,Russia,57.979,33.244,217
Colinet,NS,1,YE,YE11,M,4,0.262,Turkey,40.231,32.26,680
Colinet,NS,2,YE,YE23,M,22,0.262,Turkey,40.231,32.26,680
Colinet,NS,2,YE,YE24,M,23,0.262,Turkey,40.231,32.26,680
Colinet,NS,3,YE,YE41,M,13,0.262,Turkey,40.231,32.26,680
Colinet,NS,1,AK,AK1,M,14,0.261,Finland,61.1,23.52,88
Colinet,NS,2,AK,AK11,M,6,0.261,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK17,M,19,0.261,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK21,M,12,0.261,Finland,61.1,23.52,88
Colinet,NS,2,MU,MU8,F,1,0.527,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,2,0.506,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,3,0.529,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,4,0.411,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,5,0.484,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,6,0.363,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,7,0.526,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,8,0.5,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,9,0.475,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,10,0.466,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,11,0.467,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,12,0.482,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,13,0.49,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,14,0.464,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,15,0.514,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,16,0.488,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,17,0.344,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,18,0.401,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,19,0.507,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,20,0.507,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,21,0.507,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,22,0.491,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,23,0.478,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU8,F,24,0.473,Germany,48.18,11.61,520
Colinet,NS,1,AK,AK4,M,13,0.261,Finland,61.1,23.52,88
Colinet,NS,1,AK,AK4,M,21,0.261,Finland,61.1,23.52,88
Colinet,NS,1,AK,AK4,M,24,0.261,Finland,61.1,23.52,88
Colinet,NS,2,AK,AK8,M,6,0.261,Finland,61.1,23.52,88
Colinet,NS,2,GI,GI10,M,6,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI10,M,10,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI10,M,19,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI11,M,2,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI14,M,19,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI15,M,20,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI7,M,21,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI8,M,4,0.261,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI8,M,6,0.261,Spain,41.618,0.62,173
Colinet,NS,1,KA,KA1,M,7,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA10,M,11,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA14,M,13,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA18,M,2,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA18,M,5,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA24,M,8,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA9,M,7,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA9,M,23,0.261,Denmark,55.945,10.213,15
Colinet,NS,2,MA,MA16,M,15,0.261,Austria,48.375,15.56,572
Colinet,NS,2,MU,MU11,M,9,0.261,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU13,M,3,0.261,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,1,0.443,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,2,0.452,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,3,0.417,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,4,0.464,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,5,0.412,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,6,0.425,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,7,0.452,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,8,0.443,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,9,0.408,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,10,0.472,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,11,0.44,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,12,0.423,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,13,0.44,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,14,0.397,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,15,0.338,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,16,0.437,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,17,0.477,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,18,0.417,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,19,0.43,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,20,0.407,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,21,0.433,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,22,0.413,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,23,0.383,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,F,24,0.403,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU15,M,5,0.261,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU18,M,7,0.261,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU19,M,20,0.261,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU2,M,11,0.261,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,M,12,0.261,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU6,M,15,0.261,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,M,16,0.261,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU7,M,17,0.261,Germany,48.18,11.61,520
Colinet,NS,2,RE,RE11,M,6,0.261,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,M,12,0.261,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE16,M,13,0.261,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE17,M,14,0.261,Portugal,41.15,-8.41,175
Colinet,NS,2,UM,UM13,M,2,0.261,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM22,M,6,0.261,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM29,M,9,0.261,Ukraine,48.753,30.206,214
Colinet,NS,1,VA,VA1,M,9,0.261,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA15,M,2,0.261,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA18,M,2,0.261,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA18,M,3,0.261,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA22,M,4,0.261,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA30,M,13,0.261,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA34,M,19,0.261,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA47,M,17,0.261,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA55,M,22,0.261,Russia,57.979,33.244,217
Colinet,NS,2,RE,RE10,F,1,0.538,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,2,0.537,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,3,0.502,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,4,0.559,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,5,0.563,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,6,0.456,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,7,0.517,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,8,0.525,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,9,0.49,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,10,0.551,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,11,0.578,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,12,0.51,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,13,0.434,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,14,0.509,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,15,0.431,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,16,0.43,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,17,0.536,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,18,0.435,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,19,0.509,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,20,0.511,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,21,0.429,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,22,0.492,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,23,0.499,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,F,24,0.563,Portugal,41.15,-8.41,175
Colinet,NS,2,VA,VA66,M,3,0.261,Russia,57.979,33.244,217
Colinet,NS,1,YE,YE13,M,22,0.261,Turkey,40.231,32.26,680
Colinet,NS,2,YE,YE26,M,16,0.261,Turkey,40.231,32.26,680
Colinet,NS,3,YE,YE33,M,17,0.261,Turkey,40.231,32.26,680
Colinet,NS,3,YE,YE48,M,18,0.261,Turkey,40.231,32.26,680
Colinet,NS,2,AK,AK10,M,19,0.26,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK15,M,4,0.26,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK17,M,5,0.26,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK18,M,11,0.26,Finland,61.1,23.52,88
Colinet,NS,3,AK,AK21,M,18,0.26,Finland,61.1,23.52,88
Colinet,NS,1,AK,AK3,M,19,0.26,Finland,61.1,23.52,88
Colinet,NS,1,AK,AK6,M,20,0.26,Finland,61.1,23.52,88
Colinet,NS,2,GI,GI12,M,21,0.26,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI13,M,3,0.26,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI15,M,1,0.26,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI15,M,2,0.26,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI9,M,8,0.26,Spain,41.618,0.62,173
Colinet,NS,2,GI,GI9,M,24,0.26,Spain,41.618,0.62,173
Colinet,NS,2,KA,KA10,M,14,0.26,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA14,M,17,0.26,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA15,M,11,0.26,Denmark,55.945,10.213,15
Colinet,NS,2,KA,KA28,M,10,0.26,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA5,M,19,0.26,Denmark,55.945,10.213,15
Colinet,NS,1,KA,KA6,M,7,0.26,Denmark,55.945,10.213,15
Colinet,NS,2,RE,RE11,F,1,0.547,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,2,0.419,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,3,0.635,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,4,0.44,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,5,0.518,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,6,0.471,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,7,0.501,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,8,0.455,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,9,0.55,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,10,0.571,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,11,0.529,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,12,0.371,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,13,0.328,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,14,0.504,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,15,0.501,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,16,0.506,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,17,0.339,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,18,0.404,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,19,0.337,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,20,0.497,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,21,0.496,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,22,0.525,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,23,0.475,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE11,F,24,0.509,Portugal,41.15,-8.41,175
Colinet,NS,1,MA,MA13,M,25,0.26,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA18,M,18,0.26,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA19,M,19,0.26,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA19,M,20,0.26,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA19,M,21,0.26,Austria,48.375,15.56,572
Colinet,NS,2,MA,MA19,M,22,0.26,Austria,48.375,15.56,572
Colinet,NS,3,MA,MA23_2,M,13,0.273,Austria,48.375,15.56,572
Colinet,NS,3,MA,MA27,M,24,0.26,Austria,48.375,15.56,572
Colinet,NS,1,MA,MA3,M,17,0.26,Austria,48.375,15.56,572
Colinet,NS,3,MA,MA32,M,6,0.26,Austria,48.375,15.56,572
Colinet,NS,3,MA,MA33,M,13,0.26,Austria,48.375,15.56,572
Colinet,NS,1,MA,MA6,M,14,0.26,Austria,48.375,15.56,572
Colinet,NS,1,MA,MA7,M,15,0.26,Austria,48.375,15.56,572
Colinet,NS,1,MU,MU1,M,7,0.26,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU1,M,17,0.26,Germany,48.18,11.61,520
Colinet,NS,1,MU,MU1,M,21,0.26,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU10,M,20,0.26,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU14,M,6,0.26,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU14,M,20,0.26,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU15,M,6,0.26,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU17,M,4,0.26,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU18,M,13,0.26,Germany,48.18,11.61,520
Colinet,NS,3,MU,MU19,M,23,0.26,Germany,48.18,11.61,520
Colinet,NS,2,MU,MU9,M,2,0.26,Germany,48.18,11.61,520
Colinet,NS,2,RE,RE12,F,1,0.555,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,2,0.532,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,3,0.566,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,4,0.4,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,5,0.584,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,6,0.524,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,7,0.543,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,8,0.596,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,9,0.616,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,10,0.515,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,11,0.575,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,12,0.558,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,13,0.544,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,14,0.413,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,15,0.561,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,16,0.482,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,17,0.374,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,18,0.532,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,19,0.601,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,20,0.553,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,21,0.628,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,22,0.48,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,23,0.605,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,F,24,0.532,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE10,M,25,0.26,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE12,M,18,0.26,Portugal,41.15,-8.41,175
Colinet,NS,1,RE,RE5,M,19,0.26,Portugal,41.15,-8.41,175
Colinet,NS,1,RE,RE7,M,7,0.26,Portugal,41.15,-8.41,175
Colinet,NS,2,RE,RE8,M,24,0.26,Portugal,41.15,-8.41,175
Colinet,NS,2,UM,UM13,M,24,0.26,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM23,M,9,0.26,Ukraine,48.753,30.206,214
Colinet,NS,2,UM,UM26,M,21,0.26,Ukraine,48.753,30.206,214
Colinet,NS,1,UM,UM8,M,4,0.26,Ukraine,48.753,30.206,214
Colinet,NS,2,VA,VA22,M,5,0.26,Russia,57.979,33.244,217
Colinet,NS,2,VA,VA55,M,6,0.26,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA6,M,4,0.26,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA6,M,14,0.26,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA6,M,16,0.26,Russia,57.979,33.244,217
Colinet,NS,1,VA,VA6,M,17,0.26,Russia,57.979,33.244,217
