Supervisor.PI,Diet,Batch,Population,Line,Sex,ReplicateVialOld,ReplicateVial,Individual,CentroidSizeLeft_micrometers,CentroidSizeRight_micrometers,Country,Latitude,Longitude,Altitude
Onder,NS,6,GI,GI5,M,1,Onder_6_GI5_1,6,2534.095215,2565.744921,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,1,Onder_6_GI5_1,7,2547.116176,2547.705782,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,1,Onder_6_GI5_1,8,2436.856844,2454.790983,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,9,2521.346696,2528.466058,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,10,2456.814571,2463.503262,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,11,2485.615482,2479.491627,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,12,2557.755331,2572.083237,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,13,2472.350395,2475.610742,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,14,2425.63356,2430.2894,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,15,2548.01854,2565.692844,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,16,2342.155059,2336.242254,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,17,2458.938464,2441.79902,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,2,Onder_6_GI5_2,18,2477.521486,2445.103068,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,19,2495.292556,2492.503486,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,20,2603.574593,2568.963189,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,21,2526.028464,2500.750645,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,22,2442.690862,2465.421105,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,23,2535.383844,2538.309406,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,24,2705.337382,2693.087651,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,25,2457.45827,2480.53671,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,26,2535.22796,2534.0355,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,27,2457.951003,2477.030697,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,28,2312.904316,2328.698232,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,29,2491.780978,2472.742671,Spain,41.618,0.62,173
Onder,NS,6,GI,GI5,M,3,Onder_6_GI5_3,30,2491.681807,2469.268457,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,1,2903.747824,2882.919914,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,2,2900.256145,2903.365623,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,3,2916.42151,2928.996728,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,4,2868.164787,2859.825007,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,5,2847.043135,2846.923825,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,6,2937.804258,2937.239111,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,7,2865.015681,2889.781865,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,8,2838.039707,2820.765268,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,9,2918.402356,2931.438178,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,1,Onder_2_GI6_1,10,2921.336562,2925.279154,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,11,2977.185471,2954.530666,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,12,2910.402668,2904.474423,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,13,2859.84879,2858.855932,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,14,2904.984018,2912.736626,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,15,2856.031286,2898.451298,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,16,3002.352126,3007.69304,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,17,2845.061434,2837.927535,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,18,3013.563002,3019.879899,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,2,Onder_2_GI6_2,19,2863.321079,2834.948596,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,20,2840.542082,2834.04983,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,21,3072.982646,3059.634796,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,22,2962.701228,2933.523143,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,23,2802.329875,2792.654201,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,24,2906.778112,2913.780875,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,25,2926.555518,2920.553541,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,26,2809.069378,2828.831217,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,27,2965.61196,2957.764181,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,28,2876.312142,2855.119282,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,F,3,Onder_2_GI6_3,29,2812.188363,2771.53056,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,1,2453.535389,2474.793018,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,2,2593.171668,2595.500627,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,3,2472.376114,2485.183133,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,4,2534.73977,2550.556935,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,5,2599.114585,2612.795873,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,6,2538.137687,2533.372973,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,7,2467.39895,2469.581208,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,8,2470.487293,2492.575499,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,9,2498.134181,2506.111557,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,10,2532.429563,2538.798784,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,1,Onder_2_GI6_1,11,2527.81167,2549.111634,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,12,2553.647779,2535.162398,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,13,2474.573012,2485.693199,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,14,2522.845558,2501.876771,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,15,2400.665452,2385.374921,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,16,2498.657462,2512.133373,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,17,2624.766384,2618.546372,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,18,2608.100118,2610.471252,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,19,2657.30807,2644.143751,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,20,2424.181507,2404.836493,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,2,Onder_2_GI6_2,21,2568.717846,2570.878284,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,22,2480.884378,2463.327636,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,23,2461.480104,2474.712225,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,24,2468.92877,2474.088306,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,25,2484.941017,2481.354294,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,26,2498.681622,2510.535941,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,27,2437.290665,2431.188112,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,28,2446.605048,2435.734365,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,29,2407.802669,2405.823004,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,30,2466.061088,2483.534498,Spain,41.618,0.62,173
Onder,NS,2,GI,GI6,M,3,Onder_2_GI6_3,31,2586.51616,2598.157164,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,1,3015.801774,3027.267813,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,2,2879.83063,2903.084651,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,3,2711.673889,2718.820605,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,4,2958.062111,2966.435128,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,5,2890.996196,2853.057099,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,6,3005.023657,2995.839012,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,7,2990.232671,3003.586507,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,8,2867.955246,2916.293236,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,9,2740.698938,2744.796639,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,1,Onder_2_GI7_1,10,2931.878479,2903.018618,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,11,2833.868904,2836.476891,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,12,2894.69409,2898.612326,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,13,2920.077789,2932.521762,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,14,2912.659699,2915.219397,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,15,2769.129771,2775.056026,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,16,2873.556953,2873.386231,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,17,2747.075079,2755.212394,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,18,2932.150484,2897.793068,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,19,2759.482005,2777.299449,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,2,Onder_2_GI7_2,20,2918.961283,2925.748204,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,21,2832.214256,2837.928696,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,22,2933.415146,2958.479896,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,23,2924.279285,2902.513012,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,24,2978.369888,2941.359933,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,25,2975.15937,2994.049113,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,26,2909.977676,2900.23732,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,27,2881.780731,2890.81643,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,28,2959.379793,2982.953797,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,29,2938.72447,2952.320201,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,F,3,Onder_2_GI7_3,30,3030.642518,3012.529255,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,1,2251.317093,2228.601377,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,2,2594.567268,2544.870798,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,3,2448.307402,2459.463878,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,4,2475.243355,2473.291736,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,5,2353.300801,2352.65454,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,6,2341.057682,2329.369755,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,7,2503.518689,2487.887667,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,8,2347.288191,2386.855842,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,9,2391.328886,2392.806718,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,10,2528.153226,2520.017741,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,1,Onder_2_GI7_1,11,2456.12685,2421.483683,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,12,2447.29345,2486.746902,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,13,2483.825291,2500.890144,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,14,2524.684972,2534.059398,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,15,2471.768271,2485.518077,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,16,2584.677567,2575.670479,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,17,2543.01301,2532.176429,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,18,2640.849841,2638.296958,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,19,2335.3239,2349.385971,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,20,2519.976014,2513.828908,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,2,Onder_2_GI7_2,21,2448.935852,2427.514607,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,22,2411.232134,2400.879036,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,23,2516.364866,2530.936583,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,24,2435.2115,2442.525363,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,25,2411.450167,2401.101546,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,26,2315.470828,2337.752485,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,27,2496.347564,2506.232263,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,28,2411.584331,2421.669063,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,29,2543.705348,2541.282135,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,30,2502.533894,2513.113051,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,31,2448.228442,2441.188962,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,32,2430.065583,2441.510832,Spain,41.618,0.62,173
Onder,NS,2,GI,GI7,M,3,Onder_2_GI7_3,33,2525.209693,2521.379889,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,1,2832.644743,2835.025254,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,2,2887.067772,2882.438358,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,3,2823.994184,2844.57223,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,4,2972.026308,2970.906893,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,5,2806.471257,2834.397017,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,6,2842.526085,2857.680216,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,7,2926.693309,2909.037227,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,8,2887.010478,2871.206369,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,9,2746.289773,2745.865051,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,1,Onder_2_GI8_1,10,2964.78905,2992.773524,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,11,2894.788699,2870.654467,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,12,2780.037323,2756.580413,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,13,2903.064327,2917.250777,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,14,2930.108911,2930.224971,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,15,2505.406968,2523.9867,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,16,2955.348671,2957.512309,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,17,2831.927726,2841.063569,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,18,2966.446581,2983.894881,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,19,2895.89515,2898.559184,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,2,Onder_2_GI8_2,20,2894.409267,2920.937017,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,21,2862.219471,2857.094571,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,22,2888.439976,2890.280126,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,23,2922.092378,2978.287121,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,24,2971.123495,2972.381751,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,25,2904.786038,2916.979264,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,26,2927.463964,2928.530997,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,27,2844.019546,2852.115261,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,28,2681.742885,2703.877317,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,29,3001.283446,2981.833934,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,F,3,Onder_2_GI8_3,30,2877.173927,2888.089252,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,1,2469.676541,2457.881086,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,2,2504.976429,2500.070766,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,3,2453.426561,2446.408632,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,4,2509.780781,2481.098665,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,5,2473.369695,2475.963816,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,6,2457.84277,2452.012962,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,7,2490.898958,2517.11242,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,8,2443.203704,2468.991202,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,9,2420.788889,2434.074393,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,10,2594.720741,2625.66674,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,11,2577.510655,2573.476078,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,12,2447.951077,2460.974995,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,13,2584.774899,2586.586333,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,14,2462.752801,2460.490556,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,15,2470.050504,2489.531855,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,16,2418.508193,2416.995413,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,17,2567.420711,2553.519173,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,18,2484.687054,2505.070897,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,19,2456.364701,2476.806308,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,20,2459.170374,2466.338672,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,21,2450.367632,2461.888825,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,22,2363.019244,2360.325035,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,23,2562.720335,2540.124823,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,24,2541.703659,2559.653183,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,25,2536.203265,2547.693776,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,26,2538.739365,2527.296205,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,3,Onder_2_GI8_3,27,2510.979311,2522.863265,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,28,2565.478249,2587.659085,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,1,Onder_2_GI8_1,29,2503.309158,2512.963259,Spain,41.618,0.62,173
Onder,NS,2,GI,GI8,M,2,Onder_2_GI8_2,30,2554.98152,2601.65402,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,1,2845.703486,2841.520876,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,2,2877.645921,2887.645261,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,3,2950.256343,2971.266263,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,4,2944.535059,2958.986054,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,5,2943.252916,2965.805882,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,6,2906.813776,2915.153084,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,7,2933.371304,2934.366282,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,8,2946.903763,2961.743862,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,9,2960.77871,2972.94881,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,1,Onder_2_GI9_1,10,2902.805603,2904.525163,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,11,2913.402317,2923.122048,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,12,2918.023974,2918.765504,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,13,2776.240167,2777.258384,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,14,2970.555129,2963.561188,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,15,2886.473897,2878.614501,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,16,2909.650224,2846.276589,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,17,2820.122022,2814.156156,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,18,2822.786122,2810.101309,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,19,2967.080597,2959.774983,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,2,Onder_2_GI9_2,20,2942.086508,2947.285532,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,3,Onder_2_GI9_3,21,2840.6712,2826.281786,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,3,Onder_2_GI9_3,22,2880.181693,2893.938147,Spain,41.618,0.62,173
Onder,NS,2,GI,GI9,F,3,Onder_2_GI9_3,23,2836.676211,2858.927643,Spain,41.618,0.62,173
