Supervisor.PI,Diet,Batch,Population,Line,ReplicateVialOld,ReplicateVial,Individual,DT_EggPupa,Country,Latitude,Longitude,Altitude
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,15,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,16,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,17,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,18,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,19,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,20,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,21,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,22,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,23,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,24,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,25,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,26,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK17,1,Schmidt_1_AK17_1,27,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,1,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,2,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,3,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,4,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,5,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,6,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,7,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,8,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,9,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,10,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,11,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,12,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,13,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,14,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,15,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,16,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,17,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,18,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,19,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,20,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,21,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK18,1,Schmidt_1_AK18_1,22,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,1,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,2,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,3,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,4,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,5,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,6,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,7,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,8,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,9,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,10,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,11,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,12,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,13,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,14,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,15,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,16,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,17,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,18,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,19,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,20,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,21,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,22,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,23,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,24,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,25,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK20,1,Schmidt_1_AK20_1,26,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,1,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,2,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,3,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,4,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,5,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,6,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,7,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,8,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,9,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,10,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,11,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK21,1,Schmidt_1_AK21_1,12,184,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,1,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,2,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,3,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,4,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,5,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,6,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,7,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,8,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,9,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,10,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,11,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,12,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,13,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,14,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,15,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,16,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,17,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,18,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,19,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,20,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,21,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,22,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,23,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,24,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,25,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,26,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,27,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,28,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,29,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,30,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,31,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,32,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,33,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,34,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,35,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,36,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,37,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,38,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,39,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,40,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,41,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,42,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK1,1,Schmidt_1_AK1_1,43,164,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,1,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,2,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,3,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,4,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,5,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,6,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,7,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,8,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,9,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,10,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,11,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,12,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,13,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,14,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,15,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,16,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,17,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,18,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,19,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,20,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,21,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,22,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,23,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,24,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,25,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,26,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,27,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,28,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,29,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK2,1,Schmidt_1_AK2_1,30,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,1,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,2,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,3,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,4,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,5,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,6,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,7,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,8,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK3,1,Schmidt_1_AK3_1,9,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,1,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,2,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,3,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,4,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,5,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,6,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,7,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,8,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,9,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,10,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,11,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,12,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,13,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,14,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,15,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,16,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,17,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,18,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,19,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,20,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,21,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,22,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,23,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,24,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK4,1,Schmidt_1_AK4_1,25,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,1,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,2,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,3,96,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,4,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,5,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,6,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,7,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,8,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,9,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,10,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,11,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,12,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,13,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,14,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,15,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,16,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,17,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,18,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,19,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,20,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,21,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,22,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,23,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK5,1,Schmidt_1_AK5_1,24,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,1,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,2,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,3,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,4,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,5,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,6,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,7,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,8,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,9,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,10,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,11,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,12,112,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,13,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,14,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,15,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,16,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,17,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,18,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,19,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,20,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,21,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,22,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,23,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,24,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,25,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,26,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,27,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,28,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,29,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,30,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK6,1,Schmidt_1_AK6_1,31,160,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,1,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,2,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,3,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,4,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,5,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,6,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,7,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,8,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,9,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK7,1,Schmidt_1_AK7_1,10,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,1,120,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,2,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,3,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,4,136,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,5,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,6,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,7,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,8,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,9,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,10,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,11,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,12,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,13,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,14,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,15,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,16,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,17,140,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,18,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,19,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,20,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,21,144,Finland,61.1,23.52,88
Schmidt,NS,1,AK,AK8,1,Schmidt_1_AK8_1,22,144,Finland,61.1,23.52,88
