Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,AreaT4,AreaT5,AreaT6,PercT4,PercT5,PercT6,TotalArea,TotalBlack,TotalPerc,Orientation
Abbott,NS,1,KA,KA6,F,9,12749,13326,10261,4.706,11.054,47.685,36336,6965.98183,19.17102001,OK
Abbott,NS,1,KA,KA6,F,10,14305,14175,11153,7.648,11.683,37.353,39633,6916.09174,17.45033618,OK
Abbott,NS,1,KA,KA6,F,11,9406,10170,7149,5.241,11.032,32.522,26725,3939.92064,14.74245328,Turned
Abbott,NS,1,KA,KA6,F,12,10178,11566,9494,3.773,3.709,23.941,31238,3085.95742,9.878857225,OK
Abbott,NS,1,KA,KA9,F,1,30354,31530,22537,12.229,8.82,12.282,84421,9260.931,10.96993757,OK
Abbott,NS,1,KA,KA9,F,2,16092,16253,17034,1.796,6.75,13.861,49379,3747.17256,7.588595476,OK
Abbott,NS,1,KA,KA9,F,3,33463,30885,22631,11.332,10.575,3.402,86979,7828.02253,8.999899435,OK
Abbott,NS,1,KA,KA9,F,4,21821,22064,18696,13.322,11.811,10.981,62581,7565.98042,12.08990016,OK
Abbott,NS,1,KA,KA9,F,5,39512,34401,26233,6.962,13.116,5.245,100146,8638.78145,8.626187217,OK
Abbott,NS,1,KA,KA9,F,6,20007,24273,23028,6.753,7.313,13.054,67308,6132.23232,9.110703512,OK
Abbott,NS,1,KA,KA9,F,7,21042,23131,16429,3.056,5.542,8.059,60602,3248.97665,5.361170671,OK
Abbott,NS,1,KA,KA9,F,8,22796,22214,16780,16.235,8.486,5.56,61790,6518.97864,10.55021628,OK
Abbott,NS,1,KA,KA9,F,9,17290,15438,13731,8.259,8.181,16.823,46459,5000.93001,10.76417919,OK
Abbott,NS,1,KA,KA9,F,10,14498,18132,13349,5.966,5.068,13.469,45979,3581.85725,7.790202592,OK
Abbott,NS,1,KA,KA9,F,11,23397,24548,24145,5.394,7.504,1.665,72090,3506.13035,4.863546054,OK
Abbott,NS,1,KA,KA9,F,12,23073,19952,18692,9.266,4.461,6.484,61717,4239.99218,6.870055544,OK
Abbott,NS,1,KA,KA14,F,1,11790,12154,10795,4.504,10.968,47.809,34739,7025.05387,20.22238369,OK
Abbott,NS,1,KA,KA14,F,2,20191,18095,13790,2.65,11.959,48.296,52076,9359.06095,17.97192747,OK
Abbott,NS,1,KA,KA14,F,3,9225,9209,7335,0.108,8.872,47.089,25769,4280.96363,16.61284346,Turned
Abbott,NS,1,KA,KA14,F,4,9378,10599,9963,0.448,4.85,42.849,29940,4825.11081,16.11593457,OK
Abbott,NS,1,KA,KA14,F,5,12797,13248,11010,3.376,10.907,38.438,37055,6109.00988,16.48633081,OK
Abbott,NS,1,KA,KA14,F,6,11807,13403,11358,0.068,5.745,39.716,36568,5288.97439,14.46339529,OK
Abbott,NS,1,KA,KA14,F,7,8134,10025,11303,8.532,9.367,20.605,29462,3962.01778,13.44789145,Turned
Abbott,NS,1,KA,KA14,F,8,19409,16443,10560,6.646,12.334,56.222,46412,9255.04496,19.94106042,OK
Abbott,NS,1,KA,KA14,F,9,17786,17709,12877,2.794,8.397,46.595,48372,7984.00372,16.50542405,OK
Abbott,NS,1,KA,KA14,F,10,11833,11802,10201,1.961,7.931,31.899,33836,4422.07874,13.06915339,OK
Abbott,NS,1,KA,KA14,F,11,11073,12693,11589,0.28,9.233,31.728,35355,4879.90701,13.80259372,OK
Abbott,NS,1,KA,KA14,F,12,8747,10438,11316,9.18,6.735,19.53,30501,3715.9887,12.18317006,OK
Abbott,NS,1,KA,KA15,F,1,23592,22354,15634,5.222,15.908,65.524,61580,15032.07072,24.41063774,OK
Abbott,NS,1,KA,KA15,F,2,24471,22177,19217,4.095,2.71,18.916,65865,5238.17187,7.952891323,OK
Abbott,NS,1,KA,KA15,F,3,17376,17635,16828,3.585,3.743,23.508,51839,5238.93389,10.1061631,OK
Abbott,NS,1,KA,KA15,F,4,21894,19871,14941,5.874,15.656,44.308,56706,11017.1156,19.42848305,OK
Abbott,NS,1,KA,KA15,F,5,21258,22644,19395,6.948,16.711,71.575,63297,19143.01593,30.24316465,OK
Abbott,NS,1,KA,KA15,F,6,21717,21009,19971,6.41,9.482,30.304,62697,9436.14492,15.05039303,OK
Abbott,NS,1,KA,KA15,F,7,21607,18500,16519,3.073,6.411,26.769,56626,6271.98922,11.07616505,OK
Abbott,NS,1,KA,KA15,F,8,22149,23339,21654,7.657,5.103,28.129,67142,8977.99176,13.37164779,OK
Abbott,NS,1,KA,KA15,F,9,18936,21933,18259,0.702,0.848,25.303,59128,4938.99733,8.353060022,OK
Abbott,NS,1,KA,KA15,F,10,29088,25436,17430,4.73,12.927,42.656,71954,12098.91492,16.81479128,OK
Abbott,NS,1,KA,KA15,F,11,26908,26990,18386,9.399,18.388,67.687,72284,19936.93594,27.58139552,OK
Abbott,NS,1,KA,KA15,F,12,19128,24673,20451,2.258,7.608,26.424,64252,7713.00432,12.00430231,OK
Abbott,NS,1,KA,KA16,F,1,10813,12720,9384,1.776,5.055,28.708,32917,3528.9936,10.72088465,OK
Abbott,NS,1,KA,KA16,F,2,13339,13232,9485,6.912,9.258,35.994,36056,5561.04114,15.42334463,OK
Abbott,NS,1,KA,KA16,F,3,10872,10101,6311,3.992,4.851,26.43,27284,2592.00705,9.500099142,OK
Abbott,NS,1,KA,KA16,F,4,11798,12405,9201,1.856,9.391,29.16,33404,4066.93603,12.1749971,OK
Abbott,NS,1,KA,KA16,F,5,10497,10427,9762,4.63,7.912,34.46,30686,4674.98054,15.23489715,OK
Abbott,NS,1,KA,KA16,F,6,12775,13313,10435,1.151,8.698,49.43,36523,6463.02549,17.69576839,OK
Abbott,NS,1,KA,KA16,F,7,11778,11568,10337,3.133,5.792,15.527,33683,2644.04929,7.849803432,OK
Abbott,NS,1,KA,KA16,F,8,13424,14774,12320,3.188,9.591,39.838,40518,6752.97306,16.66660018,OK
Abbott,NS,1,KA,KA16,F,9,16121,16729,14857,5.67,13.749,41.051,47707,9313.07798,19.52140772,OK
Abbott,NS,1,KA,KA16,F,10,9808,8417,7884,5.343,6.012,37.392,26109,3978.05676,15.23634287,OK
Abbott,NS,1,KA,KA16,F,11,8683,8725,8635,3.985,4.47,13.225,26043,1878.0038,7.21116538,OK
Abbott,NS,1,KA,KA16,F,12,12098,11787,10682,3.786,9.298,30.809,34567,4845.00292,14.01626673,OK
Abbott,NS,1,KA,KA17,F,1,12206,11362,8671,9.356,22.012,30.758,32239,6310.02298,19.57263867,OK
Abbott,NS,1,KA,KA17,F,2,9242,9094,8187,5.919,9.292,27.971,26523,3682.03423,13.8824199,OK
Abbott,NS,1,KA,KA17,F,3,9747,9776,8868,6.679,6.015,23.512,28391,3324.07269,11.70819165,OK
Abbott,NS,1,KA,KA17,F,4,8770,8371,8017,10.205,11.468,28.639,25158,4150.95341,16.49953657,OK
Abbott,NS,1,KA,KA17,F,5,9432,9013,7679,5.322,4.172,10.249,26124,1665.01411,6.373503713,OK
Abbott,NS,1,KA,KA17,F,6,9637,9304,8387,5.178,5.965,5.413,27328,1507.97577,5.518061219,OK
Abbott,NS,1,KA,KA17,F,7,9599,9577,10556,6.428,2.83,8.469,29732,1782.04046,5.993678394,OK
Abbott,NS,1,KA,KA17,F,8,8944,9773,8730,6.25,9.056,21.97,27447,3362.02388,12.24914883,OK
Abbott,NS,1,KA,KA17,F,9,8623,8950,8826,4.476,7.721,32.608,26399,3954.97706,14.98154119,OK
Abbott,NS,1,KA,KA17,F,10,10376,11997,8831,5.185,11.686,38.852,31204,5370.98514,17.21248923,OK
Abbott,NS,1,KA,KA17,F,11,10442,9189,12062,6.799,7.835,22.633,31693,4159.90219,13.12561824,OK
Abbott,NS,1,KA,KA17,F,12,12047,12822,10358,19.814,21.752,46.92,35227,10036.00762,28.48953252,OK
Abbott,NS,1,KA,KA23,F,1,28853,28939,20551,1.331,13.11,31.989,78343,10751.99572,13.72425835,OK
Abbott,NS,1,KA,KA23,F,2,23454,25057,22218,2.349,7.172,40.944,70729,11444.96042,16.18142547,OK
Abbott,NS,1,KA,KA23,F,3,29313,28015,20935,2.49,8.981,38.854,78263,11380.00575,14.54072263,OK
Abbott,NS,1,KA,KA23,F,4,13008,12883,15280,0.915,3.974,24.005,41171,4298.95762,10.4417129,Turned
Abbott,NS,1,KA,KA23,F,5,20509,17593,17004,1.863,10.737,40.508,55106,9159.0234,16.62073712,OK
Abbott,NS,1,KA,KA23,F,6,42396,37822,25512,4.156,20.02,45.559,105730,20956.95424,19.82119951,OK
Abbott,NS,1,KA,KA23,F,7,23620,23716,17799,1.49,7.248,41.53,65135,9462.79838,14.52797786,OK
Abbott,NS,1,KA,KA23,F,8,18407,18418,18016,0.657,6.988,36.112,54841,7913.92175,14.43066638,OK
Abbott,NS,1,KA,KA23,F,9,28782,28527,25798,1.143,10.32,38.844,83107,13293.93978,15.99617334,OK
Abbott,NS,1,KA,KA23,F,10,34705,29496,21436,3.798,12.517,39.634,85637,13506.05446,15.77128398,OK
Abbott,NS,1,KA,KA23,F,11,16114,16246,16060,1.303,4.617,36.494,48420,6820.97964,14.08711202,OK
Abbott,NS,1,KA,KA24,F,1,17326,18050,18729,8.588,5.252,10.962,54105,4489.01586,8.296859551,OK
Abbott,NS,1,KA,KA24,F,2,30768,32613,26743,24.522,16.751,13.203,90124,16538.81088,18.3511727,OK
Abbott,NS,1,KA,KA24,F,3,34689,29500,17561,6.61,9.142,20.716,81750,8627.76966,10.55384668,OK
Abbott,NS,1,KA,KA24,F,4,25758,26052,18179,8.603,10.92,16.464,69989,8053.8297,11.50727929,OK
Abbott,NS,1,KA,KA24,F,5,25192,25413,22648,5.105,6.017,18.951,73253,7107.17429,9.702229656,OK
Abbott,NS,1,KA,KA24,F,6,31095,29696,19153,9.436,9.301,21.548,79944,9823.2376,12.28764835,OK
Abbott,NS,1,KA,KA24,F,7,25626,25331,21007,4.468,8.286,17.618,71964,6944.9096,9.650533044,OK
Abbott,NS,1,KA,KA24,F,8,22568,21832,19960,9.097,11.648,20.932,64360,8774.02952,13.63273698,OK
Abbott,NS,1,KA,KA24,F,9,21965,23424,21399,5.591,8.572,28.609,66788,9358.00834,14.01151156,OK
Abbott,NS,1,KA,KA24,F,10,22931,24585,22889,11.225,10.925,11.136,70405,7808.83504,11.09130749,OK
Abbott,NS,1,KA,KA24,F,11,33198,34444,26483,23.417,23.859,5.211,94125,17371.99875,18.45630677,OK
Abbott,NS,1,KA,KA24,F,12,23712,23648,15274,9.7,9.235,31.059,62634,9227.90846,14.73306584,OK
Abbott,NS,1,KA,KA29,F,1,19795,19856,18697,1.566,3.953,17.292,58348,4327.98262,7.417533797,OK
Abbott,NS,1,KA,KA29,F,2,18798,19926,15427,7.878,12.085,48.441,54151,11361.95661,20.98198853,OK
Abbott,NS,1,KA,KA29,F,3,18137,18766,17555,1.373,3.858,15.044,54458,3613.98749,6.636283907,OK
Abbott,NS,1,KA,KA29,F,4,17946,16928,11141,3.823,9.086,34.036,46015,6016.10442,13.07422454,OK
Abbott,NS,1,KA,KA29,F,5,13800,16596,12961,1.174,9.328,34.55,43357,6188.11238,14.27246438,Turned
Abbott,NS,1,KA,KA29,F,6,13055,13747,12154,4.282,13.363,37.634,38956,6970.06307,17.8921426,OK
Abbott,NS,1,KA,KA29,F,7,20213,23124,18554,0.401,6.629,29.061,61891,7005.92203,11.31977514,OK
Abbott,NS,1,KA,KA29,F,8,26477,24179,20462,0.162,3.718,23.922,71118,5836.7876,8.207187491,OK
Abbott,NS,1,KA,KA29,F,9,16861,18077,14354,2.42,2.893,29.504,49292,5166.00797,10.48041867,OK
Abbott,NS,1,KA,KA29,F,10,12849,11914,12998,1.269,2.829,22.896,37761,3476.12295,9.205590292,Turned
Abbott,NS,1,KA,KA29,F,11,15771,16213,13366,1.186,3.633,24.308,45350,4025.06963,8.87556699,OK
Abbott,NS,1,KA,KA29,F,12,23911,26471,18465,4.876,18.632,61.424,68847,17439.91868,25.33141412,OK
Abbott,NS,1,KA,KA29,F,13,17998,16537,13506,8.245,14.555,53.125,48041,11065.95795,23.03440384,OK
Abbott,NS,1,MU,MU1,F,1,45111,44435,30394,20.88,18.393,41.673,119940,30258.19797,25.22777886,OK
Abbott,NS,1,MU,MU1,F,2,29664,34258,34755,19.08,18.372,31.032,98677,22738.94256,23.0438122,OK
Abbott,NS,1,MU,MU1,F,3,27081,28361,24069,29.792,14.573,25.502,79511,18339.09643,23.06485446,OK
Abbott,NS,1,MU,MU1,F,4,33052,25100,16975,19.808,26.657,53.885,75127,22384.82591,29.79598002,OK
Abbott,NS,1,MU,MU1,F,5,43942,37498,30048,15.568,18.417,28.611,111488,22343.9305,20.04155649,OK
Abbott,NS,1,MU,MU1,F,6,31851,38619,26569,15.516,16.155,31.559,97039,19565.81132,20.1628328,OK
Abbott,NS,1,MU,MU1,F,7,39254,43195,29603,11.729,18.185,48.404,112052,26788.14853,23.90689013,OK
Abbott,NS,1,MU,MU1,F,8,31485,26637,23080,21.099,21.782,34.376,81202,20379.07229,25.09676152,OK
Abbott,NS,1,MU,MU1,F,9,24376,26214,18059,27.113,32.139,60.369,68649,25936.02005,37.78062324,OK
Abbott,NS,1,MU,MU1,F,10,27696,29678,22622,40.797,37.624,56.967,79996,35352.26258,44.19253785,OK
Abbott,NS,1,MU,MU1,F,11,32868,30973,32828,14.908,13.699,30.453,96669,19140.06355,19.79958782,OK
Abbott,NS,1,MU,MU1,F,12,28001,27563,19408,11.167,14.396,36.109,74972,14102.87587,18.81085721,OK
Abbott,NS,1,MU,MU2,F,1,32159,33809,30578,32.299,23.304,3.637,96546,19378.00663,20.07126823,OK
Abbott,NS,1,MU,MU2,F,2,42015,42212,30137,28.366,27.885,29.037,114364,32439.67179,28.3652826,OK
Abbott,NS,1,MU,MU2,F,3,37911,39797,29233,15.581,21.881,22.533,106941,21201.96637,19.82585385,OK
Abbott,NS,1,MU,MU2,F,4,38987,38992,26460,29.076,30.188,45.986,104439,35274.66068,33.77537192,OK
Abbott,NS,1,MU,MU2,F,5,26888,27974,22678,13.962,18.256,2.915,77540,9522.0997,12.28024207,OK
Abbott,NS,1,MU,MU2,F,6,46430,45558,31851,30.827,28.362,8.304,123839,29879.0431,24.12732911,OK
Abbott,NS,1,MU,MU2,F,7,38231,38299,35213,12.887,21.272,30.787,111743,23914.81856,21.40162566,OK
Abbott,NS,1,MU,MU2,F,8,34222,39236,41086,28.096,25.321,28.932,114544,31436.9622,27.44531551,OK
Abbott,NS,1,MU,MU2,F,9,42066,49371,37867,17.007,19.26,27.095,129304,26923.08287,20.82153906,OK
Abbott,NS,1,MU,MU2,F,10,46925,44089,33629,10.383,23.879,17.726,124643,21361.3116,17.13799539,OK
Abbott,NS,1,MU,MU2,F,11,32387,26519,19600,24.834,32.592,1.429,78506,16966.14406,21.61127055,OK
Abbott,NS,1,MU,MU2,F,12,35499,34174,27723,16.986,22.143,27.1,97396,21109.94196,21.67434182,OK
Abbott,NS,1,MU,MU3,F,1,23977,27317,27013,18.163,10.041,6.223,78307,8778.86147,11.21082594,OK
Abbott,NS,1,MU,MU3,F,2,35338,30275,22269,23.431,23.455,23.539,87882,20622.94794,23.46663474,OK
Abbott,NS,1,MU,MU3,F,3,25831,28261,25863,14.188,8.549,6.627,79955,7794.87618,9.749079082,OK
Abbott,NS,1,MU,MU3,F,4,32810,35887,29271,25.221,20.673,13.478,97968,19639.07499,20.04641821,OK
Abbott,NS,1,MU,MU3,F,5,21770,23204,19615,12.311,8.305,7.719,64589,6121.27875,9.477277478,OK
Abbott,NS,1,MU,MU3,F,6,24841,26193,19309,8.603,7.575,0.611,70343,4239.16897,6.026426183,OK
Abbott,NS,1,MU,MU3,F,7,33298,39679,36331,11.721,5.507,13.721,109308,11072.95762,10.13005235,OK
Abbott,NS,1,MU,MU3,F,8,27086,31703,28243,9.115,4.829,18.514,87032,9228.73579,10.60384202,OK
Abbott,NS,1,MU,MU3,F,9,37593,40967,33022,10.292,13.154,28.763,111582,18755.9886,16.80915255,OK
Abbott,NS,1,MU,MU3,F,10,32943,29072,21484,10.57,10.856,20.01,83499,10937.07982,13.09845605,OK
Abbott,NS,1,MU,MU3,F,11,26437,25942,19913,18.512,15.955,27.856,72292,14580.02882,20.16824658,OK
Abbott,NS,1,MU,MU3,F,12,30230,28994,23419,10.261,11.116,23.306,82643,11782.90548,14.25759651,OK
Abbott,NS,1,MU,MU3,F,13,19732,19235,20306,12.736,9.249,18.044,59273,7956.12731,13.42285241,OK
Abbott,NS,1,MU,MU5,F,1,37532,33419,20648,13.173,21.545,43.995,91599,21228.30151,23.17525465,OK
Abbott,NS,1,MU,MU5,F,2,58415,49807,43456,4.602,13.868,25.681,151678,20755.42842,13.68387533,OK
Abbott,NS,1,MU,MU5,F,3,42769,41365,34078,13.311,29.37,58.645,118212,37826.92519,31.99922613,OK
Abbott,NS,1,MU,MU5,F,4,38159,36985,25233,30.174,30.066,31.407,100377,30558.93507,30.44416058,OK
Abbott,NS,1,MU,MU5,F,5,47854,43710,32777,8.691,21.675,39.39,124341,26543.99394,21.34774044,OK
Abbott,NS,1,MU,MU5,F,6,42391,42329,34106,10.498,16.249,24.066,118826,19536.19635,16.44101152,OK
Abbott,NS,1,MU,MU5,F,7,51543,55598,46760,6.325,9.285,31.807,153901,23295.32225,15.13656328,OK
Abbott,NS,1,MU,MU5,F,8,57512,49896,32659,5.714,14.542,46.257,140067,25649.18563,18.31208324,OK
Abbott,NS,1,MU,MU5,F,9,35880,34002,26831,15.212,14.737,27.655,96713,17889.05339,18.49705147,OK
Abbott,NS,1,MU,MU5,F,10,44454,41270,32218,20.129,25.062,43.941,117942,33448.14444,28.35982469,OK
Abbott,NS,1,MU,MU5,F,11,40765,44346,34438,0.998,12.917,44.898,119549,21596.98076,18.06537969,OK
Abbott,NS,1,MU,MU5,F,12,43807,37844,31039,14.142,27.772,46.564,112690,31158.22158,27.64950003,OK
Abbott,NS,1,MU,MU6,F,1,71355,68251,52995,2.702,16.712,38.277,192601,33619.01537,17.45526522,OK
Abbott,NS,1,MU,MU6,F,2,50559,48496,35561,16.887,19.954,33.871,134616,30259.65648,22.4784992,OK
Abbott,NS,1,MU,MU6,F,3,76334,80090,52012,8.752,20.396,65.223,208436,56939.69484,27.31759141,OK
Abbott,NS,1,MU,MU6,F,4,53864,66318,57470,19.377,8.636,50.656,177652,45276.45296,25.48603616,OK
Abbott,NS,1,MU,MU6,F,5,54645,56763,48749,10.907,16.754,35.119,160157,32590.36448,20.34901033,OK
Abbott,NS,1,MU,MU6,F,6,71009,77220,60661,17.325,21.619,48.389,208890,58349.75234,27.9332435,OK
Abbott,NS,1,MU,MU6,F,7,64818,54840,40011,25.204,29.059,46.227,159669,50768.56929,31.79613406,OK
Abbott,NS,1,MU,MU6,F,8,50733,53567,37763,25.169,22.219,37.685,142063,38902.02705,27.38364462,OK
Abbott,NS,1,MU,MU6,F,9,63076,65467,57873,19.404,24.615,35.212,186416,48732.20985,26.14164549,OK
Abbott,NS,1,MU,MU6,F,10,63073,69282,55589,16.467,22.475,38.571,187944,47398.5936,25.21953007,OK
Abbott,NS,1,MU,MU6,F,11,60583,58925,48929,16.315,23.099,41.879,168437,43986.17811,26.11432055,OK
Abbott,NS,1,MU,MU6,F,12,58338,63584,46909,11.62,17.028,43.862,168831,38181.1847,22.61503201,OK
Abbott,NS,1,MU,MU6,F,13,82426,61899,43954,14.992,34.677,58.914,188279,59717.08171,31.71733529,OK
Abbott,NS,1,MU,MU8,F,1,27324,28137,35801,12.414,10.833,19.508,91262,13424.14165,14.70945372,OK
Abbott,NS,1,MU,MU8,F,2,31550,32428,25878,12.78,12.344,26.868,89856,14987.90336,16.67991382,OK
Abbott,NS,1,MU,MU8,F,3,33730,25871,26069,12.2,14.901,25.701,85670,14670.0914,17.12395401,OK
Abbott,NS,1,MU,MU8,F,4,26738,28220,24338,7.847,8.122,15.009,79296,8043.04968,10.14307113,OK
Abbott,NS,1,MU,MU8,F,5,44509,48300,37479,9.823,9.95,22.679,130288,17677.83148,13.56827296,OK
Abbott,NS,1,MU,MU8,F,6,32865,34888,25750,5.23,11.385,31.988,93503,13927.7483,14.89550956,OK
Abbott,NS,1,MU,MU8,F,7,25663,28070,24573,8.039,7.068,11.456,78306,6862.11905,8.76320978,OK
Abbott,NS,1,MU,MU8,F,8,54093,49481,34162,14.784,15.917,3.138,137736,16945.00345,12.30252327,OK
Abbott,NS,1,MU,MU8,F,9,44945,40937,28951,10.384,9.185,14.632,114833,12663.26257,11.02754659,OK
Abbott,NS,1,MU,MU8,F,10,33170,33160,26993,13.551,12.829,29.763,93323,16782.88969,17.98365857,OK
Abbott,NS,1,MU,MU8,F,11,49676,42004,31153,9.888,12.101,5.264,122833,11634.76084,9.472015533,OK
Abbott,NS,1,MU,MU8,F,12,58019,49693,32377,6.001,12.525,20.583,140089,16369.92635,11.68537598,OK
Abbott,NS,1,MU,MU9,F,1,25916,22357,14155,15.18,14.353,34.362,62428,12006.89011,19.2331808,OK
Abbott,NS,1,MU,MU9,F,2,32229,33969,26144,13.727,16.536,41.975,92342,21015.13267,22.75793536,OK
Abbott,NS,1,MU,MU9,F,3,33084,26959,18013,14.279,19.697,62.094,78056,21219.17081,27.18454803,OK
Abbott,NS,1,MU,MU9,F,4,25719,25891,19837,7.181,6.983,20.82,71447,7784.91332,10.89606746,OK
Abbott,NS,1,MU,MU9,F,5,21882,23699,24580,13.358,7.823,13.271,70161,8038.98213,11.457907,OK
Abbott,NS,1,MU,MU9,F,6,23259,25171,21029,16.295,14.394,34.238,69459,14613.07681,21.03842095,OK
Abbott,NS,1,MU,MU9,F,7,18072,19387,16335,8.267,8.212,44.677,53794,10384.06063,19.30338073,OK
Abbott,NS,1,MU,MU9,F,8,19671,19028,15183,19.226,24.401,43.107,53882,14969.90455,27.78275593,OK
Abbott,NS,1,MU,MU9,F,9,22755,21443,22477,11.466,14.471,38.857,66675,14445.99272,21.66628079,OK
Abbott,NS,1,MU,MU9,F,10,24198,27465,23784,20.737,8.52,23.928,75447,13048.99278,17.29557541,OK
Abbott,NS,1,MU,MU9,F,11,31375,31133,27672,13.97,14.531,34.024,90180,18322.14501,20.31730429,OK
Abbott,NS,1,MU,MU9,F,12,33621,33625,25033,13.045,16.434,32.709,92279,18099.83592,19.61425234,OK
Abbott,NS,1,MU,MU10,F,1,54797,63041,41338,7.641,13.501,31.542,159176,25737.03614,16.16891751,OK
Abbott,NS,1,MU,MU10,F,2,51266,61013,37464,4.812,12.812,12.089,149743,14812.92844,9.892234321,OK
Abbott,NS,1,MU,MU10,F,3,60203,59731,46736,7.588,13.86,18.296,166670,21397.7388,12.83838651,OK
Abbott,NS,1,MU,MU10,F,4,47951,49754,47876,11.752,10.916,14.665,145581,18087.36356,12.42426111,OK
Abbott,NS,1,MU,MU10,F,5,46228,44731,34622,11.342,20.751,62.651,125581,36216.33879,28.83902723,OK
Abbott,NS,1,MU,MU10,F,6,63637,64420,38185,5.662,11.622,19.047,166242,18363.11629,11.04601502,OK
Abbott,NS,1,MU,MU10,F,7,56325,55124,37900,14.839,17.653,30.834,149349,29775.19247,19.93665339,OK
Abbott,NS,1,MU,MU10,F,8,53750,59332,46280,7.79,13.502,29.188,159362,25706.33804,16.13078277,OK
Abbott,NS,1,MU,MU10,F,9,44236,44299,40262,17.318,20.63,59.788,128797,40871.51874,31.73328473,OK
Abbott,NS,1,MU,MU10,F,10,40961,44062,35345,16.386,15.592,33.832,120368,25539.9369,21.21821157,OK
Abbott,NS,1,MU,MU10,F,11,44716,46874,42271,16.316,23.657,47.822,133861,38599.68236,28.83564471,OK
Abbott,NS,1,MU,MU11,F,1,22648,24694,20294,14.527,11.914,29.137,67636,12145.1809,17.95668121,OK
Abbott,NS,1,MU,MU11,F,2,24975,25707,23287,15.379,10.67,21.682,73969,11632.92949,15.72676323,OK
Abbott,NS,1,MU,MU11,F,3,25365,24105,16927,13.613,16.831,39.735,66397,14235.99345,21.44071788,OK
Abbott,NS,1,MU,MU11,F,4,21532,17644,15572,14.314,9.833,25.687,54748,8817.00464,16.10470636,OK
Abbott,NS,1,MU,MU11,F,5,18309,20109,15119,16.577,18.877,29.321,53537,11264.10085,21.03984319,OK
Abbott,NS,1,MU,MU11,F,6,25434,22193,18087,15.786,23.201,42.578,65714,16865.09203,25.66438206,OK
Abbott,NS,1,MU,MU11,F,7,35005,33249,22196,15.743,9.402,15.395,90450,12053.98233,13.3266803,OK
Abbott,NS,1,MU,MU11,F,8,28450,29264,24673,14.541,12.934,21.023,82387,13108.92505,15.91139992,OK
Abbott,NS,1,MU,MU11,F,9,31607,29707,20761,19.078,18.666,21.068,82075,15949.01956,19.43225045,OK
Abbott,NS,1,MU,MU11,F,10,33129,31358,20649,8.714,18.502,31.357,85136,15163.62515,17.8110613,OK
Abbott,NS,1,MU,MU11,F,11,22009,22437,17712,15.562,10.175,6.944,62158,6937.92661,11.16175973,OK
Abbott,NS,1,MU,MU11,F,12,24454,21612,20227,15.184,5.395,0.43,66293,4966.03886,7.491045601,OK
Abbott,NS,1,MU,MU12,F,1,26663,24350,19817,10.794,12.71,23.55,70830,10639.79272,15.02159074,OK
Abbott,NS,1,MU,MU12,F,2,24498,25729,22704,5.678,16.678,45.631,72931,16042.1413,21.99632708,OK
Abbott,NS,1,MU,MU12,F,3,33551,34733,27013,10.965,9.691,27.701,95297,14527.71331,15.24467015,OK
Abbott,NS,1,MU,MU12,F,4,21752,21870,17305,8.491,15.281,42.93,60927,12617.95352,20.70995375,OK
Abbott,NS,1,MU,MU12,F,5,24535,26008,21283,9.533,7.532,7.466,71826,5886.83289,8.195963704,OK
Abbott,NS,1,MU,MU12,F,6,24592,25479,16746,10.455,18.439,45.276,66817,14851.08537,22.22650728,OK
Abbott,NS,1,MU,MU12,F,7,32071,29816,22507,18.621,16.511,27.463,84394,17075.95808,20.23361623,OK
Abbott,NS,1,MU,MU12,F,8,27075,29649,24108,10.785,12.29,25.145,80832,12625.85745,15.61987511,OK
Abbott,NS,1,MU,MU12,F,9,24398,25902,21906,21.133,21.585,36.1,72206,18655.04204,25.83586134,OK
Abbott,NS,1,MU,MU12,F,10,23901,22735,14983,14.581,11.828,20.31,61619,9217.14791,14.95828869,OK
Abbott,NS,1,MU,MU12,F,11,16891,16985,13959,16.204,18.881,41.665,47835,11759.97284,24.58445247,OK
Abbott,NS,1,MU,MU12,F,12,16422,19616,16136,12.368,12.724,22.899,52174,8221.99544,15.75879833,OK
Abbott,NS,1,MU,MU13,F,1,18237,19735,16142,9.536,14.198,36.829,54114,10485.9928,19.37759693,OK
Abbott,NS,1,MU,MU13,F,2,24256,22889,18760,36.626,50.125,75.538,65905,34528.04261,52.39062683,OK
Abbott,NS,1,MU,MU13,F,3,22039,23426,16900,13.916,16.456,27.544,62365,11576.8658,18.56308154,OK
Abbott,NS,1,MU,MU13,F,4,23212,19710,15856,18.693,19.077,28.607,58778,12635.02178,21.49617507,OK
Abbott,NS,1,MU,MU13,F,5,19838,19891,19333,13.303,19.345,53.215,59062,16775.01904,28.40238908,OK
Abbott,NS,1,MU,MU13,F,6,23284,23081,17813,12.652,22.82,52.063,64178,17486.95807,27.24758963,OK
Abbott,NS,1,MU,MU13,F,7,22888,24385,17591,25.227,22.149,19.72,64864,14643.93461,22.57636688,OK
Abbott,NS,1,MU,MU13,F,8,25058,26211,21253,15.384,12.903,23.978,72522,12332.97239,17.00583601,OK
Abbott,NS,1,MU,MU13,F,9,22488,22686,15524,12.264,9.623,10.236,60698,6530.03874,10.75824367,OK
Abbott,NS,1,MU,MU13,F,10,20105,22749,21090,23.168,17.306,23.76,63944,13605.85234,21.27776232,OK
