Supervisor.PI,Diet,Batch,Population,Line,Sex,ReplicateVialOld,ReplicateVial,Individual,TL_micrometers,Country,Latitude,Longitude,Altitude
Ritchie,S,10,KA,KA5,M,3,Ritchie_10_KA5_3,1451,840,Denmark,55.945,10.213,15
Ritchie,S,10,MA,MA7,M,2,Ritchie_10_MA7_2,1830,840,Austria,48.375,15.56,572
Ritchie,S,3,MU,MU1,M,3,Ritchie_3_MU1_3,2022,840,Germany,48.18,11.61,520
Ritchie,S,3,MU,MU1,M,3,Ritchie_3_MU1_3,2030,840,Germany,48.18,11.61,520
Ritchie,S,4,MU,MU2,M,2,Ritchie_4_MU2_2,2083,840,Germany,48.18,11.61,520
Ritchie,S,3,YE,YE11,M,2,Ritchie_3_YE11_2,529,840,Turkey,40.231,32.26,680
Ritchie,S,15,YE,YE19,M,3,Ritchie_15_YE19_3,883,840,Turkey,40.231,32.26,680
Posnien,S,1,MA,MA30,F,1,Posnien_1_MA30_1,1,839.638,Austria,48.375,15.56,572
Posnien,S,1,YE,YE21,M,1,Posnien_1_YE21_1,2,839.511,Turkey,40.231,32.26,680
Kozeretska,NS,1,MU,MU1,M,1,Kozeretska_1_MU1_1,6,839,Germany,48.18,11.61,520
Kozeretska,NS,2,AK,AK1,M,1,Kozeretska_2_AK1_1,1,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK1,M,1,Kozeretska_2_AK1_1,20,839,Finland,61.1,23.52,88
Kozeretska,NS,1,MU,MU11,F,1,Kozeretska_1_MU11_1,7,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU11,F,1,Kozeretska_2_MU11_1,14,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU9,F,1,Kozeretska_2_MU9_1,6,839,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU8,M,1,Kozeretska_1_MU8_1,4,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU13,F,1,Kozeretska_2_MU13_1,2,839,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU6,M,1,Kozeretska_1_MU6_1,15,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU6,F,1,Kozeretska_2_MU6_1,4,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU6,F,1,Kozeretska_2_MU6_1,20,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU18,M,1,Kozeretska_2_MU18_1,4,839,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU15,M,1,Kozeretska_1_MU15_1,6,839,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU7,M,1,Kozeretska_2_MU7_1,17,839,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU16,M,1,Kozeretska_1_MU16_1,5,839,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU3,M,1,Kozeretska_1_MU3_1,6,839,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU20,M,1,Kozeretska_1_MU20_1,15,839,Germany,48.18,11.61,520
Kozeretska,NS,1,AK,AK8,M,1,Kozeretska_1_AK8_1,8,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK10,M,1,Kozeretska_2_AK10_1,9,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK10,F,1,Kozeretska_2_AK10_1,15,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK17,M,1,Kozeretska_1_AK17_1,2,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK17,M,1,Kozeretska_2_AK17_1,12,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK13,M,1,Kozeretska_1_AK13_1,16,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK13,M,1,Kozeretska_2_AK13_1,9,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK20,M,1,Kozeretska_2_AK20_1,14,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK5,M,1,Kozeretska_1_AK5_1,3,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK5,M,1,Kozeretska_1_AK5_1,14,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK9,M,1,Kozeretska_1_AK9_1,5,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK9,M,1,Kozeretska_1_AK9_1,17,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK9,M,1,Kozeretska_2_AK9_1,18,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK11,M,1,Kozeretska_1_AK11_1,20,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK11,F,1,Kozeretska_2_AK11_1,14,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK14,M,1,Kozeretska_1_AK14_1,5,839,Finland,61.1,23.52,88
Kozeretska,NS,2,GI,GI14,M,1,Kozeretska_2_GI14_1,3,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI8,M,1,Kozeretska_1_GI8_1,2,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI8,M,1,Kozeretska_1_GI8_1,8,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI8,M,1,Kozeretska_1_GI8_1,11,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI8,M,1,Kozeretska_1_GI8_1,14,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI6,M,1,Kozeretska_1_GI6_1,16,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI15,M,1,Kozeretska_1_GI15_1,12,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI15,M,1,Kozeretska_1_GI15_1,15,839,Spain,41.618,0.62,173
Kozeretska,NS,2,GI,GI11,M,1,Kozeretska_2_GI11_1,17,839,Spain,41.618,0.62,173
Kozeretska,NS,1,MA,MA20,M,1,Kozeretska_1_MA20_1,9,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA19,M,1,Kozeretska_1_MA19_1,19,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA19,M,1,Kozeretska_2_MA19_1,20,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA21,M,1,Kozeretska_1_MA21_1,4,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA21,M,1,Kozeretska_1_MA21_1,7,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA21,M,1,Kozeretska_2_MA21_1,4,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA21,F,1,Kozeretska_2_MA21_1,3,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA31,F,1,Kozeretska_2_MA31_1,11,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA16,M,1,Kozeretska_1_MA16_1,11,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA16,M,1,Kozeretska_2_MA16_1,19,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA18,M,1,Kozeretska_1_MA18_1,14,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA18,M,1,Kozeretska_1_MA18_1,19,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA30,M,1,Kozeretska_1_MA30_1,14,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA13,F,1,Kozeretska_1_MA13_1,12,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA27,M,1,Kozeretska_2_MA27_1,20,839,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA33,M,1,Kozeretska_2_MA33_1,19,839,Austria,48.375,15.56,572
Kozeretska,NS,2,UM,UM20,M,1,Kozeretska_2_UM20_1,9,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM21,M,1,Kozeretska_2_UM21_1,1,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM21,M,1,Kozeretska_2_UM21_1,19,839,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM21,F,1,Kozeretska_1_UM21_1,11,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM7,M,1,Kozeretska_2_UM7_1,16,839,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM7,F,1,Kozeretska_1_UM7_1,9,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM2,M,1,Kozeretska_2_UM2_1,16,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM4,M,1,Kozeretska_2_UM4_1,10,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM4,M,1,Kozeretska_2_UM4_1,12,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM5,M,1,Kozeretska_2_UM5_1,14,839,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM18,M,1,Kozeretska_1_UM18_1,15,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM23,M,1,Kozeretska_2_UM23_1,6,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM23,M,1,Kozeretska_2_UM23_1,20,839,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM23,F,1,Kozeretska_2_UM23_1,18,839,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM26,M,1,Kozeretska_1_UM26_1,17,839,Ukraine,48.753,30.206,214
Kozeretska,NS,1,KA,KA15,M,1,Kozeretska_1_KA15_1,6,839,Denmark,55.945,10.213,15
Kozeretska,NS,1,KA,KA15,M,1,Kozeretska_1_KA15_1,9,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA15,M,1,Kozeretska_2_KA15_1,6,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA15,M,1,Kozeretska_2_KA15_1,19,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA15,F,1,Kozeretska_2_KA15_1,3,839,Denmark,55.945,10.213,15
Kozeretska,NS,1,KA,KA13,M,1,Kozeretska_1_KA13_1,20,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA13,F,1,Kozeretska_2_KA13_1,20,839,Denmark,55.945,10.213,15
Kozeretska,NS,1,KA,KA17,M,1,Kozeretska_1_KA17_1,19,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA17,F,1,Kozeretska_2_KA17_1,3,839,Denmark,55.945,10.213,15
Kozeretska,NS,1,KA,KA16,F,1,Kozeretska_1_KA16_1,13,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA10,M,1,Kozeretska_2_KA10_1,4,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,KA,KA2,F,1,Kozeretska_2_KA2_1,7,839,Denmark,55.945,10.213,15
Kozeretska,NS,1,KA,KA14,M,1,Kozeretska_1_KA14_1,12,839,Denmark,55.945,10.213,15
Kozeretska,NS,1,KA,KA18,M,1,Kozeretska_1_KA18_1,11,839,Denmark,55.945,10.213,15
Kozeretska,NS,2,VA,VA1,M,1,Kozeretska_2_VA1_1,19,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA9,M,1,Kozeretska_1_VA9_1,2,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA9,M,1,Kozeretska_2_VA9_1,11,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA66,M,1,Kozeretska_2_VA66_1,5,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA66,F,1,Kozeretska_1_VA66_1,15,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA26,M,1,Kozeretska_1_VA26_1,1,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA11,M,1,Kozeretska_1_VA11_1,7,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA15,M,1,Kozeretska_1_VA15_1,12,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA18,M,1,Kozeretska_1_VA18_1,10,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA35,M,1,Kozeretska_1_VA35_1,6,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA57,M,1,Kozeretska_2_VA57_1,3,839,Russia,57.979,33.244,217
Kozeretska,NS,1,VA,VA67,M,1,Kozeretska_1_VA67_1,1,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA67,M,1,Kozeretska_2_VA67_1,3,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA67,M,1,Kozeretska_2_VA67_1,15,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA48,F,1,Kozeretska_2_VA48_1,16,839,Russia,57.979,33.244,217
Kozeretska,NS,2,VA,VA55,M,1,Kozeretska_2_VA55_1,2,839,Russia,57.979,33.244,217
Kozeretska,NS,1,YE,YE33,M,1,Kozeretska_1_YE33_1,6,839,Turkey,40.231,32.26,680
Kozeretska,NS,2,YE,YE33,M,1,Kozeretska_2_YE33_1,5,839,Turkey,40.231,32.26,680
Kozeretska,NS,1,YE,YE22,M,1,Kozeretska_1_YE22_1,9,839,Turkey,40.231,32.26,680
Kozeretska,NS,1,YE,YE22,M,1,Kozeretska_1_YE22_1,12,839,Turkey,40.231,32.26,680
Kozeretska,NS,1,YE,YE48,M,1,Kozeretska_1_YE48_1,2,839,Turkey,40.231,32.26,680
Kozeretska,NS,1,YE,YE48,M,1,Kozeretska_1_YE48_1,20,839,Turkey,40.231,32.26,680
Kozeretska,NS,2,YE,YE48,M,1,Kozeretska_2_YE48_1,9,839,Turkey,40.231,32.26,680
Kozeretska,NS,2,YE,YE48,M,1,Kozeretska_2_YE48_1,19,839,Turkey,40.231,32.26,680
Kozeretska,NS,1,RE,RE13,M,1,Kozeretska_1_RE13_1,3,839,Portugal,41.15,-8.41,175
Kozeretska,NS,1,RE,RE13,M,1,Kozeretska_1_RE13_1,12,839,Portugal,41.15,-8.41,175
Kozeretska,NS,2,RE,RE13,M,1,Kozeretska_2_RE13_1,9,839,Portugal,41.15,-8.41,175
Kozeretska,NS,1,RE,RE12,M,1,Kozeretska_1_RE12_1,18,839,Portugal,41.15,-8.41,175
Kozeretska,NS,2,RE,RE12,M,1,Kozeretska_2_RE12_1,1,839,Portugal,41.15,-8.41,175
Kozeretska,NS,2,RE,RE15,M,1,Kozeretska_2_RE15_1,19,839,Portugal,41.15,-8.41,175
Kozeretska,NS,2,RE,RE16,M,1,Kozeretska_2_RE16_1,12,839,Portugal,41.15,-8.41,175
Kozeretska,NS,2,RE,RE16,M,1,Kozeretska_2_RE16_1,16,839,Portugal,41.15,-8.41,175
Kozeretska,NS,1,RE,RE3,M,1,Kozeretska_1_RE3_1,9,839,Portugal,41.15,-8.41,175
Kozeretska,NS,1,RE,RE7,M,1,Kozeretska_1_RE7_1,14,839,Portugal,41.15,-8.41,175
Kozeretska,NS,1,RE,RE7,M,1,Kozeretska_1_RE7_1,15,839,Portugal,41.15,-8.41,175
Kozeretska,NS,1,AK,AK2,M,1,Kozeretska_1_AK2_1,5,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK2,M,1,Kozeretska_1_AK2_1,7,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK2,M,1,Kozeretska_1_AK2_1,16,839,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK3,M,1,Kozeretska_1_AK3_1,3,839,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK3,M,1,Kozeretska_2_AK3_1,6,839,Finland,61.1,23.52,88
Kozeretska,NS,2,GI,GI2,F,1,Kozeretska_2_GI2_1,7,839,Spain,41.618,0.62,173
Kozeretska,NS,2,GI,GI2,F,1,Kozeretska_2_GI2_1,16,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI3,M,1,Kozeretska_1_GI3_1,10,839,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI3,F,1,Kozeretska_1_GI3_1,20,839,Spain,41.618,0.62,173
Kozeretska,NS,2,GI,GI1,M,1,Kozeretska_2_GI1_1,5,839,Spain,41.618,0.62,173
Kozeretska,NS,1,MA,MA3,M,1,Kozeretska_1_MA3_1,13,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA3,F,1,Kozeretska_1_MA3_1,20,839,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA5,M,1,Kozeretska_1_MA5_1,10,839,Austria,48.375,15.56,572
Kozeretska,NS,2,YE,YE19,M,1,Kozeretska_2_YE19_1,18,839,Turkey,40.231,32.26,680
Kozeretska,NS,2,YE,YE19,F,1,Kozeretska_2_YE19_1,5,839,Turkey,40.231,32.26,680
Kozeretska,NS,1,YE,YE14,F,1,Kozeretska_1_YE14_1,8,839,Turkey,40.231,32.26,680
Kozeretska,NS,2,YE,YE14,F,1,Kozeretska_2_YE14_1,18,839,Turkey,40.231,32.26,680
Ritchie,S,2,AK,AK1,M,2,Ritchie_2_AK1_2,284,839,Finland,61.1,23.52,88
Ritchie,S,4,MU,MU2,M,1,Ritchie_4_MU2_1,2047,839,Germany,48.18,11.61,520
Ritchie,S,6,YE,YE13,M,2,Ritchie_6_YE13_2,614,839,Turkey,40.231,32.26,680
Ritchie,S,15,YE,YE19,M,2,Ritchie_15_YE19_2,858,839,Turkey,40.231,32.26,680
Posnien,S,1,GI,GI14,M,1,Posnien_1_GI14_1,8,838.807,Spain,41.618,0.62,173
Posnien,S,1,KA,KA6,M,1,Posnien_1_KA6_1,3,838.143,Denmark,55.945,10.213,15
Ritchie,S,12,AK,AK4,M,2,Ritchie_12_AK4_2,937,838,Finland,61.1,23.52,88
Ritchie,S,6,GI,GI2,M,3,Ritchie_6_GI2_3,158,838,Spain,41.618,0.62,173
Ritchie,S,7,MA,MA6,M,1,Ritchie_7_MA6_1,1730,838,Austria,48.375,15.56,572
Ritchie,S,10,MA,MA7,M,1,Ritchie_10_MA7_1,1799,838,Austria,48.375,15.56,572
Ritchie,S,3,MU,MU1,M,3,Ritchie_3_MU1_3,2020,838,Germany,48.18,11.61,520
Ritchie,S,11,YE,YE15,M,1,Ritchie_11_YE15_1,745,838,Turkey,40.231,32.26,680
Ritchie,S,11,YE,YE15,M,1,Ritchie_11_YE15_1,757,838,Turkey,40.231,32.26,680
Posnien,S,1,MU,MU11,F,1,Posnien_1_MU11_1,3,837.779,Germany,48.18,11.61,520
Posnien,S,1,AK,AK7,F,1,Posnien_1_AK7_1,5,837.119,Finland,61.1,23.52,88
Kozeretska,NS,2,KA,KA14,F,1,Kozeretska_2_KA14_1,14,837,Denmark,55.945,10.213,15
Ritchie,S,2,AK,AK1,F,2,Ritchie_2_AK1_2,277,837,Finland,61.1,23.52,88
Ritchie,S,9,GI,GI3,M,2,Ritchie_9_GI3_2,212,837,Spain,41.618,0.62,173
Ritchie,S,6,YE,YE13,M,3,Ritchie_6_YE13_3,641,837,Turkey,40.231,32.26,680
Posnien,S,1,AK,AK7,M,1,Posnien_1_AK7_1,6,836.908,Finland,61.1,23.52,88
Posnien,S,1,MA,MA3,M,1,Posnien_1_MA3_1,9,836.474,Austria,48.375,15.56,572
Ritchie,S,6,AK,AK2,M,2,Ritchie_6_AK2_2,373,836,Finland,61.1,23.52,88
Ritchie,S,9,AK,AK3,M,1,Ritchie_9_AK3_1,418,836,Finland,61.1,23.52,88
Ritchie,S,9,AK,AK3,M,1,Ritchie_9_AK3_1,421,836,Finland,61.1,23.52,88
Ritchie,S,6,GI,GI2,M,1,Ritchie_6_GI2_1,101,836,Spain,41.618,0.62,173
Ritchie,S,12,GI,GI4,M,3,Ritchie_12_GI4_3,1042,836,Spain,41.618,0.62,173
Ritchie,S,10,KA,KA5,M,2,Ritchie_10_KA5_2,1424,836,Denmark,55.945,10.213,15
Ritchie,S,7,MA,MA6,M,1,Ritchie_7_MA6_1,1718,836,Austria,48.375,15.56,572
Ritchie,S,3,YE,YE11,M,1,Ritchie_3_YE11_1,503,836,Turkey,40.231,32.26,680
Posnien,S,1,KA,KA16,M,1,Posnien_1_KA16_1,1,835.988,Denmark,55.945,10.213,15
Posnien,S,1,UM,UM5,F,1,Posnien_1_UM5_1,7,835.738,Ukraine,48.753,30.206,214
Posnien,S,1,MA,MA30,F,1,Posnien_1_MA30_1,2,835.273,Austria,48.375,15.56,572
Kozeretska,NS,2,MU,MU1,F,1,Kozeretska_2_MU1_1,3,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU1,F,1,Kozeretska_2_MU1_1,19,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU2,M,1,Kozeretska_2_MU2_1,15,835,Germany,48.18,11.61,520
Kozeretska,NS,1,AK,AK1,M,1,Kozeretska_1_AK1_1,5,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK1,M,1,Kozeretska_1_AK1_1,17,835,Finland,61.1,23.52,88
Kozeretska,NS,1,MU,MU9,M,1,Kozeretska_1_MU9_1,12,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU9,F,1,Kozeretska_2_MU9_1,8,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU13,M,1,Kozeretska_1_MU13_1,10,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU13,F,1,Kozeretska_2_MU13_1,16,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU6,M,1,Kozeretska_1_MU6_1,1,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU6,M,1,Kozeretska_1_MU6_1,4,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU6,F,1,Kozeretska_2_MU6_1,2,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU6,F,1,Kozeretska_2_MU6_1,10,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU6,F,1,Kozeretska_2_MU6_1,12,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU18,M,1,Kozeretska_2_MU18_1,3,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU15,M,1,Kozeretska_2_MU15_1,4,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU15,M,1,Kozeretska_2_MU15_1,9,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU7,M,1,Kozeretska_1_MU7_1,11,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU7,M,1,Kozeretska_1_MU7_1,16,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU16,M,1,Kozeretska_1_MU16_1,14,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU3,M,1,Kozeretska_1_MU3_1,16,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU17,M,1,Kozeretska_1_MU17_1,2,835,Germany,48.18,11.61,520
Kozeretska,NS,1,MU,MU14,M,1,Kozeretska_1_MU14_1,9,835,Germany,48.18,11.61,520
Kozeretska,NS,2,MU,MU14,M,1,Kozeretska_2_MU14_1,3,835,Germany,48.18,11.61,520
Kozeretska,NS,1,AK,AK8,M,1,Kozeretska_1_AK8_1,13,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK8,M,1,Kozeretska_1_AK8_1,20,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK8,M,1,Kozeretska_2_AK8_1,9,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK8,M,1,Kozeretska_2_AK8_1,13,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK16,M,1,Kozeretska_1_AK16_1,15,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK10,M,1,Kozeretska_1_AK10_1,11,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK7,M,1,Kozeretska_1_AK7_1,14,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK7,M,1,Kozeretska_1_AK7_1,18,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK7,M,1,Kozeretska_2_AK7_1,2,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK7,M,1,Kozeretska_2_AK7_1,5,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK17,M,1,Kozeretska_2_AK17_1,14,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK13,M,1,Kozeretska_1_AK13_1,1,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK13,M,1,Kozeretska_2_AK13_1,12,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK9,M,1,Kozeretska_1_AK9_1,11,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK9,M,1,Kozeretska_2_AK9_1,8,835,Finland,61.1,23.52,88
Kozeretska,NS,2,AK,AK11,F,1,Kozeretska_2_AK11_1,19,835,Finland,61.1,23.52,88
Kozeretska,NS,1,AK,AK21,M,1,Kozeretska_1_AK21_1,17,835,Finland,61.1,23.52,88
Kozeretska,NS,1,GI,GI14,M,1,Kozeretska_1_GI14_1,8,835,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI14,M,1,Kozeretska_1_GI14_1,9,835,Spain,41.618,0.62,173
Kozeretska,NS,2,GI,GI14,F,1,Kozeretska_2_GI14_1,15,835,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI9,F,1,Kozeretska_1_GI9_1,20,835,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI6,M,1,Kozeretska_1_GI6_1,19,835,Spain,41.618,0.62,173
Kozeretska,NS,1,GI,GI15,M,1,Kozeretska_1_GI15_1,16,835,Spain,41.618,0.62,173
Kozeretska,NS,2,GI,GI11,M,1,Kozeretska_2_GI11_1,19,835,Spain,41.618,0.62,173
Kozeretska,NS,1,MA,MA20,M,1,Kozeretska_1_MA20_1,7,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA19,M,1,Kozeretska_2_MA19_1,7,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA21,M,1,Kozeretska_2_MA21_1,18,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA31,M,1,Kozeretska_2_MA31_1,18,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA16,M,1,Kozeretska_2_MA16_1,13,835,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA30,M,1,Kozeretska_1_MA30_1,5,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA30,M,1,Kozeretska_2_MA30_1,15,835,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA13,M,1,Kozeretska_1_MA13_1,15,835,Austria,48.375,15.56,572
Kozeretska,NS,1,MA,MA27,M,1,Kozeretska_1_MA27_1,17,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA27,M,1,Kozeretska_2_MA27_1,7,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA27,M,1,Kozeretska_2_MA27_1,19,835,Austria,48.375,15.56,572
Kozeretska,NS,2,MA,MA27,F,1,Kozeretska_2_MA27_1,5,835,Austria,48.375,15.56,572
Kozeretska,NS,2,UM,UM20,M,1,Kozeretska_2_UM20_1,14,835,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM20,M,1,Kozeretska_2_UM20_1,19,835,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM21,M,1,Kozeretska_2_UM21_1,2,835,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM2,M,1,Kozeretska_1_UM2_1,15,835,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM2,M,1,Kozeretska_1_UM2_1,20,835,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM2,M,1,Kozeretska_2_UM2_1,14,835,Ukraine,48.753,30.206,214
Kozeretska,NS,1,UM,UM5,M,1,Kozeretska_1_UM5_1,15,835,Ukraine,48.753,30.206,214
Kozeretska,NS,2,UM,UM5,M,1,Kozeretska_2_UM5_1,18,835,Ukraine,48.753,30.206,214
