"Supervisor.PI","Diet","Batch","Population","Line","Sex","ReplicateVialOld","ReplicateVial","Individual","CentroidSizeLeft_micrometers","CentroidSizeRight_micrometers","Country","Latitude","Longitude","Altitude"
"Onder","NS",4,"MU","MU17","M",1,"Onder_4_MU17_1",8,2515.84146771668,2518.42124458257,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",1,"Onder_4_MU17_1",9,2584.37237622561,2576.22450852856,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",1,"Onder_4_MU17_1",10,2472.91665209631,2485.91646210745,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",11,2593.35156996309,2613.55067936729,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",12,2354.70518941714,2356.30407774413,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",13,2499.76971908262,2508.77306678902,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",14,2549.72176487428,2524.13275490296,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",15,2580.43711719251,2547.5928321675,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",16,2567.43293775203,2564.93478035821,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",17,2543.3368996249,2550.27541920068,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",18,2417.44295343522,2409.49761026509,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",19,2459.13731558707,2453.11421207966,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",2,"Onder_4_MU17_2",20,2511.4729212199,2506.87297810599,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",21,2527.65559268386,2518.40861994673,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",22,2549.02763322276,2546.51900609518,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",23,2583.60842229468,2569.48011878123,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",24,2525.09003168996,2545.38891408311,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",25,2448.09673612396,2460.32583744463,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",26,2494.35643579541,2489.12282267758,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",27,2537.30064973791,2518.74882376644,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",28,2594.99743536844,2587.02631489732,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",29,2551.97540317739,2564.50701580401,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU17","M",3,"Onder_4_MU17_3",30,2546.85419082075,2563.63039338474,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",1,2647.8739913863,2655.59428356773,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",2,2775.09827544532,2787.72061664515,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",3,2844.191758603,2854.31569879752,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",4,2877.69786639376,2903.96473865369,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",5,2869.82802846672,2881.89684622028,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",6,2845.14687296076,2836.43469633468,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",7,2877.62290385172,2867.36103748105,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",8,2845.46159007434,2860.8407395306,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",9,2868.96698322557,2881.6074771044,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",1,"Onder_4_MU18_1",10,2786.57756819673,2812.92200048775,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",11,2917.24760349128,2893.83912115066,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",12,2774.38147293144,2796.61794288709,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",13,2795.19591101862,2835.04782583659,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",14,2893.51631334002,2881.94851621926,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",15,2931.33616964114,2918.18322014078,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",16,2834.13687949076,2841.79924021948,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",17,2930.30366977479,2915.45415469501,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",18,2890.27747987303,2919.89987509236,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",19,2893.60171279145,2866.50290159853,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",2,"Onder_4_MU18_2",20,2836.56012272612,2787.95837998145,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",21,2873.35689089191,2863.35635821076,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",22,2867.78853559177,2877.8006570034,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",23,2770.77986332852,2774.32983047186,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",24,2777.39769776638,2784.16445064296,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",25,2832.79775664272,2856.49668917344,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",26,2789.63355316328,2747.18458085255,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",27,2832.08177361198,2829.73291964715,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",28,2735.10594349404,2760.20594572724,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",29,2831.33547521519,2838.14081443131,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","F",3,"Onder_4_MU18_3",30,2858.4228742756,2846.44766688798,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",1,2382.12690505875,2412.09969029508,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",2,2451.59684900679,2449.10115225688,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",3,2482.75669863376,2460.3570807545,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",4,2466.97809105148,2453.60568499798,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",5,2453.69688209314,2464.79238560849,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",6,2394.24869284584,2401.65250277779,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",7,2326.22742849937,2317.08135889908,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",8,2399.6627324122,2385.8572377209,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",9,2381.29536470124,2358.58571430245,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",1,"Onder_4_MU18_1",10,2440.7851685722,2443.33383346607,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",11,2379.44621252072,2391.91930266487,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",12,2368.22717495227,2370.6362091426,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",13,2440.32591181178,2428.67890040392,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",14,2476.51673358441,2476.09124810981,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",15,2457.60025367797,2469.01842352106,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",16,2417.12578767999,2395.11740829647,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",17,2439.50992009863,2463.02291492751,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",18,2528.14371804635,2515.41511425148,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",19,2536.05504940788,2522.31109316769,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",2,"Onder_4_MU18_2",20,2580.58293988525,2574.6619955358,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",21,2477.07196506844,2497.99811914309,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",22,2374.59730673316,2370.53740249244,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",23,2444.47702570394,2450.37108067778,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",24,2437.98309947653,2453.01413376589,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",25,2507.96602593616,2511.05672465606,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",26,2447.21558093724,2447.36917699615,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",27,2409.18724991388,2424.02610982101,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",28,2479.90127378587,2490.7131443322,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",29,2462.11097714989,2477.47697642896,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU18","M",3,"Onder_4_MU18_3",30,2426.14304068684,2424.95236999616,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",1,2997.61787111967,3047.20939787629,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",2,2946.57156155061,2934.70865608087,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",3,3056.64361917774,3057.20591372861,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",4,2866.09248343266,2856.2612494836,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",5,2934.85881705236,2927.19628568089,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",6,2968.79409299412,2951.38551794841,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",7,2948.11142487783,2939.93371710282,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",8,2829.72182613507,2791.86276689597,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",9,2886.89783871352,2891.91439793435,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",1,"Onder_4_MU19_1",10,2832.48831049493,2794.08271207908,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",11,2999.69024500484,3004.88401238903,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",12,2909.4359158507,2902.38647780787,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",13,3011.31013245405,3004.73614544412,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",14,2989.45375315839,2992.01619304228,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",15,2989.14154040286,2965.86192330762,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",16,2923.94672237604,2926.91524515542,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",17,2914.92305679721,2915.92415154688,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",18,2950.24967730292,2932.40879332865,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",19,2978.45494774153,2980.63097806119,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",2,"Onder_4_MU19_2",20,2905.4536307763,2912.29306212819,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",21,2990.64172146648,2969.03565521184,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",22,2980.09718054603,2979.57665953162,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",23,2989.17035312255,3004.34769217186,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",24,3013.06949983534,3008.225151378,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",25,2974.54679986602,3000.55106505149,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",26,2974.94103834984,2965.03107395447,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",27,2962.46621398355,2965.75037882078,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",28,2869.20236218849,2867.67682523056,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",29,3043.52058845574,3042.40763668776,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","F",3,"Onder_4_MU19_3",30,2995.29711482404,2985.42075021334,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",1,2559.20928145089,2555.15305184656,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",2,2532.85661890933,2541.00527811022,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",3,2533.28099016078,2543.35857835697,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",4,2610.85741969415,2604.15497047737,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",5,2520.00776946302,2500.48653804055,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",6,2487.73613966546,2455.83903891619,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",7,2589.10137223555,2578.05287806298,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",8,2595.66082303494,2585.79315043976,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",9,2453.54138572799,2455.27867803922,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",1,"Onder_4_MU19_1",10,2569.86727794305,2566.38779970269,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",11,2562.07276630762,2550.2531680243,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",12,2537.89824463039,2561.23742288192,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",13,2422.81346886375,2427.04610715314,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",14,2462.92716098605,2475.83133770441,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",15,2493.12892947693,2511.14134779586,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",16,2492.25772089638,2478.72343708321,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",17,2547.71510207244,2561.26020716069,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",18,2447.34895022904,2457.75139950354,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",19,2482.23662511558,2494.05147157111,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",2,"Onder_4_MU19_2",20,2382.63842598377,2412.00758784777,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",21,2472.61539141897,2480.51464410529,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",22,2459.14664405464,2472.50096459079,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",23,2502.63399407816,2499.9859293344,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",24,2414.78413292269,2421.45213685094,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",25,2492.65929611249,2509.24433557747,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",26,2563.60292051558,2543.70968478968,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",27,2586.03453906447,2592.59569507974,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",28,2540.97977803028,2546.07060185997,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",29,2536.22944806538,2532.41580763033,"Germany",48.18,11.61,520
"Onder","NS",4,"MU","MU19","M",3,"Onder_4_MU19_3",30,2426.72920144008,2442.173791506,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",1,2854.96957879127,2831.36802594343,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",2,2763.37789823477,2743.09263222167,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",3,2801.28976602907,2800.33262782013,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",4,2742.45170022941,2743.02866313744,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",5,2836.14679057492,2811.97111162508,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",6,2872.0392778982,2883.85128206265,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",7,2951.71522265838,2978.76517309324,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",8,2893.62229729853,2906.82989319513,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",9,2874.27066941616,2866.30647546734,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",10,2593.8886194313,2552.29899116636,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",11,2723.33744041828,2721.1038542765,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",1,"Onder_1_MU2_1",12,2697.40183330293,2687.96488737692,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",13,2847.62703161064,2854.40269405815,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",14,2846.01328650827,2852.46307136832,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",15,2887.71925308822,2872.77149981916,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",16,2962.4825161641,2946.98142373718,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",17,2764.53010231468,2768.97250541279,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",18,2844.64127245275,2838.55981107441,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",19,2907.2639080164,2944.03696179107,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",20,2917.75413997581,2924.96922041405,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",21,2796.98272669675,2812.53867855452,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",22,2676.91700420017,2653.97341112966,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",2,"Onder_1_MU2_2",23,2768.97454024352,2782.63177734748,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",24,2845.95276210481,2845.19227924153,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",25,2914.73141258786,2894.26771422141,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",26,2921.16214638565,2891.09361865706,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",27,2943.58375881068,2923.29381554198,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",28,2983.44206654341,2987.9773549925,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",29,2916.5363451412,2904.45599392347,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",30,2735.85892689919,2727.66545241091,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",31,2772.65165267619,2755.80052495096,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",32,2754.00715664952,2757.80156620312,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",33,2869.22284120896,2878.27945902513,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","F",3,"Onder_1_MU2_3",34,2851.22896442674,2865.06906044179,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",1,2381.19564823212,2378.58598639133,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",2,2469.57354821548,2465.54467495099,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",3,2600.33818135242,2601.23631637189,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",4,2463.1209526489,2481.06379015188,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",5,2559.55459712263,2573.06083878489,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",6,2503.56139282687,2486.70508779936,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",7,2485.58585122751,2500.7174925137,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",8,2463.06213048433,2455.72169987024,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",9,2402.15567739445,2395.12026484041,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",10,2505.18608492567,2502.14877359265,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",1,"Onder_1_MU2_1",11,2469.47658152322,2450.2638275709,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",12,2578.89822443229,2577.8277594235,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",13,2530.20741805647,2485.58714655672,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",14,2454.96049872759,2477.660371346,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",15,2395.93222536548,2378.81219595108,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",16,2440.32855051757,2433.41045149321,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",17,2295.04528357207,2287.53781469334,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",18,2483.16548294736,2499.32371630375,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",19,2504.45486286577,2498.84187946817,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",20,2558.85888623324,2568.71972627206,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",2,"Onder_1_MU2_2",21,2263.72589672222,2267.2275094432,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",3,"Onder_1_MU2_3",22,2496.13948813363,2518.72837128881,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",3,"Onder_1_MU2_3",23,2583.98925936738,2580.49092438606,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",3,"Onder_1_MU2_3",24,2517.06317414117,2512.33746651361,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",3,"Onder_1_MU2_3",25,2427.7911949276,2418.21097148665,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",3,"Onder_1_MU2_3",26,2598.2288823111,2593.92042615443,"Germany",48.18,11.61,520
"Onder","NS",1,"MU","MU2","M",3,"Onder_1_MU2_3",27,2375.59281742356,2395.67067408949,"Germany",48.18,11.61,520
