Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,NumberOfAdultsEclosed,Notes,Censor,Country,Latitude,Longitude,Altitude
Fricke,S,7,YE,YE21,F,26,62,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE23,F,21,120,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE23,F,22,108,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE23,F,23,71,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE23,F,24,104,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE23,F,26,105,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE33,F,21,77,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE51,F,20,63,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE51,F,21,55,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE51,F,22,67,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE51,F,25,97,vial 2 overgrown with green fungi,1,Turkey,40.231,32.260,680
Fricke,S,7,YE,YE51,F,26,61,NA,0,Turkey,40.231,32.260,680
Fricke,S,7,RE,RE4,F,20,98,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE6,F,20,100,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE6,F,21,135,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE6,F,22,121,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE6,F,23,102,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,MU,MU4,F,24,38,NA,0,Germany,48.180,11.610,520
Fricke,S,7,MU,MU9,F,23,64,NA,0,Germany,48.180,11.610,520
Fricke,S,7,GI,GI12,F,20,43,NA,0,Spain,41.618, 0.620,173
Fricke,S,7,GI,GI12,F,22,20,NA,0,Spain,41.618, 0.620,173
Fricke,S,7,UM,UM20,F,23,41,NA,0,Ukraine,48.753,30.206,214
Fricke,S,7,UM,UM20,F,24,54,NA,0,Ukraine,48.753,30.206,214
Fricke,S,7,UM,UM20,F,25,52,NA,0,Ukraine,48.753,30.206,214
Fricke,S,7,UM,UM20,F,26,52,NA,0,Ukraine,48.753,30.206,214
Fricke,S,7,MA,MA19,F,20,94,NA,0,Austria,48.375,15.560,572
Fricke,S,7,MA,MA19,F,21,48,NA,0,Austria,48.375,15.560,572
Fricke,S,7,MA,MA19,F,22,80,NA,0,Austria,48.375,15.560,572
Fricke,S,7,MA,MA19,F,23,36,NA,0,Austria,48.375,15.560,572
Fricke,S,7,MA,MA19,F,24,37,NA,0,Austria,48.375,15.560,572
Fricke,S,7,MA,MA19,F,25,50,NA,0,Austria,48.375,15.560,572
Fricke,S,7,KA,KA9,F,20,19,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA9,F,21,79,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA9,F,22,37,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA9,F,23,62,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA9,F,24,52,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA9,F,25,49,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA10,F,20,85,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA10,F,21,108,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA10,F,22,24,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA10,F,24,20,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA10,F,25,93,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA10,F,26,19,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA18,F,20,52,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,KA,KA18,F,21,81,NA,0,Denmark,55.945,10.213,15
Fricke,S,7,VA,VA11,F,20,29,NA,0,Russia,57.979,33.244,217
Fricke,S,7,VA,VA11,F,21,43,NA,0,Russia,57.979,33.244,217
Fricke,S,7,VA,VA11,F,22,28,NA,0,Russia,57.979,33.244,217
Fricke,S,7,VA,VA11,F,23,23,NA,0,Russia,57.979,33.244,217
Fricke,S,7,VA,VA11,F,24,23,NA,0,Russia,57.979,33.244,217
Fricke,S,7,RE,RE12,F,20,24,vial 3 overgrown with fungi,1,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE12,F,21,31,vial 2 overgrown with fungi,1,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE12,F,23,17,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE12,F,24,28,NA,0,Portugal,41.150,-8.410,175
Fricke,S,7,RE,RE12,F,25,14,NA,0,Portugal,41.150,-8.410,175
Fricke,S,8,MU,MU9,F,30,122,NA,0,Germany,48.180,11.610,520
Fricke,S,8,MU,MU9,F,31,74,NA,0,Germany,48.180,11.610,520
Fricke,S,8,MU,MU9,F,32,76,NA,0,Germany,48.180,11.610,520
Fricke,S,8,MU,MU14,F,30,29,NA,0,Germany,48.180,11.610,520
Fricke,S,8,MU,MU14,F,31,34,NA,0,Germany,48.180,11.610,520
Fricke,S,8,UM,UM21,F,30,64,NA,0,Ukraine,48.753,30.206,214
Fricke,S,8,UM,UM21,F,31,57,NA,0,Ukraine,48.753,30.206,214
Fricke,S,8,VA,VA67,F,30,49,NA,0,Russia,57.979,33.244,217
Fricke,S,8,VA,VA67,F,31,124,NA,0,Russia,57.979,33.244,217
Fricke,S,8,VA,VA67,F,32,25,NA,0,Russia,57.979,33.244,217
Fricke,S,8,VA,VA67,F,33,113,NA,0,Russia,57.979,33.244,217
Fricke,S,8,VA,VA67,F,34,65,NA,0,Russia,57.979,33.244,217
Fricke,S,8,YE,YE26,F,30,19,NA,0,Turkey,40.231,32.260,680
Fricke,S,8,YE,YE26,F,31,12,NA,0,Turkey,40.231,32.260,680
