Model	Trait	Sex	Population	Line	Coef_Gibert	Coef_Grath	Coef_Hoedjes	Coef_StamenkovicRadak	Coef_Zwaan	SE_Gibert	SE_Grath	SE_Hoedjes	SE_StamenkovicRadak	SE_Zwaan
lmer_pop	Via	NA	VA	VA15	0.865428711147473	NA	0.732362722415662	0.828964410390692	0.89527221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	VA	VA18	1.11342871114747	NA	1.02936272241566	0.808964410390692	1.11727221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	VA	VA22	0.940428711147473	NA	0.824362722415662	0.832964410390692	1.06927221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	VA	VA26	0.856428711147473	NA	1.13236272241566	0.765964410390692	0.96927221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
lmer_pop	Via	NA	VA	VA30	0.998428711147473	NA	0.956362722415662	0.988964410390692	1.09727221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.094148165217792
lmer_pop	Via	NA	VA	VA34	1.01042871114747	NA	1.00036272241566	0.963964410390692	1.19727221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	VA	VA35	1.01342871114747	NA	1.04536272241566	0.757964410390692	1.14727221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.094148165217792
lmer_pop	Via	NA	VA	VA44	0.934428711147473	NA	1.07936272241566	0.754964410390692	1.09727221715909	0.0514651542892427	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	VA	VA46	0.933428711147473	NA	0.969362722415662	0.845964410390692	1.06827221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
lmer_pop	Via	NA	VA	VA47	0.983428711147473	NA	0.915362722415662	0.614964410390692	1.03427221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.105336968884987
lmer_pop	Via	NA	VA	VA48	0.989428711147473	NA	0.955362722415662	0.954964410390692	1.18427221715909	0.0634086910921173	NA	0.0612624253613486	0.0693473493404584	0.0868094292912737
lmer_pop	Via	NA	VA	VA55	1.04242871114747	NA	1.18536272241566	0.948964410390692	1.04427221715909	0.0634086910921173	NA	0.0612624253613486	0.0684985756096255	0.0868094292912737
