Model	Trait	Sex	Population	Line	Coef_Gonzalez	Coef_Onder	Coef_Pasyukova	SE_Gonzalez	SE_Onder	SE_Pasyukova
lmer_pop	SR	M	KA	KA2	61.0853236771239	85.3619037794288	77.7761152492393	5.74244235548242	2.80183679664033	3.5791894716654
lmer_pop	SR	M	KA	KA3	52.9373236771239	70.6979037794288	79.1421152492393	5.77401846256474	2.79820896914575	3.5791894716654
lmer_pop	SR	M	KA	KA5	52.0113236771239	69.0009037794288	72.0961152492393	5.73335374855228	2.79519202113338	3.5791894716654
lmer_pop	SR	M	KA	KA6	52.0583236771239	59.8389037794288	70.2321152492393	5.79870021694849	2.79519202113338	3.5791894716654
lmer_pop	SR	M	KA	KA7	58.9963236771239	80.0269037794288	75.7681152492393	5.77894628855802	2.79519202113338	3.5791894716654
lmer_pop	SR	M	KA	KA9	60.0953236771239	71.8139037794288	72.8991152492393	5.75084517319311	2.7921807668931	3.5791894716654
lmer_pop	SR	M	MA	MA12	49.0122458621166	77.0823310903312	75.3765513412232	5.68687218507992	2.79845105883715	3.58141869102607
lmer_pop	SR	M	MA	MA13	54.4382458621166	78.0043310903312	80.0505513412232	5.6096041972171	2.80207857290026	3.58141869102607
lmer_pop	SR	M	MA	MA16	55.6312458621166	74.0913310903312	69.5535513412232	5.64024735711438	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA18	62.0812458621166	84.3823310903312	77.1145513412232	5.54248628770841	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA19	50.9352458621166	63.7283310903312	65.8915513412232	5.62383670188206	2.79905507782658	3.58141869102607
lmer_pop	SR	M	MA	MA20	54.4072458621166	60.0003310903312	59.2345513412232	5.60250116014586	2.79543437209797	3.58287089363138
lmer_pop	SR	M	MA	MA21	48.8472458621166	85.2363310903312	68.4145513412232	5.6096041972171	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA23	52.8152458621166	73.9773310903312	70.7035513412232	5.67464309445411	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA26	44.8002458621166	72.9673310903312	60.7215513412232	5.62882636518801	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA27	57.6702458621166	67.1583310903312	69.1935513412232	5.64453596404839	2.79845105883715	3.58141869102607
lmer_pop	SR	M	MA	MA28	58.1042458621166	68.9303310903312	66.1855513412232	5.59966242281048	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA3	51.1442458621166	69.3613310903312	57.0425513412232	5.61529297983958	2.79242337920072	3.58141869102607
lmer_pop	SR	M	MA	MA30	44.0942458621166	77.5493310903312	73.0765513412232	5.63382030681097	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA31	57.5152458621166	73.2003310903312	70.3435513412232	5.67464309445411	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA32	63.6432458621166	81.4313310903312	79.4035513412232	5.6688967400576	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA33	61.0242458621166	76.8693310903312	74.4425513412232	5.59328045510286	2.88896596184634	3.58141869102607
lmer_pop	SR	M	MA	MA5	56.5412458621166	79.3363310903312	67.8275513412232	5.61600447377277	2.79845105883715	3.58141869102607
lmer_pop	SR	M	MA	MA6	46.8212458621166	56.5063310903312	68.6185513412232	5.61600447377277	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MA	MA7	47.9052458621166	70.1723310903312	65.5505513412232	5.61600447377277	2.79543437209797	3.58214472633797
lmer_pop	SR	M	MA	MA9	61.6952458621166	74.5203310903312	67.8275513412232	5.61600447377277	2.79543437209797	3.58141869102607
lmer_pop	SR	M	MU	MU1	71.3778550155327	81.235993230241	74.9649234012547	5.68012552429766	2.80126277318432	3.58232566675826
lmer_pop	SR	M	MU	MU10	53.9478550155327	60.444993230241	67.4929234012547	5.65818990241383	2.79763420132588	3.58377750184285
lmer_pop	SR	M	MU	MU11	76.1428550155327	87.834993230241	72.7599234012547	5.65818990241383	2.79461663281895	3.58305151828926
lmer_pop	SR	M	MU	MU12	64.9008550155327	83.951993230241	78.9139234012547	5.67374840575239	2.81158782975533	3.58232566675826
lmer_pop	SR	M	MU	MU13	62.2638550155327	65.362993230241	60.5969234012547	5.67941660487922	2.91892328169623	3.58232566675826
lmer_pop	SR	M	MU	MU14	73.1788550155327	92.936993230241	72.2379234012547	5.66384259772266	2.79763420132588	3.58377750184285
lmer_pop	SR	M	MU	MU15	78.7418550155327	93.347993230241	89.2919234012547	5.67729037233237	2.79461663281895	3.58522986469696
lmer_pop	SR	M	MU	MU17	66.5078550155327	82.942993230241	79.7139234012547	5.67374840575239	2.79461663281895	3.5859562438372
lmer_pop	SR	M	MU	MU18	57.4468550155327	80.006993230241	77.5709234012547	5.65183739785371	2.8097610440086	3.58377750184285
lmer_pop	SR	M	MU	MU19	66.0478550155327	72.304993230241	79.9319234012547	5.6560716024267	2.79461663281895	3.58232566675826
lmer_pop	SR	M	MU	MU2	53.4678550155327	83.831993230241	73.6049234012547	5.72210564143811	2.80854430700822	3.58377750184285
lmer_pop	SR	M	MU	MU20	74.7928550155327	78.905993230241	78.2299234012547	5.65818990241383	2.79461663281895	3.58450361733881
lmer_pop	SR	M	MU	MU3	59.1708550155327	73.274993230241	73.2399234012547	5.64126590153113	2.35676751599056	3.58232566675826
lmer_pop	SR	M	MU	MU4	64.4538550155327	94.393993230241	71.2979234012547	5.65183739785371	2.80489948561946	3.58232566675826
lmer_pop	SR	M	MU	MU5	55.9248550155327	82.438993230241	67.7699234012547	5.66384259772266	2.79763420132588	3.58232566675826
lmer_pop	SR	M	MU	MU6	67.4948550155327	78.905993230241	75.1809234012547	5.65183739785371	2.79461663281895	3.58232566675826
lmer_pop	SR	M	MU	MU7	59.3958550155327	73.250993230241	67.0619234012547	5.66030899967288	2.79461663281895	3.58377750184285
lmer_pop	SR	M	MU	MU8	67.5338550155327	86.281993230241	87.3979234012547	5.65183739785371	2.79461663281895	3.58232566675826
lmer_pop	SR	M	MU	MU9	58.8238550155327	64.912993230241	78.6559234012547	5.65818990241383	2.79461663281895	3.58305151828926
lmer_pop	SR	M	RE	RE1	48.1919881705901	76.7575484144477	61.6487058863034	5.7805877965594	3.00877687487998	3.69600466937165
lmer_pop	SR	M	RE	RE10	49.6209881705901	77.1245484144477	64.1547058863034	5.70978460834833	3.01157986492348	3.69459639419749
lmer_pop	SR	M	RE	RE11	60.4249881705901	67.8765484144477	68.5887058863034	5.73002157707381	3.0149509586082	3.69389246134982
lmer_pop	SR	M	RE	RE12	56.1409881705901	69.3085484144477	80.5587058863034	5.73631730936595	3.0059795878902	3.6953004635641
lmer_pop	SR	M	RE	RE13	62.0079881705901	80.3585484144477	75.7957058863034	5.73002157707381	3.01157986492348	3.69389246134982
lmer_pop	SR	M	RE	RE15	47.4349881705901	81.4165484144477	62.0567058863034	5.78694049336361	3.00877687487998	3.6953004635641
lmer_pop	SR	M	RE	RE16	63.9609881705901	76.6715484144477	79.8887058863034	5.78623429129269	3.0149509586082	3.69389246134982
lmer_pop	SR	M	RE	RE18	63.9609881705901	57.8325484144477	61.1947058863034	5.78623429129269	3.01157986492348	3.69389246134982
lmer_pop	SR	M	RE	RE2	58.1909881705901	71.7745484144477	70.8407058863034	5.72443143672203	2.77216202318922	3.69459639419749
lmer_pop	SR	M	RE	RE3	50.6109881705901	72.7175484144477	70.3857058863034	5.69656697263637	3.07875986117991	3.69389246134982
lmer_pop	SR	M	RE	RE4	51.0669881705901	56.1815484144477	65.4247058863034	5.78623429129269	3.00877687487998	3.69389246134982
lmer_pop	SR	M	RE	RE5	50.8079881705901	60.6075484144477	62.3337058863034	5.73491763443307	3.00877687487998	3.69389246134982
lmer_pop	SR	M	RE	RE6	48.4719881705901	69.6915484144477	60.7797058863034	5.73841748862275	3.00877687487998	3.85484338411005
lmer_pop	SR	M	RE	RE7	55.5749881705901	86.3865484144477	89.3677058863034	5.78482214711321	3.00877687487998	3.69389246134982
lmer_pop	SR	M	RE	RE8	55.9229881705901	58.5885484144477	64.9337058863034	5.77494686328207	3.00877687487998	3.69389246134982
lmer_pop	SR	M	UM	UM13	49.9064769350522	88.3604625056027	76.5332886569682	5.10906241463469	2.94881509960954	3.72384247463855
lmer_pop	SR	M	UM	UM17	46.5554769350522	70.9674625056027	62.8432886569682	5.80016540769596	2.94881509960954	3.63636656236993
lmer_pop	SR	M	UM	UM18	55.1904769350522	68.2744625056027	67.9712886569682	5.83387227805279	2.95167503151774	3.63708162898802
lmer_pop	SR	M	UM	UM20	70.4064769350522	83.1174625056027	70.8962886569682	5.83318221527776	2.95167503151774	3.63636656236993
lmer_pop	SR	M	UM	UM21	52.7614769350522	66.4634625056027	58.1332886569682	5.82008812275491	2.94881509960954	3.63779682994008
lmer_pop	SR	M	UM	UM22	50.7694769350522	70.3794625056027	59.6912886569682	5.86987851293643	2.95856206486956	3.63636656236993
lmer_pop	SR	M	UM	UM23	52.4974769350522	81.1704625056027	78.1212886569682	5.81320959166559	2.95167503151774	3.63779682994008
lmer_pop	SR	M	UM	UM26	53.2204769350522	70.8914625056027	77.8822886569682	5.80977372680148	2.95167503151774	3.63636656236993
lmer_pop	SR	M	UM	UM29	62.9004769350522	76.5534625056027	72.9812886569682	5.81939986223947	2.95167503151774	3.63636656236993
lmer_pop	SR	M	UM	UM4	60.3424769350522	82.9254625056027	82.7112886569682	5.80702667090765	2.94881509960954	3.63708162898802
lmer_pop	SR	M	UM	UM5	64.5174769350522	69.3364625056027	71.7092886569682	5.78441922379704	2.94881509960954	3.63779682994008
lmer_pop	SR	M	UM	UM7	53.0934769350522	69.2834625056027	72.7652886569682	5.82008812275491	2.94881509960954	3.63636656236993
lmer_pop	SR	M	UM	UM9	73.5914769350522	99.0754625056027	83.3342886569682	5.80702667090765	2.94881509960954	3.63636656236993
lmer_pop	SR	M	VA	VA1	55.2029828385212	75.1966992654966	68.7989633803248	5.60900638392934	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA11	66.6549828385212	85.3456992654966	88.4269633803248	5.62823539086276	2.79782489714326	3.58175746022955
lmer_pop	SR	M	VA	VA15	65.1629828385212	75.0646992654966	84.8319633803248	5.61398553747336	2.53119105463706	3.58175746022955
lmer_pop	SR	M	VA	VA18	49.5419828385212	67.7416992654966	63.2619633803248	5.60829542864497	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA22	62.2079828385212	76.3606992654966	76.2039633803248	5.6303758857611	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA26	51.4889828385212	80.3206992654966	73.9759633803248	5.6360877046902	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA30	63.3569828385212	69.3126992654966	100.290963380325	5.59622270955687	2.79179586558091	3.58175746022955
lmer_pop	SR	M	VA	VA34	63.4299828385212	98.5786992654966	78.0739633803248	5.6154089445881	2.79782489714326	3.58175746022955
lmer_pop	SR	M	VA	VA35	52.0289828385212	77.2926992654966	71.3869633803248	5.6211060846563	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA44	56.0829828385212	90.3376992654966	82.8019633803248	5.60829542864497	2.79480753453162	3.66979379582968
lmer_pop	SR	M	VA	VA46	57.8879828385212	96.1766992654966	73.9039633803248	5.6218186216704	2.79782489714326	3.58175746022955
lmer_pop	SR	M	VA	VA47	78.5209828385212	94.3646992654966	77.9529633803248	5.66760166339873	2.79480753453162	3.5824834268856
lmer_pop	SR	M	VA	VA48	56.0349828385212	86.7316992654966	70.9559633803248	5.6468123410434	2.79782489714326	3.58175746022955
lmer_pop	SR	M	VA	VA55	56.9539828385212	65.4906992654966	83.9089633803248	5.6218186216704	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA57	63.3249828385212	74.0886992654966	64.1489633803248	5.6218186216704	2.79179586558091	3.5824834268856
lmer_pop	SR	M	VA	VA6	50.6679828385212	78.5356992654966	77.6419633803248	5.66257694119559	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA66	58.3029828385212	81.0976992654966	80.8059633803248	4.8902647796372	2.79480753453162	3.58175746022955
lmer_pop	SR	M	VA	VA67	46.0799828385212	62.5276992654966	62.7829633803248	5.6762252082665	2.9145931371419	3.5824834268856
lmer_pop	SR	M	VA	VA71	45.3439828385212	51.8126992654966	61.3929633803248	5.61683270313084	2.79179586558091	3.58175746022955
lmer_pop	SR	M	VA	VA9	57.5439828385212	67.9746992654966	65.8509633803248	5.60758456155233	2.79480753453162	3.58175746022955
lmer_pop	SR	M	YE	YE11	40.9185595350136	54.4110887046423	50.1253221895788	5.63601069034181	2.76824217064489	3.65482285571056
lmer_pop	SR	M	YE	YE13	52.0005595350136	65.1140887046423	66.3763221895788	5.69061547652336	2.79513679724923	3.57617464710888
lmer_pop	SR	M	YE	YE14	49.0825595350136	59.6480887046423	52.9913221895788	5.61031910871808	2.79815380480357	3.57326308947778
lmer_pop	SR	M	YE	YE15	45.2355595350136	62.8410887046423	49.9223221895788	5.6110312333516	2.79815380480357	3.57471860523654
lmer_pop	SR	M	YE	YE19	50.1715595350136	56.4950887046423	57.0693221895788	5.60462527754061	2.79513679724923	3.57690286513686
lmer_pop	SR	M	YE	YE20	45.2035595350136	52.1770887046423	55.8673221895788	5.5897058510844	2.79815380480357	3.57326308947778
lmer_pop	SR	M	YE	YE21	54.9115595350136	60.5330887046423	51.7313221895788	5.63243566333848	2.79513679724923	3.57544656044868
lmer_pop	SR	M	YE	YE22	49.4645595350136	67.9870887046423	55.4463221895788	5.65894199490039	2.79513679724923	3.57471860523654
lmer_pop	SR	M	YE	YE23	43.6945595350136	55.4080887046423	48.2253221895788	5.63601069034181	2.79513679724923	3.6120102583775
lmer_pop	SR	M	YE	YE24	47.3915595350136	69.2160887046423	67.2553221895788	5.59822646037539	2.80178170372652	3.6607608644412
lmer_pop	SR	M	YE	YE26	46.3895595350136	76.7620887046423	61.8693221895788	5.62672013713559	2.79513679724923	3.57544656044868
lmer_pop	SR	M	YE	YE27	53.3085595350136	73.2670887046423	59.1083221895788	5.63243566333848	2.79513679724923	3.57326308947778
lmer_pop	SR	M	YE	YE33	45.1865595350136	73.3940887046423	66.2313221895788	5.66396994180294	2.80178170372652	3.57471860523654
lmer_pop	SR	M	YE	YE40	47.8085595350136	69.2630887046423	60.9713221895788	5.6110312333516	2.79513679724923	3.57326308947778
lmer_pop	SR	M	YE	YE41	42.9845595350136	68.8410887046423	55.1163221895788	5.6567884441304	2.79513679724923	3.57544656044868
lmer_pop	SR	M	YE	YE48	51.2705595350136	63.4860887046423	62.3493221895788	5.61815730481509	2.79815380480357	3.57471860523654
lmer_pop	SR	M	YE	YE49	55.9965595350136	62.6300887046423	54.2963221895788	5.63529551147473	2.79513679724923	3.57471860523654
lmer_pop	SR	M	YE	YE51	36.6985595350136	58.8250887046423	58.0353221895788	5.6110312333516	2.79513679724923	3.57326308947778
lmer_pop	SR	M	YE	YE69	46.5045595350136	69.6180887046423	66.6063221895788	5.583323786209	2.79513679724923	3.57981704932309
lmer_pop	SR	M	YE	YE80	51.2655595350136	78.7030887046423	68.9523221895788	5.6110312333516	2.79513679724923	3.57326308947778
lmer_pop	SR	M	AK	AK11	NA	69.3143182585185	63.5651854859807	NA	2.79553102117762	3.53614477856907
lmer_pop	SR	M	KA	KA23	NA	64.1669037794288	58.9491152492393	NA	2.79519202113338	3.58064257837618
lmer_pop	SR	M	KA	KA24	NA	71.0079037794288	72.1801152492393	NA	2.79820896914575	3.5791894716654
lmer_pop	SR	M	KA	KA25	NA	77.2319037794288	63.8451152492393	NA	2.79519202113338	3.5791894716654
lmer_pop	SR	M	KA	KA28	NA	85.4629037794288	79.8001152492393	NA	2.79519202113338	3.58064257837618
lmer_pop	SR	M	KA	KA29	NA	84.2199037794288	86.4761152492393	NA	2.79519202113338	3.5791894716654
lmer_pop	SR	M	MU	MU16	NA	78.427993230241	77.0449234012547	NA	2.80126277318432	3.58232566675826
lmer_pop	SR	M	RE	RE17	NA	58.1225484144477	66.5867058863034	NA	3.00877687487998	3.69389246134982
lmer_pop	SR	M	UM	UM2	NA	64.9694625056027	60.6262886569682	NA	3.1458521089977	3.63636656236993
lmer_pop	SR	M	UM	UM25	NA	100.778462505603	91.6262886569682	NA	2.95167503151774	3.63708162898802
lmer_pop	SR	M	UM	UM28	NA	50.8564625056027	63.6692886569682	NA	2.94881509960954	3.63779682994008
lmer_pop	SR	M	UM	UM6	NA	86.8854625056027	76.0732886569682	NA	2.94881509960954	3.63636656236993
lmer_pop	SR	M	AK	AK19	NA	NA	60.7711854859807	NA	NA	3.53761556631035
lmer_pop	SR	M	AK	AK24	NA	NA	78.6861854859807	NA	NA	3.53761556631035
lmer_pop	SR	M	UM	UM24	NA	NA	67.3732886569682	NA	NA	3.63636656236993
