Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	CentroidSizeLeft_micrometers	CentroidSizeRight_micrometers	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio	DevAssym	AvArea
Onder	NS	3	MU	MU3	F	3	Onder_3_MU3_3	25	2948.56761723546	2930.38772246507	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	18.1798947703901	2939.47766985027
Onder	NS	3	MU	MU3	F	3	Onder_3_MU3_3	26	3071.75459358869	3061.89101575833	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	9.8635778303601	3066.82280467351
Onder	NS	3	MU	MU3	F	3	Onder_3_MU3_3	27	2863.18220633113	2844.23732163046	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	18.9448847006702	2853.7097639808
Onder	NS	3	MU	MU3	F	3	Onder_3_MU3_3	28	3027.22515354369	3030.04773749999	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	2.82258395630015	3028.63644552184
Onder	NS	3	MU	MU3	F	3	Onder_3_MU3_3	29	2987.73085849311	3012.05045325413	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	24.3195947610197	2999.89065587362
Onder	NS	3	MU	MU3	F	3	Onder_3_MU3_3	30	3050.80166960155	3023.53299376435	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	27.2686758372001	3037.16733168295
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	1	2618.86342444512	2604.08743386116	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	14.7759905839598	2611.47542915314
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	2	2644.43871167619	2631.40149960663	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	13.0372120695602	2637.92010564141
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	3	2589.31587411192	2599.91856366964	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	10.6026895577202	2594.61721889078
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	4	2499.64140080572	2507.16723300493	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.52583219921007	2503.40431690532
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	5	2529.25032778031	2546.24241781964	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	16.9920900393304	2537.74637279997
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	6	2569.98332035903	2578.61949054233	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.63617018329978	2574.30140545068
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	7	2563.40432216184	2550.68710984276	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	12.7172123190799	2557.0457160023
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	8	2601.79788002988	2599.18426326538	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	2.61361676449997	2600.49107164763
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	9	2598.44789675306	2582.94318566785	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	15.5047110852101	2590.69554121045
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	10	2493.43562059958	2505.91436337198	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	12.4787427724	2499.67499198578
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	11	2392.42082349866	2398.97819468181	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.55737118314983	2395.69950909023
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	12	2510.60583397888	2515.29687435698	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.69104037809984	2512.95135416793
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	13	2523.73475251002	2515.73844558253	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.99630692748997	2519.73659904627
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	14	2389.2039480668	2409.44432734239	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	20.2403792755899	2399.3241377046
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	15	2619.23037715624	2623.7063503685	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.47597321225976	2621.46836376237
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	16	2514.67086230218	2495.47625439081	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	19.19460791137	2505.07355834649
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	17	2580.82497177031	2587.88334855016	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.05837677984982	2584.35416016024
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	18	2560.35276475098	2560.42805667154	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	0.0752919205601756	2560.39041071126
Onder	NS	3	MU	MU3	M	2	Onder_3_MU3_2	19	2453.05564215221	2451.56647903295	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.48916311925996	2452.31106059258
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	20	2485.65385509857	2473.1609213572	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	12.4929337413701	2479.40738822789
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	21	2528.77864943771	2510.29466738222	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	18.4839820554903	2519.53665840996
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	22	2480.74826909721	2489.70886585649	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.96059675927972	2485.22856747685
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	23	2503.82678301563	2516.49357674507	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	12.6667937294401	2510.16017988035
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	24	2581.66691619837	2555.56364175757	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	26.1032744407999	2568.61527897797
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	25	2513.73363324868	2511.84803199198	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.88560125669983	2512.79083262033
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	26	2604.47779294368	2632.55016288207	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	28.0723699383898	2618.51397791287
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	27	2568.34116928573	2590.44031929771	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	22.0991500119803	2579.39074429172
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	28	2508.57445935025	2474.87517225213	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	33.6992870981198	2491.72481580119
Onder	NS	3	MU	MU3	M	3	Onder_3_MU3_3	29	2543.31680311698	2551.55997716174	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.24317404476005	2547.43839013936
Onder	NS	3	MU	MU3	M	1	Onder_3_MU3_1	30	2578.32121503113	2580.37878580801	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	2.05757077687986	2579.35000041957
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	1	2872.24974426257	2879.11619247088	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.86644820830998	2875.68296836672
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	2	2825.33619730233	2833.73952658956	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.40332928722955	2829.53786194595
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	3	2918.73096080156	2925.03842909956	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.307468298	2921.88469495056
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	4	2945.75576477555	2935.36971821493	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	10.3860465606199	2940.56274149524
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	5	2866.94596930811	2865.29422519929	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.65174410881991	2866.1200972537
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	6	3031.78760291489	3033.33926792286	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.55166500796986	3032.56343541888
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	7	2858.99290340651	2876.4457638193	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	17.45286041279	2867.7193336129
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	8	2935.87162012211	2929.30116931701	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.57045080509988	2932.58639471956
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	9	2826.58103971353	2822.32300648108	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.25803323245009	2824.4520230973
Onder	NS	4	MU	MU3	F	1	Onder_4_MU3_1	10	2768.85172099605	2751.01736704136	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	17.83435395469	2759.93454401871
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	11	2911.41471733829	2929.91633700889	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	18.5016196706001	2920.66552717359
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	12	2954.51009738989	2918.82761835892	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	35.6824790309697	2936.66885787441
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	13	2891.55490941888	2926.31966354566	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	34.7647541267802	2908.93728648227
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	14	2926.59457300474	2951.66027443092	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	25.0657014261797	2939.12742371783
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	15	2968.90403199598	2975.2623162518	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.35828425581985	2972.08317412389
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	16	2915.02826245414	2906.66374596939	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.36451648474986	2910.84600421176
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	17	2746.43396988721	2751.01956144648	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.58559155927014	2748.72676566685
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	18	2924.95862569938	2911.0104929624	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	13.9481327369799	2917.98455933089
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	19	3007.41831722612	3018.98286502193	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	11.5645477958101	3013.20059112402
Onder	NS	4	MU	MU3	F	2	Onder_4_MU3_2	20	2865.3117825309	2844.9513772077	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	20.3604053232002	2855.1315798693
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	21	3024.85992302103	2988.73247753298	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	36.1274454880504	3006.79620027701
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	22	2949.5002577078	2942.96187537324	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.53838233455963	2946.23106654052
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	23	2883.89691626986	2861.36809176044	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	22.5288245094198	2872.63250401515
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	24	2847.50845283817	2824.72803174677	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	22.7804210914001	2836.11824229247
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	25	3010.24302868469	3025.97986082684	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	15.73683214215	3018.11144475577
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	26	2951.7015879579	2956.37609940928	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.67451145138011	2954.03884368359
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	27	2945.45217387382	2942.87079697856	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	2.58137689525984	2944.16148542619
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	28	2916.75256947071	2924.03095779987	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.27838832915995	2920.39176363529
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	29	2899.50457917528	2887.57054325466	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	11.9340359206199	2893.53756121497
Onder	NS	4	MU	MU3	F	3	Onder_4_MU3_3	30	2972.53285199293	2950.07410671963	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	22.4587452732999	2961.30347935628
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	1	2513.94816227654	2510.46796997229	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	3.48019230425007	2512.20806612442
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	2	2448.7732953771	2443.25559203085	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	5.51770334625007	2446.01444370398
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	3	2593.31898031422	2604.22312350213	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	10.90414318791	2598.77105190817
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	4	2441.41858673117	2448.70558212162	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.2869953904501	2445.06208442639
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	5	2542.70449558072	2523.19218180471	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	19.5123137760102	2532.94833869271
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	6	2401.44134916237	2387.00165474605	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	14.43969441632	2394.22150195421
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	7	2392.08082370408	2390.71815255425	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.36267114983002	2391.39948812917
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	8	2423.4474326034	2429.77813809187	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.3307054884699	2426.61278534764
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	9	2337.04918371223	2344.17475777963	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.12557406740007	2340.61197074593
Onder	NS	4	MU	MU3	M	1	Onder_4_MU3_1	10	2608.19069698341	2595.13933829126	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	13.0513586921497	2601.66501763734
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	11	2428.79472899502	2430.55964455514	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.76491556012024	2429.67718677508
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	12	2592.22140111928	2576.02844554892	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	16.19295557036	2584.1249233341
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	13	2481.30417566352	2482.29807339248	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	0.993897728960292	2481.801124528
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	14	2541.58537539773	2484.34979950087	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	57.2355758968597	2512.9675874493
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	15	2592.57629087285	2589.18220111602	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	3.39408975683	2590.87924599444
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	16	2544.56738953072	2520.78493146448	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	23.78245806624	2532.6761604976
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	17	2584.48247288125	2565.91369415637	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	18.5687787248798	2575.19808351881
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	18	2524.15332303266	2522.30997625676	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.84334677590005	2523.23164964471
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	19	2482.60496774167	2516.06605414397	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	33.4610864023002	2499.33551094282
Onder	NS	4	MU	MU3	M	2	Onder_4_MU3_2	20	2475.8050037959	2469.03162670218	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.77337709372023	2472.41831524904
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	21	2525.60988575005	2493.04595497355	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	32.5639307765	2509.3279203618
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	22	2543.26078524095	2535.89571567413	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.36506956682024	2539.57825045754
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	23	2544.92054316806	2570.22196602558	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	25.3014228575203	2557.57125459682
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	24	2535.3808278745	2555.52411333957	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	20.1432854650698	2545.45247060704
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	25	2674.71356765467	2655.37710284283	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	19.33646481184	2665.04533524875
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	26	2580.91993813291	2571.55305828598	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	9.36687984692981	2576.23649820945
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	27	2504.40649281597	2489.48755983106	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	14.91893298491	2496.94702632352
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	28	2566.06206739946	2546.92593137178	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	19.1361360276801	2556.49399938562
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	29	2621.58868070565	2620.47161161383	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.11706909181976	2621.03014615974
Onder	NS	4	MU	MU3	M	3	Onder_4_MU3_3	30	2547.14509097978	2563.40746217647	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	16.2623711966899	2555.27627657812
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	1	2927.33514603914	2948.32901914559	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	20.9938731064499	2937.83208259236
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	2	2869.17669307284	2874.52857546771	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	5.35188239487024	2871.85263427028
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	3	2899.8492036887	2908.03403829797	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.18483460926973	2903.94162099334
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	4	2985.99430030775	2968.23213401223	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	17.7621662955203	2977.11321715999
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	5	2926.03812619275	2956.20116495755	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	30.1630387648001	2941.11964557515
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	6	2927.57380548317	2926.40740633897	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	1.16639914420011	2926.99060591107
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	7	2883.97408807194	2890.52588222455	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	6.55179415261	2887.24998514825
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	8	2976.28976682184	2980.36847992278	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.07871310093969	2978.32912337231
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	9	2989.97645813949	2989.46681179992	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	0.509646339570281	2989.72163496971
Onder	NS	5	MU	MU3	F	1	Onder_5_MU3_1	10	2867.29829684043	2900.77614170932	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	33.4778448688903	2884.03721927488
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	11	2908.72205553057	2886.0941792471	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	22.62787628347	2897.40811738883
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	12	2978.21455492099	2977.72952124071	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	0.485033680280139	2977.97203808085
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	13	2860.12347451371	2868.10146984161	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	7.97799532790032	2864.11247217766
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	14	2982.60801833201	2993.80612248562	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	11.1981041536101	2988.20707040882
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	15	2940.34997950911	2906.87821256406	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	33.4717669450501	2923.61409603659
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	16	2844.15907163365	2844.53119977124	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	0.372128137590153	2844.34513570245
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	17	2946.49247794662	2942.69123026484	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	3.80124768177984	2944.59185410573
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	18	2894.00795156592	2885.37775211074	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.63019945517999	2889.69285183833
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	19	3023.65092520231	3017.78484889066	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	5.86607631164998	3020.71788704648
Onder	NS	5	MU	MU3	F	2	Onder_5_MU3_2	20	2932.02709189086	2914.85609321387	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	17.1709986769902	2923.44159255236
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	21	2788.78065093137	2797.73243469157	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.95178376019976	2793.25654281147
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	22	2898.80826548553	2885.22041277369	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	13.5878527118398	2892.01433912961
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	23	2946.38511753314	2940.40253854264	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	5.98257899050031	2943.39382803789
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	24	2893.4192275146	2893.03112985726	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	0.38809765734004	2893.22517868593
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	25	2980.69376354164	2967.19728173804	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	13.4964818035996	2973.94552263984
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	26	2897.8105629432	2886.00088782959	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	11.80967511361	2891.90572538639
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	27	3015.02326703798	2983.73558740449	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	31.2876796334899	2999.37942722124
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	28	2998.24868688086	2968.70909420583	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	29.5395926750302	2983.47889054335
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	29	2925.05438951832	2928.62581976325	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	3.57143024493007	2926.84010464079
Onder	NS	5	MU	MU3	F	3	Onder_5_MU3_3	30	2854.58048325697	2839.97982765449	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	14.6006556024804	2847.28015545573
Onder	NS	5	MU	MU3	M	1	Onder_5_MU3_1	1	2536.72480814226	2528.21073638144	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	8.51407176082012	2532.46777226185
Onder	NS	5	MU	MU3	M	1	Onder_5_MU3_1	2	2493.08550542175	2495.2267503191	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	2.14124489735013	2494.15612787042
Onder	NS	5	MU	MU3	M	1	Onder_5_MU3_1	3	2605.03572250017	2576.44430004136	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	28.59142245881	2590.74001127076
Onder	NS	5	MU	MU3	M	1	Onder_5_MU3_1	4	2475.04363765676	2469.56377023425	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	5.47986742250987	2472.3037039455
Onder	NS	5	MU	MU3	M	1	Onder_5_MU3_1	5	2374.32120100495	2379.07576978355	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	4.75456877860006	2376.69848539425
Onder	NS	5	MU	MU3	M	1	Onder_5_MU3_1	6	2421.79781784442	2439.1863839146	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.179	17.3885660701799	2430.49210087951
