"","Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"174","StamenkovicRadak","3","F","RE",243.251461988304,29.4282964203326,226,202,322,2.25043807327701,0.120978908738265,226
"175","StamenkovicRadak","3","F","UM",242.115577889447,25.2500966803372,240,202,360,1.78993189613344,0.104289434411638,226
"176","StamenkovicRadak","3","F","VA",240.846846846847,28.5116238491022,240,202,346,2.7062035748263,0.118380722946448,216
"177","StamenkovicRadak","3","F","YE",247.111111111111,25.6929451041999,240,202,336,2.14107875868332,0.103973249072751,240
"178","StamenkovicRadak","3","M","AK",239.317647058824,18.3549562915963,240,202,312,1.40776088474781,0.0766970447736549,226
"179","StamenkovicRadak","3","M","GI",242.8,20.7101056148024,240,216,298,2.67366313814422,0.0852969753492687,226
"180","StamenkovicRadak","3","M","KA",233.464480874317,22.8169398134107,226,202,322,1.68667672481635,0.0977319536057992,226
"181","StamenkovicRadak","3","M","MA",254.102941176471,33.9780494310261,250,202,360,2.9135937016616,0.133717655032686,226
"182","StamenkovicRadak","3","M","MU",237.267080745342,19.5520963594621,226,202,312,1.54092106046817,0.0824054323003506,226
"183","StamenkovicRadak","3","M","RE",250.670807453416,29.8378485311683,240,202,368,2.35155189271998,0.11903200390302,226
"184","StamenkovicRadak","3","M","UM",242.025806451613,26.4476813574097,240,202,346,2.12432888709257,0.10927628646368,226
"185","StamenkovicRadak","3","M","VA",254.545454545455,30.458715227884,250,202,346,2.76897411162582,0.119659238395259,240
"186","StamenkovicRadak","3","M","YE",255.953125,23.5127237710534,250,226,336,2.07825080283475,0.0918633979212146,240
"187","StamenkovicRadak","4","F","AK",234.193798449612,22.4258666379932,226,202,322,1.39617347279757,0.0957577305054821,216
"188","StamenkovicRadak","4","F","GI",246.577319587629,14.4536673020257,240,216,298,1.03771283614357,0.0586171807131235,240
"189","StamenkovicRadak","4","F","KA",234.328767123288,27.3106768085139,226,192,322,1.84548451489008,0.116548544780867,216
"190","StamenkovicRadak","4","F","MA",248.285714285714,24.2031820208326,240,202,360,1.50391255487692,0.0974811703946078,226
"191","StamenkovicRadak","4","F","MU",233.214814814815,19.0106153813462,226,192,322,1.15694920849088,0.0815154706035361,226
"192","StamenkovicRadak","4","F","RE",249.060402684564,22.9530155199349,240,216,336,1.88038429860996,0.0921584293309161,240
"193","StamenkovicRadak","4","F","UM",255.74269005848,32.115662145968,250,202,346,2.45594606665209,0.125578025861166,226
"194","StamenkovicRadak","4","F","VA",254.534798534799,29.4192513634604,250,216,368,1.78053409156705,0.115580468889948,240
"195","StamenkovicRadak","4","F","YE",229.088888888889,18.9162484879823,226,192,298,1.40993391661354,0.0825716540847032,216
"196","StamenkovicRadak","4","M","AK",239.251063829787,21.0668641700052,240,202,312,1.37425069092981,0.0880533772045961,226
"197","StamenkovicRadak","4","M","GI",250.957446808511,15.3831040681833,250,226,298,1.12192817205839,0.0612976592797468,240
"198","StamenkovicRadak","4","M","KA",240.655367231638,25.1029672052214,240,202,312,1.88685455908899,0.104310855369616,216
"199","StamenkovicRadak","4","M","MA",249.077253218884,23.9102677268052,250,202,336,1.56641372032045,0.0959953886507384,226
"200","StamenkovicRadak","4","M","MU",237.468634686347,20.1280606961593,226,192,336,1.22269261175283,0.0847609231541035,226
"201","StamenkovicRadak","4","M","RE",253.24,21.2819613568541,250,216,312,1.73766486833074,0.0840387038258336,240
"202","StamenkovicRadak","4","M","UM",265.288590604027,34.9417073064077,264,202,368,2.86253619828426,0.131712062048542,264
"203","StamenkovicRadak","4","M","VA",257.206751054852,32.3237639661906,250,216,368,2.09965409743348,0.125672299944013,240
"204","StamenkovicRadak","4","M","YE",234.565517241379,21.1077966746833,226,192,336,1.75290710350425,0.0899867846004079,226
"205","Zwaan","1","F","AK",222.204142011834,11.0580681919536,223,192,288,0.491106049795511,0.0497653558202558,216
"206","Zwaan","1","F","GI",226.611464968153,14.3515806890682,223,192,288,0.661285931640814,0.0633312206471331,223
"207","Zwaan","1","F","KA",224.436274509804,15.0607596482337,216,192,288,0.666901646600868,0.0671048371352991,216
"208","Zwaan","1","F","MA",227.730988593156,11.8887449684811,223,199,288,0.518373914339495,0.0522052138882181,223
"209","Zwaan","1","F","MU",224.621647509579,12.0529084250712,223,199,288,0.527541470293663,0.0536587125893874,216
