Model	Trait	Sex	Population	Line	Coef_Schmidt	Coef_Gibert	Coef_Grath	Coef_Hoedjes	Coef_StamenkovicRadak	Coef_Zwaan	SE_Schmidt	SE_Gibert	SE_Grath	SE_Hoedjes	SE_StamenkovicRadak	SE_Zwaan
lmer_pop	DT_A	M	UM	UM6	NA	227.609919606056	NA	240.921350725575	239.62296797908	223.043255696331	NA	2.44990961602734	NA	2.79517636848883	8.21337041868732	3.29755502821104
lmer_pop	DT_A	M	UM	UM7	214.216731025366	233.476919606056	NA	235.938350725575	256.83996797908	217.948255696331	7.29541344337994	2.0378530679868	NA	2.89193964856779	8.26523131161905	3.34237433033464
lmer_pop	DT_A	M	UM	UM8	NA	237.997919606056	NA	239.417350725575	NA	228.128255696331	NA	2.42705791581149	NA	3.02420418142665	NA	3.45756477366367
lmer_pop	DT_A	M	UM	UM9	231.265731025366	231.644919606056	NA	242.224350725575	249.72496797908	229.266255696331	7.17741020911086	2.54499236279861	NA	2.75474861483919	8.25946134046089	3.34762395798571
lmer_pop	DT_A	M	VA	VA1	214.477470632707	234.232219187411	NA	244.022133989734	256.186128060136	225.234304417646	7.92697617292177	2.61824957754799	NA	2.77174849690302	8.34292339398544	3.01463196559714
lmer_pop	DT_A	M	VA	VA11	325.307470632707	234.318219187411	NA	243.475133989734	243.530128060136	224.852304417646	7.04867443183961	2.84238189734072	NA	2.66335253582475	8.14622770108407	3.68290956826258
lmer_pop	DT_A	M	VA	VA15	228.480470632707	226.630219187411	NA	231.306133989734	NA	220.111304417646	7.92697617292177	2.54441424503367	NA	2.92838636967258	NA	3.57473661799021
lmer_pop	DT_A	M	VA	VA18	259.167470632707	227.425219187411	NA	237.896133989734	256.269128060136	223.579304417646	10.213601286817	2.34186909333768	NA	2.70012124358965	8.27712351955131	3.3277538803223
lmer_pop	DT_A	M	VA	VA22	255.935470632707	226.098219187411	NA	242.829133989734	278.335128060136	222.921304417646	10.213601286817	2.4238885804282	NA	2.84667907044052	8.24306561649909	3.30076701510423
lmer_pop	DT_A	M	VA	VA26	235.830470632707	232.544219187411	NA	230.570133989734	247.121128060136	227.670304417646	7.04867443183961	2.56671207000907	NA	2.71270524202025	8.28627170432574	3.48840735694673
lmer_pop	DT_A	M	VA	VA30	236.299470632707	226.952219187411	NA	235.117133989734	258.168128060136	234.996304417646	8.28079822517549	2.38068474400334	NA	2.88184224587053	8.20244559615664	3.65577979205533
lmer_pop	DT_A	M	VA	VA34	248.566470632707	228.506219187411	NA	236.361133989734	254.992128060136	236.070304417646	6.4882332915879	2.32770677928519	NA	2.71270524202025	8.16852806556417	3.34434909780664
lmer_pop	DT_A	M	VA	VA35	240.737470632707	221.286219187411	NA	237.714133989734	264.185128060136	235.128304417646	7.40968388300537	2.38148081040563	NA	2.69844524311392	8.38217834204865	3.50311616821368
lmer_pop	DT_A	M	VA	VA44	309.875470632707	220.482219187411	NA	235.672133989734	277.361128060136	223.246304417646	8.73619117499551	1.9938703193363	NA	2.62680618433948	8.27961803212621	3.2393668961697
lmer_pop	DT_A	M	VA	VA46	223.118470632707	229.461219187411	NA	235.028133989734	249.865128060136	232.291304417646	7.21406544509194	2.3711439961188	NA	2.76243637575314	8.20161756959622	3.28575499512671
lmer_pop	DT_A	M	VA	VA47	235.887470632707	233.203219187411	NA	231.658133989734	262.491128060136	228.656304417646	6.41026834431052	2.36796871819081	NA	2.80911903095688	8.51555862864612	4.13943847496253
lmer_pop	DT_A	M	VA	VA48	302.265470632707	223.738219187411	NA	229.340133989734	252.267128060136	226.637304417646	10.213601286817	2.38068474400334	NA	2.72868003439101	8.25551850327461	3.28315364977031
lmer_pop	DT_A	M	VA	VA55	220.344470632707	232.936219187411	NA	233.766133989734	281.932128060136	225.707304417646	6.57477142158338	2.28787321552796	NA	2.56996531690296	8.17596781781273	3.48840735694673
lmer_pop	DT_A	M	VA	VA57	252.617470632707	227.983219187411	NA	237.318133989734	247.031128060136	231.068304417646	7.21406544509194	2.50663835651062	NA	2.75651695624825	8.21238490074043	3.42816902850488
lmer_pop	DT_A	M	VA	VA6	NA	227.249219187411	NA	232.494133989734	250.612128060136	232.537304417646	NA	2.94208426975337	NA	2.58473629797783	8.16935454965136	3.24575382430647
lmer_pop	DT_A	M	VA	VA66	259.167470632707	230.064219187411	NA	239.214133989734	277.525128060136	233.633304417646	10.213601286817	2.3135978151637	NA	2.67586280105766	8.24804575386858	3.3264308031282
lmer_pop	DT_A	M	VA	VA67	230.936470632707	229.047219187411	NA	236.444133989734	269.036128060136	222.478304417646	8.28079822517549	2.65089793283903	NA	3.23479299648125	8.41564933667685	3.47306750409492
lmer_pop	DT_A	M	VA	VA71	243.655470632707	225.305219187411	NA	232.638133989734	248.938128060136	227.374304417646	7.21406544509194	2.52795645736438	NA	2.68672565218039	8.11736230298423	3.47098125722397
lmer_pop	DT_A	M	VA	VA9	228.252470632707	230.202219187411	NA	233.658133989734	252.452128060136	221.592304417646	6.67154886409966	2.36162567955429	NA	2.55768777024955	8.31374318570819	3.33040206101307
lmer_pop	DT_A	M	YE	YE11	242.118511617278	239.002357672466	NA	237.437243776033	260.412737890178	224.81514383452	9.30899044853241	3.30563051480281	NA	3.98033366568181	8.49944332533048	3.52476104243979
lmer_pop	DT_A	M	YE	YE13	223.294511617278	227.064357672466	NA	237.824243776033	244.873737890178	219.56714383452	10.1796226929522	2.65149356031568	NA	2.71701234633926	8.18664447991391	3.39009165160785
lmer_pop	DT_A	M	YE	YE14	216.173511617278	223.624357672466	NA	233.941243776033	236.726737890178	220.57114383452	6.35598986554161	2.38092022134206	NA	2.82117069497044	8.20661951356982	3.3059439508711
lmer_pop	DT_A	M	YE	YE15	225.449511617278	216.956357672466	NA	239.389243776033	249.196737890178	222.13514383452	10.1796226929522	2.61823186528533	NA	2.82540423482375	8.17333982167051	3.42369995856839
lmer_pop	DT_A	M	YE	YE19	224.508511617278	220.486357672466	NA	233.337243776033	247.274737890178	220.82814383452	11.5379754797307	2.55720669880155	NA	2.73202929892049	8.21828156249863	3.32606680725166
lmer_pop	DT_A	M	YE	YE20	220.548511617278	215.191357672466	NA	243.245243776033	241.179737890178	221.75514383452	7.88314773240155	2.82128359092019	NA	2.93890049000642	8.51466081770172	3.8404833558162
lmer_pop	DT_A	M	YE	YE21	221.671511617278	223.788357672466	NA	239.773243776033	244.548737890178	225.43914383452	7.36277679757221	2.89428853095118	NA	2.99495260232278	8.38146149788358	3.76119614036562
lmer_pop	DT_A	M	YE	YE22	217.296511617278	225.545357672466	NA	243.062243776033	243.492737890178	221.12114383452	6.61941320442135	2.52532395949421	NA	2.90801652164495	8.46650954292883	3.62034603405548
lmer_pop	DT_A	M	YE	YE23	221.822511617278	221.207357672466	NA	245.680243776033	242.808737890178	227.41614383452	8.23885223625644	2.69081049135674	NA	3.25796579020713	8.27920822545881	3.49971033177051
lmer_pop	DT_A	M	YE	YE24	225.483511617278	222.470357672466	NA	247.673243776033	261.960737890178	228.85814383452	6.99934841044991	2.77525874476517	NA	2.87639863199801	8.39407004024299	3.34110421961082
lmer_pop	DT_A	M	YE	YE26	253.541511617278	223.776357672466	NA	239.030243776033	249.493737890178	224.60914383452	7.59759851340328	2.99494008293914	NA	3.10110127054245	8.33865168000828	4.06598295696148
lmer_pop	DT_A	M	YE	YE27	227.604511617278	218.364357672466	NA	236.473243776033	241.267737890178	223.89214383452	10.1796226929522	2.53919713696978	NA	2.81271116365687	8.26249652589972	4.92755369390342
lmer_pop	DT_A	M	YE	YE33	257.351511617278	222.595357672466	NA	241.724243776033	244.744737890178	222.51514383452	6.43461251132247	2.35732923037821	NA	2.90630419780174	8.94408541106942	3.54437531961575
lmer_pop	DT_A	M	YE	YE40	217.054511617278	217.638357672466	NA	234.171243776033	253.443737890178	221.35014383452	8.23885223625644	2.43731370578256	NA	2.75797554198002	8.19330042415783	4.28183329968615
lmer_pop	DT_A	M	YE	YE41	216.917511617278	227.941357672466	NA	234.827243776033	252.863737890178	224.01414383452	7.88314773240155	2.9331998057404	NA	2.85085760608277	8.42604675043433	4.22145962983199
lmer_pop	DT_A	M	YE	YE48	225.734511617278	225.112357672466	NA	240.035243776033	259.497737890178	230.34314383452	7.88314773240155	2.68410079922411	NA	2.89005555139689	8.19496478580017	3.36747047593609
lmer_pop	DT_A	M	YE	YE49	222.841511617278	227.498357672466	NA	243.241243776033	233.739737890178	218.36514383452	8.69644198341297	1.99040149226118	NA	2.64907230746161	8.17583370920085	3.54437531961575
lmer_pop	DT_A	M	YE	YE51	215.660511617278	216.501357672466	NA	230.944243776033	231.808737890178	220.55014383452	11.5379754797307	2.99406765127235	NA	2.87213580635735	8.35626811683929	3.51987519754625
lmer_pop	DT_A	M	YE	YE69	224.684511617278	226.678357672466	NA	241.545243776033	245.379737890178	226.40614383452	6.72973239964768	2.44932502955315	NA	2.77981673679399	8.1750023755657	3.3907598567727
lmer_pop	DT_A	M	YE	YE80	218.992511617278	228.963357672466	NA	240.727243776033	236.141737890178	217.73214383452	7.88314773240155	2.36203579574813	NA	2.87554587690059	8.26333176391369	3.44950799481625
lmer_pop	DT_A	M	AK	AK19	NA	NA	NA	NA	255.910169286812	NA	NA	NA	NA	NA	8.2288810628517	NA
lmer_pop	DT_A	M	UM	UM24	NA	NA	NA	NA	254.88096797908	NA	NA	NA	NA	NA	8.29576118475984	NA
