Model	Trait	Lab	Sex	Population	Line	Estimate	SE
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU8	1.3	6.916
lmer_pop	DT_A	StamenkovicRadak	F	MU	MU9	-7.066	6.846
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE1	-7.038	6.793
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE10	0.091	6.73
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE11	21.327	6.826
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE12	0.123	6.851
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE13	35.5	6.9
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE15	-17.239	6.8
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE16	-14.805	6.795
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE17	-16.551	6.947
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE18	-2.203	6.882
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE2	19.127	6.736
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE3	-3.163	6.865
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE4	-15.153	6.749
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE5	7.191	6.848
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE6	10.84	6.829
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE7	-3.269	6.746
lmer_pop	DT_A	StamenkovicRadak	F	RE	RE8	-14.778	6.838
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM13	-5.246	7.008
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM17	3.434	6.918
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM18	-3.014	7.181
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM2	33.439	6.773
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM20	12.778	7.482
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM21	-10.193	6.968
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM22	-6.381	6.786
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM23	-17.993	6.919
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM24	-9.659	6.85
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM25	-11.255	6.72
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM26	-10.556	6.803
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM28	10.14	6.803
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM29	26.391	6.685
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM4	8.725	6.818
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM5	1.464	6.767
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM6	-15.198	6.66
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM7	-0.181	6.756
lmer_pop	DT_A	StamenkovicRadak	F	UM	UM9	-6.698	6.931
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA1	-8.778	6.778
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA11	-16.589	6.7
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA18	-6.841	6.891
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA22	26.439	6.882
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA26	-10.107	6.869
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA30	0.124	6.743
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA34	-6.775	6.841
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA35	-4.092	7.05
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA44	18.997	7.026
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA46	-7.649	6.806
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA47	6.977	7.525
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA48	-9.776	6.768
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA55	25.164	6.727
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA57	-12.288	6.779
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA6	-8.07	6.769
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA66	15.839	6.684
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA67	10.621	6.797
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA71	-6.994	6.796
lmer_pop	DT_A	StamenkovicRadak	F	VA	VA9	-6.203	6.816
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE11	11.736	7.066
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE13	0.352	6.935
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE14	-3.581	7.061
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE15	5.244	6.918
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE19	-0.878	6.798
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE20	-0.271	7.775
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE21	-4.98	7.32
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE22	-3.099	6.806
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE23	-9.651	6.977
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE24	18.508	7.171
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE26	4.008	6.974
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE27	1.681	6.93
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE33	-1.878	7.139
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE40	4.846	6.863
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE41	11.174	6.912
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE48	8.46	6.812
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE49	-13.604	6.871
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE51	-9.204	6.708
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE69	-6.335	6.818
lmer_pop	DT_A	StamenkovicRadak	F	YE	YE80	-12.528	6.723
lmer_pop	DT_A	Zwaan	F	AK	AK1	-6.353	1.88
lmer_pop	DT_A	Zwaan	F	AK	AK10	0.932	2.03
lmer_pop	DT_A	Zwaan	F	AK	AK11	1.329	2.193
lmer_pop	DT_A	Zwaan	F	AK	AK12	-0.303	2.203
lmer_pop	DT_A	Zwaan	F	AK	AK13	2.495	2.232
lmer_pop	DT_A	Zwaan	F	AK	AK14	0.374	2.156
lmer_pop	DT_A	Zwaan	F	AK	AK15	-0.402	2.1
lmer_pop	DT_A	Zwaan	F	AK	AK16	-1.738	2.06
lmer_pop	DT_A	Zwaan	F	AK	AK17	-1.073	2.116
lmer_pop	DT_A	Zwaan	F	AK	AK18	1.803	2.458
lmer_pop	DT_A	Zwaan	F	AK	AK2	-7.809	1.844
lmer_pop	DT_A	Zwaan	F	AK	AK20	4.839	2.363
lmer_pop	DT_A	Zwaan	F	AK	AK21	-0.858	2.382
lmer_pop	DT_A	Zwaan	F	AK	AK3	-1.027	2.104
lmer_pop	DT_A	Zwaan	F	AK	AK4	0.601	2.325
lmer_pop	DT_A	Zwaan	F	AK	AK5	2.828	2.092
lmer_pop	DT_A	Zwaan	F	AK	AK6	2.945	2.237
lmer_pop	DT_A	Zwaan	F	AK	AK7	-3.489	2.07
lmer_pop	DT_A	Zwaan	F	AK	AK8	-0.729	2.033
lmer_pop	DT_A	Zwaan	F	AK	AK9	5.636	2.07
lmer_pop	DT_A	Zwaan	F	GI	GI1	-5.168	1.636
lmer_pop	DT_A	Zwaan	F	GI	GI10	6.521	2.346
lmer_pop	DT_A	Zwaan	F	GI	GI11	-1.349	2.161
lmer_pop	DT_A	Zwaan	F	GI	GI12	4.094	3.087
lmer_pop	DT_A	Zwaan	F	GI	GI13	5.449	2.204
lmer_pop	DT_A	Zwaan	F	GI	GI14	-3.958	2.327
lmer_pop	DT_A	Zwaan	F	GI	GI15	3.618	2.093
lmer_pop	DT_A	Zwaan	F	GI	GI2	-8.128	1.627
lmer_pop	DT_A	Zwaan	F	GI	GI3	-8.473	2.375
lmer_pop	DT_A	Zwaan	F	GI	GI4	-2.05	2.275
lmer_pop	DT_A	Zwaan	F	GI	GI5	-4.264	2.297
lmer_pop	DT_A	Zwaan	F	GI	GI6	6.221	2.1
lmer_pop	DT_A	Zwaan	F	GI	GI7	-0.723	2.022
lmer_pop	DT_A	Zwaan	F	GI	GI8	4.162	2.111
lmer_pop	DT_A	Zwaan	F	GI	GI9	4.049	2.263
lmer_pop	DT_A	Zwaan	F	KA	KA1	-3.625	1.589
lmer_pop	DT_A	Zwaan	F	KA	KA10	20.799	2.101
lmer_pop	DT_A	Zwaan	F	KA	KA11	1.528	2.144
lmer_pop	DT_A	Zwaan	F	KA	KA13	3.235	2.251
lmer_pop	DT_A	Zwaan	F	KA	KA14	-2.084	3.047
lmer_pop	DT_A	Zwaan	F	KA	KA15	4.714	2.134
lmer_pop	DT_A	Zwaan	F	KA	KA16	-3.116	2.189
lmer_pop	DT_A	Zwaan	F	KA	KA17	4.935	2.086
lmer_pop	DT_A	Zwaan	F	KA	KA18	1.812	2.215
lmer_pop	DT_A	Zwaan	F	KA	KA2	-1.758	1.633
lmer_pop	DT_A	Zwaan	F	KA	KA23	-2.775	2.238
lmer_pop	DT_A	Zwaan	F	KA	KA24	5.531	2.274
lmer_pop	DT_A	Zwaan	F	KA	KA25	-0.6	2.084
lmer_pop	DT_A	Zwaan	F	KA	KA28	1.371	2.237
lmer_pop	DT_A	Zwaan	F	KA	KA29	-10.708	2.497
lmer_pop	DT_A	Zwaan	F	KA	KA3	-8.153	2.277
lmer_pop	DT_A	Zwaan	F	KA	KA5	-6.408	2.083
lmer_pop	DT_A	Zwaan	F	KA	KA6	-3.597	2.008
lmer_pop	DT_A	Zwaan	F	KA	KA7	0.855	2.374
lmer_pop	DT_A	Zwaan	F	KA	KA9	-1.956	2.017
lmer_pop	DT_A	Zwaan	F	MA	MA12	4.989	2.194
lmer_pop	DT_A	Zwaan	F	MA	MA13	5.006	2.282
lmer_pop	DT_A	Zwaan	F	MA	MA16	-1.107	2.142
lmer_pop	DT_A	Zwaan	F	MA	MA18	6.945	2.088
lmer_pop	DT_A	Zwaan	F	MA	MA19	3.608	2.104
lmer_pop	DT_A	Zwaan	F	MA	MA20	-3.119	2.243
lmer_pop	DT_A	Zwaan	F	MA	MA21	-4.157	2.112
lmer_pop	DT_A	Zwaan	F	MA	MA23	-0.546	2.091
lmer_pop	DT_A	Zwaan	F	MA	MA26	-1.793	2.489
lmer_pop	DT_A	Zwaan	F	MA	MA27	-0.051	2.393
lmer_pop	DT_A	Zwaan	F	MA	MA28	-0.45	2.128
lmer_pop	DT_A	Zwaan	F	MA	MA3	-5.426	1.754
lmer_pop	DT_A	Zwaan	F	MA	MA30	0.357	2.214
lmer_pop	DT_A	Zwaan	F	MA	MA31	-5.268	2.287
lmer_pop	DT_A	Zwaan	F	MA	MA32	3.435	2.033
lmer_pop	DT_A	Zwaan	F	MA	MA33	-0.51	2.1
lmer_pop	DT_A	Zwaan	F	MA	MA5	-5.094	1.693
lmer_pop	DT_A	Zwaan	F	MA	MA6	-0.264	2.343
lmer_pop	DT_A	Zwaan	F	MA	MA7	3.808	2.366
lmer_pop	DT_A	Zwaan	F	MA	MA9	-0.362	2.366
lmer_pop	DT_A	Zwaan	F	MU	MU1	3.756	1.556
lmer_pop	DT_A	Zwaan	F	MU	MU10	0.418	2.08
lmer_pop	DT_A	Zwaan	F	MU	MU11	-2.677	3.135
lmer_pop	DT_A	Zwaan	F	MU	MU12	-1.393	2.446
lmer_pop	DT_A	Zwaan	F	MU	MU13	-3.814	2.657
lmer_pop	DT_A	Zwaan	F	MU	MU14	-3.141	2.472
lmer_pop	DT_A	Zwaan	F	MU	MU15	-1.091	2.176
lmer_pop	DT_A	Zwaan	F	MU	MU16	3.679	2.162
lmer_pop	DT_A	Zwaan	F	MU	MU17	3.18	2.5
lmer_pop	DT_A	Zwaan	F	MU	MU18	0.503	3.081
lmer_pop	DT_A	Zwaan	F	MU	MU19	1.067	2.765
lmer_pop	DT_A	Zwaan	F	MU	MU2	-5.212	1.773
lmer_pop	DT_A	Zwaan	F	MU	MU20	0.759	2.039
lmer_pop	DT_A	Zwaan	F	MU	MU3	-3.176	2.151
lmer_pop	DT_A	Zwaan	F	MU	MU4	-2.431	2.085
lmer_pop	DT_A	Zwaan	F	MU	MU5	-3.255	2.187
lmer_pop	DT_A	Zwaan	F	MU	MU6	0.148	2.406
lmer_pop	DT_A	Zwaan	F	MU	MU7	2.787	2.434
lmer_pop	DT_A	Zwaan	F	MU	MU8	7.488	2.109
lmer_pop	DT_A	Zwaan	F	MU	MU9	2.406	2.019
lmer_pop	DT_A	Zwaan	F	RE	RE1	-7	1.895
lmer_pop	DT_A	Zwaan	F	RE	RE10	8.419	1.954
lmer_pop	DT_A	Zwaan	F	RE	RE11	2.979	2.083
lmer_pop	DT_A	Zwaan	F	RE	RE12	-2.831	2.486
lmer_pop	DT_A	Zwaan	F	RE	RE13	2.634	2.309
lmer_pop	DT_A	Zwaan	F	RE	RE15	-4.289	2.094
lmer_pop	DT_A	Zwaan	F	RE	RE16	-0.146	2.256
lmer_pop	DT_A	Zwaan	F	RE	RE17	3.41	2.238
lmer_pop	DT_A	Zwaan	F	RE	RE18	5.797	2.083
lmer_pop	DT_A	Zwaan	F	RE	RE2	-7.305	1.848
lmer_pop	DT_A	Zwaan	F	RE	RE3	-1.366	2.325
lmer_pop	DT_A	Zwaan	F	RE	RE4	-3.58	2.038
lmer_pop	DT_A	Zwaan	F	RE	RE5	-3.046	2.136
lmer_pop	DT_A	Zwaan	F	RE	RE6	11.475	2.324
lmer_pop	DT_A	Zwaan	F	RE	RE7	-2.987	2.162
lmer_pop	DT_A	Zwaan	F	RE	RE8	-2.162	2.161
lmer_pop	DT_A	Zwaan	F	UM	UM13	-3.275	2.172
lmer_pop	DT_A	Zwaan	F	UM	UM17	1.843	2.155
lmer_pop	DT_A	Zwaan	F	UM	UM18	6.88	2.019
lmer_pop	DT_A	Zwaan	F	UM	UM2	-3.332	1.66
lmer_pop	DT_A	Zwaan	F	UM	UM20	0.979	2.135
lmer_pop	DT_A	Zwaan	F	UM	UM21	-0.496	2.22
lmer_pop	DT_A	Zwaan	F	UM	UM22	4.432	2.284
lmer_pop	DT_A	Zwaan	F	UM	UM23	0.771	2.166
lmer_pop	DT_A	Zwaan	F	UM	UM25	2.332	2.109
lmer_pop	DT_A	Zwaan	F	UM	UM26	-3.368	2.061
lmer_pop	DT_A	Zwaan	F	UM	UM28	-2.063	2.456
lmer_pop	DT_A	Zwaan	F	UM	UM29	-3.444	2.434
lmer_pop	DT_A	Zwaan	F	UM	UM4	-7.714	1.883
lmer_pop	DT_A	Zwaan	F	UM	UM5	3.768	2.336
lmer_pop	DT_A	Zwaan	F	UM	UM6	-0.27	2.051
lmer_pop	DT_A	Zwaan	F	UM	UM7	-7.992	2.147
lmer_pop	DT_A	Zwaan	F	UM	UM8	4.327	2.006
lmer_pop	DT_A	Zwaan	F	UM	UM9	6.622	2.024
lmer_pop	DT_A	Zwaan	F	VA	VA1	-1.466	1.715
lmer_pop	DT_A	Zwaan	F	VA	VA11	-5.271	2.358
lmer_pop	DT_A	Zwaan	F	VA	VA15	-5.607	2.224
lmer_pop	DT_A	Zwaan	F	VA	VA18	-2.269	2.051
lmer_pop	DT_A	Zwaan	F	VA	VA22	-4.357	2.104
lmer_pop	DT_A	Zwaan	F	VA	VA26	8.872	2.118
lmer_pop	DT_A	Zwaan	F	VA	VA30	3.839	2.34
lmer_pop	DT_A	Zwaan	F	VA	VA34	7.724	1.985
lmer_pop	DT_A	Zwaan	F	VA	VA35	7.489	2.459
lmer_pop	DT_A	Zwaan	F	VA	VA44	-1.299	2.254
lmer_pop	DT_A	Zwaan	F	VA	VA46	-0.233	2.172
lmer_pop	DT_A	Zwaan	F	VA	VA47	-1.989	3.135
lmer_pop	DT_A	Zwaan	F	VA	VA48	-2.371	2.064
lmer_pop	DT_A	Zwaan	F	VA	VA55	-3.721	2.609
lmer_pop	DT_A	Zwaan	F	VA	VA57	2.57	2.338
lmer_pop	DT_A	Zwaan	F	VA	VA6	1.598	2.009
lmer_pop	DT_A	Zwaan	F	VA	VA66	7.228	2.298
lmer_pop	DT_A	Zwaan	F	VA	VA67	-3.058	2.399
lmer_pop	DT_A	Zwaan	F	VA	VA71	-2.674	2.017
lmer_pop	DT_A	Zwaan	F	VA	VA9	-5.003	1.997
lmer_pop	DT_A	Zwaan	F	YE	YE11	4.629	1.947
lmer_pop	DT_A	Zwaan	F	YE	YE13	1.563	2.122
lmer_pop	DT_A	Zwaan	F	YE	YE14	-3.044	2.155
lmer_pop	DT_A	Zwaan	F	YE	YE15	-1.051	2.034
lmer_pop	DT_A	Zwaan	F	YE	YE19	-3.825	2.163
lmer_pop	DT_A	Zwaan	F	YE	YE20	-2.222	2.612
lmer_pop	DT_A	Zwaan	F	YE	YE21	0.002	2.478
lmer_pop	DT_A	Zwaan	F	YE	YE22	-5.741	2.363
lmer_pop	DT_A	Zwaan	F	YE	YE23	1.618	2.283
lmer_pop	DT_A	Zwaan	F	YE	YE24	8.803	2.007
lmer_pop	DT_A	Zwaan	F	YE	YE26	-1.204	2.892
lmer_pop	DT_A	Zwaan	F	YE	YE27	2.995	3.368
lmer_pop	DT_A	Zwaan	F	YE	YE33	0.368	2.236
lmer_pop	DT_A	Zwaan	F	YE	YE40	4.502	4.047
lmer_pop	DT_A	Zwaan	F	YE	YE41	-1.869	3.447
lmer_pop	DT_A	Zwaan	F	YE	YE48	4.82	2.269
lmer_pop	DT_A	Zwaan	F	YE	YE49	-3.103	2.618
lmer_pop	DT_A	Zwaan	F	YE	YE51	-3.897	2.359
lmer_pop	DT_A	Zwaan	F	YE	YE69	0.73	2.099
lmer_pop	DT_A	Zwaan	F	YE	YE80	-4.073	2.424
lmer_pop	DT_A	Gibert	M	AK	AK1	-10.384	1.942
lmer_pop	DT_A	Gibert	M	AK	AK10	1.082	1.91
lmer_pop	DT_A	Gibert	M	AK	AK11	2.351	1.896
lmer_pop	DT_A	Gibert	M	AK	AK12	-2.989	1.374
lmer_pop	DT_A	Gibert	M	AK	AK13	3.283	1.842
lmer_pop	DT_A	Gibert	M	AK	AK14	7.31	1.733
lmer_pop	DT_A	Gibert	M	AK	AK15	-3.065	1.822
lmer_pop	DT_A	Gibert	M	AK	AK16	-1.082	1.815
lmer_pop	DT_A	Gibert	M	AK	AK17	-2.292	1.941
lmer_pop	DT_A	Gibert	M	AK	AK18	5.416	2.152
lmer_pop	DT_A	Gibert	M	AK	AK2	-4.193	1.89
lmer_pop	DT_A	Gibert	M	AK	AK20	2.778	1.81
lmer_pop	DT_A	Gibert	M	AK	AK21	3.628	1.842
lmer_pop	DT_A	Gibert	M	AK	AK3	-2.739	2.06
lmer_pop	DT_A	Gibert	M	AK	AK4	-2.481	1.888
lmer_pop	DT_A	Gibert	M	AK	AK5	1.451	1.991
lmer_pop	DT_A	Gibert	M	AK	AK6	2.503	1.914
lmer_pop	DT_A	Gibert	M	AK	AK7	-3.135	2.021
lmer_pop	DT_A	Gibert	M	AK	AK8	4.731	1.766
lmer_pop	DT_A	Gibert	M	AK	AK9	-2.173	1.866
lmer_pop	DT_A	Gibert	M	GI	GI1	3.852	1.882
lmer_pop	DT_A	Gibert	M	GI	GI10	0.591	1.399
lmer_pop	DT_A	Gibert	M	GI	GI11	-2.314	2.07
lmer_pop	DT_A	Gibert	M	GI	GI12	10.708	2.204
lmer_pop	DT_A	Gibert	M	GI	GI13	-1.613	1.993
lmer_pop	DT_A	Gibert	M	GI	GI14	6.475	2.225
lmer_pop	DT_A	Gibert	M	GI	GI15	1.541	2.069
lmer_pop	DT_A	Gibert	M	GI	GI2	-7.028	1.833
lmer_pop	DT_A	Gibert	M	GI	GI3	-5.023	1.882
lmer_pop	DT_A	Gibert	M	GI	GI4	-5.329	1.998
lmer_pop	DT_A	Gibert	M	GI	GI5	-10.229	2.296
lmer_pop	DT_A	Gibert	M	GI	GI6	7.753	2.174
lmer_pop	DT_A	Gibert	M	GI	GI7	5.252	1.857
lmer_pop	DT_A	Gibert	M	GI	GI8	-6.722	2.015
lmer_pop	DT_A	Gibert	M	GI	GI9	2.086	1.865
lmer_pop	DT_A	Gibert	M	KA	KA1	2.493	2.319
lmer_pop	DT_A	Gibert	M	KA	KA10	-3.429	2.293
lmer_pop	DT_A	Gibert	M	KA	KA11	-0.077	1.377
lmer_pop	DT_A	Gibert	M	KA	KA13	-3.139	1.896
lmer_pop	DT_A	Gibert	M	KA	KA14	3.987	2.146
lmer_pop	DT_A	Gibert	M	KA	KA15	1.844	1.908
lmer_pop	DT_A	Gibert	M	KA	KA16	-7.052	1.792
lmer_pop	DT_A	Gibert	M	KA	KA17	-9.002	1.898
lmer_pop	DT_A	Gibert	M	KA	KA18	-3.376	1.86
lmer_pop	DT_A	Gibert	M	KA	KA2	1.131	1.855
lmer_pop	DT_A	Gibert	M	KA	KA23	-1.391	1.919
lmer_pop	DT_A	Gibert	M	KA	KA24	-4.865	2.139
lmer_pop	DT_A	Gibert	M	KA	KA25	3.626	1.933
lmer_pop	DT_A	Gibert	M	KA	KA28	0.689	1.795
lmer_pop	DT_A	Gibert	M	KA	KA29	2.346	1.795
lmer_pop	DT_A	Gibert	M	KA	KA3	-5.869	2.144
lmer_pop	DT_A	Gibert	M	KA	KA5	3.742	2.225
lmer_pop	DT_A	Gibert	M	KA	KA6	9.932	1.767
lmer_pop	DT_A	Gibert	M	KA	KA7	5.335	1.882
lmer_pop	DT_A	Gibert	M	KA	KA9	3.075	1.854
lmer_pop	DT_A	Gibert	M	MA	MA12	-9.61	1.859
lmer_pop	DT_A	Gibert	M	MA	MA13	-5.312	1.918
lmer_pop	DT_A	Gibert	M	MA	MA16	5.003	1.951
lmer_pop	DT_A	Gibert	M	MA	MA18	-0.755	1.955
lmer_pop	DT_A	Gibert	M	MA	MA19	-0.948	1.831
lmer_pop	DT_A	Gibert	M	MA	MA20	6.623	2.788
lmer_pop	DT_A	Gibert	M	MA	MA21	1.98	1.987
lmer_pop	DT_A	Gibert	M	MA	MA23	8.752	2.148
lmer_pop	DT_A	Gibert	M	MA	MA26	6.589	2.041
lmer_pop	DT_A	Gibert	M	MA	MA27	-0.048	2.043
lmer_pop	DT_A	Gibert	M	MA	MA28	-1.64	2.025
lmer_pop	DT_A	Gibert	M	MA	MA3	-2.048	1.856
lmer_pop	DT_A	Gibert	M	MA	MA30	2.285	1.437
lmer_pop	DT_A	Gibert	M	MA	MA31	10.381	2.176
lmer_pop	DT_A	Gibert	M	MA	MA32	-0.051	2.126
lmer_pop	DT_A	Gibert	M	MA	MA33	-5.041	1.987
lmer_pop	DT_A	Gibert	M	MA	MA5	-10.003	2.294
lmer_pop	DT_A	Gibert	M	MA	MA6	-2.602	1.935
lmer_pop	DT_A	Gibert	M	MA	MA7	-2.82	2.021
lmer_pop	DT_A	Gibert	M	MA	MA9	-0.737	1.959
lmer_pop	DT_A	Gibert	M	MU	MU1	-1.48	1.835
lmer_pop	DT_A	Gibert	M	MU	MU10	-9.998	1.856
lmer_pop	DT_A	Gibert	M	MU	MU11	-4.369	2.14
lmer_pop	DT_A	Gibert	M	MU	MU12	-0.777	2.01
lmer_pop	DT_A	Gibert	M	MU	MU13	6.028	1.892
lmer_pop	DT_A	Gibert	M	MU	MU14	-4.989	2.021
lmer_pop	DT_A	Gibert	M	MU	MU15	8.016	1.966
lmer_pop	DT_A	Gibert	M	MU	MU16	2.424	2.012
lmer_pop	DT_A	Gibert	M	MU	MU17	16.698	1.836
lmer_pop	DT_A	Gibert	M	MU	MU18	-1.176	1.854
lmer_pop	DT_A	Gibert	M	MU	MU19	-0.394	1.359
lmer_pop	DT_A	Gibert	M	MU	MU2	-9.093	1.91
lmer_pop	DT_A	Gibert	M	MU	MU20	1.932	2.04
lmer_pop	DT_A	Gibert	M	MU	MU3	-9.271	2.038
lmer_pop	DT_A	Gibert	M	MU	MU4	5.674	1.892
lmer_pop	DT_A	Gibert	M	MU	MU5	3.67	1.885
lmer_pop	DT_A	Gibert	M	MU	MU6	-5.322	1.984
lmer_pop	DT_A	Gibert	M	MU	MU7	-2.942	1.868
lmer_pop	DT_A	Gibert	M	MU	MU8	7.516	1.999
lmer_pop	DT_A	Gibert	M	MU	MU9	-2.145	1.969
lmer_pop	DT_A	Gibert	M	RE	RE1	-3.371	1.998
lmer_pop	DT_A	Gibert	M	RE	RE10	-2.477	1.82
lmer_pop	DT_A	Gibert	M	RE	RE11	-0.793	1.858
lmer_pop	DT_A	Gibert	M	RE	RE12	-2.918	2.087
lmer_pop	DT_A	Gibert	M	RE	RE13	-3.217	1.879
lmer_pop	DT_A	Gibert	M	RE	RE15	5.234	1.736
lmer_pop	DT_A	Gibert	M	RE	RE16	-1.974	2.078
lmer_pop	DT_A	Gibert	M	RE	RE17	-5.206	1.681
lmer_pop	DT_A	Gibert	M	RE	RE18	-0.595	1.779
lmer_pop	DT_A	Gibert	M	RE	RE2	3.919	1.98
lmer_pop	DT_A	Gibert	M	RE	RE3	8.127	2.489
lmer_pop	DT_A	Gibert	M	RE	RE4	-0.503	1.981
lmer_pop	DT_A	Gibert	M	RE	RE5	-6.308	1.973
lmer_pop	DT_A	Gibert	M	RE	RE6	3.916	2.056
lmer_pop	DT_A	Gibert	M	RE	RE7	0.086	1.389
lmer_pop	DT_A	Gibert	M	RE	RE8	6.08	2.247
lmer_pop	DT_A	Gibert	M	UM	UM13	-4.88	1.981
lmer_pop	DT_A	Gibert	M	UM	UM17	-5.211	2.041
lmer_pop	DT_A	Gibert	M	UM	UM18	-7.919	1.825
lmer_pop	DT_A	Gibert	M	UM	UM2	0.249	1.823
lmer_pop	DT_A	Gibert	M	UM	UM20	-7.184	1.929
lmer_pop	DT_A	Gibert	M	UM	UM21	2.522	1.846
lmer_pop	DT_A	Gibert	M	UM	UM22	11.04	2.058
lmer_pop	DT_A	Gibert	M	UM	UM23	-3.605	1.997
lmer_pop	DT_A	Gibert	M	UM	UM25	-4.093	1.788
lmer_pop	DT_A	Gibert	M	UM	UM26	-0.411	2.043
lmer_pop	DT_A	Gibert	M	UM	UM28	9.191	1.877
lmer_pop	DT_A	Gibert	M	UM	UM29	-2.334	2.23
lmer_pop	DT_A	Gibert	M	UM	UM4	0.541	2.082
lmer_pop	DT_A	Gibert	M	UM	UM5	0.454	1.813
lmer_pop	DT_A	Gibert	M	UM	UM6	-2.163	1.936
lmer_pop	DT_A	Gibert	M	UM	UM7	3.704	1.378
lmer_pop	DT_A	Gibert	M	UM	UM8	8.225	1.907
lmer_pop	DT_A	Gibert	M	UM	UM9	1.872	2.055
lmer_pop	DT_A	Gibert	M	VA	VA1	5.849	2.186
lmer_pop	DT_A	Gibert	M	VA	VA11	5.935	2.45
lmer_pop	DT_A	Gibert	M	VA	VA15	-1.753	2.097
lmer_pop	DT_A	Gibert	M	VA	VA18	-0.958	1.846
lmer_pop	DT_A	Gibert	M	VA	VA22	-2.285	1.949
lmer_pop	DT_A	Gibert	M	VA	VA26	4.161	2.124
lmer_pop	DT_A	Gibert	M	VA	VA30	-1.431	1.895
lmer_pop	DT_A	Gibert	M	VA	VA34	0.123	1.828
lmer_pop	DT_A	Gibert	M	VA	VA35	-7.097	1.896
lmer_pop	DT_A	Gibert	M	VA	VA44	-7.901	1.378
lmer_pop	DT_A	Gibert	M	VA	VA46	1.078	1.883
lmer_pop	DT_A	Gibert	M	VA	VA47	4.82	1.879
lmer_pop	DT_A	Gibert	M	VA	VA48	-4.645	1.895
lmer_pop	DT_A	Gibert	M	VA	VA55	4.553	1.777
lmer_pop	DT_A	Gibert	M	VA	VA57	-0.4	2.051
