"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gonzalez","3","F","UM","UM26",0.8333333333,NA,0.8333333333,0.8333333333,0.8333333333,NA,NA,0.8333333333
"Gonzalez","3","F","UM","UM4",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"Gonzalez","3","F","UM","UM7",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Gonzalez","3","F","UM","UM9",0.6315789474,NA,0.6315789474,0.6315789474,0.6315789474,NA,NA,0.6315789474
"Gonzalez","3","F","VA","VA1",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"Gonzalez","3","F","VA","VA11",0.8095238095,NA,0.8095238095,0.8095238095,0.8095238095,NA,NA,0.8095238095
"Gonzalez","3","F","VA","VA15",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Gonzalez","3","F","VA","VA18",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","VA","VA22",0.9047619048,NA,0.9047619048,0.9047619048,0.9047619048,NA,NA,0.9047619048
"Gonzalez","3","F","VA","VA26",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","VA","VA30",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","VA","VA34",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","VA","VA35",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Gonzalez","3","F","VA","VA44",0.9523809524,NA,0.9523809524,0.9523809524,0.9523809524,NA,NA,0.9523809524
"Gonzalez","3","F","VA","VA46",0.35,NA,0.35,0.35,0.35,NA,NA,0.35
"Gonzalez","3","F","VA","VA48",0.8888888889,NA,0.8888888889,0.8888888889,0.8888888889,NA,NA,0.8888888889
"Gonzalez","3","F","VA","VA55",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"Gonzalez","3","F","VA","VA57",0.7368421053,NA,0.7368421053,0.7368421053,0.7368421053,NA,NA,0.7368421053
"Gonzalez","3","F","VA","VA6",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"Gonzalez","3","F","VA","VA66",0.7894736842,NA,0.7894736842,0.7894736842,0.7894736842,NA,NA,0.7894736842
"Gonzalez","3","F","VA","VA67",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Gonzalez","3","F","VA","VA71",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Gonzalez","3","F","VA","VA9",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","YE","YE13",0.9523809524,NA,0.9523809524,0.9523809524,0.9523809524,NA,NA,0.9523809524
"Gonzalez","3","F","YE","YE15",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Gonzalez","3","F","YE","YE19",0.8125,NA,0.8125,0.8125,0.8125,NA,NA,0.8125
"Gonzalez","3","F","YE","YE21",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"Gonzalez","3","F","YE","YE23",0.72,NA,0.72,0.72,0.72,NA,NA,0.72
"Gonzalez","3","F","YE","YE24",0.8,NA,0.8,0.8,0.8,NA,NA,0.8
"Gonzalez","3","F","YE","YE26",0.9411764706,NA,0.9411764706,0.9411764706,0.9411764706,NA,NA,0.9411764706
"Gonzalez","3","F","YE","YE27",0.5454545455,NA,0.5454545455,0.5454545455,0.5454545455,NA,NA,0.5454545455
"Gonzalez","3","F","YE","YE40",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Gonzalez","3","F","YE","YE41",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","F","YE","YE48",0.8421052632,NA,0.8421052632,0.8421052632,0.8421052632,NA,NA,0.8421052632
"Gonzalez","3","F","YE","YE49",0.7222222222,NA,0.7222222222,0.7222222222,0.7222222222,NA,NA,0.7222222222
"Gonzalez","3","F","YE","YE80",0.9473684211,NA,0.9473684211,0.9473684211,0.9473684211,NA,NA,0.9473684211
"Gonzalez","3","M","AK","AK1",0.1666666667,NA,0.1666666667,0.1666666667,0.1666666667,NA,NA,0.1666666667
"Gonzalez","3","M","AK","AK10",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"Gonzalez","3","M","AK","AK11",0.2222222222,NA,0.2222222222,0.2222222222,0.2222222222,NA,NA,0.2222222222
"Gonzalez","3","M","AK","AK15",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"Gonzalez","3","M","AK","AK16",0.15,NA,0.15,0.15,0.15,NA,NA,0.15
"Gonzalez","3","M","AK","AK17",0.2352941176,NA,0.2352941176,0.2352941176,0.2352941176,NA,NA,0.2352941176
"Gonzalez","3","M","AK","AK18",0.7222222222,NA,0.7222222222,0.7222222222,0.7222222222,NA,NA,0.7222222222
"Gonzalez","3","M","AK","AK2",0.1578947368,NA,0.1578947368,0.1578947368,0.1578947368,NA,NA,0.1578947368
"Gonzalez","3","M","AK","AK20",0.6153846154,NA,0.6153846154,0.6153846154,0.6153846154,NA,NA,0.6153846154
"Gonzalez","3","M","AK","AK4",0.6111111111,NA,0.6111111111,0.6111111111,0.6111111111,NA,NA,0.6111111111
"Gonzalez","3","M","AK","AK5",0.1428571429,NA,0.1428571429,0.1428571429,0.1428571429,NA,NA,0.1428571429
"Gonzalez","3","M","AK","AK6",0.2105263158,NA,0.2105263158,0.2105263158,0.2105263158,NA,NA,0.2105263158
"Gonzalez","3","M","AK","AK7",0.5789473684,NA,0.5789473684,0.5789473684,0.5789473684,NA,NA,0.5789473684
"Gonzalez","3","M","AK","AK8",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"Gonzalez","3","M","AK","AK9",0.2105263158,NA,0.2105263158,0.2105263158,0.2105263158,NA,NA,0.2105263158
"Gonzalez","3","M","AK","AK21",0.8823529412,NA,0.8823529412,0.8823529412,0.8823529412,NA,NA,0.8823529412
"Gonzalez","3","M","GI","GI1",0.4210526316,NA,0.4210526316,0.4210526316,0.4210526316,NA,NA,0.4210526316
"Gonzalez","3","M","GI","GI12",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Gonzalez","3","M","GI","GI13",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"Gonzalez","3","M","GI","GI15",0.375,NA,0.375,0.375,0.375,NA,NA,0.375
"Gonzalez","3","M","GI","GI2",0.380952381,NA,0.380952381,0.380952381,0.380952381,NA,NA,0.380952381
"Gonzalez","3","M","GI","GI3",0.1578947368,NA,0.1578947368,0.1578947368,0.1578947368,NA,NA,0.1578947368
"Gonzalez","3","M","GI","GI4",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Gonzalez","3","M","GI","GI7",0.2631578947,NA,0.2631578947,0.2631578947,0.2631578947,NA,NA,0.2631578947
"Gonzalez","3","M","GI","GI8",0.2857142857,NA,0.2857142857,0.2857142857,0.2857142857,NA,NA,0.2857142857
"Gonzalez","3","M","GI","GI9",0.3333333333,NA,0.3333333333,0.3333333333,0.3333333333,NA,NA,0.3333333333
"Gonzalez","3","M","GI","GI14",0.8333333333,NA,0.8333333333,0.8333333333,0.8333333333,NA,NA,0.8333333333
"Gonzalez","3","M","GI","GI6",0.1764705882,NA,0.1764705882,0.1764705882,0.1764705882,NA,NA,0.1764705882
"Gonzalez","3","M","KA","KA1",0.7894736842,NA,0.7894736842,0.7894736842,0.7894736842,NA,NA,0.7894736842
"Gonzalez","3","M","KA","KA10",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"Gonzalez","3","M","KA","KA13",0.8095238095,NA,0.8095238095,0.8095238095,0.8095238095,NA,NA,0.8095238095
"Gonzalez","3","M","KA","KA14",0.8947368421,NA,0.8947368421,0.8947368421,0.8947368421,NA,NA,0.8947368421
"Gonzalez","3","M","KA","KA15",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"Gonzalez","3","M","KA","KA16",0.2,NA,0.2,0.2,0.2,NA,NA,0.2
"Gonzalez","3","M","KA","KA17",0.08333333333,NA,0.08333333333,0.08333333333,0.08333333333,NA,NA,0.08333333333
"Gonzalez","3","M","KA","KA18",1,NA,1,1,1,NA,NA,1
"Gonzalez","3","M","KA","KA2",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Gonzalez","3","M","KA","KA3",0.5263157895,NA,0.5263157895,0.5263157895,0.5263157895,NA,NA,0.5263157895
"Gonzalez","3","M","KA","KA5",0.7272727273,NA,0.7272727273,0.7272727273,0.7272727273,NA,NA,0.7272727273
