"Supervisor.PI","Batch","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Schmidt","1","F","GI","GI9",998.168333333333,57.5919766692086,1018.23,916.49,1052.47,23.5118260196391,0.0576976595489491,1012.01
"Schmidt","1","F","GI","GI14",1062.921,21.4450737414862,1059.99,1029.85,1114.67,6.78152776133652,0.0201756045289219,1029.85
"Schmidt","1","F","KA","KA1",980.74549322,35.2987962246951,983.3872148,920.6061864,1025.796187,11.1624594732189,0.0359918005932421,1001.495675
"Schmidt","1","F","KA","KA10",943.55363972,55.978075874505,939.2255734,859.8640265,1023.722575,17.7018218797158,0.0593268612594368,1016.631212
"Schmidt","1","F","KA","KA11",1027.49448755,31.2730291160919,1032.4431655,958.2953532,1054.602809,9.88940013396126,0.0304362013568176,1020.212659
"Schmidt","1","F","KA","KA13",977.19898889,34.0677898735962,973.39153,937.21446,1039.850242,10.7731810848584,0.0348626945595736,1019.21173
"Schmidt","1","F","KA","KA14",1026.69944377273,31.8527915719018,1027.913833,983.0100256,1070.198678,9.60397801539936,0.031024455857164,1004.878315
"Schmidt","1","F","KA","KA16",987.63684473,48.5300221110667,994.4394447,880.0633577,1046.945583,15.3465404769304,0.049137516861609,1001.353388
"Schmidt","1","F","KA","KA17",1047.8029942,29.8668298211979,1041.276887,1018.206775,1113.017376,9.44472087236248,0.0285042417196004,1018.206775
"Schmidt","1","F","KA","KA18",1030.89983805,32.8825339846367,1025.7150515,975.3020586,1074.06875,10.3983702629344,0.0318969241927865,1008.358666
"Schmidt","1","F","KA","KA2",1018.50466307,47.9215402919388,1024.4877875,913.0736838,1059.655938,15.1541216306057,0.0470508796174704,1021.048797
"Schmidt","1","F","KA","KA23",1009.5001315,52.8494970861372,1007.0373775,926.3186147,1082.256901,16.7124783986626,0.0523521448259833,1003.442357
"Schmidt","1","F","KA","KA24",1017.14252654,23.0589806468353,1028.614586,982.7106219,1039.993218,7.29188993657423,0.0226703535101169,1006.456889
"Schmidt","1","F","KA","KA25",1032.13235502,34.6525478632806,1035.674524,950.4162962,1074.620892,10.9580977975968,0.0335737443892156,1015.957618
"Schmidt","1","F","KA","KA28",976.37385386,54.8777652716292,953.6027828,893.4925629,1061.863587,17.3538731158437,0.0562056890961133,1019.368237
"Schmidt","1","F","KA","KA29",1034.60857743,21.7728371798926,1038.850954,996.2595003,1069.728232,6.88517566124579,0.0210445164044329,1013.889853
"Schmidt","1","F","KA","KA3",1012.74884038,49.9776594152717,1021.0545525,911.742855,1078.614388,15.8043235876417,0.0493485229729014,1004.966165
"Schmidt","1","F","KA","KA5",1016.22027353,29.1145736656498,1024.5545695,961.7800164,1060.428846,9.20683658882109,0.0286498650184529,1018.711657
"Schmidt","1","F","KA","KA6",985.87868285,28.6886172731013,983.49124385,940.9829754,1034.966799,9.07213735038491,0.0290995411222075,1000.68344
"Schmidt","1","F","KA","KA7",988.99036579,22.4152505657037,983.1329677,950.8561868,1026.375806,7.08832461110015,0.022664781519685,1005.613238
"Schmidt","1","F","KA","KA9",987.70789632,35.6313479709972,983.1236963,935.1547637,1047.982095,11.267621569037,0.0360747829431681,1003.38679
"Schmidt","1","F","MA","MA12",1011.612,28.262415089066,1012.18,954.13,1066.62,8.93736038585591,0.0279379990441652,1004.67
"Schmidt","1","F","MA","MA13",986.926,43.409814609653,1003.305,905.8,1033.16,13.7273886972157,0.0439848728371256,1003.02
"Schmidt","1","F","MA","MA18",979.554,37.1160762413749,982.435,929.87,1038.04,11.7371338731206,0.0378907913615532,1008.38
