"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Onder","4","F","MA",86.656,20.665909698034,88,40,168,0.924207578033522,0.238482155858036,72
"Onder","4","F","MU",100.563218390805,24.0604519949771,96,48,168,0.912009079250812,0.239256980633559,88
"Onder","4","F","RE",89.82340862423,18.6303003970447,88,24,136,0.844219495291498,0.207410302975511,96
"Onder","4","F","UM",86.32,14.8819462178951,88,56,136,1.48819462178951,0.172404381578952,88
"Onder","4","F","VA",92.7775551102204,19.8695701136303,96,40,160,0.889484118461331,0.214163545159442,88
"Onder","4","F","YE",80.84,19.4545779060806,80,32,168,0.97272889530403,0.24065534272737,72
"Onder","4","M","AK",71.4321503131524,16.4602694531737,72,24,120,0.752088907915386,0.230432226679629,72
"Onder","4","M","KA",73.2,13.423934602121,72,32,112,1.3423934602121,0.183387084728428,80
"Onder","4","M","MA",74.9517819706499,14.8360714030047,72,32,136,0.679297044899912,0.197941543388712,72
"Onder","4","M","MU",77.0720461095101,15.5641574817334,80,32,144,0.590807338653324,0.201942964633618,80
"Onder","4","M","RE",66.510460251046,16.0290255394954,64,24,136,0.733150563269352,0.241000069447622,64
"Onder","4","M","UM",76.5252525252525,12.2643863331786,80,48,120,1.23261720457928,0.160265872094071,80
"Onder","4","M","VA",69.5347912524851,18.91810517711,72,24,160,0.843516618255237,0.272066757321772,64
"Onder","4","M","YE",68.7318295739348,13.8935567442631,72,24,120,0.695547816060269,0.202141523518122,64
"Onder","5","F","KA",110.626746506986,23.4038971796069,112,32,168,1.04560901390878,0.211557312481652,120
"Onder","5","F","MA",104.888888888889,17.1766861982408,104,64,160,1.72632191700729,0.16376077943238,104
"Onder","5","F","MU",96.96,16.4100979013324,96,56,136,1.64100979013324,0.169246059213411,96
"Onder","5","F","UM",94.1082164328657,28.6120062251174,96,24,168,1.28084930821429,0.304033030373372,88
"Onder","5","F","VA",110.4,26.3078030727114,112,56,168,1.86024259508345,0.238295317687603,120
"Onder","5","F","YE",75.16,15.2148565322346,72,32,128,1.07585282287235,0.202432896916373,72
"Onder","5","M","KA",76.4569138276553,17.8422259655068,80,24,136,0.7987277300695,0.233363146277729,80
"Onder","5","M","MA",77.68,12.1029923672794,80,40,104,1.21029923672794,0.155805771978366,72
"Onder","5","M","MU",72.8,14.9774240883816,72,48,144,1.49774240883816,0.205733847367879,72
"Onder","5","M","UM",78.4899598393574,22.3475587006201,80,24,136,1.00141805066822,0.284718692000327,72
"Onder","5","M","VA",80.2666666666667,23.976152024914,72,24,136,1.7870768588859,0.298706212934975,64
"Onder","5","M","YE",56.3529411764706,13.2944279292855,56,24,104,0.93079613289621,0.235913648014461,48
"Pasyukova","1","F","AK",103.290909090909,23.2174411915152,104,32,184,1.10684807970597,0.224777198650473,112
"Pasyukova","1","F","GI",127.569230769231,20.6952285779231,128,56,184,1.28346359196285,0.162227430965389,120
"Pasyukova","1","F","KA",98.6,22.4557487434526,104,16,152,1.12278743717263,0.22774593046098,104
"Pasyukova","1","F","MA",97.46,21.6332705800574,96,40,168,1.08166352900287,0.221970763185485,88
"Pasyukova","1","F","MU",101.52,26.8770448309913,104,16,184,1.34385224154957,0.26474630448179,112
"Pasyukova","1","F","RE",95.741935483871,23.8904833281535,96,16,160,1.3568882732107,0.249529980853356,96
"Pasyukova","1","F","UM",99.8444444444444,24.7347650918161,96,8,160,1.30363658465604,0.247733013383424,88
"Pasyukova","1","F","VA",107.899497487437,23.5745230231069,112,16,184,1.18168406333724,0.218485938971603,112
"Pasyukova","1","F","YE",79.7128205128205,19.6357469974445,80,24,152,0.994294699320347,0.246331102965882,72
"Pasyukova","1","M","AK",72.1636363636364,17.9609940685712,72,16,160,0.85625679550223,0.248892585984231,64
"Pasyukova","1","M","GI",74.1846153846154,16.6628083842185,72,16,120,1.03338350772369,0.224612721894277,64
"Pasyukova","1","M","KA",68.96,20.5009541925984,64,8,144,1.02504770962992,0.297287618802181,64
"Pasyukova","1","M","MA",71.64,19.0530298079375,72,24,144,0.952651490396876,0.265955189948877,56
"Pasyukova","1","M","MU",74.32,22.3720556091847,80,8,136,1.11860278045923,0.301023353191398,88
"Pasyukova","1","M","RE",70.275,16.8675273713673,72,40,136,0.942923445367889,0.240021734206578,64
"Pasyukova","1","M","UM",73.9333333333333,20.2578366142511,72,16,128,1.06768173614312,0.274001396946589,72
"Pasyukova","1","M","VA",76.5,20.6265274364158,80,8,128,1.03132637182079,0.26962780962635,80
"Pasyukova","1","M","YE",53.58,15.8711478265856,48,16,112,0.793557391329281,0.296214031851169,48
"Pasyukova","2","F","AK",98.72,24.4782669288384,104,16,160,1.41325340006604,0.247956512650308,120
"Pasyukova","2","F","GI",105.9,23.3580104615026,104,48,192,1.50775309196564,0.220566671024576,112
"Pasyukova","2","F","KA",107.925,25.250481853933,112,24,168,1.41154484725048,0.233963232373713,112
"Pasyukova","2","F","MA",101.4,24.175631385389,96,16,168,1.20878156926945,0.238418455477209,96
"Pasyukova","2","F","MU",99.9111111111111,26.6870801668424,96,16,200,1.62412397792537,0.267108231207275,88
"Pasyukova","2","F","RE",116.04181184669,23.0474956740552,120,16,192,1.36045065402623,0.198613717825302,120
"Pasyukova","2","F","UM",106.05,26.5329510639697,108,40,168,1.48323705556779,0.250192843601789,112
"Pasyukova","2","F","VA",118.030769230769,22.6723408702734,120,40,176,1.14805860716329,0.192088393713213,120
"Pasyukova","2","F","YE",91.0901287553648,25.2394658203605,96,16,152,1.65349238269924,0.277082337737655,96
"Pasyukova","2","M","AK",58.72,13.8434244801564,64,24,96,0.799250485012453,0.235753141692036,64
"Pasyukova","2","M","GI",66.9,14.9035392162918,64,8,104,0.962019319737456,0.222773381409444,64
"Pasyukova","2","M","KA",69.0666666666667,16.5028779736336,72,8,112,1.00433316999047,0.23894128340203,64
"Pasyukova","2","M","MA",64.3897435897436,15.5836542614286,64,24,112,0.789109007678492,0.242020753502594,64
"Pasyukova","2","M","MU",66.9497206703911,21.1971149571305,72,16,112,1.58434675840563,0.316612448041252,72
"Pasyukova","2","M","RE",73.9076923076923,18.4476494631639,72,8,144,1.14407465247914,0.249603916549886,64
"Pasyukova","2","M","UM",65.45,19.6239889023326,64,32,128,1.09701432938293,0.299831763213637,64
"Pasyukova","2","M","VA",75.58,19.1693050379793,72,24,136,0.958465251898964,0.253629333659424,64
"Pasyukova","2","M","YE",54.8196721311475,15.2461577181478,56,16,88,1.12702840855831,0.278114719140853,64
"Pasyukova","3","F","AK",112.928,23.0259072758165,112,16,168,0.840787254799135,0.203899008888996,112
"Pasyukova","3","F","GI",106.333333333333,20.5739375929353,104,56,176,1.08434172053063,0.193485306516632,96
"Pasyukova","3","F","KA",109.782857142857,21.3281129930011,112,24,168,0.806126898768092,0.194275441066791,112
"Pasyukova","3","F","MA",103.842253521127,19.9287281701584,104,48,176,0.747911840929737,0.191913479286193,112
"Pasyukova","3","F","MU",114.621538461538,22.9802923023466,112,48,176,0.901361222136396,0.200488430104764,112
"Pasyukova","3","F","RE",106.834381551363,28.1200874754547,112,16,168,1.28753035797164,0.263211964791834,112
"Pasyukova","3","F","UM",108.509090909091,23.4009307894802,112,16,176,1.11559560306473,0.215658712034418,112
"Pasyukova","3","F","VA",114.762430939227,23.3165461679618,112,16,184,0.866552613867389,0.203172292335889,112
"Pasyukova","3","F","YE",101.779310344828,18.6428921998537,104,24,152,0.7741039642992,0.183169763448895,104
"Pasyukova","3","M","AK",69.827027027027,16.264136536961,64,32,144,0.597881549885192,0.232920363782147,64
"Pasyukova","3","M","GI",63.8564102564103,14.4371663127607,64,32,136,0.731054333703343,0.22608797229267,64
"Pasyukova","3","M","KA",73.0202898550725,17.7524386984351,72,16,144,0.675823791181619,0.24311651917117,64
"Pasyukova","3","M","MA",67.5943661971831,17.6719510116921,64,24,128,0.663216503387618,0.261441182244987,64
"Pasyukova","3","M","MU",77.0550070521862,17.9765562461304,80,16,136,0.675123740912306,0.233295108700147,64
"Pasyukova","3","M","RE",66.6382978723404,20.7850462195857,64,8,128,0.958742689894532,0.31190842028114,64
"Pasyukova","3","M","UM",69.3176470588235,17.3774994627122,72,24,120,0.769488609882147,0.250693729519779,72
"Pasyukova","3","M","VA",74.0602739726027,20.0380073683447,72,16,192,0.741639926011652,0.270563505824423,64
"Pasyukova","3","M","YE",63.7830508474576,16.3877169678014,64,16,128,0.674671630632975,0.256929023464148,64
"Pasyukova","4","F","AK",107.794285714286,23.3179913943082,104,16,176,0.88133723289834,0.216319364610047,88
"Pasyukova","4","F","GI",112.87619047619,22.4544918674037,112,24,176,1.09566701257108,0.198930277259314,112
"Pasyukova","4","F","KA",117.527272727273,24.0690071561134,120,32,192,1.02630591353034,0.204795079453317,112
