"Supervisor.PI","Sex","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Gonzalez","M","YE","YE51",0.7130952381,0.189745622778452,0.7,0.5,0.9523809524,0.0948728113892262,0.26608735080607,0.65
"Gonzalez","M","YE","YE69",0.791228070166667,0.279509529549536,0.9,0.4736842105,1,0.16137490212649,0.353260381031046,1
"Gonzalez","M","YE","YE80",0.306878306866667,0.266238002645707,0.4444444444,0,0.4761904762,0.153712582496007,0.867568663826678,0.4444444444
"Kozeretska","F","AK","AK1",0.55,0.212132034355964,0.55,0.4,0.7,0.15,0.385694607919935,0.7
"Kozeretska","F","AK","AK10",0.6,0.0707106781186547,0.6,0.55,0.65,0.05,0.117851130197758,0.55
"Kozeretska","F","AK","AK11",0.575,0.0353553390593273,0.575,0.55,0.6,0.025,0.0614875461901345,0.55
"Kozeretska","F","AK","AK12",0.7,0.424264068711929,0.7,0.4,1,0.3,0.606091526731326,1
"Kozeretska","F","AK","AK13",0.75,0.282842712474619,0.75,0.55,0.95,0.2,0.377123616632825,0.95
"Kozeretska","F","AK","AK14",0.525,0.67175144212722,0.525,0.05,1,0.475,1.2795265564328,1
"Kozeretska","F","AK","AK15",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"Kozeretska","F","AK","AK16",0.433333333333333,0.152752523165195,0.4,0.3,0.6,0.0881917103688197,0.352505822688911,0.6
"Kozeretska","F","AK","AK17",0.25,0.0707106781186547,0.25,0.2,0.3,0.05,0.282842712474619,0.3
"Kozeretska","F","AK","AK2",0.95,NA,0.95,0.95,0.95,NA,NA,0.95
"Kozeretska","F","AK","AK20",0.35,0.0707106781186548,0.35,0.3,0.4,0.05,0.202030508910442,0.4
"Kozeretska","F","AK","AK3",0.4,0.565685424949238,0.4,0,0.8,0.4,1.4142135623731,0.8
"Kozeretska","F","AK","AK4",0.6,0,0.6,0.6,0.6,0,0,0.6
"Kozeretska","F","AK","AK5",0.55,0.282842712474619,0.55,0.35,0.75,0.2,0.51425947722658,0.75
"Kozeretska","F","AK","AK6",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"Kozeretska","F","AK","AK7",0.05,0.0707106781186548,0.05,0,0.1,0.05,1.4142135623731,0
"Kozeretska","F","AK","AK8",0.475,0.67175144212722,0.475,0,0.95,0.475,1.4142135623731,0.95
"Kozeretska","F","AK","AK9",0.5,NA,0.5,0.5,0.5,NA,NA,0.5
"Kozeretska","F","AK","AK21",0.65,NA,0.65,0.65,0.65,NA,NA,0.65
"Kozeretska","F","GI","GI1",0.175,0.176776695296637,0.175,0.05,0.3,0.125,1.01015254455221,0.3
"Kozeretska","F","GI","GI11",0.475,0.176776695296637,0.475,0.35,0.6,0.125,0.372161463782393,0.6
"Kozeretska","F","GI","GI15",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Kozeretska","F","GI","GI2",0.75,0,0.75,0.75,0.75,0,0,0.75
"Kozeretska","F","GI","GI3",0.75,0.141421356237309,0.75,0.65,0.85,0.1,0.188561808316413,0.85
"Kozeretska","F","GI","GI8",0.4,0.14142135623731,0.4,0.3,0.5,0.1,0.353553390593274,0.5
"Kozeretska","F","GI","GI9",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"Kozeretska","F","GI","GI14",0.5,0.212132034355964,0.5,0.35,0.65,0.15,0.424264068711929,0.65
"Kozeretska","F","GI","GI6",0.4,0.282842712474619,0.4,0.2,0.6,0.2,0.707106781186547,0.6
"Kozeretska","F","KA","KA1",0.525,0.318198051533946,0.525,0.3,0.75,0.225,0.606091526731326,0.75
"Kozeretska","F","KA","KA10",0.55,0.212132034355964,0.55,0.4,0.7,0.15,0.385694607919935,0.4
"Kozeretska","F","KA","KA13",0.6,0.141421356237309,0.6,0.5,0.7,0.1,0.235702260395516,0.7
"Kozeretska","F","KA","KA14",0.075,0.0353553390593274,0.075,0.05,0.1,0.025,0.471404520791032,0.1
"Kozeretska","F","KA","KA15",0.625,0.176776695296637,0.625,0.5,0.75,0.125,0.282842712474619,0.5
"Kozeretska","F","KA","KA16",0.125,0.106066017177982,0.125,0.05,0.2,0.075,0.848528137423857,0.2
"Kozeretska","F","KA","KA17",0.175,0.247487373415292,0.175,0,0.35,0.175,1.4142135623731,0.35
"Kozeretska","F","KA","KA18",1,NA,1,1,1,NA,NA,1
"Kozeretska","F","KA","KA2",0.375,0.388908729652601,0.375,0.1,0.65,0.275,1.03708994574027,0.1
"Kozeretska","F","KA","KA3",0.3,0,0.3,0.3,0.3,0,0,0.3
"Kozeretska","F","KA","KA5",0.65,0.494974746830583,0.65,0.3,1,0.35,0.76149961050859,1
"Kozeretska","F","KA","KA7",0.625,0.530330085889911,0.625,0.25,1,0.375,0.848528137423857,1
"Kozeretska","F","MA","MA13",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"Kozeretska","F","MA","MA16",0.075,0.106066017177982,0.075,0,0.15,0.075,1.4142135623731,0.15
"Kozeretska","F","MA","MA18",0.4,0.282842712474619,0.4,0.2,0.6,0.2,0.707106781186547,0.6
"Kozeretska","F","MA","MA19",0.75,0.141421356237309,0.75,0.65,0.85,0.1,0.188561808316413,0.65
"Kozeretska","F","MA","MA20",0.675,0.459619407771256,0.675,0.35,1,0.325,0.680917641142601,1
"Kozeretska","F","MA","MA21",0.225,0.0353553390593274,0.225,0.2,0.25,0.025,0.157134840263677,0.25
"Kozeretska","F","MA","MA27",0.15,0.14142135623731,0.15,0.05,0.25,0.1,0.942809041582063,0.25
"Kozeretska","F","MA","MA28",0.55,NA,0.55,0.55,0.55,NA,NA,0.55
"Kozeretska","F","MA","MA3",0.9,0.0707106781186547,0.9,0.85,0.95,0.05,0.0785674201318386,0.85
"Kozeretska","F","MA","MA30",0.075,0.106066017177982,0.075,0,0.15,0.075,1.4142135623731,0
"Kozeretska","F","MA","MA31",0.516666666666667,0.317542648054294,0.7,0.15,0.7,0.183333333333333,0.614598673653473,0.7
"Kozeretska","F","MA","MA32",0.225,0.247487373415292,0.225,0.05,0.4,0.175,1.09994388184574,0.4
"Kozeretska","F","MA","MA33",0.75,NA,0.75,0.75,0.75,NA,NA,0.75
"Kozeretska","F","MA","MA5",0.05,NA,0.05,0.05,0.05,NA,NA,0.05
"Kozeretska","F","MA","MA6",0.25,NA,0.25,0.25,0.25,NA,NA,0.25
"Kozeretska","F","MA","MA7",0.675,0.0353553390593273,0.675,0.65,0.7,0.025,0.0523782800878923,0.65
"Kozeretska","F","MA","MA9",0.425,0.0353553390593274,0.425,0.4,0.45,0.025,0.0831890330807703,0.45
"Kozeretska","F","MU","MU1",0.7,0.212132034355964,0.7,0.55,0.85,0.15,0.303045763365663,0.85
"Kozeretska","F","MU","MU11",0.3,0,0.3,0.3,0.3,0,0,0.3
"Kozeretska","F","MU","MU12",0.475,0.176776695296637,0.475,0.35,0.6,0.125,0.372161463782393,0.6
"Kozeretska","F","MU","MU13",0.725,0.106066017177982,0.725,0.65,0.8,0.075,0.146297954728251,0.8
"Kozeretska","F","MU","MU14",0.025,0.0353553390593274,0.025,0,0.05,0.025,1.4142135623731,0
"Kozeretska","F","MU","MU15",0.15,0.212132034355964,0.15,0,0.3,0.15,1.4142135623731,0.3
"Kozeretska","F","MU","MU16",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"Kozeretska","F","MU","MU17",1,0,1,1,1,0,0,1
"Kozeretska","F","MU","MU18",0.1,0.14142135623731,0.1,0,0.2,0.1,1.4142135623731,0
"Kozeretska","F","MU","MU2",0.3,0.0707106781186547,0.3,0.25,0.35,0.05,0.235702260395516,0.35
"Kozeretska","F","MU","MU20",0.85,NA,0.85,0.85,0.85,NA,NA,0.85
"Kozeretska","F","MU","MU3",0.475,0.106066017177982,0.475,0.4,0.55,0.075,0.223296878269436,0.55
"Kozeretska","F","MU","MU5",0.05,0,0.05,0.05,0.05,0,0,0.05
"Kozeretska","F","MU","MU6",0.5,0.282842712474619,0.5,0.3,0.7,0.2,0.565685424949238,0.7
"Kozeretska","F","MU","MU7",0.5,0.494974746830583,0.5,0.15,0.85,0.35,0.989949493661167,0.15
"Kozeretska","F","MU","MU8",0.475,0.530330085889911,0.475,0.1,0.85,0.375,1.11648439134718,0.85
"Kozeretska","F","MU","MU9",0.675,0.176776695296637,0.675,0.55,0.8,0.125,0.261891400439462,0.8
"Kozeretska","F","RE","RE10",0.025,0.0353553390593274,0.025,0,0.05,0.025,1.4142135623731,0
"Kozeretska","F","RE","RE11",0.35,0.353553390593274,0.35,0.1,0.6,0.25,1.01015254455221,0.6
"Kozeretska","F","RE","RE12",0.775,0.0353553390593274,0.775,0.75,0.8,0.025,0.045619792334616,0.75
"Kozeretska","F","RE","RE13",0.4,NA,0.4,0.4,0.4,NA,NA,0.4
"Kozeretska","F","RE","RE15",0.55,0.282842712474619,0.55,0.35,0.75,0.2,0.51425947722658,0.75
"Kozeretska","F","RE","RE16",0.375,0.388908729652601,0.375,0.1,0.65,0.275,1.03708994574027,0.65
"Kozeretska","F","RE","RE17",0.525,0.176776695296637,0.525,0.4,0.65,0.125,0.336717514850737,0.65
"Kozeretska","F","RE","RE2",0.383333333333333,0.275378527364305,0.4,0.1,0.65,0.158989866902824,0.718378767037318,0.1
"Kozeretska","F","RE","RE3",0.65,0.3278719262151,0.7,0.3,0.95,0.189296944860009,0.504418348023231,0.7
"Kozeretska","F","RE","RE6",0.6,0.494974746830583,0.6,0.25,0.95,0.35,0.824957911384305,0.25
"Kozeretska","F","RE","RE7",0.6,NA,0.6,0.6,0.6,NA,NA,0.6
"Kozeretska","F","RE","RE1",0.4,0.424264068711928,0.4,0.1,0.7,0.3,1.06066017177982,0.7
"Kozeretska","F","UM","UM13",0.475,0.601040764008565,0.475,0.05,0.9,0.425,1.26534897686014,0.9
"Kozeretska","F","UM","UM18",0.425,0.388908729652601,0.425,0.15,0.7,0.275,0.915079363888473,0.15
"Kozeretska","F","UM","UM2",0.025,0.0353553390593274,0.025,0,0.05,0.025,1.4142135623731,0
"Kozeretska","F","UM","UM20",0.475,0.67175144212722,0.475,0,0.95,0.475,1.4142135623731,0.95
"Kozeretska","F","UM","UM21",0.3,0.353553390593274,0.3,0.05,0.55,0.25,1.17851130197758,0.55
"Kozeretska","F","UM","UM23",0.275,0.0353553390593274,0.275,0.25,0.3,0.025,0.128564869306645,0.25
"Kozeretska","F","UM","UM29",0.525,0.459619407771256,0.525,0.2,0.85,0.325,0.875465538611916,0.85
"Kozeretska","F","UM","UM4",0.125,0.106066017177982,0.125,0.05,0.2,0.075,0.848528137423857,0.2
"Kozeretska","F","UM","UM5",0.575,0.388908729652601,0.575,0.3,0.85,0.275,0.67636300809148,0.85
"Kozeretska","F","UM","UM7",0.45,0.377491721763537,0.4,0.1,0.85,0.217944947177034,0.838870492807861,0.85
"Kozeretska","F","UM","UM9",0.45,NA,0.45,0.45,0.45,NA,NA,0.45
"Kozeretska","F","VA","VA1",0.45,0.282842712474619,0.45,0.25,0.65,0.2,0.628539361054709,0.25
"Kozeretska","F","VA","VA11",0.75,0.0707106781186548,0.75,0.7,0.8,0.05,0.0942809041582064,0.8
"Kozeretska","F","VA","VA15",0.15,0,0.15,0.15,0.15,0,0,0.15
"Kozeretska","F","VA","VA18",0.375,0.106066017177982,0.375,0.3,0.45,0.075,0.282842712474619,0.3
"Kozeretska","F","VA","VA22",0.2,0,0.2,0.2,0.2,0,0,0.2
"Kozeretska","F","VA","VA26",0.75,0.0707106781186548,0.75,0.7,0.8,0.05,0.0942809041582064,0.8
"Kozeretska","F","VA","VA30",0.6,0.353553390593274,0.6,0.35,0.85,0.25,0.58925565098879,0.35
"Kozeretska","F","VA","VA34",0.025,0.0353553390593274,0.025,0,0.05,0.025,1.4142135623731,0.05
"Kozeretska","F","VA","VA35",0.225,0.247487373415292,0.225,0.05,0.4,0.175,1.09994388184574,0.4
"Kozeretska","F","VA","VA44",0.35,0.212132034355964,0.35,0.2,0.5,0.15,0.606091526731326,0.2
"Kozeretska","F","VA","VA46",0.216666666666667,0.0577350269189626,0.25,0.15,0.25,0.0333333333333333,0.266469355010597,0.25
"Kozeretska","F","VA","VA48",0.875,0.106066017177982,0.875,0.8,0.95,0.075,0.121218305346265,0.95
"Kozeretska","F","VA","VA55",0.325,0.106066017177982,0.325,0.25,0.4,0.075,0.326356975932253,0.25
"Kozeretska","F","VA","VA57",0.5,0.565685424949238,0.5,0.1,0.9,0.4,1.13137084989848,0.1
"Kozeretska","F","VA","VA6",0.55,0.636396103067893,0.55,0.1,1,0.45,1.1570838237598,0.1
"Kozeretska","F","VA","VA66",0.425,0.388908729652601,0.425,0.15,0.7,0.275,0.915079363888473,0.15
"Kozeretska","F","VA","VA67",1,0,1,1,1,0,0,1
"Kozeretska","F","VA","VA71",0.225,0.247487373415292,0.225,0.05,0.4,0.175,1.09994388184574,0.4
"Kozeretska","F","VA","VA9",0.175,0.0353553390593274,0.175,0.15,0.2,0.025,0.202030508910442,0.15
"Kozeretska","F","YE","YE13",0.625,0.176776695296637,0.625,0.5,0.75,0.125,0.282842712474619,0.75
"Kozeretska","F","YE","YE14",0.525,0.318198051533946,0.525,0.3,0.75,0.225,0.606091526731326,0.3
"Kozeretska","F","YE","YE19",0.775,0.176776695296637,0.775,0.65,0.9,0.125,0.22809896167308,0.9
"Kozeretska","F","YE","YE20",0.7,NA,0.7,0.7,0.7,NA,NA,0.7
"Kozeretska","F","YE","YE21",0.9,NA,0.9,0.9,0.9,NA,NA,0.9
"Kozeretska","F","YE","YE22",0.45,0.0707106781186547,0.45,0.4,0.5,0.05,0.157134840263677,0.5
"Kozeretska","F","YE","YE26",0.3,NA,0.3,0.3,0.3,NA,NA,0.3
"Kozeretska","F","YE","YE27",0.05,0.0707106781186548,0.05,0,0.1,0.05,1.4142135623731,0.1
"Kozeretska","F","YE","YE33",0.325,0.176776695296637,0.325,0.2,0.45,0.125,0.543928293220421,0.2
"Kozeretska","F","YE","YE40",0.625,0.530330085889911,0.625,0.25,1,0.375,0.848528137423857,0.25
