"Supervisor.PI","Batch","Sex","Population","Mean","SD","Median","Min","Max","SE","CV","Mode"
"Colinet","1","F","GI",0.498545454545455,0.0642432357674284,0.496,0.353,0.67,0.00537228926075138,0.128861340890174,0.503
"Colinet","1","F","KA",0.514006944444445,0.0662288358096093,0.51,0.293,0.679,0.00551906965080078,0.12884813430136,0.449
"Colinet","1","F","MA",0.508493055555556,0.0482761573038375,0.51,0.392,0.652,0.00402301310865313,0.0949396590108655,0.495
"Colinet","1","F","MU",0.495590277777778,0.0587731698925879,0.493,0.351,0.68,0.00489776415771566,0.118592257612733,0.535
"Colinet","1","F","RE",0.539402777777778,0.062002066223685,0.541,0.329,0.673,0.00516683885197375,0.114945767389482,0.565
"Colinet","1","F","UM",0.517048611111111,0.0536028297266185,0.521,0.359,0.659,0.00446690247721821,0.103670774033081,0.521
"Colinet","1","F","VA",0.513854166666667,0.0780874504167437,0.509,0.351,0.693,0.00650728753472864,0.151964225420786,0.506
"Colinet","1","F","YE",0.471375,0.0579379792585092,0.468,0.338,0.628,0.0048281649382091,0.122912711235236,0.44
"Colinet","1","M","AK",0.276769230769231,0.0329963063036729,0.273,0.204,0.384,0.00275928975061931,0.11921956140849,0.27
"Colinet","1","M","GI",0.261041666666667,0.0322873624847831,0.2545,0.191,0.365,0.00269061354039859,0.123686624043862,0.264
"Colinet","1","M","KA",0.291340277777778,0.0395510050784996,0.2825,0.209,0.438,0.00329591708987497,0.135755362698828,0.272
"Colinet","1","M","MA",0.267909722222222,0.0314424578645763,0.2665,0.201,0.465,0.00262020482204803,0.117362138274683,0.272
"Colinet","1","M","MU",0.278194444444444,0.0308683823978036,0.279,0.206,0.353,0.00257236519981697,0.110959737026553,0.299
"Colinet","1","M","RE",0.276277777777778,0.0356497029567053,0.2695,0.197,0.385,0.00297080857972544,0.129035723551316,0.291
"Colinet","1","M","UM",0.278048611111111,0.0313603753949254,0.276,0.185,0.361,0.00261336461624379,0.112787383722602,0.276
"Colinet","1","M","VA",0.260243055555556,0.0291361037005643,0.26,0.163,0.34,0.00242800864171369,0.11195727639443,0.24
"Colinet","1","M","YE",0.237415492957746,0.0304743219329487,0.2345,0.171,0.316,0.00255734828728625,0.128358606901751,0.239
"Colinet","2","F","AK",0.458291666666667,0.0560004838890183,0.4575,0.318,0.596,0.00466670699075152,0.122193982483538,0.445
"Colinet","2","F","GI",0.47225,0.0664343879852652,0.466,0.329,0.649,0.00452028755383292,0.140676311244606,0.466
"Colinet","2","F","KA",0.493520833333333,0.0598801752299719,0.491,0.306,0.665,0.0032667313764115,0.121332618980905,0.479
"Colinet","2","F","MA",0.501881944444444,0.0610187975769038,0.508,0.359,0.639,0.00508489979807531,0.121579981611907,0.53
"Colinet","2","F","MU",0.468465277777778,0.0576139689251393,0.465,0.31,0.603,0.00480116407709494,0.122984502071185,0.44
"Colinet","2","F","RE",0.503740740740741,0.0614252989876958,0.5095,0.328,0.642,0.00417946221715974,0.121938318702139,0.517
"Colinet","2","F","UM",0.495780303030303,0.0649105045655143,0.4955,0.317,0.73,0.00399496539359497,0.130925944755709,0.455
"Colinet","2","F","VA",0.491252976190476,0.0670999142963576,0.493,0.3,0.7,0.00366060043319177,0.136589328815263,0.55
"Colinet","2","F","YE",0.495069444444444,0.0667018890054247,0.496,0.335,0.646,0.00555849075045206,0.134732389069731,0.499
"Colinet","2","M","AK",0.252361111111111,0.0289433039011589,0.25,0.175,0.329,0.00241194199176324,0.114690031969369,0.25
"Colinet","2","M","GI",0.259521327014218,0.0262825901119458,0.258,0.197,0.366,0.00180936812173883,0.101273334312543,0.261
"Colinet","2","M","KA",0.273907462686567,0.0339596507383881,0.271,0.192,0.447,0.00185541392434858,0.123982203351824,0.301
"Colinet","2","M","MA",0.2651875,0.0258551556449884,0.266,0.202,0.323,0.00215459630374903,0.0974976408955488,0.266
"Colinet","2","M","MU",0.272722222222222,0.0299090566643562,0.271,0.206,0.417,0.00249242138869635,0.109668572002121,0.31
"Colinet","2","M","RE",0.275898148148148,0.0308460362128275,0.275,0.198,0.464,0.00209880692524554,0.111802258985313,0.283
"Colinet","2","M","UM",0.274621212121212,0.0337672711033142,0.2745,0.183,0.386,0.00207823187320514,0.122959442362413,0.283
"Colinet","2","M","VA",0.270731343283582,0.0347627468068255,0.271,0.178,0.4,0.00189929174981407,0.128403111310288,0.246
"Colinet","2","M","YE",0.246972222222222,0.033562996699859,0.242,0.168,0.356,0.00279691639165492,0.135897860892467,0.242
"Colinet","3","F","AK",0.433223958333333,0.0566559086807197,0.4315,0.281,0.583,0.00408878801599954,0.130777413369939,0.443
"Colinet","3","F","MA",0.495694444444444,0.0560283741525552,0.4975,0.294,0.634,0.0046690311793796,0.11303006273421,0.516
"Colinet","3","F","MU",0.485776041666667,0.0559674255386322,0.4925,0.354,0.653,0.00403910102507245,0.115212403943619,0.515
