Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	Censor	LSL_AgeAtDeath_days	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Parsch	NS	2	AK	AK10	F	4	Parsch_2_AK10_4	84	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK13	M	5	Parsch_2_AK13_5	275	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK13	M	5	Parsch_2_AK13_5	275	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK13	M	4	Parsch_2_AK13_4	169	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK14	F	5	Parsch_2_AK14_5	299	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK18	M	4	Parsch_2_AK18_4	196	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK18	F	4	Parsch_2_AK18_4	196	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK18	F	4	Parsch_2_AK18_4	196	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK18	F	5	Parsch_2_AK18_5	282	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK3	M	3	Parsch_2_AK3_3	183	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK3	M	3	Parsch_2_AK3_3	183	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK3	M	5	Parsch_2_AK3_5	237	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK4	F	5	Parsch_2_AK4_5	135	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK4	F	5	Parsch_2_AK4_5	135	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK4	F	5	Parsch_2_AK4_5	135	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	1	AK	AK6	M	1	Parsch_1_AK6_1	2	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK6	F	3	Parsch_2_AK6_3	126	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	1	AK	AK7	M	1	Parsch_1_AK7_1	52	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK8	F	5	Parsch_2_AK8_5	316	0	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK8	F	4	Parsch_2_AK8_4	308	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK9	M	5	Parsch_2_AK9_5	280	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	2	AK	AK9	F	5	Parsch_2_AK9_5	280	1	32	Finland	61.1	23.52	88	AK	AK	AK	#A00E00	+	+	+	0.222
Parsch	NS	1	GI	GI1	M	2	Parsch_1_GI1_2	51	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	GI	GI12	M	1	Parsch_1_GI12_1	17	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	1	GI	GI12	M	2	Parsch_1_GI12_2	30	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	1	GI	GI12	M	2	Parsch_1_GI12_2	30	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI12	M	4	Parsch_2_GI12_4	3	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI13	F	4	Parsch_2_GI13_4	278	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	1	GI	GI14	F	2	Parsch_1_GI14_2	183	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI14	M	4	Parsch_2_GI14_4	99	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI14	F	4	Parsch_2_GI14_4	99	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI14	F	4	Parsch_2_GI14_4	99	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI15	M	3	Parsch_2_GI15_3	70	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI15	M	4	Parsch_2_GI15_4	106	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI2	M	4	Parsch_2_GI2_4	197	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI2	F	3	Parsch_2_GI2_3	188	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	GI	GI4	F	2	Parsch_1_GI4_2	76	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI4	M	3	Parsch_2_GI4_3	89	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI4	M	4	Parsch_2_GI4_4	258	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	1	GI	GI5	M	1	Parsch_1_GI5_1	157	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	GI	GI5	M	1	Parsch_1_GI5_1	157	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	GI	GI5	F	3	Parsch_1_GI5_3	275	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	GI	GI5	M	1	Parsch_1_GI5_1	157	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI5	M	5	Parsch_2_GI5_5	312	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI5	F	4	Parsch_2_GI5_4	249	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI5	F	5	Parsch_2_GI5_5	312	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI6	F	3	Parsch_2_GI6_3	29	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI7	F	2	Parsch_2_GI7_2	15	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	2	GI	GI7	F	3	Parsch_2_GI7_3	52	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	+	+	+	0.222
Parsch	NS	1	GI	GI8	M	1	Parsch_1_GI8_1	67	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	GI	GI8	M	1	Parsch_1_GI8_1	67	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI8	M	3	Parsch_2_GI8_3	42	0	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI8	M	3	Parsch_2_GI8_3	42	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	2	GI	GI9	F	5	Parsch_2_GI9_5	314	1	32	Spain	41.618	0.62	173	GI	GI	GI	#B82E00	-	-	-	0.222
Parsch	NS	1	KA	KA1	M	2	Parsch_1_KA1_2	270	1	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	1	KA	KA10	M	1	Parsch_1_KA10_1	108	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA10	M	5	Parsch_2_KA10_5	177	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA11	M	5	Parsch_2_KA11_5	109	1	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA11	F	4	Parsch_2_KA11_4	80	1	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA14	M	5	Parsch_2_KA14_5	53	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA14	F	5	Parsch_2_KA14_5	53	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	1	KA	KA23	F	2	Parsch_1_KA23_2	287	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	1	KA	KA23	F	3	Parsch_1_KA23_3	308	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA23	F	4	Parsch_2_KA23_4	164	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA23	F	4	Parsch_2_KA23_4	164	1	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	1	KA	KA24	F	2	Parsch_1_KA24_2	347	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	-	-	-	0.222
Parsch	NS	2	KA	KA24	M	4	Parsch_2_KA24_4	228	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	-	-	-	0.222
Parsch	NS	1	KA	KA28	M	2	Parsch_1_KA28_2	154	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	1	KA	KA29	F	3	Parsch_1_KA29_3	110	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	1	KA	KA3	F	2	Parsch_1_KA3_2	341	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	KA	KA5	M	5	Parsch_2_KA5_5	219	0	32	Denmark	55.945	10.213	15	KA	KA	KA	#D04E00	+	+	+	0.222
Parsch	NS	2	MA	MA12	M	5	Parsch_2_MA12_5	293	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA16	F	5	Parsch_2_MA16_5	186	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA16	M	5	Parsch_2_MA16_5	186	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA16	M	5	Parsch_2_MA16_5	186	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA18	F	5	Parsch_2_MA18_5	110	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA19	F	3	Parsch_1_MA19_3	271	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA19	M	4	Parsch_2_MA19_4	144	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA19	M	4	Parsch_2_MA19_4	144	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA20	F	3	Parsch_1_MA20_3	178	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA20	F	3	Parsch_1_MA20_3	178	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA20	F	5	Parsch_2_MA20_5	303	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA20	M	5	Parsch_2_MA20_5	303	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA23	F	1	Parsch_1_MA23_1	226	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA26	F	4	Parsch_2_MA26_4	124	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA26	F	3	Parsch_2_MA26_3	74	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA3	M	1	Parsch_1_MA3_1	237	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	2	MA	MA3	M	5	Parsch_2_MA3_5	165	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	2	MA	MA3	F	4	Parsch_2_MA3_4	43	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	1	MA	MA30	M	2	Parsch_1_MA30_2	194	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA30	F	2	Parsch_1_MA30_2	194	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA30	M	5	Parsch_2_MA30_5	153	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA30	M	5	Parsch_2_MA30_5	153	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA30	F	4	Parsch_2_MA30_4	61	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA30	M	4	Parsch_2_MA30_4	61	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA30	F	4	Parsch_2_MA30_4	61	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA5	M	4	Parsch_2_MA5_4	172	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA5	F	4	Parsch_2_MA5_4	172	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA6	M	3	Parsch_1_MA6_3	227	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	1	MA	MA6	F	2	Parsch_1_MA6_2	34	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	1	MA	MA6	M	2	Parsch_1_MA6_2	34	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	1	MA	MA6	F	1	Parsch_1_MA6_1	25	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	1	MA	MA6	F	2	Parsch_1_MA6_2	34	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	2	MA	MA6	M	5	Parsch_2_MA6_5	92	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	2	MA	MA6	M	5	Parsch_2_MA6_5	92	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	2	MA	MA6	F	6	Parsch_2_MA6_6	137	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	-	-	-	0.222
Parsch	NS	1	MA	MA7	F	3	Parsch_1_MA7_3	280	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA9	M	2	Parsch_1_MA9_2	151	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MA	MA9	F	3	Parsch_1_MA9_3	299	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA9	F	5	Parsch_2_MA9_5	132	0	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA9	M	5	Parsch_2_MA9_5	132	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA9	F	5	Parsch_2_MA9_5	132	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	2	MA	MA9	F	5	Parsch_2_MA9_5	132	1	32	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.222
Parsch	NS	1	MU	MU1	F	2	Parsch_1_MU1_2	208	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.222
Parsch	NS	2	MU	MU1	F	5	Parsch_2_MU1_5	30	1	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.222
Parsch	NS	1	MU	MU10	F	2	Parsch_1_MU10_2	123	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU10	F	2	Parsch_1_MU10_2	123	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU15	M	5	Parsch_2_MU15_5	298	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU18	F	3	Parsch_1_MU18_3	246	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU20	M	3	Parsch_1_MU20_3	83	1	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU4	M	3	Parsch_1_MU4_3	251	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU4	F	4	Parsch_2_MU4_4	205	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU6	M	3	Parsch_1_MU6_3	358	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU6	F	4	Parsch_2_MU6_4	170	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU7	M	4	Parsch_2_MU7_4	184	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU7	F	4	Parsch_2_MU7_4	184	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU7	F	5	Parsch_2_MU7_5	266	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	2	MU	MU7	F	4	Parsch_2_MU7_4	184	1	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU9	M	1	Parsch_1_MU9_1	95	0	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	MU	MU9	M	1	Parsch_1_MU9_1	95	1	32	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	+	+	+	0.222
Parsch	NS	1	RE	RE10	M	2	Parsch_1_RE10_2	205	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	RE	RE12	F	3	Parsch_1_RE12_3	55	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE13	F	3	Parsch_2_RE13_3	78	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE13	F	3	Parsch_2_RE13_3	78	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE13	F	4	Parsch_2_RE13_4	104	1	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE15	M	4	Parsch_2_RE15_4	59	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE15	F	5	Parsch_2_RE15_5	85	1	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE17	M	1	Parsch_1_RE17_1	13	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE17	F	1	Parsch_1_RE17_1	13	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE17	F	1	Parsch_1_RE17_1	13	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE17	F	1	Parsch_1_RE17_1	13	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE17	F	3	Parsch_1_RE17_3	54	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE17	F	3	Parsch_1_RE17_3	54	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE3	M	1	Parsch_1_RE3_1	119	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	RE	RE3	F	2	Parsch_1_RE3_2	249	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE3	M	4	Parsch_2_RE3_4	129	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE3	M	5	Parsch_2_RE3_5	242	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE3	M	5	Parsch_2_RE3_5	242	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE3	F	5	Parsch_2_RE3_5	242	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE4	F	4	Parsch_2_RE4_4	50	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE4	F	5	Parsch_2_RE4_5	114	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE4	F	4	Parsch_2_RE4_4	50	1	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE5	M	2	Parsch_1_RE5_2	209	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE5	M	4	Parsch_2_RE5_4	35	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE6	M	4	Parsch_2_RE6_4	141	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	RE	RE7	M	1	Parsch_1_RE7_1	258	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE7	F	1	Parsch_1_RE7_1	258	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE7	F	2	Parsch_1_RE7_2	301	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE7	M	5	Parsch_2_RE7_5	125	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE7	F	5	Parsch_2_RE7_5	125	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	2	RE	RE7	M	4	Parsch_2_RE7_4	58	1	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	-	-	-	0.222
Parsch	NS	1	RE	RE8	M	2	Parsch_1_RE8_2	92	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	RE	RE8	M	2	Parsch_1_RE8_2	92	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	RE	RE8	F	3	Parsch_1_RE8_3	113	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	RE	RE8	F	1	Parsch_1_RE8_1	70	1	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE8	M	5	Parsch_2_RE8_5	231	0	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	2	RE	RE8	M	4	Parsch_2_RE8_4	87	1	32	Portugal	41.15	-8.41	175	RE	RE	RE	#7BA354	+	+	+	0.222
Parsch	NS	1	UM	UM13	F	2	Parsch_1_UM13_2	273	0	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.222
Parsch	NS	2	UM	UM13	F	5	Parsch_2_UM13_5	158	1	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	-	-	-	0.222
Parsch	NS	1	UM	UM18	F	1	Parsch_1_UM18_1	88	0	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.222
Parsch	NS	1	UM	UM18	F	2	Parsch_1_UM18_2	149	0	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.222
Parsch	NS	2	UM	UM18	M	4	Parsch_2_UM18_4	154	0	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.222
Parsch	NS	2	UM	UM18	F	4	Parsch_2_UM18_4	154	1	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.222
Parsch	NS	2	UM	UM18	F	5	Parsch_2_UM18_5	234	1	32	Ukraine	48.753	30.206	214	UM	UM	UM	#0086A8	+	+	+	0.222
