X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
59.07,42.28,train,1.7749341704267585E-5,2.283239902717234,0.09118452880339878
3.08,42.29,train,3.958206563159635E-4,93.40403010807812,0.8814274423792823
47.04,42.29,train,1.2652726027896673E-4,21.59303664964725,0.49418513476964665
2.08,42.3,train,3.3002134250661455E-4,77.53155148432994,0.8309868161363945
47.0,42.3,train,1.7353220926538562E-4,30.9992844856458,0.6073330982648721
3.06,42.31,train,3.913488711259146E-4,92.34520657159392,0.8785364823210489
47.04,42.31,train,1.1834056482244047E-4,19.765435161391355,0.471379226574688
2.23,42.32,train,3.641854169665076E-4,87.28486160832352,0.8593970924409385
3.05,42.32,train,3.8684527210182954E-4,91.72597378502127,0.8755537113680756
-0.4,42.33,train,2.3552357782558338E-4,48.66917774637689,0.7188121670850768
-2.44,42.33,train,2.3802917351808391E-4,49.116990215923096,0.7225819431451456
3.02,42.33,train,3.9109584613481233E-4,92.29409803219838,0.8783708134484085
-0.33,42.34,train,2.3512317079684095E-4,48.58276247001168,0.7182050082614614
43.26,42.34,train,1.6711191022355992E-4,29.57940207739491,0.593515043004543
-5.34,42.35,train,2.0836113945843496E-4,40.75542881845924,0.6745062937672965
0.57,42.35,train,2.2193892726841014E-4,44.59745226538772,0.6974636327698673
-0.52,42.36,train,2.326377838773968E-4,47.86335795047363,0.7144068468292422
2.58,42.36,train,4.41555386854176E-4,97.95796401379336,0.9073194612308886
2.48,42.37,train,4.37446649005936E-4,97.69219864443984,0.9052452754845718
2.45,42.38,train,4.4259110789541677E-4,98.01751914236841,0.9078351124192795
-6.35,42.4,train,2.4026901351661669E-4,49.662733739497746,0.7259090745856489
20.19,42.4,train,2.417994389642162E-4,50.042982516104196,0.7281594423589941
21.11,42.4,train,2.28805322252605E-4,46.727881836255534,0.7084495128858656
23.18,42.4,train,1.7430589345622164E-4,31.25428460211289,0.6089662215042277
3.0,42.4,train,3.814257132932506E-4,90.60681053431026,0.87186702302494
2.54,42.42,train,4.359528939312554E-4,97.60455289135533,0.9044797416627346
2.52,42.46,train,4.216564178690708E-4,96.56636201270071,0.8968327497661036
2.57,42.46,train,4.4943088517071343E-4,98.271544199312,0.9111691223369287
0.36,42.47,train,3.02237495723814E-4,68.43943127596621,0.8036999417829442
-0.31,42.48,train,2.327165878395847E-4,47.878830990061985,0.7145280570675434
-8.39,42.48,train,3.476179327642998E-4,83.25202386244986,0.8462717603297425
-1.39,42.49,train,2.4237618737410667E-4,50.189231521922736,0.7290027029859858
47.07,42.49,train,1.3858790584110923E-4,23.847148112471253,0.5260026542584687
1.4,42.5,train,1.1570626125434549E-4,19.233687092699665,0.4638242907225356
2.55,42.5,train,4.802614524351089E-4,99.13248363030839,0.9247621535726009
71.25,42.5,train,3.2333320309142644E-5,4.890706003940532,0.1598501825746219
-8.33,42.52,train,2.899034657098318E-4,64.35471990155445,0.7902143945446509
20.5,42.52,train,2.5779335633282997E-4,54.01197215719486,0.750599827255422
19.37,42.53,train,2.2899537484393677E-4,46.760725967230286,0.7087478456212268
2.43,42.53,train,3.823298364942885E-4,90.75020599171968,0.8724895626586202
71.23,42.54,train,3.66896298571833E-5,5.751780243229552,0.17933629995948597
-2.0,42.57,train,2.387637871179064E-4,49.26789555046797,0.7236775892561023
1.05,42.58,train,1.5783533446880576E-4,27.405967454860786,0.572686245686274
-6.0,43.0,train,3.343491498669565E-4,79.02563927275528,0.8348814941557339
-8.0,43.0,train,3.012115297964739E-4,68.01759750665528,0.802612040044233
-8.3,43.0,train,2.0818912066316502E-4,40.696535909454035,0.674204538147503
12.0,43.0,train,2.490388410764242E-4,51.754552437637805,0.7385565341668161
2.49,43.0,train,3.9225884785365587E-4,92.52901284794706,0.879130429431579
26.0,43.0,train,2.5357432489030304E-4,52.956674871886435,0.7448667252054564
45.0,43.0,train,1.57491708501288E-4,27.33669199138813,0.5718945277206868
68.0,43.0,train,1.4323958073275206E-5,1.8239863299295747,0.07425933924514883
41.01,43.01,train,3.165906603071064E-4,72.77994995451675,0.81830564286942
2.58,43.02,train,3.789973730620708E-4,90.17335046133367,0.8701798884901336
44.43,43.02,train,1.2530241795447766E-4,21.243271733812964,0.49083670690678793
25.39,43.04,train,2.3161754216859581E-4,47.611123860035065,0.7128329347516469
25.1,43.05,train,2.3612752386569194E-4,48.79135055362136,0.7197254893188438
3.0,43.06,train,3.317448435284123E-4,78.172219118363,0.8325487163123939
0.23,43.07,train,3.6610841312341213E-4,87.70690287388216,0.8608460674254129
0.44,43.07,train,3.4099022795272153E-4,80.97311960472942,0.8406841229220002
12.23,43.07,train,2.3144049357994132E-4,47.55828480379872,0.7125589225808848
71.38,43.07,train,1.965046781029801E-5,2.5452941544781837,0.10044430191307407
1.43,43.09,train,3.582519531311364E-4,85.56260767531485,0.8548304464685393
2.43,43.09,train,3.986026014098707E-4,93.86853128861654,0.8831911162693469
-6.1,43.1,train,3.7827050995969507E-4,90.00180700612853,0.8696705801858573
19.02,43.1,train,1.353035048453288E-4,23.11715044362536,0.5175417791075294
-0.35,43.12,train,3.4281994281749585E-4,81.60233540237057,0.8422466932608261
27.57,43.12,train,2.2619630822541382E-4,46.00032103461032,0.7043230184025834
2.21,43.13,train,3.528021045463886E-4,84.27560036973466,0.8505054463383225
3.03,43.14,train,3.8851214160692365E-4,91.96069783817056,0.8766661366219851
-5.4,43.15,train,4.0724985997858074E-4,94.79195533053631,0.8885074735691525
-6.01,43.15,train,3.8505884142636416E-4,91.52690135462905,0.8743503526974803
6.39,43.16,train,3.622373136349256E-4,86.60807508669055,0.8579138139541681
13.27,43.18,train,2.414379147772372E-4,49.941645130401284,0.7276295224871173
