"BIO17_minusSD_X","BIO17_fullModel_X","BIO17_plusSD_X","BIO17_minusSD_Y","BIO17_fullModel_Y","BIO17_plusSD_Y","BIO18_minusSD_X","BIO18_fullModel_X","BIO18_plusSD_X","BIO18_minusSD_Y","BIO18_fullModel_Y","BIO18_plusSD_Y","BIO5_minusSD_X","BIO5_fullModel_X","BIO5_plusSD_X","BIO5_minusSD_Y","BIO5_fullModel_Y","BIO5_plusSD_Y","BIO9_minusSD_X","BIO9_fullModel_X","BIO9_plusSD_X","BIO9_minusSD_Y","BIO9_fullModel_Y","BIO9_plusSD_Y"
2.02619395530653,2.2029648241206,2.37973569293467,0.170171686104731,0.246487591781841,0.32280349745895,3.49086031110684,3.60301507537688,3.71516983964693,0.150910503250629,0.284844868730973,0.418779234211318,28.438711089243,29.1159296482412,29.7931482072394,0.0546650432538472,0.0822332589834708,0.109801474713094,-5.31873919206138,-3.96425460631156,-2.60977002056174,0.082702312043572,0.12163884061221,0.160575369180849
2.05313183479018,2.22929648241206,2.40546113003394,0.177227346538472,0.256594777216747,0.335962207895021,3.54346399976347,3.66030150753769,3.77713901531191,0.157341144571054,0.296596130830688,0.435851117090322,28.5150397145731,29.1885929648241,29.8621462150751,0.0571142895905489,0.0857524464443421,0.114390603298135,-5.15279113768269,-3.80509212723116,-2.45739311677962,0.0859157542191353,0.125995246455826,0.166074738692517
2.08005916387706,2.25562814070352,2.43119711752997,0.184187588278879,0.26655375183932,0.348919915399761,3.59604913349829,3.71758793969849,3.8391267458987,0.163702689210551,0.308182594815091,0.452662500419631,28.5913671135195,29.261256281407,29.9311454492946,0.05954911638584,0.0892355719038925,0.118922027421945,-4.98685784745062,-3.64592964815075,-2.30500144885089,0.0890628448075189,0.130221114126731,0.171379383445943
2.10697583482191,2.28195979899497,2.45694376316804,0.191052385434235,0.276364515649561,0.361676645864887,3.64861778503109,3.7748743718593,3.9011309586875,0.169995074076177,0.319604260684183,0.469213447292189,28.6676932658476,29.33391959799,30.0001459301323,0.0619694554759345,0.0926826353621217,0.123395815248309,-4.82093954614551,-3.48676716907035,-2.15259479199519,0.0921434965781631,0.134316443624925,0.176489390671686
2.13388174037468,2.30829145728643,2.48270117419818,0.197821711336942,0.286027068647469,0.374232425957996,3.7011717352483,3.8321608040201,3.9631498727919,0.176218234119167,0.330861128437963,0.485504022756758,28.7440181508827,29.4065829145729,30.0691476782631,0.0643752363514138,0.0960936368190299,0.127812037286646,-4.65503646262104,-3.32760468998995,-2.00017291735886,0.0951576157861124,0.138281234950407,0.181404854114701
2.16077677385498,2.33462311557789,2.5084694573008,0.20449553851454,0.295541410833045,0.386587283151551,3.75371252185492,3.8894472361809,4.02518195050689,0.182372102259551,0.341953198076431,0.501534293893312,28.8203417474974,29.4792462311558,30.1381507148142,0.0667663860610666,0.099468576274617,0.132170766488167,-4.48914882988212,-3.16844221090955,-1.84773559193698,0.098105101558686,0.142115488103178,0.18612587464767
2.18766082922809,2.36095477386935,2.53424871851061,0.211073838659413,0.304907542206289,0.398741245753164,3.80624147879415,3.94673366834171,4.08722585788927,0.188456609307301,0.352880469599588,0.517304329891875,28.8966640340999,29.5519095477387,30.2071550613775,0.069142829111277,0.102807453728883,0.136472078346489,-4.32327688516423,-3.00927973182915,-1.69528257849406,0.100985845212303,0.145819203083238,0.190652560954174
2.21453380118257,2.3872864321608,2.56003906313904,0.217556582597152,0.314125462767199,0.410694342937247,3.85875976837486,4.00402010050251,4.14928043263017,0.194471683879834,0.363642943007434,0.532814202135033,28.9729849886213,29.6245728643216,30.276160740022,0.0715044873607388,0.106110269181828,0.140716051002917,-4.15742087001398,-2.85011725274874,-1.54281363548351,0.103799729490113,0.149392379890587,0.194985030291062
2.2413955852093,2.41361809045226,2.58584059569522,0.223943740253466,0.323195172515778,0.422446604778089,3.91126840760484,4.06130653266332,4.21134465772179,0.200417252315663,0.374240618299968,0.548063984284272,29.0493045885023,29.6972361809045,30.3451677733068,0.0738512799102636,0.109377022633452,0.14490276535664,-3.99158103037091,-2.69095477366834,-1.39032851696578,0.106546627709651,0.152835018525225,0.199123409340799
2.26824607768189,2.43994974874372,2.61165341980555,0.230235280619595,0.332116671452023,0.433998062284452,3.96376828989293,4.11859296482412,4.27341763975531,0.206293238583998,0.38467349547719,0.563053752370382,29.1256228106801,29.7698994974874,30.4141761842947,0.0761831229874402,0.112607714083754,0.149032305180068,-3.82575761665063,-2.53179229458794,-1.23782697252525,0.109226402808044,0.156147118987152,0.203067835166259
2.2950851759384,2.46628140703518,2.63747763813195,0.236431171716127,0.340889959575937,0.445348747435747,4.01626020302852,4.17587939698493,4.33549859094133,0.212099564190076,0.394941574539101,0.577783584888126,29.2019396315744,29.8425628140704,30.4831859965663,0.0784999298258892,0.115802343532736,0.153104757239583,-3.65995088382919,-2.37262981550754,-1.08530874718589,0.111834044648543,0.159328681276367,0.206823317904191
2.3219127783642,2.49261306532663,2.66331335228906,0.242531380555142,0.349515036887517,0.456498693219893,4.06874484415205,4.23316582914573,4.39758681413941,0.217836148075976,0.4050448554857,0.592253562895425,29.278255027073,29.9152261306533,30.5521972342335,0.0808016105388449,0.118960910980396,0.157120211421948,-3.49416109152868,-2.21346733642714,-0.932773581325594,0.114360121709561,0.162379705392871,0.210399289076182
2.3487287844759,2.51894472361809,2.68916066276028,0.248535873100594,0.357991903386766,0.467447933672937,4.12122283228028,4.29045226130653,4.45968169033278,0.223502906516686,0.414983338316988,0.606463770117291,29.3545689725169,29.9878894472362,30.6212099219555,0.0830880719867845,0.122083416426736,0.161078760866687,-3.32838850410416,-2.05430485734673,-0.780221210589311,0.116804262625109,0.165300191336664,0.21379612004822
2.37553309500622,2.54527638190955,2.71501966881287,0.254444614226827,0.366320559073681,0.478196503920535,4.17369471883429,4.34773869346734,4.52178266810038,0.229099753011147,0.424757023032965,0.620414293054782,29.4308814426853,30.0605527638191,30.6902240849529,0.0853592176388105,0.125169859871754,0.164980502104698,-3.16263339073175,-1.89514237826633,-0.627651365800914,0.119166307455982,0.168090139107746,0.21701397075951
2.40232561198969,2.57160804020101,2.74089046841232,0.26025756767513,0.374501003948264,0.488744440221398,4.22616099652775,4.40502512562814,4.58388925472854,0.234626598167999,0.434365909633629,0.634105221099259,29.5071924117797,30.133216080402,30.7592397490243,0.0876149474274782,0.128220241315452,0.168825535203425,-2.996896025498,-1.73597989918593,-0.47506377287386,0.121446080004498,0.170749548706117,0.220053017407736
2.42910623884901,2.59793969849246,2.76677315813591,0.265974696008232,0.382533238010515,0.499091780012798,4.27862210690274,4.46231155778894,4.64600100867515,0.240083349585727,0.443809998118983,0.647536646652238,29.5835018534074,30.2058793969849,30.8282569405625,0.0898551575967477,0.131234560757828,0.172613963918908,-2.83117668749042,-1.57681742010553,-0.322458152720633,0.123643386799104,0.173278420131777,0.222913453464449
2.45587488048195,2.62427135678392,2.79266783308589,0.271595960562596,0.390417261260433,0.509238561958269,4.3310784467449,4.51959798994975,4.7081175331546,0.245469911726893,0.453089288489024,0.660708665251156,29.6598097405648,30.2785427135678,30.8972756865709,0.0920797405427229,0.134212818198883,0.176345895855043,-2.66547566088925,-1.41765494102513,-0.169834221161004,0.125758015884656,0.175676753384725,0.225595490884795
2.48263144334864,2.65060301507538,2.81857458680212,0.277121321398426,0.398153073698018,0.51918482599761,4.38353037356562,4.57688442211055,4.77023847065548,0.250786185786119,0.462203780743755,0.67362137570139,29.73611604562,30.3512060301508,30.9662960146815,0.0942885846468289,0.137155013638617,0.180021442630405,-2.49979323506032,-1.25849246194472,-0.0171916888291315,0.127789735406693,0.177944548464963,0.228099361523232
2.50937583555914,2.67693467336683,2.84449351117453,0.282550737247223,0.405740675323271,0.528930613399319,4.43597821030463,4.63417085427136,4.83236349823808,0.256032069551457,0.471153474883173,0.68627488021489,29.8124207402947,30.4238693467337,31.0353179531727,0.0964815741010578,0.14006114707703,0.183640720053002,-2.33412970464913,-1.09932998286432,0.135469738920483,0.129738291973749,0.180081805372489,0.230425318771229
2.53610796696101,2.70326633165829,2.87042469635557,0.28788416545678,0.413180066136191,0.538475966815603,4.488422249378,4.69145728643216,4.89449232348633,0.261207457258767,0.47993837090728,0.698669284555794,29.8887237956454,30.4965326633166,31.1043415309877,0.0986585887249049,0.142931218514122,0.187203848303338,-2.16848536967597,-0.940167503783919,0.288150362108132,0.131603408777257,0.182088524107304,0.232573639437351
2.56282774922691,2.72959798994975,2.89636823067259,0.293121561933452,0.420471246136779,0.547820930340106,4.54086275617479,4.74874371859296,4.95662468101114,0.266312239438694,0.488558468816076,0.710804698193458,29.9650251820448,30.5691959798995,31.1733667777542,0.100819503773596,0.145765227949892,0.190710952126188,-2.00286053563216,-0.781005024703518,0.440850486225122,0.133384783443879,0.183964704669408,0.234544625894936
2.58953509594178,2.75592964824121,2.92232420054063,0.298262881081556,0.427614215325035,0.556965549568513,4.59329997208725,4.80603015075377,5.01876032942029,0.271346302755813,0.49701376860956,0.722681234463307,30.0413248691608,30.6418592964824,31.242393723804,0.102964189737196,0.148563175384342,0.194162161031489,-1.83725551357725,-0.621842545623116,0.593570422331019,0.135082085589894,0.1857103470588,0.236338608527706
2.61622992268978,2.78226130653266,2.94829269037555,0.303308075739726,0.434608973700957,0.565909871662189,4.64573411714509,4.86331658291457,5.08089904868405,0.276309529839478,0.505304270287732,0.734299010735987,30.117622825937,30.7145226130653,31.3114224001936,0.105092512130158,0.151325060817471,0.197557609504783,-1.67167062023732,-0.462680066542713,0.746310487151889,0.136694954041513,0.187325451275482,0.237955948509451
2.64291214714046,2.80859296482412,2.97427378250779,0.308257097114053,0.441455521264548,0.574653945415042,4.69816539231245,4.92060301507538,5.14304063783831,0.281201799105878,0.513429973850593,0.745658148595309,30.1939190205707,30.7871859296482,31.3804528387258,0.107204331270896,0.154050884249278,0.20089743722766,-1.5061061781041,-0.303517587462311,0.899071003179473,0.138222993678499,0.188810017319452,0.239397040960405
2.66958168913424,2.83492462311558,3.00026755709691,0.313109894707822,0.448153858015805,0.583197821323789,4.75059398149659,4.97788944723618,5.20518491297577,0.286022984570784,0.521390879298143,0.756758774025502,30.2702134204909,30.8598492462312,31.4494850719714,0.109299502050883,0.156740645679765,0.204181789308646,-1.34056251553508,-0.14435510838191,1.05185229877126,0.139665771851056,0.190164045190712,0.240662318530367
2.69623847076688,2.86125628140704,3.02627409204719,0.317866416247637,0.454703983954731,0.591541551661824,4.80302005330944,5.03517587939698,5.26733170548453,0.290772955652412,0.529186986630381,0.767601017608349,30.3465059923358,30.9325125628141,31.5185191332923,0.111377873692835,0.15939434510893,0.207410816525025,-1.17503996685442,0.0148073706984926,1.2046547082514,0.141022814311461,0.19138753488926,0.241752255467058
2.72288241647273,2.88758793969849,3.05229346292425,0.32252660760573,0.461105899081323,0.599685190556916,4.85544376261644,5.09246231155779,5.32948086049913,0.295451576963815,0.536818295847307,0.778185014730798,30.4227967019291,31.005175879397,31.5875550568649,0.113439289497473,0.162011982536774,0.210584675576076,-1.00953887245457,0.173969849778895,1.35747857201236,0.142293600592149,0.192480486415097,0.242667372238044
2.74951345310675,2.91391959798995,3.07832574287315,0.32709041271822,0.467359603395583,0.607628794072947,4.907865251902,5.14974874371859,5.39163223553519,0.300058708094151,0.544284806948922,0.788510905803692,30.4990855142551,31.0778391959799,31.6565928777047,0.115483586578361,0.164593557963297,0.213703529348233,-0.844059578898711,0.333132328859296,1.5103242366173,0.143477029195391,0.193442899768222,0.243408770341054
2.77613151002482,2.94025125628141,3.104371002538,0.331557773499072,0.473465096897511,0.615372420295949,4.96028465247615,5.2070351758794,5.45378569928264,0.304594203378153,0.551586519935225,0.798578836492297,30.575372393434,31.1505025125628,31.7256326316916,0.11751059558432,0.167139071388499,0.216767547192679,-0.678602439023713,0.492294807939698,1.66319205490311,0.144551411109542,0.194274774948637,0.243998138787732
2.80273651916245,2.96658291457286,3.13042930998328,0.335928629749515,0.479422379587106,0.622916129424697,5.0127020855436,5.2643216080402,5.51594113053681,0.309057911653062,0.558723434806217,0.808388957959372,30.6516573026953,31.2231658291457,31.7946743555962,0.119520140408866,0.16964852281238,0.219776905215894,-0.513167812043699,0.651457287020101,1.8160823860839,0.145506461776585,0.19497611195634,0.244445762136096
2.82932841511151,2.99291457286432,3.15650073061713,0.340202919062606,0.485231451464368,0.630259983866131,5.06511766315282,5.321608040201,5.57809841724919,0.313449676002241,0.565695551561897,0.817941427121553,30.7279402043508,31.2958291457286,31.8637180871065,0.121512037886172,0.17212191223494,0.222731786583708,-0.347756063654048,0.810619766100503,1.96899559585505,0.146340802302704,0.195546910791333,0.244753019279962
2.85590713519478,3.01924623115578,3.18258532711677,0.344380576722683,0.490892312529298,0.637404048335914,5.11753148904076,5.37889447236181,5.64025745568286,0.317769333484639,0.572502870202266,0.827236406919892,30.8042210597664,31.3684924623116,31.9327638648567,0.123486097472976,0.174559239656179,0.225632381839382,-0.182367566135763,0.969782245180905,2.12193205649757,0.147052062480971,0.195987171453614,0.244922280426257
2.8824726195383,3.04557788944724,3.20868315935618,0.348461535599355,0.496404962781896,0.644348389964437,5.16994365938606,5.43618090452261,5.70241814965916,0.322016714849191,0.579145390727323,0.836274066605454,30.8804998293331,31.4411557788945,32.0018117284559,0.125442120915918,0.176960505076097,0.228478889236276,-0.0170026984600977,1.12894472426131,2.27489214698271,0.147625309908009,0.196296893943184,0.244968477978358
2.9090248111411,3.07190954773869,3.23479428433629,0.3524457260357,0.501769402222161,0.651093078408622,5.22235426348226,5.49346733668342,5.76458040988457,0.326191644233215,0.585623113137068,0.845054582040921,30.9567764724366,31.5138190954774,32.0708617185182,0.127379901903743,0.179325708494693,0.231271515085644,0.148338153606657,1.28810720334171,2.42787625307676,0.148048285238786,0.196476078260043,0.244903871281299
2.9355636559424,3.09824120603015,3.2609187561179,0.356333075730312,0.506985630850093,0.657638185969874,5.2747633843405,5.55075376884422,5.82674415334794,0.33029393884376,0.591936037431502,0.853578136019245,31.0330509474261,31.5864824120603,32.1399138766945,0.129299225703831,0.181654849911969,0.234010474120106,0.313654597398381,1.44726968242211,2.58088476744584,0.148321949650826,0.196525782800374,0.244729615949922
2.96208910288582,3.12457286432161,3.2870566257574,0.360123509612793,0.512053648665693,0.663983787718593,5.32717109923037,5.60804020100502,5.88890930277968,0.334323408620807,0.598084163610625,0.861844918600443,31.1093232115822,31.6591457286432,32.2089682457042,0.131199868782521,0.183947929327923,0.236695989873326,0.478946233244388,1.60643216150251,2.73391808976064,0.148525768019209,0.196525782800374,0.244525797581539
2.98860110398062,3.15090452261307,3.31320794124551,0.363816949712279,0.51697345566896,0.670129961625641,5.37957748016595,5.66532663316583,5.95107578616571,0.338279855881144,0.604067491674436,0.869855127467728,31.1855932210826,31.7318090452261,32.2780248693697,0.133081598408688,0.186204946742557,0.239328295076426,0.644212654364962,1.76559464058291,2.88697662680087,0.148708917693373,0.196525782800374,0.244342647907375
3.01509961435977,3.17723618090452,3.33937274744927,0.367413315018546,0.521745051859895,0.676076788701244,5.43198259434353,5.72261306532663,6.01324353630973,0.342163074941638,0.609886021622935,0.877608968304232,31.2618609309678,31.804472361809,32.3470837926503,0.134944172240094,0.188425902155869,0.241907632071644,0.809453446767246,1.92475711966332,3.04006079255939,0.148872979320911,0.196525782800374,0.244178586279837
3.04158459233463,3.20356783919598,3.36555108605733,0.370912521335214,0.526368437238497,0.681824353141781,5.48438650453649,5.77989949748744,6.07541249043838,0.345972851720551,0.615539753456123,0.885106655191695,31.3381262951047,31.877135678392,32.4161450616792,0.136787337892008,0.19061079556786,0.244434253243712,0.974668189141674,2.08391959874372,3.19317100834576,0.149020830637409,0.196525782800374,0.244030734963339
3.06805599944609,3.22989949748744,3.39174299552878,0.374314481124534,0.530843611804767,0.687372742485,5.53678926945201,5.83718592964824,6.13758258984447,0.349708963315428,0.621028687173999,0.892348411032571,31.4143892661493,31.9497989949749,32.4852087238004,0.138610832487662,0.19275962697853,0.246908421469398,1.13985645275911,2.24308207782412,3.34630770288913,0.149152324741931,0.196525782800374,0.243899240858817
3.09451380051219,3.25623115577889,3.4179485110456,0.3776191033432,0.535170575558704,0.692722047774208,5.589190944054,5.89447236180905,6.19975377956409,0.353371177555993,0.626352822776564,0.899334467997135,31.4906497955075,32.0224623115578,32.5542748276081,0.140414382190136,0.194872396387879,0.249330410585622,1.30501780136884,2.40224455690452,3.49947131244021,0.149267259867173,0.196525782800374,0.243784305733575
3.12095796367179,3.28256281407035,3.44416766446891,0.380826293268582,0.539349328500309,0.697872363732036,5.6415915798558,5.95175879396985,6.2619260080839,0.356959252530365,0.631512160263817,0.90606506799727,31.566907833295,32.0951256281407,32.6233434229864,0.142197701715322,0.196949103795907,0.251700505876492,1.47015179109767,2.56140703598492,3.65266228087218,0.149365403109734,0.196525782800374,0.243686162491014
3.14738846042445,3.30889447236181,3.47040048429917,0.38393595231475,0.543379870629581,0.702823788944412,5.69399122518595,6.00904522613065,6.32409922707536,0.360472936082777,0.636506699635759,0.912540463188741,31.6431633282951,32.1677889447236,32.6924145611521,0.14396049382569,0.198989749202614,0.254019004579538,1.63525797035024,2.72056951506533,3.80588105978041,0.14944649087576,0.196525782800374,0.243605074724988
3.17380526566623,3.33522613065327,3.49664699564031,0.386947977837589,0.54726220194652,0.707576426055452,5.7463899254298,6.06633165829146,6.38627339115312,0.36391196528085,0.641336440892389,0.918760916503928,31.7194162279158,32.2404522613065,32.7614882946973,0.145702448804646,0.200994332608,0.256286216411353,1.80033587971088,2.87973199414573,3.95912810858058,0.149510229510312,0.196525782800374,0.243541336090436
3.20020835772135,3.36155778894472,3.52290722016809,0.389862262928265,0.550996322451127,0.71213038197399,5.79878772324957,6.12361809045226,6.44844845765495,0.367276065850318,0.646001384033708,0.924726702217098,31.795666478144,32.3131155778894,32.8305646776349,0.147423243911382,0.202962854012064,0.258502464112747,1.96538505184709,3.03889447322613,4.11240389460517,0.149556296114313,0.196525782800374,0.243495269486435
3.22659771836972,3.38788944723618,3.54918117610264,0.392678696194243,0.554582232143402,0.716485768092561,5.85118465878499,6.18090452261307,6.51062438644114,0.370564951574955,0.650501529059715,0.930438106544475,31.8719140234989,32.3857788944724,32.8996437654458,0.149122542816219,0.204895313414808,0.260668084013397,2.13040501141503,3.19805695230653,4.26570889319803,0.149584339551519,0.196525782800374,0.243467226049228
3.25297333287002,3.41422110552764,3.57546887818525,0.395397161526991,0.558019931023344,0.720642700519697,5.90358076983648,6.23819095477387,6.57280113971126,0.373778323659266,0.654836875970411,0.935895428281555,31.9481588069836,32.4584422110553,32.968725615127,0.150799995016587,0.206791710816231,0.262783426615874,2.29539527496718,3.35721943138694,4.41904358780669,0.149593981646327,0.196525782800374,0.243457583954421
