Supervisor.PI,Diet,Batch,Population,Line,Sex,Individual,MostAdvancedStage,NumberOfEggs,Country,Latitude,Longitude,Altitude
Bergland,S,1,GI,GI12,F,13,0,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI12,F,14,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI12,F,15,0,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI12,F,16,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI12,F,17,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI12,F,18,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI12,F,19,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,2,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,3,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,4,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,5,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,6,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,7,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,8,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,9,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,10,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,11,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,12,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,13,9,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,14,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,15,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,16,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,17,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,18,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,19,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI13,F,20,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,1,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,2,9,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,3,9,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,4,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,5,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,6,9,3,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,7,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,8,10,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,9,9,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,10,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,11,10,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,12,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,13,9,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI14,F,14,10,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,1,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,2,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,3,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,4,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,5,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,6,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,7,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,8,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,9,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,10,8,3,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,11,8,7,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,12,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,13,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,14,8,7,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,15,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,16,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,17,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,18,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI15,F,19,9,5,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,2,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,3,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,4,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,5,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,6,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,7,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,8,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,9,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,10,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,11,9,5,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,12,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,13,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,14,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,15,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,16,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,17,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,18,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,19,9,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,20,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,21,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI2,F,22,8,3,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,1,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,2,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,3,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,4,9,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,5,0,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,6,0,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,7,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,8,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,9,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,10,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,11,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,12,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,13,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,14,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,15,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,16,9,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,17,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,18,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,19,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,20,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,21,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI3,F,22,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,2,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,3,8,3,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,4,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,5,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,6,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,7,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,8,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,9,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,10,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,11,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,12,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,13,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,14,9,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,15,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,16,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,17,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,18,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,19,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,20,8,4,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,21,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,22,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI4,F,23,9,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,1,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,2,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,3,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,4,9,3,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,5,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,6,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,7,9,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,8,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,9,9,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,10,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,11,9,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,12,9,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,13,9,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,14,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,15,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,16,9,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,17,9,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,18,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,19,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,20,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,21,9,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,22,9,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI5,F,23,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,2,8,3,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,3,8,3,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,4,8,7,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,5,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,6,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,7,9,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,8,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,9,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,10,8,3,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,11,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,12,8,4,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,13,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,14,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,15,9,6,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,16,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,17,9,3,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,18,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,19,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,20,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,21,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,22,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,23,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,24,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,25,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,26,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,27,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,28,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI5,F,29,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,2,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,3,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,4,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,5,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,6,8,3,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,7,8,8,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,8,8,4,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,9,8,3,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,10,10,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,11,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,12,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,13,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,14,8,4,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,15,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,16,9,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,17,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,18,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,19,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,20,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,21,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,22,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI5,F,23,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,1,8,2,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,2,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,3,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,4,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,5,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,6,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,7,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,8,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,9,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,10,9,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,11,10,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,12,7,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,13,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,14,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,15,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,16,10,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,17,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,18,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,19,8,1,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,20,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,21,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,22,8,0,Spain,41.618, 0.620,173
Bergland,S,2,GI,GI6,F,23,8,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,1,11,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,2,9,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,3,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,4,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,5,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,6,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,7,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,8,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,9,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,10,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,11,11,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,12,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,13,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,14,9,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,15,7,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI7,F,16,8,2,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,2,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,3,0,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,4,8,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,5,9,1,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,6,9,0,Spain,41.618, 0.620,173
Bergland,S,1,GI,GI8,F,7,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,1,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,2,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,3,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,4,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,5,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,6,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,7,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,8,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,9,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,10,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,11,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,12,9,6,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,13,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,14,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,15,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,16,7,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,17,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,18,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,19,9,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,20,8,2,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,21,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,22,8,0,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,23,8,1,Spain,41.618, 0.620,173
Bergland,S,3,GI,GI9,F,24,8,2,Spain,41.618, 0.620,173
Bergland,S,1,KA,KA1,F,1,8,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,2,8,1,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,3,8,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,4,0,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,5,7,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,6,7,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,7,7,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,8,8,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA1,F,9,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,1,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,2,7,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,3,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,4,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,5,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,6,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,7,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,8,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,9,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,10,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,11,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,12,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,13,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,14,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA1,F,15,0,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,1,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,2,8,1,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,3,9,1,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,4,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,5,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,6,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,7,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,8,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,9,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,10,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,11,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,12,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,13,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,14,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,15,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,16,8,1,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,17,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,18,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,19,8,1,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,20,7,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA1,F,21,8,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,1,9,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,2,0,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,3,7,1,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,4,8,3,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,5,8,2,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,6,9,1,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,7,8,1,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,8,0,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,9,8,2,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,10,0,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,11,9,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,12,0,0,Denmark,55.945,10.213,15
Bergland,S,1,KA,KA10,F,13,8,3,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,1,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,2,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,3,8,1,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,4,8,1,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,5,8,1,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,6,8,1,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,7,7,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,8,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,9,8,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,10,7,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,11,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,12,9,0,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,13,8,4,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,14,8,4,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,15,8,1,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,16,8,1,Denmark,55.945,10.213,15
Bergland,S,2,KA,KA10,F,17,7,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,1,8,3,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,2,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,3,9,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,4,8,4,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,5,8,0,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,6,8,9,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,7,8,1,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,8,8,1,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,9,8,3,Denmark,55.945,10.213,15
Bergland,S,3,KA,KA10,F,10,8,0,Denmark,55.945,10.213,15
