"","Supervisor.PI","Population","Line","Mean","SD","Median","Min","Max","SE","CV","Mode"
"44","Abbott","KA","KA2",18.88029080175,8.9429034341345,16.966682875,8.914936731,44.38911547,2.58159385251719,0.473663437075111,18.03481926
"45","Abbott","KA","KA23",15.1039335963636,2.29633794843853,14.54072263,10.4417129,19.82119951,0.692371942438643,0.152035755042738,13.72425835
"46","Abbott","KA","KA24",12.6895414925833,3.27875987242699,11.89746382,8.296859551,18.45630677,0.946496447476933,0.258382848138629,8.296859551
"47","Abbott","KA","KA25",31.7312279258333,6.93557270323181,33.077419285,19.1314647,43.66529721,2.00212738359755,0.218572464937146,33.03745999
"48","Abbott","KA","KA29",13.5945380228462,6.2758766329153,11.31977514,6.636283907,25.33141412,1.74061499988172,0.461646921901167,7.417533797
"49","Abbott","KA","KA3",17.2331544616667,4.0068394813245,17.331156505,10.48350248,24.06443527,1.15667492657116,0.232507605629445,10.48350248
"50","Abbott","KA","KA5",14.2697711823333,3.71719910132213,15.249145635,7.307712418,21.33322103,1.07306295088988,0.260494653616044,11.03068519
"51","Abbott","KA","KA6",13.280796806,4.23153259924009,11.82415602,8.527222186,22.06782495,1.22153824262797,0.318620385587736,9.422498551
"52","Abbott","KA","KA7",32.3887787041667,8.01588493227678,29.831200315,22.94319428,44.69387234,2.31398666172153,0.247489570554433,41.9181466
"53","Abbott","KA","KA9",8.63204947508333,2.25256706053009,8.813043326,4.863546054,12.08990016,0.650260099382365,0.260953909848662,10.96993757
"54","Abbott","MA","MA12",32.3176279025,4.73565867544739,32.04089558,24.86547938,40.51079608,1.36706690552987,0.146534847475023,28.56243203
"55","Abbott","MA","MA13",31.1320937030769,10.1302672868461,28.86110605,19.77197908,55.30696868,2.80963062591376,0.325396273808749,37.35364823
"56","Abbott","MA","MA18",24.2610712807692,9.1357229975793,25.04443451,12.62744399,40.64067088,2.53379366970829,0.376558928163276,25.04443451
"57","Abbott","MA","MA19",31.0089689290909,9.71628022638893,31.13300782,14.74362255,47.71479718,2.92956871535286,0.313337739432982,45.76593393
"58","Abbott","MA","MA20",33.2765553436364,7.43551529853685,34.67732237,21.23930104,43.74574615,2.24189221529038,0.223446063504851,26.90894358
"59","Abbott","MA","MA21",34.7431185784615,7.46930821121903,32.48738055,24.55362044,47.08519261,2.07161336521496,0.214986694252873,34.70063992
"60","Abbott","MA","MA23",31.0444682661538,6.82964583174045,29.85184203,21.11663097,44.664871,1.89420294150762,0.219995580957863,28.15364154
"61","Abbott","MA","MA26",25.7897989454545,5.10407693038553,24.33681793,20.21543407,35.08877462,1.53893709810889,0.197910691013166,24.33681793
"62","Abbott","MA","MA27",33.6152856061538,5.93986461753525,34.39990361,21.44602357,45.41895901,1.64742203444905,0.176701298544013,37.68273866
"63","Abbott","MA","MA28",22.8059413009091,6.85764034874308,21.94924821,16.35119796,37.59536682,2.06765636218025,0.300695343299411,33.34958874
"64","Abbott","MA","MA30",31.4376666172727,6.49006092063337,29.4496516,22.79927635,44.31199676,1.95682699457177,0.206442195588,38.61232925
"65","Abbott","MA","MA31",23.5770590954545,8.29304640960137,20.34086222,11.74810401,36.07390342,2.5004475736047,0.351742190407463,36.07390342
"66","Abbott","MA","MA32",31.7725752246154,4.59935289756963,32.55982104,25.0822111,38.33742632,1.27563097739548,0.14475858079034,35.2091334
"67","Abbott","MA","MA33",28.6017965581818,6.15829381976279,27.81552142,19.77703256,39.19733741,1.85679544990161,0.215311433575006,31.1498948
"68","Abbott","MA","MA5",36.2222631590909,6.45361127499335,34.00995724,29.06928659,46.67591127,1.94583701290546,0.178166981081458,46.08410946
"69","Abbott","MA","MA6",31.0607352736364,6.30196531405602,27.86062465,23.8031575,43.01176219,1.90011403532346,0.202891697782988,43.01176219
"70","Abbott","MA","MA7",26.1484139715385,5.10812636586165,26.3605027,17.02927829,34.55861387,1.41673934874336,0.195351288664071,31.50221185
"71","Abbott","MA","MA9",31.6057670130909,12.2171715489114,31.47346631,9.466513304,53.28388882,3.68361582064948,0.386548807496149,40.65475812
"72","Abbott","MU","MU1",25.9103393833333,7.78644724915526,23.485872295,18.81085721,44.19253785,2.24775370766531,0.300515062113152,25.22777886
"73","Abbott","MU","MU10",19.0057653519091,7.77914424132123,16.16891751,9.892234321,31.73328473,2.34550023986513,0.409304445113537,16.16891751
"74","Abbott","MU","MU11",16.92227426925,4.86298173085938,16.95788383,7.491045601,25.66438206,1.40382190568795,0.287371641274959,17.95668121
"75","Abbott","MU","MU12",18.3654920728333,5.06181325416703,17.99620728,8.195963704,25.83586134,1.46121962244047,0.275615444121673,15.02159074
"76","Abbott","MU","MU13",24.2472510583333,10.2549734229352,22.01305557,10.75824367,52.39062683,2.96035583313205,0.422933445043485,19.37759693
"77","Abbott","MU","MU14",25.8759827583333,5.49138427169663,25.495379195,18.13488054,36.20708059,1.58522609374386,0.212219351163702,22.58739576
"78","Abbott","MU","MU16",13.7484885368333,6.13619002198278,13.285566025,6.590609621,27.42937708,1.77136548049523,0.446317426496987,11.530811
"79","Abbott","MU","MU17",22.6268965375,4.11255035896907,22.85692014,15.31239799,28.53513983,1.18719102840334,0.181754946028646,15.31239799
"80","Abbott","MU","MU18",25.2427695792857,4.18879915601487,24.474542545,19.49846942,33.78358551,1.11950366455825,0.16594055350615,22.6151154
"81","Abbott","MU","MU19",16.3923503783333,2.89158080873675,16.406312745,11.37344622,20.45555365,0.83472747915386,0.17639818220081,17.00153348
"82","Abbott","MU","MU2",22.3781196475,5.56123914907282,21.506448105,12.28024207,33.77537192,1.60539145987254,0.248512352095414,20.07126823
"83","Abbott","MU","MU20",24.24939107,6.59434932154107,22.202268175,15.37047557,37.21440159,1.90362467796108,0.27193875930762,21.13175151
"84","Abbott","MU","MU3",13.7282200079231,5.07247517907433,13.09845605,6.026426183,23.46663474,1.40685148859007,0.369492561755771,11.21082594
"85","Abbott","MU","MU5",21.9259725875,6.28065687489719,19.922395955,13.68387533,31.99922613,1.81306946870478,0.286448268136475,23.17525465
"86","Abbott","MU","MU6",25.5390221469231,4.0888070077248,26.11432055,17.45526522,31.79613406,1.13403102475602,0.160100374407538,17.45526522
"87","Abbott","MU","MU8",13.1962087435833,3.11048307052411,12.935398115,8.76320978,17.98365857,0.897919119038433,0.235710356736861,14.70945372
"88","Abbott","MU","MU9",19.8789674241667,5.11646075363022,19.965778315,10.89606746,27.78275593,1.47699499670328,0.257380609588916,19.2331808
"89","Abbott","RE","RE1",26.4555105984615,4.5811948035541,25.55977112,21.36291264,35.31722583,1.27059482823873,0.173165994528962,24.10788461
"90","Abbott","RE","RE10",24.1328047183333,5.02033113580809,23.22084739,17.70912987,35.51022561,1.44924476633993,0.208029327481949,35.51022561
"91","Abbott","RE","RE11",27.2909904333846,10.9264922584003,26.0664515,8.435995804,46.14283898,3.03046369989406,0.400369942053629,32.05304093
"92","Abbott","RE","RE12",28.958284175,3.84595671145943,30.65703207,22.76316661,32.94286216,1.11023207132637,0.13281024138784,31.16952005
"93","Abbott","RE","RE13",24.9451931466667,6.21956512784383,25.603906465,12.06843251,36.75090161,1.79543380040152,0.249329203076342,20.18172699
"94","Abbott","RE","RE15",18.2789270895455,3.70808564506762,18.853321,9.258590185,22.5357066,1.11802988865384,0.202861230689434,20.7451152
"95","Abbott","RE","RE16",27.9657973930769,5.63631768599244,27.65727237,16.57016836,38.10802144,1.56323326320387,0.201543249662094,32.31038199
"96","Abbott","RE","RE17",26.9660657683333,6.98164191424205,27.180362375,15.80193025,40.18642179,2.01542641928661,0.258904727675948,15.80193025
"97","Abbott","RE","RE18",23.7485010208333,6.5803694704331,21.42370592,13.78247393,34.67266359,1.89958904256087,0.277085676466927,21.29582774
"98","Abbott","RE","RE2",34.5498169915385,5.45091084246368,36.55962042,25.81459627,43.26033261,1.51181065696042,0.157769601031422,33.80600841
"99","Abbott","RE","RE3",13.2909682176667,4.04762136017407,12.86209953,7.000271753,19.33459681,1.34920712005802,0.3045392400227,18.36709345
"100","Abbott","RE","RE4",22.6554961016667,3.12121052966775,22.749804575,16.32604924,27.90115588,0.901015869750585,0.137768359415362,27.90115588
"101","Abbott","RE","RE5",21.1888957172727,3.98597550353216,19.44316445,16.66928841,29.81902576,1.20181683352401,0.188116245259675,19.44316445
"102","Abbott","RE","RE6",23.8365279191667,6.17876149347434,22.485150745,13.79495068,35.15442019,1.78365480575795,0.259213989320402,13.79495068
"103","Abbott","RE","RE7",31.1804274509091,3.14004762197073,30.70724192,26.34506774,37.72792912,0.946759980538604,0.100705727235923,30.70724192
"104","Abbott","RE","RE8",26.292234435,6.58060043774869,26.006704635,15.00315022,35.8714238,1.89965571708179,0.250286846255587,24.94111483
"105","Abbott","UM","UM13",24.1567100275,7.86009415541663,21.518005545,16.28391576,40.82285351,2.2690137382428,0.325379331310791,21.4923331
"106","Abbott","UM","UM17",25.3324280325,7.50809549645963,23.78977847,15.1584928,39.03759482,2.16740047799119,0.296382782054179,33.42898077
"107","Abbott","UM","UM18",22.0540119033333,2.38078485191211,21.49118006,18.87639388,26.64828308,0.687273387567019,0.107952460638341,24.6380472
"108","Abbott","UM","UM2",19.84982762,3.13225219224261,19.27863297,15.47441534,26.69716905,0.868730452831941,0.157797450547463,26.69716905
"109","Abbott","UM","UM20",23.8921579525,5.88069351981523,23.81575745,11.65618142,33.82733153,1.69760999334351,0.246134883734933,22.41016209
"110","Abbott","UM","UM21",26.1021121525,4.66061999005642,24.680073575,19.86402361,35.78534727,1.34540510292481,0.178553366211402,24.58974578
"111","Abbott","UM","UM22",22.8181194366667,5.64992005453667,21.874869275,16.97221671,34.42034742,1.63099143219331,0.247606735086931,18.21749135
"112","Abbott","UM","UM23",27.7504450933333,8.88320598851187,27.389847525,15.57654433,45.00859632,2.56436068436711,0.32011039673904,27.98210455
"113","Abbott","UM","UM25",19.5236351592308,5.44082538814464,19.14742022,13.44092417,33.89227751,1.50901345521552,0.27867891116436,19.14742022
"114","Abbott","UM","UM26",21.7855074425,3.94025651872496,20.736067165,16.75803794,27.73209732,1.13745408088102,0.180865950867785,27.28563916
"115","Abbott","UM","UM28",25.25529258,4.68533211295246,25.90423093,18.33261511,32.67680201,1.35253887832795,0.185518821376191,23.66516729
"116","Abbott","UM","UM29",15.4463177646154,3.10954084143116,15.43265734,10.63349601,20.65152978,0.862431457456115,0.201312758731051,12.93447984
"117","Abbott","UM","UM4",23.0692773084615,5.84036792960548,21.55985415,16.58763917,35.0874826,1.61982661828985,0.253166488551564,35.0874826
"118","Abbott","UM","UM5",23.4132452091667,4.19309145457743,23.061743115,17.65523564,30.54063693,1.2104412400185,0.179090571047185,30.54063693
"119","Abbott","UM","UM6",24.191320495,5.70632640114457,23.96407257,15.45538632,34.81159413,1.64727454189234,0.235883212837595,15.45538632
"120","Abbott","UM","UM7",36.3468817127273,6.11832449448536,36.4605255,25.12910022,44.23717289,1.84474424489535,0.168331482817217,29.26758039
"121","Abbott","UM","UM8",19.17115375,5.69420247906621,17.92711964,12.48912022,31.96544867,1.71686664576129,0.297019290196147,15.81850051
"122","Abbott","UM","UM9",28.3668060033333,4.77026153260574,29.204174775,19.36218793,34.63000273,1.37705588997742,0.168163505332437,28.34671685
"123","Abbott","VA","VA1",18.1604204125,3.36079102979251,18.2491218,11.50498773,22.87810698,0.970176802870392,0.185061301085257,20.96943966
"124","Abbott","VA","VA11",8.68572869975,2.81039116995231,8.044423219,6.040400696,16.32142228,0.811290049250058,0.323564235898043,16.32142228
"125","Abbott","VA","VA18",13.9534574238333,4.75180701409787,13.95817574,6.35904296,22.43195123,1.37172852936328,0.340546924662665,15.86975296
"126","Abbott","VA","VA22",28.2151928825,8.03614184176625,25.80862165,18.74345093,50.75648879,2.31983432779488,0.284816122832551,32.55118004
"127","Abbott","VA","VA26",14.7198723994615,7.32604093329946,13.46691839,6.778728091,35.52598821,2.03187817162764,0.497697312482644,11.92166474
"128","Abbott","VA","VA30",18.0091408558333,4.09589931010969,17.774957855,12.42260757,27.79244418,1.18238428463272,0.227434464692023,13.52920404
"129","Abbott","VA","VA34",14.1907421404615,4.03015652999734,15.27073811,7.096635883,18.71220672,1.11776430900396,0.283998996677299,17.38486847
"130","Abbott","VA","VA35",11.9387784260769,5.89583454018135,11.18980482,3.492249101,24.21934104,1.63521028817504,0.493839011812427,10.50261593
"131","Abbott","VA","VA44",18.3103017960833,7.4137836450927,19.713697575,4.363816643,26.45743092,2.14017499160396,0.404896856843646,11.47138393
"132","Abbott","VA","VA46",20.3355056081818,4.00675683134562,19.97693663,14.75471412,26.45199626,1.20808263961516,0.197032565039029,15.52134663
"133","Abbott","VA","VA47",14.0300408616923,6.36551137837057,12.15993242,6.549276987,24.99899971,1.76547520532804,0.453705833156266,16.68370246
"134","Abbott","VA","VA48",16.0498718769231,4.34716615265778,15.26160074,10.9758858,27.00541752,1.20568695895147,0.270853635841682,19.0187464
"135","Abbott","VA","VA55",13.2154583452308,6.68360788480396,14.40257757,2.969357687,23.02919425,1.85369930259662,0.505741663301141,15.04994434
"136","Abbott","VA","VA57",22.2128421184615,4.70014029554322,21.30058305,16.52830927,32.84329572,1.30358437211197,0.211595628802351,21.8303142
"137","Abbott","VA","VA6",10.9714198345,4.14070174728163,9.310412085,7.52026947,22.37257887,1.1953176342135,0.377408011883845,7.52026947
"138","Abbott","VA","VA66",14.4127327081538,3.93142282054017,13.91883832,9.342844162,23.14764902,1.09038050499899,0.272774282306367,12.31060813
"139","Abbott","VA","VA67",15.7665147176923,3.20109327055411,15.14388433,11.22806093,22.75097921,0.887823532655813,0.203031128177112,11.22806093
"140","Abbott","VA","VA71",15.8082679798333,3.89574768790559,15.35833559,9.876927148,21.74065156,1.12460548815358,0.246437351193402,13.5709309
"141","Abbott","VA","VA9",17.8193629553846,5.63318142839113,15.73009153,8.01864919,26.74926525,1.56236342185044,0.316126981783538,24.10670739
"142","Abbott","YE","YE11",15.5728410341667,3.97810915628761,14.32687055,10.57076723,22.59703216,1.14838119612418,0.255451728272296,18.26329261
"143","Abbott","YE","YE13",21.1880544925,4.58538222342164,20.694358545,13.03312235,30.06519987,1.3236858305149,0.216413556282137,23.7771879
"144","Abbott","YE","YE14",11.43331654575,6.21214523051602,10.4634791205,4.116700428,21.44659737,1.79329186054174,0.543337115320681,21.44659737
"145","Abbott","YE","YE15",17.1423040819167,5.76505889417145,16.458815315,9.620534321,26.78518238,1.66422915222197,0.336305952025025,9.620534321
"146","Abbott","YE","YE19",20.32212961,6.09542130008132,18.65142769,14.03134658,31.87805255,1.75959656421306,0.299940085859994,31.87805255
"147","Abbott","YE","YE20",20.5320274518182,4.40021603597524,21.31447735,13.30891937,30.38616997,1.32671505343953,0.21430986522403,21.31447735
"148","Abbott","YE","YE21",33.1067076508333,7.23933402855541,32.293646,21.85604259,45.75333748,2.08981572507004,0.218666685461645,41.75570403
"149","Abbott","YE","YE22",28.8069821783333,7.05160160905806,27.376338495,19.17464849,42.0633829,2.03562204360383,0.244787932502065,42.0633829
"150","Abbott","YE","YE23",30.6394559833333,11.4792733292455,32.829961935,10.66450401,44.28856923,3.3137807733706,0.374656564904084,38.80863357
"151","Abbott","YE","YE24",17.61618573,5.20718943999315,16.43214831,10.14661528,30.70470761,1.44421450207307,0.295591197765667,21.12068639
"152","Abbott","YE","YE26",15.7055504381818,2.45400505496735,15.26464891,12.34354097,21.0037645,0.739910363723835,0.156250814934917,15.88837787
"153","Abbott","YE","YE27",19.3389606,5.46256451204175,19.775798385,10.87918155,25.53106701,1.5769065457465,0.282464224682362,23.39691461
"154","Abbott","YE","YE33",16.4735324893333,5.04435384299467,16.418351895,8.467508711,25.363602,1.45617952457035,0.306209602965296,25.363602
"155","Abbott","YE","YE40",19.58252868,5.71113433990375,21.846551325,11.47600755,29.02600389,1.64866247426077,0.291644375107523,22.87517762
"156","Abbott","YE","YE41",18.3989264006364,6.99607222255548,18.78765324,9.537482717,34.05209035,2.10939514258585,0.380243502811855,22.96414471
"157","Abbott","YE","YE48",30.1203483627273,9.76192584743035,31.29732554,11.22980801,47.69940548,2.94333138792715,0.3240973752983,32.17899622
"158","Abbott","YE","YE49",21.4640237591667,5.87927517570784,21.949374275,13.37742827,32.07776598,1.6972005526674,0.273913001666194,28.65785042
"159","Abbott","YE","YE51",13.5170407094545,4.20438153005585,13.7085349,7.460796313,19.48664427,1.26766872824506,0.311043047100915,19.48664427
"160","Abbott","YE","YE69",18.9612023269167,5.76178086029917,19.71267537,9.235244003,27.03422856,1.66328286535268,0.30387212587885,14.54339055
"161","Abbott","YE","YE80",26.357338925,5.18018714353656,25.0985647,19.4157493,34.99370473,1.49539122088674,0.196536803592989,34.99370473
"162","Gibert","AK","AK1",34.6453283333333,13.5828248098074,29.81148396,19.32763115,60.07873343,4.52760826993581,0.39205357441335,29.41386112
"163","Gibert","AK","AK10",33.198310974,7.51859370838662,36.90282536,20.96019606,43.00181259,2.37758809199135,0.226475187676716,38.61151203
"164","Gibert","AK","AK11",35.557672441,7.70529265654673,32.848480955,25.50760298,47.16452672,2.43662748328572,0.216698454302146,47.16452672
"165","Gibert","AK","AK12",36.368736172,10.4040925991048,35.063925545,23.62647748,59.57455507,2.32642582958008,0.286072426325191,55.32878419
"166","Gibert","AK","AK13",36.758154327,5.27922823300166,38.025469975,24.88808943,41.98458798,1.66943855041513,0.143620601459957,39.3382194
"167","Gibert","AK","AK14",33.664743757,12.5857628586635,30.260909205,16.28207106,57.55364474,3.97996767241286,0.373855893557679,48.65120031
"168","Gibert","AK","AK15",34.003723171,8.27660477467794,35.067603165,19.08015348,46.98911629,2.6172922381007,0.243402898354867,38.45583537
"169","Gibert","AK","AK16",31.321109822,6.73295896770167,31.416827785,22.64659791,43.58158937,2.12914857303933,0.214965529828462,31.2094024
"170","Gibert","AK","AK17",17.5565413069,12.0619156427517,12.812230655,9.012701962,48.60508169,3.81431263759092,0.687032567058704,18.90508986
"171","Gibert","AK","AK18",26.454438661,9.07693023738165,24.93899183,11.76631263,42.25818009,2.87037737125789,0.343115586525869,39.12225783
"172","Gibert","AK","AK2",30.494301282,7.21391323378167,28.5256263,20.42446313,44.25234179,2.28123966615808,0.236565946111376,38.92803187
"173","Gibert","AK","AK20",42.052154587,10.2918205728888,39.09236925,31.61684069,63.70847577,3.25455942801077,0.24473943544549,40.77632341
"174","Gibert","AK","AK21",40.641534204,7.71197802779334,39.32307946,31.32425234,55.22933386,2.43874158330003,0.189756075375578,38.15568971
"175","Gibert","AK","AK3",38.457578452,10.2473944528475,35.636063,27.29812773,61.72159419,3.24051065531729,0.266459690529853,35.36341628
"176","Gibert","AK","AK4",42.118268259,5.78005489734171,40.90336883,36.8022457,53.89607291,1.82781384764105,0.137233916214174,41.01826068
"177","Gibert","AK","AK5",22.035881345,7.82452798097052,22.47871725,11.10445054,36.3135635,2.47433300355855,0.355081235847457,27.67113214
"178","Gibert","AK","AK6",29.997167251,11.7352128082686,30.87196884,12.57341958,50.22283717,3.71100013009098,0.39121070033296,40.06931056
"179","Gibert","AK","AK7",21.8286131292,7.38219039399066,20.938689005,9.608149862,36.8391538,2.33445357660263,0.338188704444789,27.37123614
"180","Gibert","AK","AK8",32.512551978,9.22734457105792,32.021268495,20.49478996,45.25195601,2.91794255997324,0.283808683406388,43.70475863
"181","Gibert","AK","AK9",46.203387328,7.43397496210031,44.723370325,35.70334885,57.99266008,2.35082929489009,0.160896752208365,57.99266008
"182","Gibert","GI","GI1",21.060241228,7.20028510134802,20.89543891,12.56833884,34.02050553,2.2769300722836,0.341889963338839,22.89759637
"183","Gibert","GI","GI10",32.866200576,10.6674203332864,33.16024481,14.45648492,51.93792084,2.38530770097919,0.324571144407733,41.49661703
"184","Gibert","GI","GI11",36.430846807,7.96178833767485,37.347652935,22.98146858,49.57424681,2.51773853952183,0.218545244908912,37.98715864
"185","Gibert","GI","GI12",28.237108257,7.58658571100298,29.369689405,17.57968021,38.5846989,2.39908905108574,0.268674314733424,19.54202866
"186","Gibert","GI","GI13",33.8101993173,11.3489732268293,35.85391729,5.404780773,47.69994282,3.58886045010512,0.335667149439791,29.64405341
"187","Gibert","GI","GI14",26.502997801,8.76484928425624,23.65251569,11.32072623,36.89016572,2.77168870863463,0.330711617986307,23.7474198
"188","Gibert","GI","GI15",32.367222842,7.66656222785135,30.824064185,23.56933285,44.20569807,2.4243798463425,0.236861910126659,29.79815862
"189","Gibert","GI","GI2",34.379447667,8.33407413888358,32.03308477,25.92875608,51.06562945,2.63546564675786,0.242414427934026,28.79049011
"190","Gibert","GI","GI3",26.723958279,8.40218113209462,28.543676745,14.03035658,37.69947448,2.65700296907111,0.314406310785822,16.68603042
"191","Gibert","GI","GI4",23.854162268,6.98975521520284,23.18042183,14.50740172,33.11772644,2.21035467670814,0.293020359997278,14.50740172
"192","Gibert","GI","GI5",32.653381088,7.36798643424913,34.025741925,20.96039697,45.40529804,2.32996189014497,0.225642374196798,20.96039697
"193","Gibert","GI","GI6",47.188594107,5.38751234793011,46.393296465,39.07365064,57.69402065,1.70368099417407,0.114169799924828,41.31988188
"194","Gibert","GI","GI7",34.560438163,7.30669036673855,31.007336025,28.12929398,50.85786409,2.31057837165048,0.211417758428798,50.85786409
"195","Gibert","GI","GI8",26.975470395,7.0871648827363,26.2220408,18.1330196,40.82816968,2.24115831826069,0.262726276093037,19.24773525
"196","Gibert","GI","GI9",33.617837052,6.06428240858924,34.605188285,24.48228375,43.30344152,1.91769447856338,0.180388833440088,31.38579629
"197","Gibert","KA","KA1",28.406788134,6.55374352398779,28.13673943,18.92653117,41.20947475,2.07247567363798,0.230710472900794,41.20947475
