Supervisor.PI	Diet	Batch	Population	Line	Sex	ReplicateVialOld	ReplicateVial	Individual	DT_EggAdult	Country	Latitude	Longitude	Altitude	Population_Lat	Population_Lon	Population_Alt	Color	StatusT	StatusM	Wolbachia	PC.ratio
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	7	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	8	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	9	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	10	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	11	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	12	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	13	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	14	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	15	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	16	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	17	264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	18	264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	F	3	Hoedjes_1_MA7_3	19	264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	1	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	2	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	3	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	4	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	5	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	6	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	7	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	8	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	9	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	10	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	11	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	12	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	1	Hoedjes_1_MA7_1	13	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	1	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	2	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	3	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	4	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	5	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	6	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	7	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	8	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	9	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	10	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	11	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	12	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	13	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	14	264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	2	Hoedjes_1_MA7_2	15	264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	1	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	2	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	3	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	4	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	5	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	6	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA7	M	3	Hoedjes_1_MA7_3	7	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	1	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	2	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	3	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	4	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	5	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	6	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	7	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	8	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	9	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	10	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	11	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	12	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	1	Hoedjes_1_MA9_1	13	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	1	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	2	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	3	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	4	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	5	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	6	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	7	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	8	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	9	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	10	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	11	264	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	12	274	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	2	Hoedjes_1_MA9_2	13	336	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	1	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	2	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	3	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	4	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	5	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	6	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	7	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	8	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	9	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	10	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	11	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	12	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	13	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	14	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	15	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	16	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	17	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	F	3	Hoedjes_1_MA9_3	18	288	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	1	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	2	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	3	216	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	4	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	5	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	6	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	7	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	8	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	9	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	10	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	11	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	12	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	13	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	1	Hoedjes_1_MA9_1	14	288	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	1	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	2	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	3	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	4	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	5	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	6	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	7	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	8	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	9	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	10	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	11	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	12	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	13	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	14	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	15	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	16	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	2	Hoedjes_1_MA9_2	17	288	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	1	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	2	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	3	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	4	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	5	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	6	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	7	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	8	226	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	9	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	10	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	11	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	12	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	13	240	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	14	250	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MA	MA9	M	3	Hoedjes_1_MA9_3	15	274	Austria	48.375	15.56	572	MA	MA	MA	#E38800	+	+	+	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	1	216	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	2	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	3	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	4	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	5	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	6	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	7	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	8	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	9	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	10	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	11	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	12	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	13	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	14	240	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	15	240	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	16	240	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	17	240	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	18	250	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	1	Hoedjes_1_MU1_1	19	250	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	1	202	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	2	216	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	3	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	4	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	5	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	6	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	7	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	8	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	9	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	10	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	11	240	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	2	Hoedjes_1_MU1_2	12	240	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	3	Hoedjes_1_MU1_3	1	202	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	3	Hoedjes_1_MU1_3	2	216	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	3	Hoedjes_1_MU1_3	3	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
Hoedjes	NS	1	MU	MU1	F	3	Hoedjes_1_MU1_3	4	226	Germany	48.18	11.61	520	MU	MU	MU	#F6C200	-	-	-	0.283
